"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746063,"2024-05-22",1,"2024-05-22T22:58:42.123Z","2024-05-22T22:58:45.619Z",TRUE,"pitch","424ab4b6-32bf-42b9-bb97-2a31c2e2d6e5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.16,1.41,NA,112.6,201.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Caught Stealing 3B","caught_stealing_3b","Marlins challenged (tag play), call on the field was overturned: Willy Adames caught stealing 3rd base, pitcher Jesús Luzardo to third baseman Jake Burger.",0,0,1,11,"top",2,"2024-05-22T22:58:16.578Z","2024-05-22T22:59:28.933Z",TRUE,FALSE,TRUE,TRUE,22,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.4,8,2,0.4403,5.5087,26.377,-24.5351,9.9765,4.8759,0.1155,1.3958,-8.1698,-124.663,-5.5986,2.148,50,5.7109,15.6124,28.8,7.2,24,1946,119,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.7,-16.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T22:58:28.050Z","2024-05-22T22:58:33.972Z",TRUE,"pitch","ab63702c-10f1-45d9-aed7-fbf488e1284d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1816,1.4953,NA,123.78,211.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Caught Stealing 3B","caught_stealing_3b","Marlins challenged (tag play), call on the field was overturned: Willy Adames caught stealing 3rd base, pitcher Jesús Luzardo to third baseman Jake Burger.",0,0,1,11,"top",2,"2024-05-22T22:58:16.578Z","2024-05-22T22:59:28.933Z",TRUE,FALSE,TRUE,TRUE,22,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76,13,0.91,0.4557,5.5338,25.1914,-29.1394,1.2512,2.0774,-0.1778,1.0265,-6.09,-120.5759,-4.9571,2.2268,50.0025,5.7043,1.828,1.2,8.4,24,2242,104,NA,NA,NA,NA,NA,NA,FALSE,-37.3,2.8,-0.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-22T22:59:13.194Z","2024-05-22T22:59:28.933Z",FALSE,"no_pitch","a363a7d7-050a-461e-b3d4-6bca37d1455f",NA,NA,NA,NA,NA,NA,FALSE,"N",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Caught Stealing 3B","caught_stealing_3b","Marlins challenged (tag play), call on the field was overturned: Willy Adames caught stealing 3rd base, pitcher Jesús Luzardo to third baseman Jake Burger.",0,0,1,11,"top",2,"2024-05-22T22:58:16.578Z","2024-05-22T22:59:28.933Z",TRUE,FALSE,TRUE,TRUE,22,1,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MA",146
746063,"2024-05-22",4,"2024-05-22T22:57:57.566Z","2024-05-22T22:58:03.313Z",TRUE,"pitch","b13688dc-81db-4efb-ac73-899955adcf69",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.32,1.54,NA,111.97,231.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jackson Chourio strikes out swinging.",0,0,1,10,"top",2,"2024-05-22T22:56:37.487Z","2024-05-22T22:58:03.313Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.4,14,0.91,0.4539,5.6554,25.4523,-29.5722,0.4712,1.7669,0.1319,0.2717,-4.9923,-121.0545,-6.5743,2.167,50.0033,5.639,0.6944,0,8.4,24,2325,42,NA,NA,NA,NA,NA,NA,TRUE,-38,1.8,0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596142,"Gary Sánchez","/api/v1/people/596142",642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-22T22:57:38.028Z","2024-05-22T22:57:45.276Z",TRUE,"pitch","e7f91cd0-a7d8-4343-a75e-f77bdfd4abe6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.54,NA,97.79,147.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jackson Chourio strikes out swinging.",0,0,1,10,"top",2,"2024-05-22T22:56:37.487Z","2024-05-22T22:58:03.313Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,85.9,3,2,0.3985,5.4968,33.6943,-14.2379,8.6014,9.3985,0.504,3.391,-7.4549,-137.9865,-4.2132,2.1371,50.0002,5.912,16.4114,43.2,4.8,24,2194,129,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.2,-13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-22T22:57:23.002Z","2024-05-22T22:57:27.766Z",TRUE,"pitch","c010e03a-b71a-4e92-9144-c561f1f5b0bd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4221,1.7651,NA,74.64,178.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jackson Chourio strikes out swinging.",0,0,1,10,"top",2,"2024-05-22T22:56:37.487Z","2024-05-22T22:58:03.313Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,75.6,14,0.92,0.4537,5.4576,27.9064,-29.2044,0.5962,2.0176,1.1112,2.2201,-3.4666,-121.5755,-2.4703,2.4894,50.0017,5.8314,0.877,0,8.4,24,2286,133,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3.2,-0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-22T22:57:08.540Z","2024-05-22T22:57:13.568Z",TRUE,"pitch","c2bb163c-2aa3-41b7-99c8-882df460117b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3632,1.5748,NA,97.71,135.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jackson Chourio strikes out swinging.",0,0,1,10,"top",2,"2024-05-22T22:56:37.487Z","2024-05-22T22:58:03.313Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.2,12,2,0.4015,5.5264,33.3124,-15.9751,8.8384,8.6172,0.5061,3.8405,-7.4719,-136.984,-2.8793,2.1354,50.0019,6.012,16.6145,42,4.8,24,2146,130,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.1,-14.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T22:56:53.703Z","2024-05-22T22:56:57.035Z",TRUE,"pitch","1b3298b8-2f73-4c25-8322-353d5c369ca8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.32,1.54,NA,132.48,145.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Jackson Chourio strikes out swinging.",0,0,1,10,"top",2,"2024-05-22T22:56:37.487Z","2024-05-22T22:58:03.313Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.5,11,2,0.4014,5.6018,31.2574,-13.3281,7.3132,10.0031,-0.406,3.4553,-9.2805,-136.6759,-4.1438,2.0899,50.0059,5.9122,13.7834,39.6,3.6,24,2036,130,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.4,-11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",4,"2024-05-22T22:56:19.660Z","2024-05-22T22:56:31.245Z",TRUE,"pitch","a818ee0b-8b39-454a-b0ae-00dd07986a78",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.37,1.62,NA,80.37,158.77,"line_drive","medium","8",119.02,75.27,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gary Sánchez singles on a line drive to center fielder Jazz Chisholm Jr. Willy Adames to 2nd.",0,0,1,9,"top",2,"2024-05-22T22:55:07.383Z","2024-05-22T22:56:31.245Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.2,12,2,0.3965,5.5246,35.4813,-15.0719,8.681,8.8807,0.961,2.9634,-6.1651,-138.943,-5.259,2.0978,50.005,5.9071,16.7209,43.2,4.8,24,2220,132,107.5,8,168,NA,NA,NA,FALSE,-15.4,15,-14.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596142,"Gary Sánchez","/api/v1/people/596142",642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-22T22:55:51.183Z","2024-05-22T22:55:56.961Z",TRUE,"pitch","06681612-0d9c-41df-90d3-ed166c02738e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4945,1.7451,NA,77,171.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gary Sánchez singles on a line drive to center fielder Jazz Chisholm Jr. Willy Adames to 2nd.",0,0,1,9,"top",2,"2024-05-22T22:55:07.383Z","2024-05-22T22:56:31.245Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.3,14,2,0.4015,5.5402,33.6027,-14.1833,8.7885,9.5733,1.0494,2.5057,-5.8741,-137.0347,-6.3963,2.0919,50.0068,5.8605,16.5217,44.4,4.8,24,2218,134,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16,-14.5,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T22:55:19.556Z","2024-05-22T22:55:23.522Z",TRUE,"pitch","fbaa9a0b-83dc-45a9-94c8-5f1f79b64772",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.62,NA,99.02,177.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gary Sánchez singles on a line drive to center fielder Jazz Chisholm Jr. Willy Adames to 2nd.",0,0,1,9,"top",2,"2024-05-22T22:55:07.383Z","2024-05-22T22:56:31.245Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85,6,2,0.4047,5.5625,31.1922,-18.3767,10.0168,7.4442,0.4716,2.2836,-8.0121,-135.6391,-5.8526,2.1705,50.0024,5.7616,18.5618,40.8,6,24,2115,129,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.4,-16.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-22T22:55:38.554Z","2024-05-22T22:55:42.101Z",FALSE,"pickoff","9a95eb7b-40fb-487d-bf25-903c258a3128",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gary Sánchez singles on a line drive to center fielder Jazz Chisholm Jr. Willy Adames to 2nd.",0,0,1,9,"top",2,"2024-05-22T22:55:07.383Z","2024-05-22T22:56:31.245Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",3,"2024-05-22T22:56:17.224Z","2024-05-22T22:56:19.660Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,596142,"/api/v1/people/596142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gary Sánchez singles on a line drive to center fielder Jazz Chisholm Jr. Willy Adames to 2nd.",0,0,1,9,"top",2,"2024-05-22T22:55:07.383Z","2024-05-22T22:56:31.245Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",2,"2024-05-22T22:54:51.317Z","2024-05-22T22:55:00.154Z",TRUE,"pitch","df71446d-8939-4a55-a851-095733aebbf6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.38,1.47,NA,144.71,164.98,"popup","medium","4",140.09,164.04,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Joey Ortiz pops out to second baseman Otto Lopez.",0,0,1,8,"top",2,"2024-05-22T22:54:07.805Z","2024-05-22T22:55:00.154Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.4,4,2,0.401,5.4707,33.6079,-13.5853,9.8827,9.8631,-0.727,2.7334,-10.5955,-137.195,-5.8528,1.9223,50.0017,5.8396,18.6229,46.8,4.8,24,2371,133,60.2,67,103,NA,NA,NA,TRUE,-14.5,16.6,-15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",1,"2024-05-22T22:54:34.847Z","2024-05-22T22:54:40.672Z",TRUE,"pitch","899d9455-41b6-4f29-8534-fb82a66dac2e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4236,1.6389,NA,113.41,205.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Joey Ortiz pops out to second baseman Otto Lopez.",0,0,1,8,"top",2,"2024-05-22T22:54:07.805Z","2024-05-22T22:55:00.154Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.8,14,2,0.4015,5.6609,31.8797,-16.6791,10.3495,8.2329,0.0941,1.2191,-9.1759,-136.7307,-8.7811,2.159,50.0033,5.6312,19.4767,43.2,6,24,2187,132,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.1,-16.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746063,"2024-05-22",0,"2024-05-22T22:54:19.251Z","2024-05-22T22:54:23.231Z",TRUE,"pitch","dd37ff4e-bb13-4ce7-8641-0cc2396b111e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5128,1.6626,NA,116.83,186.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Joey Ortiz pops out to second baseman Otto Lopez.",0,0,1,8,"top",2,"2024-05-22T22:54:07.805Z","2024-05-22T22:55:00.154Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.5,8,2,0.4024,5.6715,31.4527,-14.6259,10.4396,9.3655,0.0045,1.9378,-9.1328,-136.3712,-7.4697,2.0491,50.0006,5.7316,19.5576,46.8,4.8,24,2185,130,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.4,-16.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
