"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717787,"2023-06-13",0,"2023-06-14T00:45:43.193Z","2023-06-14T00:45:46.443Z",TRUE,"pitch","52151200-a6ca-4cc9-9729-fc31973e43d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1494,1.4889,NA,141.18,146.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Ramon Urias singles on a ground ball to right fielder George Springer.",0,2,9,47,"bottom",5,"2023-06-14T00:45:20.848Z","2023-06-14T00:47:32.960Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,602104,"Ramón Urías","/api/v1/people/602104","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,11,0.88,0.4028,6.5246,27.9858,-14.2727,-1.8963,9.5469,-0.6344,3.4069,4.638,-135.6628,-4.2759,-2.1152,50.0041,5.9893,-3.5565,9.6,3.6,24,2449,215,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",3,"2023-06-14T00:46:25.758Z","2023-06-14T00:46:42.027Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,602104,"/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Ramon Urias singles on a ground ball to right fielder George Springer.",0,2,9,47,"bottom",5,"2023-06-14T00:45:20.848Z","2023-06-14T00:47:32.960Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,602104,"Ramón Urías","/api/v1/people/602104","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",4,"2023-06-14T00:43:32.960Z","2023-06-14T00:43:37.966Z",TRUE,"pitch","bdab7a11-c19c-47e8-8fc3-7cd5dbcb6270",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.3591,1.6061,NA,90.82,179.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,2,9,46,"top",5,"2023-06-14T00:42:05.872Z","2023-06-14T00:43:37.966Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,6,0.91,0.4001,6.2466,29.024,-12.0328,-6.4496,10.6033,0.6868,2.1932,10.1014,-136.6826,-6.8149,-2.2122,50.0007,5.5382,-12.2495,37.2,3.6,24,2300,218,NA,NA,NA,NA,NA,NA,TRUE,-13,18,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",3,"2023-06-14T00:43:15.155Z","2023-06-14T00:43:18.976Z",TRUE,"pitch","7ce1f0d8-a664-439c-a451-e458b2e2b408",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4289,1.6998,NA,90.65,170.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,2,9,46,"top",5,"2023-06-14T00:42:05.872Z","2023-06-14T00:43:37.966Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,6,0.8,0.4019,6.3836,28.7133,-20.7269,-9.7791,6.0797,0.6913,2.5128,11.2839,-136.0873,-4.1773,-2.2303,50.0047,5.4959,-18.4202,37.2,6,24,2104,225,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",2,"2023-06-14T00:42:56.940Z","2023-06-14T00:43:00.323Z",TRUE,"pitch","16ca305d-a3b7-451c-a683-963f5fa87720",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4754,1.6998,NA,63.05,185.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,2,9,46,"top",5,"2023-06-14T00:42:05.872Z","2023-06-14T00:43:37.966Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.9,14,0.91,0.421,6.1645,23.5877,-25.1707,2.1419,4.0691,1.4152,1.9839,8.2202,-129.4494,-4.9976,-2.0621,50,5.8339,3.6832,10.8,6,24,2431,176,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-14T00:42:37.399Z","2023-06-14T00:42:40.399Z",TRUE,"pitch","a43b81a6-47a0-4cc8-abde-a74605416c9a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4987,1.6295,NA,50.95,214.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,2,9,46,"top",5,"2023-06-14T00:42:05.872Z","2023-06-14T00:43:37.966Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,82.1,14,0.9,0.4263,5.9843,23.3632,-25.6106,2.7951,3.9161,1.7328,0.887,8.7232,-127.8862,-7.5314,-2.069,50.0044,5.844,4.6855,13.2,7.2,24,2425,182,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.8,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-14T00:42:23.866Z","2023-06-14T00:42:27.455Z",TRUE,"pitch","ee414b67-1b43-46b9-8d22-85e1e3b913ba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5452,1.6763,NA,101.24,171.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,2,9,46,"top",5,"2023-06-14T00:42:05.872Z","2023-06-14T00:43:37.966Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.7,6,0.89,0.3989,6.0811,28.4277,-23.2421,-10.085,4.6734,0.4133,2.48,10.7645,-136.9635,-4.0925,-2.2455,50.0041,5.5705,-19.2851,36,6,24,2085,228,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",2,"2023-06-14T00:41:41.652Z","2023-06-14T00:41:49.972Z",TRUE,"pitch","dd1a8874-1ca7-4a8d-a34a-b7f5143d7804",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.69,1.69,NA,99.05,162.78,"ground_ball","medium","1",128.53,181.04,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, pitcher Dean Kremer to first baseman Ryan O'Hearn.",0,2,9,45,"top",5,"2023-06-14T00:40:44.901Z","2023-06-14T00:41:49.972Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86,6,0.87,0.4008,6.0833,29.8727,-20.6375,-10.1118,6.0973,0.471,2.8149,11.1815,-136.6159,-3.4988,-2.3596,50.0011,5.5292,-19.1277,38.4,6,24,2198,221,107.8,-14,12,NA,NA,NA,TRUE,-20.5,10.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-14T00:41:25.824Z","2023-06-14T00:41:29.665Z",TRUE,"pitch","6da46993-cbfe-49a4-b644-bee5626316a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6615,1.6529,NA,126.64,131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, pitcher Dean Kremer to first baseman Ryan O'Hearn.",0,2,9,45,"top",5,"2023-06-14T00:40:44.901Z","2023-06-14T00:41:49.972Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.1,11,0.89,0.3989,6.1424,31.0149,-13.866,-6.8959,9.5925,-0.2529,3.9869,8.1652,-137.4149,-2.2078,-2.3696,50.0032,5.745,-13.1626,38.4,3.6,24,2370,222,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-14T00:41:11.411Z","2023-06-14T00:41:14.962Z",TRUE,"pitch","96449f4d-2fa3-4713-af9c-1cb56278daaa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6848,1.6763,NA,121.22,171.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, pitcher Dean Kremer to first baseman Ryan O'Hearn.",0,2,9,45,"top",5,"2023-06-14T00:40:44.901Z","2023-06-14T00:41:49.972Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70.9,5,2,0.4902,6.1292,20.6781,-36.5149,7.146,-3.4323,-0.1108,2.4956,2.6196,-111.8499,0.2926,-2.2266,50.0039,6.1155,9.0304,14.4,12,24,2837,43,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-5.9,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-14T00:40:32.112Z","2023-06-14T00:40:40.778Z",TRUE,"pitch","85b7561f-d39e-4694-90fd-25b8cc5008d8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.7,1.72,NA,119.03,184.48,"line_drive","hard","9",202.32,104.35,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Bo Bichette lines out sharply to right fielder Anthony Santander.",0,2,9,44,"top",5,"2023-06-14T00:39:58.604Z","2023-06-14T00:40:40.778Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.9,8,0.86,0.4013,6.3084,30.1141,-14.9612,-7.2031,9.1224,-0.0531,2.0112,8.7222,-136.5077,-6.4979,-2.3542,50.0032,5.4529,-13.5919,36,4.8,24,2314,219,104.1,16,301,NA,NA,NA,TRUE,-15.8,15.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-14T00:40:14.625Z","2023-06-14T00:40:17.625Z",TRUE,"pitch","884cf890-b71b-4883-abfc-3c8c0801d560",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.801,1.7934,NA,59.35,183.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Bo Bichette lines out sharply to right fielder Anthony Santander.",0,2,9,44,"top",5,"2023-06-14T00:39:58.604Z","2023-06-14T00:40:40.778Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,14,0.89,0.4055,6.2459,29.9073,-12.788,-6.2569,10.4948,1.5125,2.0636,11.8924,-135.1632,-7.0479,-2.1347,50.0038,5.606,-11.5599,32.4,3.6,24,2350,214,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.5,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",2,"2023-06-14T00:37:54.695Z","2023-06-14T00:38:05.551Z",TRUE,"pitch","5458b89b-eeb4-4bf2-98b1-9f8c9b366809",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.09,1.44,NA,117.69,156.67,"popup","medium","5",118.22,191.35,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Adam Frazier pops out to third baseman Matt Chapman in foul territory.",0,2,9,43,"bottom",4,"2023-06-14T00:37:07.103Z","2023-06-14T00:38:05.551Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.2,2,0.93,0.3908,6.6838,30.898,-10.4958,-3.1379,10.8893,-0.0182,3.0412,6.6182,-140.0362,-5.8619,-2.0019,50.0035,5.8447,-6.2477,22.8,2.4,24,2561,211,87.3,81,23,NA,NA,NA,TRUE,-10.8,18.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",1,"2023-06-14T00:37:38.997Z","2023-06-14T00:37:42.186Z",TRUE,"pitch","66d72ca4-eb3d-4657-9c01-79e4760ad690",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1727,1.5124,NA,102.54,155.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Adam Frazier pops out to third baseman Matt Chapman in foul territory.",0,2,9,43,"bottom",4,"2023-06-14T00:37:07.103Z","2023-06-14T00:38:05.551Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,3,0.89,0.3995,6.6807,28.9431,-15.9797,-4.7482,8.4981,0.3793,3.0687,8.0895,-136.8648,-4.4761,-1.9918,50.0019,5.8125,-9.0482,24,3.6,24,2498,211,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",0,"2023-06-14T00:37:25.819Z","2023-06-14T00:37:29.506Z",TRUE,"pitch","22ef4ddf-786d-4ef2-8df3-80e660cbfa38",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2193,1.3483,NA,162.38,156.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Adam Frazier pops out to third baseman Matt Chapman in foul territory.",0,2,9,43,"bottom",4,"2023-06-14T00:37:07.103Z","2023-06-14T00:38:05.551Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,68.5,11,0.91,0.505,6.5391,21.2029,-40.0745,8.1645,-6.6541,-1.1906,3.0293,-0.1945,-108.9537,2.7223,-2.1582,50.0004,6.1303,9.7006,13.2,14.4,24,2620,48,NA,NA,NA,NA,NA,NA,FALSE,-60,-10.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
717787,"2023-06-13",4,"2023-06-14T00:36:30.894Z","2023-06-14T00:36:58.056Z",TRUE,"pitch","3b8b82f5-795c-43ec-8529-ddf7936b3bc6",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.52,1.73,NA,101.22,160.48,"fly_ball","medium","9",223.13,111.3,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Aaron Hicks homers (3) on a fly ball to right field.",1,2,9,42,"bottom",4,"2023-06-14T00:35:02.053Z","2023-06-14T00:36:58.056Z",TRUE,TRUE,FALSE,FALSE,38,3,1,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,6,0.92,0.3995,6.7195,29.7026,-12.494,-2.2362,10.336,0.4141,2.9001,7.709,-136.9893,-5.3039,-2.1436,50.0049,5.7125,-4.259,10.8,2.4,24,2318,212,96.6,33,368,NA,NA,NA,FALSE,-13,17.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
