"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718301,"2023-05-05",5,"2023-05-06T01:31:12.034Z","2023-05-06T01:31:15.034Z",TRUE,"pitch","14ca0c7a-5826-49f0-9caa-b756147afe87",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.48,1.71,NA,106.71,171.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,5,3,61,"top",8,"2023-05-06T01:29:58.412Z","2023-05-06T01:31:30.456Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,73.4,5,2,0.4739,5.9098,21.8561,-36.7905,-9.5061,-3.4126,0.27,2.482,-3.6019,-115.6379,0.2577,3.0836,50.0036,5.9028,-12.8551,20.4,12,24,2698,312,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-5.9,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",4,"2023-05-06T01:30:50.901Z","2023-05-06T01:30:57.040Z",TRUE,"pitch","682ced0f-c91a-4996-8c47-cf0d53bf4f10",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5016,1.6637,NA,-9.45,108.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,5,3,61,"top",8,"2023-05-06T01:29:58.412Z","2023-05-06T01:31:30.456Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75,12,2,0.4579,5.9443,22.9942,-30.7808,9.0886,0.9645,3.3173,4.8234,-4.9483,-119.6004,7.6578,4.2319,50.005,4.3402,13.1728,22.8,8.4,24,2228,79,NA,NA,NA,NA,NA,NA,FALSE,-36.6,3.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",3,"2023-05-06T01:30:39.021Z","2023-05-06T01:30:43.688Z",TRUE,"pitch","210da6ca-9608-4723-94c1-f962f7dbc2e7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5255,1.6637,NA,190.03,181.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,5,3,61,"top",8,"2023-05-06T01:29:58.412Z","2023-05-06T01:31:30.456Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Philadelphia Phillies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,69.1,13,2,0.5008,6.0014,22.2585,-27.5852,-8.7883,3.8025,-1.9158,2.1088,-10.0649,-110.0125,2.399,3.8867,50.0032,3.9582,-10.6098,25.2,9.6,24,2489,282,NA,NA,NA,NA,NA,NA,FALSE,-40.4,8,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",2,"2023-05-06T01:30:12.724Z","2023-05-06T01:30:19.579Z",TRUE,"pitch","09a207b3-a793-411a-92a4-ea976e5ec62c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.48,1.71,NA,120.99,175.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,5,3,61,"top",8,"2023-05-06T01:29:58.412Z","2023-05-06T01:31:30.456Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.7,72.4,5,2,0.4798,6.0157,22.9549,-36.9371,-7.9916,-3.6104,-0.1046,2.3313,-4.5996,-114.5639,-0.3755,2.9738,50.0055,6.1357,-10.5282,16.8,12,24,2711,311,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-6.4,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",1,"2023-05-06T01:30:00.690Z","2023-05-06T01:30:03.966Z",TRUE,"pitch","68e2eef7-44a4-4886-afc4-0f9718cdf9b0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4777,1.6396,NA,139.34,156.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,5,3,61,"top",8,"2023-05-06T01:29:58.412Z","2023-05-06T01:31:30.456Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.3,72.6,1,2,0.4771,5.93,23.6752,-39.0897,-5.7035,-5.1974,-0.586,3.0543,-5.977,-115.2915,1.5883,2.7918,50.0018,6.1613,-7.5905,12,12,24,2748,317,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-8.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",0,"2023-05-06T01:28:36.724Z","2023-05-06T01:30:00.690Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Vasquez replaces Gregory Soto.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607755,"/api/v1/people/607755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,5,3,61,"top",8,"2023-05-06T01:29:58.412Z","2023-05-06T01:31:30.456Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",8,"2023-05-06T01:27:29.438Z","2023-05-06T01:27:37.850Z",TRUE,"pitch","628eb77f-2643-4d45-9bd2-21e6db889d62",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.21,1.63,NA,84.92,162.44,"ground_ball","medium","4",146.7,152.71,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,80.8,12,0.92,0.4285,6.6897,24.9549,-32.1229,9.0669,0.0334,0.8417,2.8274,-8.3032,-127.5829,-1.2259,2.9521,50.0056,5.8338,15.0289,22.8,8.4,24,1943,132,74.1,-18,10,NA,NA,NA,TRUE,-35.4,0,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",6,"2023-05-06T01:26:56.528Z","2023-05-06T01:27:01.769Z",TRUE,"pitch","e619a39e-9edd-4d26-ae5c-0cc43562e239",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,2.8067,1.3513,NA,175.83,223.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.3,13,0.91,0.4359,6.9109,22.6518,-23.4877,1.5842,5.4215,-1.5433,0.5606,-10.9817,-125.128,-7.9697,2.6763,50.0055,5.6795,2.5404,1.2,6,24,2111,127,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.3,-0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",5,"2023-05-06T01:26:35.337Z","2023-05-06T01:26:38.533Z",TRUE,"pitch","26b0710a-d6f2-4d1c-bc9d-e42d1e7348c6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.63,NA,97.35,158.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.2,80.3,3,0.83,0.4312,6.6222,24.5665,-27.5079,9.0658,2.8504,0.5156,2.9614,-9.2259,-126.7627,-1.8353,3.0149,50.0017,5.879,14.8351,25.2,7.2,24,2000,130,NA,NA,NA,NA,NA,NA,FALSE,-31,5,-14.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",4,"2023-05-06T01:26:18.835Z","2023-05-06T01:26:22.078Z",TRUE,"pitch","b4489032-aead-4280-89a4-cdf2d680437e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1902,1.6295,NA,133.25,195.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,80.7,7,0.95,0.4287,6.7129,27.6721,-30.1227,10.9174,1.2433,-0.4264,1.6193,-11.4786,-128.019,-4.7295,2.7078,50.0039,5.8625,18.0314,26.4,8.4,24,2078,131,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1.3,-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",3,"2023-05-06T01:26:03.894Z","2023-05-06T01:26:09.616Z",TRUE,"pitch","4400b5e9-7448-49af-b1e2-e3a38ef4ed6f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1902,1.7117,NA,69.8,180.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.8,80.5,14,0.92,0.4294,6.7566,26.1453,-26.9443,10.4486,3.1756,1.2382,2.1674,-7.9433,-127.546,-3.7964,3.0348,50.0059,5.7992,17.2246,30,8.4,24,2057,127,NA,NA,NA,NA,NA,NA,FALSE,-30.5,5,-17.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",1,"2023-05-06T01:25:30.618Z","2023-05-06T01:25:35.723Z",TRUE,"pitch","77109b95-26ed-4ed9-a4cf-e0b8df1e3cae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1183,1.5676,NA,116.88,205.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.6,71.5,14,0.77,0.4863,6.672,21.3043,-29.7127,-1.2354,1.916,0.003,1.2264,-6.3411,-112.8057,-3.5947,3.0156,50.0023,5.849,-1.5844,4.8,9.6,24,1988,300,NA,NA,NA,NA,NA,NA,FALSE,-42.8,2.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",0,"2023-05-06T01:24:44.533Z","2023-05-06T01:25:30.618Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",2,"2023-05-06T01:25:44.184Z","2023-05-06T01:25:49.197Z",FALSE,"pickoff","adbdf610-a1c5-4167-9da6-e23ed708f75e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",7,"2023-05-06T01:27:13.725Z","2023-05-06T01:27:20.375Z",FALSE,"pickoff","704ba050-c0c0-434a-b97b-a3e7758d1bc1",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Bryce Harper grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,5,3,60,"bottom",7,"2023-05-06T01:25:28.355Z","2023-05-06T01:27:37.850Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA,NA,NA
718301,"2023-05-05",2,"2023-05-06T01:24:08.404Z","2023-05-06T01:24:19.056Z",TRUE,"pitch","ced832ae-0866-4e74-a09d-a86919a83d40",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.28,1.64,NA,89.31,213.02,"ground_ball","medium","5",105.74,170.34,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Field Error","field_error","Trea Turner reaches on a fielding error by third baseman Rafael Devers.",0,5,3,59,"bottom",7,"2023-05-06T01:23:29.564Z","2023-05-06T01:24:19.056Z",TRUE,FALSE,FALSE,FALSE,0,0,2,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",542947,"Richard Bleier","/api/v1/people/542947","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",78.4,72.1,14,0.77,0.482,6.8883,21.9829,-31.1072,6.4291,0.8148,0.7264,0.954,-6.8675,-113.8854,-4.2647,2.9534,50.0029,5.9462,8.3996,13.2,9.6,24,480,73,63.6,-10,9,NA,NA,NA,FALSE,-44.3,0.6,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,607208,"Trea Turner","/api/v1/people/607208"
