"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746239,"2024-05-01",5,"2024-05-01T02:45:30.678Z","2024-05-01T02:45:34.112Z",TRUE,"pitch","d8d09835-4380-4b3f-9ad8-82a7d7fff86f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1168,1.3848,NA,152.88,225.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,31,"bottom",4,"2024-05-01T02:43:47.132Z","2024-05-01T02:46:05.768Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.6,13,0.9,0.431,6.3456,26.1941,-32.2997,-10.3439,-0.0766,-0.9413,0.5097,4.8221,-127.1023,-5.866,-1.5198,50.0027,5.4142,-16.9141,25.2,9.6,24,1710,252,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-1.3,17.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",4,"2024-05-01T02:45:07.436Z","2024-05-01T02:45:12.157Z",TRUE,"pitch","cfe9fc50-568e-47a3-ac75-24dd00bda72c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0629,1.3899,NA,92.29,225.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,31,"bottom",4,"2024-05-01T02:43:47.132Z","2024-05-01T02:46:05.768Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,73.5,14,0.9,0.4706,6.2937,28.6745,-43.9824,5.5434,-8.6617,0.6482,0.4924,3.2448,-117.7754,-2.7787,-1.482,50.0054,5.8759,7.553,10.8,13.2,24,2729,42,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-16.1,-11,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",2,"2024-05-01T02:44:42.157Z","2024-05-01T02:44:45.209Z",TRUE,"pitch","c15f1942-1304-48c7-92fc-5aad9d4e5104",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.13,1.43,NA,108.42,161.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,31,"bottom",4,"2024-05-01T02:43:47.132Z","2024-05-01T02:46:05.768Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.3,2,0.92,0.406,6.292,26.5863,-21.0781,-0.1037,6.0096,0.225,2.8696,3.978,-134.4344,-3.765,-1.2548,50.0065,5.7674,-0.1914,1.2,4.8,24,2420,209,NA,NA,NA,NA,NA,NA,FALSE,-21.5,10.3,-0.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",1,"2024-05-01T02:44:22.198Z","2024-05-01T02:44:25.422Z",TRUE,"pitch","c35359ef-7d8c-409f-af55-bc68d65590b9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2023,1.382,NA,136.35,216.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,31,"bottom",4,"2024-05-01T02:43:47.132Z","2024-05-01T02:46:05.768Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.6,13,0.91,0.4295,6.2389,27.0846,-31.366,-10.4973,0.4897,-0.5076,0.8081,6.0009,-127.6753,-5.1864,-1.5286,50.0018,5.3436,-17.273,26.4,8.4,24,1817,252,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.1,17.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",0,"2024-05-01T02:44:05.919Z","2024-05-01T02:44:10.137Z",TRUE,"pitch","3f6508ba-ef53-4fb8-acf7-26ffd28ce0b0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.13,1.43,NA,132.96,159.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,31,"bottom",4,"2024-05-01T02:43:47.132Z","2024-05-01T02:46:05.768Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,76.7,1,0.43,0.4494,6.1134,24.586,-22.7114,3.7386,6.2918,-0.4186,2.9369,2.0341,-122.0132,-1.774,-1.7495,50.002,5.6354,5.6217,14.4,6,24,2518,99,NA,NA,NA,NA,NA,NA,FALSE,-27.7,11.2,-7.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",3,"2024-05-01T02:44:52.736Z","2024-05-01T02:45:07.436Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,31,"bottom",4,"2024-05-01T02:43:47.132Z","2024-05-01T02:46:05.768Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",6,"2024-05-01T02:43:29.049Z","2024-05-01T02:43:36.519Z",TRUE,"pitch","ae33fd8b-8713-40e1-8757-27ded51f9e71",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.63,1.71,NA,80.93,181.97,"ground_ball","medium","4",142.83,145.75,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.1,14,0.91,0.4105,6.0492,28.4719,-22.3722,-0.1495,5.4376,0.9462,2.1039,5.6608,-133.3951,-4.6721,-1.1833,50.0055,5.4892,-0.2694,2.4,4.8,24,2599,204,86.3,10,146,NA,NA,NA,TRUE,-23.5,9,-1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",5,"2024-05-01T02:43:11.635Z","2024-05-01T02:43:16.029Z",TRUE,"pitch","0bc94a77-79a0-47e2-b8a3-c6e1badadce2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.6955,1.5702,NA,84.78,211.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,77.7,14,0.55,0.4449,6.5805,26.6957,-25.0098,3.5552,4.6771,0.8452,1.0044,4.73,-123.5511,-5.5451,-1.5627,50.0048,5.4044,5.4457,13.2,7.2,24,2572,78,NA,NA,NA,NA,NA,NA,FALSE,-31,7.3,-7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",3,"2024-05-01T02:42:42.867Z","2024-05-01T02:42:46.465Z",TRUE,"pitch","8e1e0240-87b3-419e-8b24-4e8df4543098",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.63,1.71,NA,109.21,177.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.9,8,0.9,0.413,6.1591,26.2186,-23.5102,0.2532,4.8532,0.2043,2.2743,4.4915,-132.2452,-4.2469,-1.5436,50.0016,5.6099,0.4508,3.6,6,24,2356,209,NA,NA,NA,NA,NA,NA,FALSE,-24.7,8.2,-1.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",2,"2024-05-01T02:42:17.752Z","2024-05-01T02:42:21.408Z",TRUE,"pitch","cde0c3fa-3a68-4039-9839-1436c79b80c1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.63,1.71,NA,130.49,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.6,4,0.95,0.4104,6.1994,31.0231,-24.9775,-9.6627,3.9961,-0.3538,2.929,5.731,-133.8681,-2.2757,-1.2758,50.0033,5.5928,-17.3997,32.4,7.2,24,2167,219,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7,16.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",1,"2024-05-01T02:41:59.339Z","2024-05-01T02:42:02.993Z",TRUE,"pitch","27d532a9-9694-49bb-a7fd-6c769af704a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.613,1.5762,NA,69.75,198.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.1,14,0.82,0.4586,6.1953,26.5427,-23.0755,4.9567,6.3202,1.2397,1.4902,4.7456,-120.1206,-4.6736,-1.4165,50.003,5.5514,7.1323,18,7.2,24,2542,73,NA,NA,NA,NA,NA,NA,FALSE,-30.2,10.4,-10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",0,"2024-05-01T02:41:46.417Z","2024-05-01T02:41:50.760Z",TRUE,"pitch","d0bca182-9bd2-46a9-9468-b54c03365c12",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6879,1.6511,NA,151.22,171.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,73.2,13,0.9,0.4691,6.0988,24.6157,-25.0371,7.1859,5.1828,-0.8979,2.4752,-0.2041,-117.2828,-1.8217,-1.7409,50.0015,5.6239,9.8919,21.6,8.4,24,2565,81,NA,NA,NA,NA,NA,NA,FALSE,-33.4,9.1,-13,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",4,"2024-05-01T02:42:52.379Z","2024-05-01T02:43:11.635Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Drury grounds out, second baseman Bryson Stott to first baseman Bryce Harper.",0,3,1,30,"bottom",4,"2024-05-01T02:41:28.362Z","2024-05-01T02:43:36.519Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",4,"2024-05-01T02:39:26.938Z","2024-05-01T02:39:34.326Z",TRUE,"pitch","1b29af89-f446-46e8-856f-37584e5cfa97",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.42,1.67,NA,142.84,157.69,"ground_ball","medium","6",118.3,153.61,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Forceout","force_out","Johan Rojas grounds into a force out, fielded by shortstop Zach Neto. Nick Castellanos out at 2nd.",0,3,1,29,"top",4,"2024-05-01T02:38:12.311Z","2024-05-01T02:39:34.326Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.1,1,0.91,0.4138,6.1285,28.8492,-13.8986,3.0575,10.3085,-0.6779,3.0032,-5.6919,-132.459,-5.4991,1.1037,50.0063,6.1261,5.423,15.6,3.6,24,2114,158,81.4,2,63,NA,NA,NA,TRUE,-15.5,17.6,-4.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",3,"2024-05-01T02:39:08.344Z","2024-05-01T02:39:11.821Z",TRUE,"pitch","689f867a-adef-4bf9-9b49-31438af948f4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.67,NA,131,139.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Forceout","force_out","Johan Rojas grounds into a force out, fielded by shortstop Zach Neto. Nick Castellanos out at 2nd.",0,3,1,29,"top",4,"2024-05-01T02:38:12.311Z","2024-05-01T02:39:34.326Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,81.9,11,0.91,0.4196,6.1335,28.1588,-15.1184,1.4735,9.8899,-0.3673,3.6707,-4.8818,-130.659,-3.7618,1.3359,50.0042,6.269,2.5419,6,3.6,24,2157,158,NA,NA,NA,NA,NA,NA,FALSE,-16.7,17.3,-1.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746239,"2024-05-01",1,"2024-05-01T02:38:41.570Z","2024-05-01T02:38:46.095Z",TRUE,"pitch","10f0aeed-1dde-4dce-bcff-555906c5d39c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.67,NA,111.81,195.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Forceout","force_out","Johan Rojas grounds into a force out, fielded by shortstop Zach Neto. Nick Castellanos out at 2nd.",0,3,1,29,"top",4,"2024-05-01T02:38:12.311Z","2024-05-01T02:39:34.326Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,71.9,8,0.9,0.4788,6.1726,24.3723,-23.2377,8.4331,6.7661,0.1361,1.607,-5.0134,-115.0667,-5.238,1.2644,50.0037,6.2081,11.1375,22.8,8.4,24,1898,133,NA,NA,NA,NA,NA,NA,FALSE,-33.2,11,-13.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
