"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718227,"2023-05-10",5,"2023-05-10T23:54:31.241Z","2023-05-10T23:54:37.877Z",TRUE,"pitch","758530df-9a6b-4ce8-a1f2-ace7c8db29c0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.37,1.63,NA,107.91,204.21,"fly_ball","medium","4",159.81,130.46,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jorge Mateo flies out to second baseman Brandon Lowe.",0,0,0,36,"bottom",5,"2023-05-10T23:52:57.536Z","2023-05-10T23:54:37.877Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.1,14,2,0.4241,6.0707,24.8364,-23.8572,0.9905,4.9168,0.2384,1.2803,2.4158,-128.7839,-8.6417,-0.8378,50.0058,6.5026,1.6766,4.8,6,24,2120,193,66.5,44,195,NA,NA,NA,TRUE,-27.4,7.3,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",4,"2023-05-10T23:54:10.136Z","2023-05-10T23:54:13.587Z",TRUE,"pitch","e4fd687c-0ab8-4e39-9417-f419d851faa6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.37,1.63,NA,141.91,181.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jorge Mateo flies out to second baseman Brandon Lowe.",0,0,0,36,"bottom",5,"2023-05-10T23:52:57.536Z","2023-05-10T23:54:37.877Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.9,7,2,0.4071,6.4145,29.5952,-22.5833,-10.4357,5.2299,-0.6534,2.1183,3.9136,-134.6181,-7.4212,-0.7715,50.0002,6.5127,-19.1238,37.2,7.2,24,2065,224,NA,NA,NA,NA,NA,NA,FALSE,-23.9,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-10T23:53:56.858Z","2023-05-10T23:54:00.521Z",TRUE,"pitch","4e582c34-3e6b-463c-9881-a44b2286d613",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.307,1.6142,NA,96.7,167.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jorge Mateo flies out to second baseman Brandon Lowe.",0,0,0,36,"bottom",5,"2023-05-10T23:52:57.536Z","2023-05-10T23:54:37.877Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.7,6,2,0.4132,6.3806,27.667,-21.8631,-10.1179,5.7902,0.5327,2.63,6.8386,-132.4314,-6.0893,-0.7655,50.0031,6.5532,-18.0137,36,6,24,2047,227,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-10T23:53:45.205Z","2023-05-10T23:53:48.541Z",TRUE,"pitch","c17cf173-eb10-457c-9c29-2e1f5d4f79fe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.2836,1.6142,NA,159.02,155.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jorge Mateo flies out to second baseman Brandon Lowe.",0,0,0,36,"bottom",5,"2023-05-10T23:52:57.536Z","2023-05-10T23:54:37.877Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84,11,2,0.4111,6.1714,28.807,-23.1878,-10.056,4.9977,-1.1024,3.0899,2.8609,-133.2579,-4.8149,-0.884,50.0018,6.5968,-18.0717,36,7.2,24,2036,226,NA,NA,NA,NA,NA,NA,FALSE,-24.4,8.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-10T23:53:33.158Z","2023-05-10T23:53:36.653Z",TRUE,"pitch","b16b7566-43fb-4950-9369-69fdd6a83c74",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2836,1.6142,NA,110.44,214.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jorge Mateo flies out to second baseman Brandon Lowe.",0,0,0,36,"bottom",5,"2023-05-10T23:52:57.536Z","2023-05-10T23:54:37.877Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.6,14,2,0.4374,6.2842,24.3267,-24.1958,1.2077,5.0184,0.1721,0.886,2.5776,-125.0337,-8.8003,-1.0275,50.0016,6.4249,1.9188,4.8,7.2,24,2140,207,NA,NA,NA,NA,NA,NA,FALSE,-29.5,7.3,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-10T23:53:20.810Z","2023-05-10T23:53:24.678Z",TRUE,"pitch","2f27d79f-bbde-4529-b9e9-bea0f2747b82",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.307,1.6142,NA,140.13,202.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jorge Mateo flies out to second baseman Brandon Lowe.",0,0,0,36,"bottom",5,"2023-05-10T23:52:57.536Z","2023-05-10T23:54:37.877Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.3,13,2,0.4066,6.1643,28.9645,-25.4116,-10.618,3.6749,-0.6068,1.3322,4.3836,-134.6656,-8.7894,-0.8754,50.0003,6.4329,-19.5182,34.8,7.2,24,2062,229,NA,NA,NA,NA,NA,NA,FALSE,-26.9,5,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-10T23:50:38.148Z","2023-05-10T23:50:43.934Z",TRUE,"pitch","9c56a2cd-aa1b-4d10-aaa3-25b0f5ac6a4c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.35,1.46,NA,137.03,180.84,"line_drive","medium","7",70.38,85.79,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Wander Franco lines out to left fielder Austin Hays.",0,0,0,35,"top",5,"2023-05-10T23:49:23.085Z","2023-05-10T23:50:43.934Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.9,4,0.92,0.4178,6.0412,26.16,-21.7403,1.0055,5.9833,-0.5255,2.1459,4.3295,-130.8302,-5.1424,-2.3286,50.0007,5.7541,1.7517,6,4.8,24,2447,189,99.7,17,314,NA,NA,NA,TRUE,-23.8,10,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-10T23:50:18.919Z","2023-05-10T23:50:22.970Z",TRUE,"pitch","0b211d99-1fe2-410f-84d8-b1e9f11d5c05",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.3415,1.4759,NA,152.61,158.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Wander Franco lines out to left fielder Austin Hays.",0,0,0,35,"top",5,"2023-05-10T23:49:23.085Z","2023-05-10T23:50:43.934Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.2,11,0.93,0.3972,6.0956,33.8468,-11.6594,-5.522,10.676,-0.9341,2.9877,5.3981,-138.4399,-5.5371,-2.2015,50.0004,5.8094,-10.6083,36,3.6,24,2236,217,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.2,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-10T23:49:56.064Z","2023-05-10T23:49:59.682Z",TRUE,"pitch","f6935b2b-12cd-4190-a53a-a7e50ffaddac",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.287,1.4443,NA,161.29,166.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Wander Franco lines out to left fielder Austin Hays.",0,0,0,35,"top",5,"2023-05-10T23:49:23.085Z","2023-05-10T23:50:43.934Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,11,0.93,0.3929,6.0412,33.6752,-11.3537,-4.7878,10.598,-1.1621,2.6857,4.6186,-139.7935,-6.468,-2.2195,50.0024,5.7865,-9.4062,32.4,3.6,24,2313,219,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.9,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-10T23:49:37.684Z","2023-05-10T23:49:40.727Z",TRUE,"pitch","59d91559-fbf2-4dfe-a7db-74ad36cf5417",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3338,1.4443,NA,95.67,218.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Wander Franco lines out to left fielder Austin Hays.",0,0,0,35,"top",5,"2023-05-10T23:49:23.085Z","2023-05-10T23:50:43.934Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.7,14,0.92,0.416,6.0089,25.6234,-20.6077,2.0593,6.5775,0.5596,0.7656,6.476,-131.2546,-8.747,-2.1992,50.0057,5.654,3.6236,12,4.8,24,2506,191,NA,NA,NA,NA,NA,NA,FALSE,-23,10.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",5,"2023-05-10T23:49:05.519Z","2023-05-10T23:49:08.562Z",TRUE,"pitch","47d8181b-04d2-4233-bc8b-ba975b071682",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.41,1.61,NA,118.71,151.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,0,0,34,"top",5,"2023-05-10T23:47:30.849Z","2023-05-10T23:49:08.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.9,2,0.93,0.3941,6.2103,33.8336,-10.0426,-5.3238,11.3383,-0.0449,3.2508,7.6491,-139.4316,-4.9962,-2.143,50.0061,5.7399,-10.3954,37.2,2.4,24,2293,219,NA,NA,NA,NA,NA,NA,TRUE,-10.4,19.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542194,"Christian Bethancourt","/api/v1/people/542194",666139,"Josh Lowe","/api/v1/people/666139",NA,NA,NA
718227,"2023-05-10",4,"2023-05-10T23:48:39.598Z","2023-05-10T23:48:42.722Z",TRUE,"pitch","a17fe11e-03b9-4ca3-9af5-5977211e1d6e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.61,NA,97.77,183.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,0,0,34,"top",5,"2023-05-10T23:47:30.849Z","2023-05-10T23:49:08.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.1,9,0.94,0.4001,6.3836,30.8919,-21.6861,-11.4705,5.528,0.5046,2.0365,11.2798,-137.0172,-5.2569,-2.1795,50.0031,5.4663,-21.763,39.6,6,24,2099,224,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9,18.4,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",3,"2023-05-10T23:48:14.624Z","2023-05-10T23:48:17.824Z",TRUE,"pitch","08a53b89-1db7-4ef4-ae74-6827e1e6116e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.61,NA,95.31,172.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,0,0,34,"top",5,"2023-05-10T23:47:30.849Z","2023-05-10T23:49:08.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.3,6,0.91,0.4599,6.1845,24.1878,-32.3694,7.9244,-0.1382,0.5689,2.4492,4.3329,-119.3554,-1.0252,-2.3027,50.0015,5.814,11.3666,20.4,9.6,24,2655,49,NA,NA,NA,NA,NA,NA,FALSE,-41,-0.2,-15.5,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",2,"2023-05-10T23:47:51.228Z","2023-05-10T23:47:55.904Z",TRUE,"pitch","2efb3b8c-33ea-4f4e-aa1f-c5dab6f18255",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3001,1.5942,NA,97.92,137.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,0,0,34,"top",5,"2023-05-10T23:47:30.849Z","2023-05-10T23:49:08.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75,12,0.91,0.4605,6.1102,23.9634,-32.1529,8.2912,0.0146,0.5005,3.7498,4.0813,-119.1649,1.7884,-2.3142,50.0028,5.9047,11.8636,21.6,9.6,24,2630,56,NA,NA,NA,NA,NA,NA,FALSE,-40.2,0.7,-16.1,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",1,"2023-05-10T23:47:33.238Z","2023-05-10T23:47:36.880Z",TRUE,"pitch","79370b2a-0abf-4dec-8d7e-bb24c68505f8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3937,1.5942,NA,123.24,185.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,0,0,34,"top",5,"2023-05-10T23:47:30.849Z","2023-05-10T23:49:08.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.4,8,0.93,0.4046,6.4285,28.2233,-21.2235,-10.3204,5.8961,-0.1636,1.9774,9.4737,-135.1443,-5.3668,-2.3661,50.0066,5.4707,-19.18,37.2,6,24,2004,223,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.7,16.8,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718227,"2023-05-10",0,"2023-05-10T23:47:00.843Z","2023-05-10T23:47:04.928Z",FALSE,"pickoff","d6d4769c-52d4-4a33-9803-21f95294d178",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,0,0,34,"top",5,"2023-05-10T23:47:30.849Z","2023-05-10T23:49:08.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
