"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718497,"2023-04-20",1,"2023-04-20T19:36:38.122Z","2023-04-20T19:36:41.403Z",TRUE,"pitch","2518e709-0a0b-4c1e-85b0-2eaba752a572",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4668,1.7285,NA,52.52,199.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jarren Duran walks.",0,3,10,62,"bottom",7,"2023-04-20T19:35:51.369Z","2023-04-20T19:38:24.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680776,"Jarren Duran","/api/v1/people/680776","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.8,14,0.9,0.4032,6.8221,28.2199,-13.3597,2.1662,10.0548,1.6916,1.455,1.2659,-135.5715,-8.219,0.938,50.0002,5.4478,4.0521,15.6,3.6,24,2262,167,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",0,"2023-04-20T19:36:18.146Z","2023-04-20T19:36:21.146Z",TRUE,"pitch","502c305f-e9c1-4fec-95f8-000763147232",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5386,1.6824,NA,95.27,160.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jarren Duran walks.",0,3,10,62,"bottom",7,"2023-04-20T19:35:51.369Z","2023-04-20T19:38:24.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680776,"Jarren Duran","/api/v1/people/680776","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.3,6,0.91,0.4047,6.782,27.3769,-11.6793,-0.6269,11.0304,0.57,2.882,-0.8794,-134.9656,-4.9086,0.9806,50.0055,5.5365,-1.165,6,2.4,24,2193,165,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",5,"2023-04-20T19:38:02.101Z","2023-04-20T19:38:07.101Z",FALSE,"stepoff","63ebc7c5-b104-413f-8696-c1ac210810f7",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Jarren Duran walks.",0,3,10,62,"bottom",7,"2023-04-20T19:35:51.369Z","2023-04-20T19:38:24.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680776,"Jarren Duran","/api/v1/people/680776","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",5,"2023-04-20T19:35:44.894Z","2023-04-20T19:35:50.751Z",TRUE,"pitch","0a00b050-8f2c-4682-a285-b28e4bc5f965",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.29,1.46,NA,117.11,144.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,10,61,"bottom",7,"2023-04-20T19:33:52.519Z","2023-04-20T19:35:50.751Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85,11,0.91,0.4045,6.785,29.578,-12.7273,0.112,10.4752,-0.0029,3.4794,-3.1251,-135.4006,-3.2917,1.1517,50.0041,5.6015,0.2082,2.4,2.4,24,2356,167,NA,NA,NA,NA,NA,NA,TRUE,-13.1,18.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA
718497,"2023-04-20",3,"2023-04-20T19:35:10.543Z","2023-04-20T19:35:16.496Z",TRUE,"pitch","4f006b75-3f63-4551-8d76-23ead6a2f52f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3165,1.4584,NA,138.83,236.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,10,61,"bottom",7,"2023-04-20T19:33:52.519Z","2023-04-20T19:35:50.751Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.9,13,0.9,0.4032,6.7765,28.9215,-13.364,2.397,10.0554,-0.5728,0.0684,-5.0337,-135.7062,-11.4888,0.9923,50.0009,5.2805,4.4832,12,3.6,24,2369,153,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.1,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",2,"2023-04-20T19:34:51.784Z","2023-04-20T19:34:54.859Z",TRUE,"pitch","dc11de51-9a9f-4d40-8908-7e3bbe242913",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.29,1.46,NA,100.95,163.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,10,61,"bottom",7,"2023-04-20T19:33:52.519Z","2023-04-20T19:35:50.751Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.3,3,0.91,0.4117,6.683,30.0964,-10.4265,2.2121,12.147,0.4211,2.7801,-3.0357,-133.3113,-5.1999,1.29,50.0002,5.5163,3.9597,15.6,2.4,24,2440,164,NA,NA,NA,NA,NA,NA,FALSE,-11.8,21,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",1,"2023-04-20T19:34:32.733Z","2023-04-20T19:34:37.081Z",TRUE,"pitch","5f135165-105a-4c40-9a14-2ab20b7f86a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3165,1.4584,NA,130.34,212.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,10,61,"bottom",7,"2023-04-20T19:33:52.519Z","2023-04-20T19:35:50.751Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.1,13,0.9,0.4488,6.4832,24.5763,-25.795,8.9254,4.2323,-0.3501,0.9835,-6.6992,-122.1466,-5.6983,1.2716,50.0041,5.5711,13.4568,24,8.4,24,1955,147,NA,NA,NA,NA,NA,NA,FALSE,-32.4,6.5,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",0,"2023-04-20T19:34:13.862Z","2023-04-20T19:34:16.899Z",TRUE,"pitch","3d2ed281-e7ab-48e4-84a7-5f9b630efed6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3466,1.4584,NA,114.02,196.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,10,61,"bottom",7,"2023-04-20T19:33:52.519Z","2023-04-20T19:35:50.751Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.3,8,0.9,0.4523,6.4816,25.0164,-26.2735,8.1301,3.9826,0.0781,1.5528,-5.1124,-121.3484,-4.214,1.162,50.0049,5.6159,12.0569,22.8,8.4,24,1823,145,NA,NA,NA,NA,NA,NA,FALSE,-33.1,6.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",4,"2023-04-20T19:35:25.704Z","2023-04-20T19:35:44.894Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Jovani Moran. Enrique Hernandez to 2nd.","Wild Pitch",3,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,571771,"/api/v1/people/571771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4f006b75-3f63-4551-8d76-23ead6a2f52f","wild_pitch",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,3,10,61,"bottom",7,"2023-04-20T19:33:52.519Z","2023-04-20T19:35:50.751Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",6,"2023-04-20T19:33:45.508Z","2023-04-20T19:33:50.800Z",TRUE,"pitch","3d4640ac-16b5-42fe-bf1e-58efec74a5da",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.4067,1.6525,NA,93.2,170.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.4,6,0.9,0.4083,6.6841,28.5568,-15.2641,3.4015,9.276,0.6243,2.5471,-2.4103,-134.0662,-5.1006,1.0924,50.0041,5.5611,6.2021,19.2,3.6,24,2257,168,NA,NA,NA,NA,NA,NA,TRUE,-16.2,16,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA,NA,NA,NA
718497,"2023-04-20",5,"2023-04-20T19:33:18.142Z","2023-04-20T19:33:21.142Z",TRUE,"pitch","f09af23c-30f2-41a7-a7bd-6a665c7a4ba7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.66,1.78,NA,89.98,181.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.4,9,0.91,0.4587,6.4474,22.6267,-25.0903,8.4828,4.9036,0.7089,2.1195,-3.9997,-119.3426,-3.0284,1.303,50.0037,5.6611,12.256,24,8.4,24,1781,141,NA,NA,NA,NA,NA,NA,FALSE,-32.2,8.4,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",3,"2023-04-20T19:32:42.676Z","2023-04-20T19:32:45.676Z",TRUE,"pitch","ca1b667c-07f7-4e0d-b847-a1d7c5bd0226",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.66,1.78,NA,84.68,171.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.6,14,0.9,0.4109,6.6792,30.4556,-15.8831,3.1956,9.063,0.848,2.5039,-1.6876,-133.6364,-5.0199,1.0745,50.0046,5.5586,5.7447,18,3.6,24,2254,170,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15.5,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",2,"2023-04-20T19:32:21.625Z","2023-04-20T19:32:24.625Z",TRUE,"pitch","9c6e0474-7024-4415-9239-e42acf5c09ca",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.7676,1.7785,NA,182.44,185.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,74.4,13,2,0.4652,6.3789,22.941,-27.1593,-1.0368,3.5732,-1.7169,1.9617,-6.1132,-117.8529,-2.7549,1.048,50.0017,5.6609,-1.4541,4.8,8.4,24,2525,273,NA,NA,NA,NA,NA,NA,FALSE,-35.8,6,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",1,"2023-04-20T19:32:00.809Z","2023-04-20T19:32:04.735Z",TRUE,"pitch","654aebf5-763f-459b-8eb6-fceae5192b2d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.7977,1.7785,NA,126.83,180.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.2,8,0.9,0.4124,6.7438,30.7529,-13.4579,4.3635,10.492,-0.2579,2.1449,-4.8022,-133.2376,-6.1981,1.0078,50.0025,5.4882,7.7832,24,3.6,24,2322,171,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.8,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",0,"2023-04-20T19:31:41.844Z","2023-04-20T19:31:45.843Z",TRUE,"pitch","b22f3924-f6c1-400f-a071-664ad24269e2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7375,1.7785,NA,121.59,111.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,81.6,11,0.9,0.4189,6.4726,30.3709,-14.984,4.3451,9.9532,-0.1204,4.7074,-4.3927,-131.2523,0.2725,1.0185,50.0037,5.727,7.5059,24,3.6,24,2325,162,NA,NA,NA,NA,NA,NA,FALSE,-15.6,18.2,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",4,"2023-04-20T19:32:59.764Z","2023-04-20T19:33:18.142Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,3,10,60,"bottom",7,"2023-04-20T19:31:14.669Z","2023-04-20T19:33:50.800Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718497,"2023-04-20",2,"2023-04-20T19:31:01.601Z","2023-04-20T19:31:12.226Z",TRUE,"pitch","7195bedc-0b1b-4e91-98bd-665fd610fd98",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.29,1.58,NA,120.28,195.53,"ground_ball","medium","8",119.79,93.93,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Enrique Hernandez singles on a ground ball to center fielder Nick Gordon.",0,3,10,59,"bottom",7,"2023-04-20T19:30:41.951Z","2023-04-20T19:31:12.226Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.3,8,0.9,0.4545,6.2232,21.8071,-23.7639,7.7639,5.7123,-0.086,1.6019,-5.342,-120.1866,-4.5632,1.1493,50.0042,5.6183,11.4365,22.8,7.2,24,1690,141,106.2,5,132,NA,NA,NA,FALSE,-30.4,9.6,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA,NA,NA,NA
