"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
747222,"2024-03-31",2,"2024-03-31T21:10:25.169Z","2024-03-31T21:10:36.996Z",TRUE,"pitch","10c7191f-708e-4624-956c-3eddc3bb84a8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.49,1.72,NA,88.68,169.19,"popup","medium","3",184.09,170.07,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Joc Pederson pops out to first baseman Michael Toglia in foul territory.",0,0,3,28,"bottom",4,"2024-03-31T21:09:43.201Z","2024-03-31T21:10:36.996Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.3,6,0.91,0.4264,6.345,24.7925,-28.5135,2.9201,2.1878,0.7429,2.5776,4.2251,-128.1115,-1.801,-1.3028,50.003,5.5039,4.8862,10.8,7.2,24,2461,164,98.1,65,162,NA,NA,NA,TRUE,-31.3,3.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:10:10.444Z","2024-03-31T21:10:13.444Z",TRUE,"pitch","539cb027-3d50-4034-9854-b30393d3af98",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4164,1.7084,NA,71.54,213.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Joc Pederson pops out to first baseman Michael Toglia in foul territory.",0,0,3,28,"bottom",4,"2024-03-31T21:09:43.201Z","2024-03-31T21:10:36.996Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.6,14,0.91,0.4431,6.5067,22.3391,-29.4028,-5.1981,1.7856,1.1927,0.9216,7.1595,-123.1721,-4.9971,-1.0639,50.0019,5.4359,-8.0611,13.2,8.4,24,1720,213,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:09:55.626Z","2024-03-31T21:09:58.626Z",TRUE,"pitch","33695368-18be-4c60-8264-f2648ab0bcf4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.49,1.72,NA,124.04,190.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Joc Pederson pops out to first baseman Michael Toglia in foul territory.",0,0,3,28,"bottom",4,"2024-03-31T21:09:43.201Z","2024-03-31T21:10:36.996Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,77.4,8,0.91,0.449,6.4248,22.1323,-29.9775,-5.8291,1.4581,-0.1848,1.792,4.6728,-121.6395,-2.8154,-1.3662,50.0045,5.5431,-8.8035,14.4,8.4,24,1624,207,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.3,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",2,"2024-03-31T21:07:25.479Z","2024-03-31T21:07:31.861Z",TRUE,"pitch","57ebf4b3-e1e4-43de-a8f5-413e51f87720",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.37,1.57,NA,100.28,193.56,"ground_ball","medium","6",118.6,144.38,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Forceout","force_out","Brendan Rodgers grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Elehuris Montero out at 2nd.",0,0,3,27,"top",4,"2024-03-31T21:06:45.773Z","2024-03-31T21:07:31.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.4,80.3,9,0.9,0.4336,6.8625,23.123,-29.9903,2.7338,1.3507,0.4388,1.675,4.751,-125.843,-3.1118,-1.8216,50.0053,5.3316,4.4289,9.6,7.2,24,2678,137,100.3,-22,6,NA,NA,NA,TRUE,-34.3,2,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:07:01.194Z","2024-03-31T21:07:04.194Z",TRUE,"pitch","aa0a67e8-bb4e-4c91-8939-12c9d4515101",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.37,1.57,NA,151.52,170.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Forceout","force_out","Brendan Rodgers grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Elehuris Montero out at 2nd.",0,0,3,27,"top",4,"2024-03-31T21:06:45.773Z","2024-03-31T21:07:31.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.3,11,0.85,0.4061,6.8018,26.4115,-25.6784,-7.4726,3.5184,-0.9057,2.5199,4.292,-134.3711,-3.0269,-1.5445,50.0038,5.4658,-13.8011,26.4,6,24,2316,216,NA,NA,NA,NA,NA,NA,FALSE,-25.8,6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:06:45.773Z","2024-03-31T21:06:48.838Z",TRUE,"pitch","ff76cd68-4f36-4489-9780-9617a379be7c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4164,1.6573,NA,102.17,178.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Forceout","force_out","Brendan Rodgers grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte. Elehuris Montero out at 2nd.",0,0,3,27,"top",4,"2024-03-31T21:06:45.773Z","2024-03-31T21:07:31.861Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,76.2,6,0.9,0.4567,6.7754,20.7345,-25.9036,7.7562,4.298,0.3891,2.2225,3.0421,-119.4597,-2.0038,-1.905,50.006,5.3768,11.3309,24,8.4,24,2691,81,NA,NA,NA,NA,NA,NA,FALSE,-32.6,7.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",4,"2024-03-31T21:06:11.098Z","2024-03-31T21:06:21.263Z",TRUE,"pitch","b350fbc9-f092-472c-aebf-218c3159dfcb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.5,1.64,NA,136.4,172.08,"fly_ball","medium","7",67.29,70.67,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Flyout","field_out","Ryan McMahon flies out to left fielder Lourdes Gurriel Jr.",0,0,3,26,"top",4,"2024-03-31T21:05:04.740Z","2024-03-31T21:06:21.263Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,4,0.91,0.399,6.8814,27.9131,-13.9619,-4.1226,9.5227,-0.509,2.4705,7.274,-136.86,-5.6589,-2.6559,50.001,5.5077,-7.8836,22.8,3.6,24,2508,216,97.5,24,350,NA,NA,NA,TRUE,-14.4,16.3,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
747222,"2024-03-31",2,"2024-03-31T21:05:46.900Z","2024-03-31T21:05:49.900Z",TRUE,"pitch","0e260a0d-07f2-4903-a661-e62f5bca53f8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.5,1.64,NA,114.68,209.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Flyout","field_out","Ryan McMahon flies out to left fielder Lourdes Gurriel Jr.",0,0,3,26,"top",4,"2024-03-31T21:05:04.740Z","2024-03-31T21:06:21.263Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.6,14,0.91,0.4319,7.1531,23.7865,-30.1852,-9.4619,1.2203,0.0607,1.0807,10.1631,-126.4309,-4.3915,-2.7662,50.0051,5.2404,-15.4472,24,8.4,24,2019,237,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:05:29.409Z","2024-03-31T21:05:32.409Z",TRUE,"pitch","c021deea-bafc-4904-b678-5e6320e8d549",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4936,1.6573,NA,102.69,213.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Flyout","field_out","Ryan McMahon flies out to left fielder Lourdes Gurriel Jr.",0,0,3,26,"top",4,"2024-03-31T21:05:04.740Z","2024-03-31T21:06:21.263Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.9,14,0.9,0.4304,7.1659,23.737,-28.1099,-8.9462,2.4684,0.3754,0.9434,10.8739,-126.8261,-5.0136,-2.7872,50.0003,5.1634,-14.705,24,8.4,24,2009,232,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:05:04.740Z","2024-03-31T21:05:07.740Z",TRUE,"pitch","fe76563e-9c0e-4268-9fd3-214faa35e437",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,1,NA,NA,3.5,1.64,NA,56.24,218.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Flyout","field_out","Ryan McMahon flies out to left fielder Lourdes Gurriel Jr.",0,0,3,26,"top",4,"2024-03-31T21:05:04.740Z","2024-03-31T21:06:21.263Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,77.8,14,0.9,0.4452,6.969,28.4734,-29.747,6.4865,1.5883,1.594,0.7545,9.294,-123.8083,-4.693,-3.0749,50.0019,5.2115,9.9044,20.4,8.4,24,2875,81,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.8,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",3,"2024-03-31T21:05:55.381Z","2024-03-31T21:06:11.098Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Flyout","field_out","Ryan McMahon flies out to left fielder Lourdes Gurriel Jr.",0,0,3,26,"top",4,"2024-03-31T21:05:04.740Z","2024-03-31T21:06:21.263Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",4,"2024-03-31T21:04:30.214Z","2024-03-31T21:04:40.445Z",TRUE,"pitch","36d6fcaa-0fa1-4972-9af2-c3e85f2b057f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.26,1.63,NA,92.24,195.58,"ground_ball","medium","8",128.88,90.53,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Elehuris Montero singles on a ground ball to center fielder Corbin Carroll.",0,0,3,25,"top",4,"2024-03-31T21:02:36.888Z","2024-03-31T21:04:40.445Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,79.7,9,0.9,0.4368,6.869,23.4019,-30.7087,4.7366,0.9157,0.6496,1.6001,3.9597,-125.0231,-3.1311,-1.5656,50.0012,5.3691,7.5536,14.4,8.4,24,2747,105,81.5,6,112,NA,NA,NA,FALSE,-35.6,1.2,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660707,"Elehuris Montero","/api/v1/people/660707",NA,NA,NA,NA,NA,NA
747222,"2024-03-31",3,"2024-03-31T21:04:07.304Z","2024-03-31T21:04:13.746Z",TRUE,"pitch","567b830b-86a8-4301-83d3-2641b24b6163",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.26,1.63,NA,90.95,180.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Elehuris Montero singles on a ground ball to center fielder Corbin Carroll.",0,0,3,25,"top",4,"2024-03-31T21:02:36.888Z","2024-03-31T21:04:40.445Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,78.2,6,0.9,0.4448,6.9423,22.4342,-28.3555,3.6881,2.4804,0.6833,2.1646,7.2858,-122.7497,-2.0063,-2.7928,50.0025,5.3877,5.6718,13.2,7.2,24,2689,83,NA,NA,NA,NA,NA,NA,FALSE,-34,4.3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",2,"2024-03-31T21:03:42.585Z","2024-03-31T21:03:45.585Z",TRUE,"pitch","93df64b2-55aa-49da-9dcb-28be96969c82",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.26,1.63,NA,143.76,182.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Elehuris Montero singles on a ground ball to center fielder Corbin Carroll.",0,0,3,25,"top",4,"2024-03-31T21:02:36.888Z","2024-03-31T21:04:40.445Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,86.2,7,2,0.4026,6.8117,26.3378,-23.5379,-7.0285,4.5947,-0.7021,2.0951,4.3733,-135.4541,-4.7485,-1.4147,50.0036,5.4921,-13.2144,26.4,6,24,2335,214,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",1,"2024-03-31T21:03:28.805Z","2024-03-31T21:03:31.854Z",TRUE,"pitch","ea9d9118-8c06-4e6e-99f8-a20251f5910f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1593,1.6282,NA,61.27,180.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Elehuris Montero singles on a ground ball to center fielder Corbin Carroll.",0,0,3,25,"top",4,"2024-03-31T21:02:36.888Z","2024-03-31T21:04:40.445Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.9,14,0.9,0.4464,6.6598,22.6068,-26.1921,6.8114,3.9165,1.462,2.1462,5.144,-122.3885,-2.5366,-1.547,50.0033,5.4236,10.4028,22.8,7.2,24,2723,75,NA,NA,NA,NA,NA,NA,FALSE,-31.7,6.8,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747222,"2024-03-31",0,"2024-03-31T21:02:36.888Z","2024-03-31T21:02:39.925Z",TRUE,"pitch","4ee9f1dd-58ff-43e4-b5f3-7c0af3449101",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.26,1.63,NA,153.79,190.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Elehuris Montero singles on a ground ball to center fielder Corbin Carroll.",0,0,3,25,"top",4,"2024-03-31T21:02:36.888Z","2024-03-31T21:04:40.445Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.7,13,0.9,0.4084,6.654,27.8541,-24.5294,-8.4156,4.1912,-0.9652,1.8057,6.8515,-133.9196,-4.9884,-2.4584,50.0026,5.4384,-15.3462,28.8,6,24,2318,217,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.7,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
