"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716802,"2023-08-29",3,"2023-08-30T00:54:52.964Z","2023-08-30T00:55:06.636Z",TRUE,"pitch","391fbc09-9e7b-41b1-83d9-416015afe345",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.34,1.51,NA,90.42,183.61,"fly_ball","medium","9",197.9,97.9,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Michael Brantley flies out to right fielder Alex Verdugo.",0,3,1,43,"top",6,"2023-08-30T00:53:49.774Z","2023-08-30T00:55:06.636Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,488726,"Michael Brantley","/api/v1/people/488726","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78,70.9,9,2,0.4855,6.4747,23.4011,-33.9348,-8.5117,-1.3721,0.6974,2.0432,-2.9579,-113.4182,2.7923,3.1292,50.0011,4.2121,-10.9357,19.2,10.8,24,1953,287,97.6,46,308,NA,NA,NA,TRUE,-46.8,-1.3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA
716802,"2023-08-29",2,"2023-08-30T00:54:33.886Z","2023-08-30T00:54:40.771Z",TRUE,"pitch","0813e01e-103b-4faf-b470-ce77dfd69964",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3423,1.5164,NA,147.49,185.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Michael Brantley flies out to right fielder Alex Verdugo.",0,3,1,43,"top",6,"2023-08-30T00:53:49.774Z","2023-08-30T00:55:06.636Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,488726,"Michael Brantley","/api/v1/people/488726","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.7,7,2,0.4078,6.5002,28.8661,-35.9971,10.8056,-2.0883,-0.7998,1.9759,-13.2231,-134.2686,0.5989,2.7832,50.006,4.3099,19.7487,25.2,8.4,24,1988,93,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-3.4,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-30T00:54:13.999Z","2023-08-30T00:54:18.196Z",TRUE,"pitch","e0a41c48-2ea8-4581-b576-9826124b41a4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3742,1.5187,NA,101.51,190.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Michael Brantley flies out to right fielder Alex Verdugo.",0,3,1,43,"top",6,"2023-08-30T00:53:49.774Z","2023-08-30T00:55:06.636Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,488726,"Michael Brantley","/api/v1/people/488726","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.4,70.9,9,2,0.4875,6.6183,21.3229,-32.3262,-6.7074,-0.1232,0.4063,1.7732,-4.1085,-112.5671,1.7654,3.1292,50.0002,4.2627,-8.5655,15.6,10.8,24,1817,293,NA,NA,NA,NA,NA,NA,FALSE,-45.2,0.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-30T00:53:56.525Z","2023-08-30T00:54:00.832Z",TRUE,"pitch","fe1383a7-b4aa-4435-9aa2-95894711f266",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.315,1.4594,NA,111.92,164.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Michael Brantley flies out to right fielder Alex Verdugo.",0,3,1,43,"top",6,"2023-08-30T00:53:49.774Z","2023-08-30T00:55:06.636Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,488726,"Michael Brantley","/api/v1/people/488726","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.1,70.4,2,2,0.4899,6.6233,21.5863,-32.0368,-8.4626,0.1124,0.1332,2.7559,-4.1123,-112.1039,3.8472,3.0952,50.0047,4.3017,-10.6969,20.4,10.8,24,1924,295,NA,NA,NA,NA,NA,NA,FALSE,-44.8,1.6,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",4,"2023-08-30T00:53:18.819Z","2023-08-30T00:53:29.211Z",TRUE,"pitch","08ed5ab0-92f1-467e-9e62-52023808ae9e",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.37,1.55,NA,129.12,196.3,"ground_ball","medium","5",92.23,150.13,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Jose Abreu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,3,1,42,"top",6,"2023-08-30T00:50:17.007Z","2023-08-30T00:53:29.211Z",TRUE,FALSE,FALSE,TRUE,33,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.1,70.6,7,2,0.4901,6.5859,22.1843,-32.7789,-8.5421,-0.4815,-0.3179,1.5735,-5.3263,-112.184,1.6024,3.2048,50.0016,4.2162,-10.7772,20.4,10.8,24,2000,291,98.7,6,123,NA,NA,NA,FALSE,-46.4,-0.1,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA
716802,"2023-08-29",3,"2023-08-30T00:53:00.581Z","2023-08-30T00:53:04.720Z",TRUE,"pitch","fba9ea2c-9e8f-4ee7-b620-6bb6f07661b0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.55,NA,146.4,180.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Jose Abreu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,3,1,42,"top",6,"2023-08-30T00:50:17.007Z","2023-08-30T00:53:29.211Z",TRUE,FALSE,FALSE,TRUE,33,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77,70.1,4,2,0.4922,6.7154,22.7718,-32.6695,-7.7201,-0.3991,-0.7713,2.1674,-6.5488,-111.8745,2.8809,3.2114,50.0014,4.2428,-9.6487,19.2,10.8,24,2051,293,NA,NA,NA,NA,NA,NA,FALSE,-46.2,0.5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-30T00:50:38.107Z","2023-08-30T00:50:43.997Z",TRUE,"pitch","e30ed77c-7c85-4734-b0e4-ef86c584399e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3677,1.5483,NA,47.54,186.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"42","atBat","Single","single","Jose Abreu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,3,1,42,"top",6,"2023-08-30T00:50:17.007Z","2023-08-30T00:53:29.211Z",TRUE,FALSE,FALSE,TRUE,33,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77,14,2,0.4482,6.1971,24.5835,-37.717,7.8459,-3.663,1.8223,1.9212,-5.7364,-122.3004,1.8042,3.1813,50.0053,4.4137,11.8629,15.6,10.8,24,1628,83,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-5.9,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-30T00:50:23.064Z","2023-08-30T00:50:27.472Z",TRUE,"pitch","7e91036f-15f4-4d7d-b63c-ae5ed7216409",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.425,1.5463,NA,82.86,167.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Jose Abreu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,3,1,42,"top",6,"2023-08-30T00:50:17.007Z","2023-08-30T00:53:29.211Z",TRUE,FALSE,FALSE,TRUE,33,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.4,12,2,0.4168,6.2649,29.5958,-34.5853,10.2349,-1.3807,0.8957,2.6266,-8.8669,-131.7339,2.0217,2.9856,50.0028,4.417,17.8781,25.2,8.4,24,2052,92,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-1.8,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",2,"2023-08-30T00:51:01.258Z","2023-08-30T00:53:00.581Z",FALSE,"action",NA,NA,"Astros challenged (tag play), call on the field was upheld: Kyle Tucker caught stealing 2nd base, catcher Reese McGuire to second baseman David Hamilton.","Caught Stealing 2B",3,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,1,1,663656,"/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e30ed77c-7c85-4734-b0e4-ef86c584399e","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Jose Abreu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,3,1,42,"top",6,"2023-08-30T00:50:17.007Z","2023-08-30T00:53:29.211Z",TRUE,FALSE,FALSE,TRUE,33,1,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,"MA",117,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-30T00:49:47.296Z","2023-08-30T00:49:59.665Z",TRUE,"pitch","9ee82f91-f2b4-416e-8b01-70b1fbc60c00",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.54,1.66,NA,85.47,163.89,"line_drive","medium","9",202.42,114.86,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Kyle Tucker singles on a line drive to right fielder Alex Verdugo.",0,3,1,41,"top",6,"2023-08-30T00:49:43.254Z","2023-08-30T00:49:59.665Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.8,6,2,0.407,6.1206,27.5798,-32.2767,10.8735,-0.0533,0.8271,2.7738,-9.4245,-134.2819,1.4813,2.9601,50.0046,4.5021,19.9689,30,8.4,24,2052,96,90,16,231,NA,NA,NA,FALSE,-31.6,0.5,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
716802,"2023-08-29",5,"2023-08-30T00:47:25.493Z","2023-08-30T00:47:32.999Z",TRUE,"pitch","d6167c4d-b01f-4732-aa7c-26db742e6508",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.29,1.49,NA,121.91,177.23,"ground_ball","medium","4",148.58,147.67,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,3,1,40,"bottom",5,"2023-08-30T00:45:37.507Z","2023-08-30T00:47:32.999Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.3,5,0.86,0.4048,5.9152,28.5382,-17.446,0.3842,7.9372,-0.1287,2.2798,3.0964,-135.1492,-5.1202,-1.3377,50.0053,5.4182,0.713,3.6,3.6,24,2419,201,110.6,-4,30,NA,NA,NA,TRUE,-18.1,13.6,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",4,"2023-08-30T00:47:04.833Z","2023-08-30T00:47:09.209Z",TRUE,"pitch","d934aebd-2afd-45fc-a3f2-6b3e9481e83f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4629,1.5187,NA,159.67,113.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,3,1,40,"bottom",5,"2023-08-30T00:45:37.507Z","2023-08-30T00:47:32.999Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.2,11,0.9,0.4071,5.9902,30.2311,-17.0876,-1.5153,8.2345,-1.1194,4.6283,1.4513,-134.7344,0.7091,-1.4691,50.0029,5.5724,-2.7764,8.4,3.6,24,2312,207,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",3,"2023-08-30T00:46:42.609Z","2023-08-30T00:46:46.317Z",TRUE,"pitch","5882ea09-2127-46af-ae39-79a856c66987",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.29,1.49,NA,177.03,162.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,3,1,40,"bottom",5,"2023-08-30T00:45:37.507Z","2023-08-30T00:47:32.999Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.8,11,0.93,0.4013,5.8838,29.1734,-14.4208,-2.0606,9.4048,-1.5749,2.8308,0.3745,-136.3344,-4.5211,-1.446,50.004,5.5016,-3.8903,14.4,3.6,24,2419,208,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",2,"2023-08-30T00:46:25.925Z","2023-08-30T00:46:30.261Z",TRUE,"pitch","dec15302-43cd-45ca-bde2-bb2d9298173f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4925,1.5187,NA,180.97,171.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,3,1,40,"bottom",5,"2023-08-30T00:45:37.507Z","2023-08-30T00:47:32.999Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86,13,0.93,0.4008,5.84,29.4684,-14.5471,-3.1072,9.3183,-1.6781,2.4996,0.4678,-136.5342,-5.2784,-1.4477,50.005,5.4556,-5.8793,20.4,3.6,24,2459,213,NA,NA,NA,NA,NA,NA,FALSE,-15,16,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",1,"2023-08-30T00:46:07.341Z","2023-08-30T00:46:11.778Z",TRUE,"pitch","8e85cfad-f7be-420b-ac2e-067968952b89",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.29,1.49,NA,147.54,155.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,3,1,40,"bottom",5,"2023-08-30T00:45:37.507Z","2023-08-30T00:47:32.999Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86,1,0.94,0.4006,5.8237,28.8628,-13.3836,-1.8092,9.917,-0.8012,3.0667,2.0602,-136.505,-3.9987,-1.3291,50.0057,5.4662,-3.4293,12,3.6,24,2529,211,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716802,"2023-08-29",0,"2023-08-30T00:45:49.594Z","2023-08-30T00:45:54.207Z",TRUE,"pitch","4e0782cf-b85c-48f2-a790-b80771dfb984",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.29,1.49,NA,131.07,206.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,3,1,40,"bottom",5,"2023-08-30T00:45:37.507Z","2023-08-30T00:47:32.999Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.8,13,0.9,0.4032,6.1247,28.46,-14.4226,-0.4771,9.4889,-0.369,1.2047,2.8946,-135.6293,-8.2116,-1.3862,50.0047,5.2683,-0.8928,1.2,3.6,24,2409,209,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
