"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716386,"2023-09-30",0,"2023-09-30T03:36:42.587Z","2023-09-30T03:36:51.702Z",TRUE,"pitch","5aaad1ab-ec14-44c6-936a-d124255c8c30",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.81,1.86,NA,111.64,178.3,"fly_ball","hard","8",159.39,51.8,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Jo Adell flies out sharply to center fielder Lawrence Butler.",0,1,5,58,"bottom",7,"2023-09-30T03:36:31.473Z","2023-09-30T03:36:51.702Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,666176,"Jo Adell","/api/v1/people/666176","R","Right",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,8,2,0.3961,6.3186,30.2946,-21.2471,-9.5228,5.6393,0.1405,2.2398,8.1981,-138.2054,-5.5215,-1.6245,50.003,5.687,-18.4543,37.2,6,24,2245,237,100.8,31,374,NA,NA,NA,TRUE,-21,9.2,15.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",1,"2023-09-30T03:36:06.592Z","2023-09-30T03:36:14.498Z",TRUE,"pitch","e5e3e406-af85-4a93-8893-a7160ad92959",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.19,1.51,NA,79,171.97,"ground_ball","medium","4",134.12,164.66,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Randal Grichuk grounds out, second baseman Zack Gelof to first baseman Ryan Noda.",0,1,5,57,"bottom",7,"2023-09-30T03:35:24.867Z","2023-09-30T03:36:14.498Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,74.3,12,0.91,0.4618,6.0582,27.4878,-29.2257,0.3211,2.0854,0.997,2.4744,6.823,-119.5474,-1.4289,-1.961,50.0057,5.7544,0.4558,3.6,8.4,24,1821,85,66.9,3,49,NA,NA,NA,TRUE,-37.6,3.6,-2.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",0,"2023-09-30T03:35:51.104Z","2023-09-30T03:35:54.622Z",TRUE,"pitch","cce9d2a5-47cf-48fd-bc36-7ef71099c8ab",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2779,1.5104,NA,172.82,168.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Randal Grichuk grounds out, second baseman Zack Gelof to first baseman Ryan Noda.",0,1,5,57,"bottom",7,"2023-09-30T03:35:24.867Z","2023-09-30T03:36:14.498Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,11,2,0.4033,6.479,30.0523,-22.7682,-9.32,5.036,-1.4643,2.6128,4.2981,-135.851,-4.3612,-1.857,50.0028,5.8238,-17.4014,34.8,6,24,2242,237,NA,NA,NA,NA,NA,NA,FALSE,-23,8.4,16,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",2,"2023-09-30T03:33:13.145Z","2023-09-30T03:33:21.931Z",TRUE,"pitch","b3f25d40-f009-4e9f-9828-caea0b75231e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,2.99,1.39,NA,91.6,182.1,"popup","medium","3",176.83,180.25,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Nick Allen pops out to first baseman Nolan Schanuel in foul territory.",0,1,5,56,"top",7,"2023-09-30T03:32:37.683Z","2023-09-30T03:33:21.931Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.2,6,0.9,0.4603,6.409,23.6956,-32.1309,8.1458,0.03,0.6664,2.0993,2.9523,-119.1697,-1.0905,-1.648,50.0029,5.4751,11.6716,20.4,9.6,24,1432,96,71.2,66,130,NA,NA,NA,TRUE,-40.8,0.1,-15.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",1,"2023-09-30T03:32:55.765Z","2023-09-30T03:32:59.103Z",TRUE,"pitch","b8aabb61-0294-4f3c-8c9a-b044a1a7bc92",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,2.99,1.39,NA,142.46,172.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Nick Allen pops out to first baseman Nolan Schanuel in foul territory.",0,1,5,56,"top",7,"2023-09-30T03:32:37.683Z","2023-09-30T03:33:21.931Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.1,4,0.9,0.4085,6.5208,30.3,-16.8148,-3.7095,8.4441,-0.668,2.4435,3.2604,-134.3085,-4.748,-1.4184,50.0022,5.4378,-6.7467,19.2,4.8,24,2127,209,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.4,6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",0,"2023-09-30T03:32:40.540Z","2023-09-30T03:32:45.638Z",TRUE,"pitch","0a992ab9-ef02-43ac-8893-fde4347a4238",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1388,1.3903,NA,125.24,210.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Nick Allen pops out to first baseman Nolan Schanuel in foul territory.",0,1,5,56,"top",7,"2023-09-30T03:32:37.683Z","2023-09-30T03:33:21.931Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,13,0.91,0.402,6.6163,31.5134,-13.8031,-3.2965,9.7827,-0.2162,1.0384,4.4034,-136.5194,-8.9065,-1.4257,50.0044,5.3047,-6.1913,18,3.6,24,2255,208,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16,5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",2,"2023-09-30T03:32:15.147Z","2023-09-30T03:32:19.548Z",TRUE,"pitch","b3ff0b24-8920-40c8-af01-a020c37ddf89",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.162,1.5604,NA,105.75,154.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,5,55,"top",7,"2023-09-30T03:31:37.892Z","2023-09-30T03:32:19.548Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.7,3,0.91,0.3988,6.7638,34.0729,-14.4299,-4.3559,9.3149,0.2951,3.1047,5.9768,-137.9743,-3.5008,-1.3452,50.0065,5.3784,-8.3016,24,3.6,24,2206,210,NA,NA,NA,NA,NA,NA,TRUE,-14.5,16.2,6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",1,"2023-09-30T03:31:58.643Z","2023-09-30T03:32:02.169Z",TRUE,"pitch","8c7e381d-a944-4f4e-a89d-083022bde650",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.56,NA,91.82,192.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,5,55,"top",7,"2023-09-30T03:31:37.892Z","2023-09-30T03:32:19.548Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.5,9,0.91,0.4575,6.7108,25.4257,-29.8846,7.7367,1.5809,0.6605,1.7172,2.8493,-120.165,-2.5912,-1.549,50.0022,5.4909,11.2022,21.6,9.6,24,3059,65,NA,NA,NA,NA,NA,NA,FALSE,-37.9,2.5,-14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",0,"2023-09-30T03:31:41.593Z","2023-09-30T03:31:44.754Z",TRUE,"pitch","d90ef1a2-54db-49f1-82ab-d9630b864fba",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.19,1.56,NA,93.31,199.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Esteury Ruiz called out on strikes.",0,1,5,55,"top",7,"2023-09-30T03:31:37.892Z","2023-09-30T03:32:19.548Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,73.2,9,0.89,0.4728,6.4944,23.3618,-31.2474,6.6824,0.6806,0.6215,1.4553,3.1564,-116.1854,-2.4246,-1.626,50.0009,5.5047,9.0627,16.8,9.6,24,1966,150,NA,NA,NA,NA,NA,NA,FALSE,-42.2,0.8,-13,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",4,"2023-09-30T03:31:12.417Z","2023-09-30T03:31:20.220Z",TRUE,"pitch","7e80d749-a5a7-4c75-9e7d-a2e6af28ab8b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.49,1.66,NA,120.55,163.12,"ground_ball","hard","1",129.3,167.01,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Lawrence Butler grounds out sharply, pitcher Davis Daniel to first baseman Nolan Schanuel.",0,1,5,54,"top",7,"2023-09-30T03:30:19.720Z","2023-09-30T03:31:20.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.6,5,2,0.4024,6.7171,28.825,-13.2876,-4.4364,10.0559,-0.0931,2.8023,4.8686,-135.9433,-4.4762,-1.3278,50.0026,5.3875,-8.3327,27.6,3.6,24,1738,162,101.5,-14,11,NA,NA,NA,TRUE,-13.8,17.5,7.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",2,"2023-09-30T03:30:51.721Z","2023-09-30T03:30:55.465Z",TRUE,"pitch","6c05d073-5d8d-45f4-ab09-241e69e3dd44",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.5563,1.6604,NA,89.13,176.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Lawrence Butler grounds out sharply, pitcher Davis Daniel to first baseman Nolan Schanuel.",0,1,5,54,"top",7,"2023-09-30T03:30:19.720Z","2023-09-30T03:31:20.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,78.3,6,0.92,0.4432,6.6367,21.9953,-26.2491,-8.6345,3.8229,0.7312,2.2943,7.7716,-123.0831,-2.6338,-1.3293,50.0043,5.5768,-13.3904,24,7.2,24,1632,190,NA,NA,NA,NA,NA,NA,FALSE,-31.3,6.6,14,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",1,"2023-09-30T03:30:39.834Z","2023-09-30T03:30:44.451Z",TRUE,"pitch","429eb833-5fdb-4e41-9f2e-94edca310353",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6037,1.7458,NA,121.82,196.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Lawrence Butler grounds out sharply, pitcher Davis Daniel to first baseman Nolan Schanuel.",0,1,5,54,"top",7,"2023-09-30T03:30:19.720Z","2023-09-30T03:31:20.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.8,13,0.92,0.4467,6.5816,21.8352,-25.5737,-8.3751,4.3267,-0.1265,1.5835,5.9084,-122.1501,-4.2496,-1.4767,50.0053,5.5196,-12.783,24,7.2,24,1690,239,NA,NA,NA,NA,NA,NA,FALSE,-31.3,7.2,13.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",0,"2023-09-30T03:30:26.547Z","2023-09-30T03:30:31.516Z",TRUE,"pitch","a27062ab-1dfa-4f27-af8b-504d5fd5a6a3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6027,1.6604,NA,123.23,167.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Lawrence Butler grounds out sharply, pitcher Davis Daniel to first baseman Nolan Schanuel.",0,1,5,54,"top",7,"2023-09-30T03:30:19.720Z","2023-09-30T03:31:20.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83.2,5,0.89,0.4151,6.3973,26.3415,-15.5158,-3.8614,9.4339,-0.1633,2.6521,4.4466,-131.6361,-4.5066,-1.3679,50.0014,5.5247,-6.8176,20.4,3.6,24,1472,209,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16.4,6.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",3,"2023-09-30T03:31:04.293Z","2023-09-30T03:31:12.417Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,671732,"/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Lawrence Butler grounds out sharply, pitcher Davis Daniel to first baseman Nolan Schanuel.",0,1,5,54,"top",7,"2023-09-30T03:30:19.720Z","2023-09-30T03:31:20.220Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",669721,"Davis Daniel","/api/v1/people/669721","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",0,"2023-09-30T03:28:00.123Z","2023-09-30T03:28:05.718Z",TRUE,"pitch","4970de73-46c6-4eee-bf80-32b302f6afb6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.25,1.59,NA,154.14,147.82,"line_drive","medium","6",119.91,139.07,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Logan O'Hoppe lines out to shortstop Nick Allen.",0,1,5,53,"bottom",6,"2023-09-30T03:27:46.417Z","2023-09-30T03:28:05.718Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87,11,0.9,0.397,6.3591,28.4873,-24.1039,-8.6046,4.1795,-0.9743,3.369,4.9396,-137.6062,-2.2738,-1.6679,50.0054,5.827,-16.622,32.4,6,24,1736,277,62.7,20,157,NA,NA,NA,TRUE,-23,7.3,14.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716386,"2023-09-30",6,"2023-09-30T03:27:04.398Z","2023-09-30T03:27:15.041Z",TRUE,"pitch","05f6052f-3db0-47a8-8da7-cee6ca0e970a",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.58,1.75,NA,135.5,185.19,"line_drive","medium","9",176.23,116.05,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Single","single","Brandon Drury singles on a line drive to right fielder Esteury Ruiz. Zach Neto to 3rd.",0,1,5,52,"bottom",6,"2023-09-30T03:24:25.643Z","2023-09-30T03:27:15.041Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.6,7,2,0.4017,6.4155,32.3098,-22.443,-10.6435,5.1786,-0.4854,1.985,6.9168,-136.7373,-5.7107,-1.6749,50.0032,5.6571,-20.0004,38.4,6,24,2246,235,70,17,166,NA,NA,NA,FALSE,-22.9,8.3,17.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA
