"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718319,"2023-05-04",1,"2023-05-04T04:30:09.392Z","2023-05-04T04:30:12.392Z",TRUE,"pitch","e76a1ade-481e-48d3-b81e-b304254a20e2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.48,1.68,NA,151.16,169.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","AJ Pollock doubles (3) on a ground ball to left fielder JJ Bleday.",0,0,2,46,"top",7,"2023-05-04T04:29:52.927Z","2023-05-04T04:31:05.566Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",642758,"Domingo Acevedo","/api/v1/people/642758","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.7,11,0.9,0.4433,5.5996,19.6365,-27.1039,-0.7797,3.2633,-0.8962,2.5814,2.5868,-122.6148,-2.9493,-1.8543,50.0021,6.0641,-1.2113,1.2,7.2,24,2181,253,NA,NA,NA,NA,NA,NA,FALSE,-32.4,5.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",0,"2023-05-04T04:29:52.927Z","2023-05-04T04:29:56.968Z",TRUE,"pitch","22d3b853-d12f-4f39-8bd7-01dd1949f5e3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.34,1.6799,NA,91.77,188.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","AJ Pollock doubles (3) on a ground ball to left fielder JJ Bleday.",0,0,2,46,"top",7,"2023-05-04T04:29:52.927Z","2023-05-04T04:31:05.566Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,572041,"AJ Pollock","/api/v1/people/572041","R","Right",642758,"Domingo Acevedo","/api/v1/people/642758","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.6,9,0.9,0.4498,5.4272,20.3071,-25.3404,-3.6402,4.5392,0.6619,1.8441,7.2063,-121.0689,-4.6403,-1.8605,50.0058,5.9641,-5.4862,9.6,7.2,24,2243,258,NA,NA,NA,NA,NA,NA,FALSE,-31.6,7.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",3,"2023-05-04T04:29:16.791Z","2023-05-04T04:29:26.363Z",TRUE,"pitch","5e92861b-b136-410a-8f45-d07c73e67d8a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.54,1.69,NA,152.01,177.95,"fly_ball","medium","8",109.63,59.09,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Esteury Ruiz.",0,0,2,45,"top",7,"2023-05-04T04:28:51.164Z","2023-05-04T04:29:26.363Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",642758,"Domingo Acevedo","/api/v1/people/642758","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.8,13,0.91,0.4299,5.5759,23.3418,-26.9578,-10.7626,3.1652,-0.9186,2.2531,6.0099,-126.8885,-3.4944,-1.9062,50.0037,5.7708,-17.7401,31.2,8.4,24,1824,260,95.9,34,350,NA,NA,NA,TRUE,-30.5,5.3,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",2,"2023-05-04T04:28:53.481Z","2023-05-04T04:28:56.481Z",TRUE,"pitch","d54064d4-bed4-4572-ab9e-68da477dd482",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.54,1.69,NA,146.06,185.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Esteury Ruiz.",0,0,2,45,"top",7,"2023-05-04T04:28:51.164Z","2023-05-04T04:29:26.363Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",642758,"Domingo Acevedo","/api/v1/people/642758","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.5,7,0.9,0.4342,5.6225,26.9074,-24.9703,-12.0575,4.4714,-0.7623,1.9742,6.4085,-126.3722,-4.969,-1.771,50.0005,5.9839,-19.4053,34.8,8.4,24,1925,242,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7.1,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",0,"2023-05-04T04:27:39.738Z","2023-05-04T04:28:54.163Z",FALSE,"action",NA,NA,"Pitching Change: Domingo Acevedo replaces JP Sears.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642758,"/api/v1/people/642758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Esteury Ruiz.",0,0,2,45,"top",7,"2023-05-04T04:28:51.164Z","2023-05-04T04:29:26.363Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",642758,"Domingo Acevedo","/api/v1/people/642758","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",1,"2023-05-04T04:28:54.163Z","2023-05-04T04:28:55.163Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Cal Raleigh replaces Tom Murphy.","Offensive Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663728,"/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","45","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Esteury Ruiz.",0,0,2,45,"top",7,"2023-05-04T04:28:51.164Z","2023-05-04T04:29:26.363Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",642758,"Domingo Acevedo","/api/v1/people/642758","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,608596,"/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",6,"2023-05-04T04:26:21.011Z","2023-05-04T04:26:25.099Z",TRUE,"pitch","72011d13-2b75-41eb-ab5d-300bfdb5a612",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.26,1.5,NA,126.92,141.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.7,11,2,0.406,7.7532,29.3893,-16.3531,-7.7982,8.5865,-0.2602,3.6032,6.6,-134.9082,-2.7475,-1.7253,50.0062,5.7877,-14.3753,37.2,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-16.7,15.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",5,"2023-05-04T04:25:53.499Z","2023-05-04T04:25:56.560Z",TRUE,"pitch","68bdf992-1383-4e19-85f1-71279a662f21",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.26,1.5,NA,120.82,187.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.1,75.4,8,0.9,0.4631,7.3283,21.8246,-43.1765,2.867,-7.7599,-0.1003,1.8929,2.7184,-118.1234,-0.6629,-1.6372,50.004,6.1359,4.064,6,12,24,2057,20,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-13.9,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",4,"2023-05-04T04:25:26.438Z","2023-05-04T04:25:30.358Z",TRUE,"pitch","f54592ca-9f0b-4e97-811f-67478fa3325f",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.0923,1.5,NA,143.66,232.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81,75,13,0.9,0.4657,7.5204,23.9639,-42.335,1.3939,-7.266,-0.6993,0.2185,1.8946,-117.9484,-4.0979,-1.6963,50.0027,5.9115,1.9493,2.4,12,24,2114,22,NA,NA,NA,NA,NA,NA,FALSE,-55.8,-13.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",3,"2023-05-04T04:25:07.192Z","2023-05-04T04:25:10.192Z",TRUE,"pitch","ba508a7c-b960-4563-af4e-f0179acf3387",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0365,1.5,NA,118.75,126.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.7,11,0.91,0.4015,7.823,29.1732,-13.3274,-1.1987,9.9954,-0.0458,4.1758,4.0575,-136.2702,-2.5944,-1.3966,50.0051,6.0578,-2.261,6,3.6,24,1864,197,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",2,"2023-05-04T04:24:41.895Z","2023-05-04T04:24:46.245Z",TRUE,"pitch","74c9cea9-60df-49c7-a583-ca4418d82991",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,2.953,1.4164,NA,94.52,248.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.7,76.2,14,0.9,0.461,7.4936,23.4031,-43.1117,2.6364,-7.6539,0.5899,-0.3639,4.52,-118.9352,-5.5729,-1.6799,50.0052,5.9315,3.7657,6,12,24,2242,23,NA,NA,NA,NA,NA,NA,FALSE,-56,-15,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",1,"2023-05-04T04:24:04.584Z","2023-05-04T04:24:07.584Z",TRUE,"pitch","f53640e6-1140-482c-a230-f0072e3dc9fb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.26,1.5,NA,124.89,204.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.5,75.1,13,0.9,0.4658,7.4389,21.1273,-41.3609,2.5769,-6.5541,-0.207,1.2768,2.2409,-117.364,-2.348,-1.5072,50.0019,6.1234,3.6128,4.8,12,24,2265,20,NA,NA,NA,NA,NA,NA,FALSE,-54,-12.1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",0,"2023-05-04T04:23:41.007Z","2023-05-04T04:23:44.285Z",TRUE,"pitch","15045275-9e15-4ab4-bd9e-2469b603056b",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.26,1.5,NA,130.66,227.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,0,2,44,"bottom",6,"2023-05-04T04:23:21.245Z","2023-05-04T04:26:25.099Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.4,74.9,13,0.9,0.4676,7.454,21.8313,-39.1703,1.9361,-5.0274,-0.3584,0.4161,2.3774,-117.0849,-4.6022,-1.638,50.0047,6.0674,2.6921,4.8,12,24,2244,23,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-10,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",8,"2023-05-04T04:23:03.451Z","2023-05-04T04:23:11.238Z",TRUE,"pitch","7687a7c3-62f3-4af9-984e-eadf6f617954",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.48,1.65,NA,98.35,197.8,"ground_ball","medium","6",107.78,145.81,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Brent Rooker grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,2,43,"bottom",6,"2023-05-04T04:20:29.720Z","2023-05-04T04:23:11.238Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,14,0.91,0.4014,7.873,27.4194,-10.134,-2.0499,11.6614,0.4894,1.5177,4.9171,-136.0143,-9.8191,-1.0686,50.0002,5.8591,-3.8737,13.2,2.4,24,1918,199,77.3,11,133,NA,NA,NA,TRUE,-11.6,19.4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",6,"2023-05-04T04:22:13.707Z","2023-05-04T04:22:16.988Z",TRUE,"pitch","e7768730-6627-468f-9cf4-fae55db01a23",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.48,1.65,NA,118.15,195.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Brent Rooker grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,2,43,"bottom",6,"2023-05-04T04:20:29.720Z","2023-05-04T04:23:11.238Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.6,73.5,8,0.9,0.4737,7.3949,22.9767,-43.5149,4.6956,-8.3866,-0.0302,1.5959,2.2334,-115.9171,-0.8788,-1.6183,50.0043,6.1581,6.3483,8.4,13.2,24,2321,27,NA,NA,NA,NA,NA,NA,FALSE,-58.4,-15.1,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718319,"2023-05-04",5,"2023-05-04T04:21:52.012Z","2023-05-04T04:21:56.205Z",TRUE,"pitch","9569fdc7-8b19-470f-9ddf-50909d069bff",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.48,1.65,NA,130.05,158.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Brent Rooker grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,0,2,43,"bottom",6,"2023-05-04T04:20:29.720Z","2023-05-04T04:23:11.238Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.9,1,2,0.412,7.6635,26.1623,-20.2344,-7.9227,6.6632,-0.3423,2.9754,6.6816,-132.5161,-3.3683,-1.8571,50.0066,5.7269,-14.2083,31.2,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21.1,11.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
