"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717583,"2023-06-28",3,"2023-06-29T00:32:28.798Z","2023-06-29T00:32:39.272Z",TRUE,"pitch","9fe2e9a4-5039-4240-a20c-bbf502846aff",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6161,1.7274,NA,78.56,155.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83,12,0.92,0.4177,6.9697,26.1083,-27.1553,1.7591,2.8818,1.0084,3.1009,5.0657,-130.8442,-3.5254,-1.1769,50.0064,6.4876,3.0682,8.4,6,24,2345,137,NA,NA,NA,NA,NA,NA,FALSE,-29,4.7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",2,"2023-06-29T00:32:01.893Z","2023-06-29T00:32:10.304Z",TRUE,"pitch","adabcd56-dceb-45fe-9527-00ab7c6f9928",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.49,1.65,NA,88.08,154.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,3,0.9,0.3937,7.0902,30.3236,-8.6037,-2.6189,12.0169,0.7586,3.1385,6.3621,-138.976,-7.324,-1.2173,50.0065,6.3753,-5.1391,20.4,2.4,24,2381,194,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",1,"2023-06-29T00:31:41.683Z","2023-06-29T00:31:45.323Z",TRUE,"pitch","8976d78d-00f8-45f4-9a57-5303f383dea6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.49,1.65,NA,107.35,179.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,73.9,8,0.9,0.4705,6.6816,23.5067,-44.6814,3.9994,-9.1263,0.2532,2.2114,2.9106,-116.7434,-0.2423,-1.5327,50.004,6.5487,5.4796,7.2,13.2,24,2738,27,NA,NA,NA,NA,NA,NA,FALSE,-59,-16.2,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",0,"2023-06-29T00:30:39.787Z","2023-06-29T00:31:41.683Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",4,"2023-06-29T00:32:52.229Z","2023-06-29T01:42:15.241Z",FALSE,"action",NA,NA,"Status Change - Delayed: Rain","Game Advisory",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,665862,"/api/v1/people/665862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",5,"2023-06-29T01:42:15.241Z","2023-06-29T01:43:01.084Z",FALSE,"action",NA,NA,"Status Change - In Progress","Game Advisory",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,665862,"/api/v1/people/665862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",6,"2023-06-29T01:43:01.084Z","2023-06-29T01:45:17.425Z",FALSE,"action",NA,NA,"Pitching Change: Josh Winckowski replaces Nick Pivetta.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,670174,"/api/v1/people/670174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"39","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,1,1,39,"top",6,"2023-06-29T00:31:39.406Z","2023-06-29T01:45:23.180Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",4,"2023-06-29T00:30:24.615Z","2023-06-29T00:30:29.237Z",TRUE,"pitch","50e72904-47c4-46e8-ab5d-fc409e637b44",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.529,1.7566,NA,67.45,166.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Bryan De La Cruz walks. Jorge Soler to 2nd.",0,1,1,38,"top",6,"2023-06-29T00:28:07.574Z","2023-06-29T00:30:29.237Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88,12,0.9,0.3928,7.0114,29.5732,-10.7337,-1.9371,10.8717,1.3,2.6612,7.8363,-139.1519,-8.1346,-1.294,50.0031,6.3233,-3.821,9.6,2.4,24,2157,194,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650559,"Bryan De La Cruz","/api/v1/people/650559",624585,"Jorge Soler","/api/v1/people/624585",NA,NA,NA
717583,"2023-06-28",3,"2023-06-29T00:30:05.317Z","2023-06-29T00:30:09.359Z",TRUE,"pitch","1320197f-a83b-4f0f-8aa5-9b12c16cf1de",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4999,1.7274,NA,77.84,172.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Bryan De La Cruz walks. Jorge Soler to 2nd.",0,1,1,38,"top",6,"2023-06-29T00:28:07.574Z","2023-06-29T00:30:29.237Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88,14,0.91,0.3929,7.1471,29.2364,-8.7128,-3.3769,11.9015,1.0273,2.4645,7.5209,-139.0573,-9.087,-1.2657,50.0059,6.3406,-6.6591,25.2,2.4,24,2382,195,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",1,"2023-06-29T00:28:41.523Z","2023-06-29T00:28:47.384Z",TRUE,"pitch","e9be6660-e011-4782-8290-b3d743219144",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.529,1.7566,NA,117.25,235.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Bryan De La Cruz walks. Jorge Soler to 2nd.",0,1,1,38,"top",6,"2023-06-29T00:28:07.574Z","2023-06-29T00:30:29.237Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75.5,13,0.89,0.464,6.7881,24.4132,-44.1714,5.0878,-8.5198,-0.0066,0.1244,1.8383,-118.4192,-4.9703,-1.4558,50.0033,6.3278,7.164,9.6,13.2,24,2905,25,NA,NA,NA,NA,NA,NA,FALSE,-58,-16.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",0,"2023-06-29T00:28:20.628Z","2023-06-29T00:28:24.602Z",TRUE,"pitch","6dd9303b-6ef2-45b6-a8f1-5ddbe416ef1a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.529,1.7566,NA,123.18,200.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Bryan De La Cruz walks. Jorge Soler to 2nd.",0,1,1,38,"top",6,"2023-06-29T00:28:07.574Z","2023-06-29T00:30:29.237Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.7,13,0.9,0.3907,7.1384,29.1306,-9.2018,-1.7738,11.5167,-0.1621,1.4168,4.0004,-139.7764,-11.454,-1.3763,50.0059,6.1544,-3.5395,13.2,2.4,24,2370,194,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",2,"2023-06-29T00:29:04.588Z","2023-06-29T00:30:05.317Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Bryan De La Cruz walks. Jorge Soler to 2nd.",0,1,1,38,"top",6,"2023-06-29T00:28:07.574Z","2023-06-29T00:30:29.237Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",8,"2023-06-29T00:27:47.345Z","2023-06-29T00:27:59.040Z",TRUE,"pitch","8dc48a8d-8fb7-4eef-98cd-504ed16242d9",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4999,1.6691,NA,154.94,189.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jorge Soler walks.",0,1,1,37,"top",6,"2023-06-29T00:24:23.890Z","2023-06-29T00:27:59.040Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.3,13,2,0.4227,6.9817,24.9404,-29.9892,3.9755,1.2836,-0.9954,1.8374,0.7086,-129.2034,-5.6098,-1.7896,50.0055,6.3196,6.7744,12,7.2,24,2494,140,NA,NA,NA,NA,NA,NA,FALSE,-33.1,1.4,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624585,"Jorge Soler","/api/v1/people/624585",NA,NA,NA,NA,NA,NA
717583,"2023-06-28",7,"2023-06-29T00:27:27.593Z","2023-06-29T00:27:32.801Z",TRUE,"pitch","15c3e0e9-952b-418a-b2b9-c163f9c25654",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4999,1.7274,NA,112.84,202.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jorge Soler walks.",0,1,1,37,"top",6,"2023-06-29T00:24:23.890Z","2023-06-29T00:27:59.040Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88,14,0.9,0.3932,7.1175,30.2971,-7.3417,-0.9907,12.6259,0.1093,1.3324,4.2572,-139.1356,-12.0849,-1.3098,50.0025,6.2117,-1.9488,6,2.4,24,2452,194,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",6,"2023-06-29T00:27:08.093Z","2023-06-29T00:27:11.618Z",TRUE,"pitch","4787472e-df25-41d4-9b68-fd5710a6315c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.67,NA,98.95,192.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jorge Soler walks.",0,1,1,37,"top",6,"2023-06-29T00:24:23.890Z","2023-06-29T00:27:59.040Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,79,9,2,0.4403,6.911,23.8657,-27.605,5.6209,2.9109,0.4735,1.6964,3.365,-124.1875,-5.5423,-1.6274,50.003,6.2411,8.8158,18,7.2,24,2308,78,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.3,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",5,"2023-06-29T00:26:48.765Z","2023-06-29T00:26:52.546Z",TRUE,"pitch","0fa01592-6473-41b2-b223-34bf789806e4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.67,NA,131.52,147.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jorge Soler walks.",0,1,1,37,"top",6,"2023-06-29T00:24:23.890Z","2023-06-29T00:27:59.040Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,1,0.9,0.3889,6.9449,29.2918,-11.6314,-2.7907,10.2049,-0.3808,3.3675,3.964,-140.3928,-6.1759,-1.443,50.0003,6.3397,-5.6167,20.4,2.4,24,2263,195,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.5,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717583,"2023-06-28",3,"2023-06-29T00:25:52.785Z","2023-06-29T00:25:58.379Z",TRUE,"pitch","16313c30-2b9d-4f22-ac55-69a74e738215",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.67,NA,114.27,194.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Jorge Soler walks.",0,1,1,37,"top",6,"2023-06-29T00:24:23.890Z","2023-06-29T00:27:59.040Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.1,8,0.9,0.3973,7.0148,28.7197,-8.9227,-2.169,12.0576,0.0715,1.6347,4.7829,-137.5438,-10.651,-1.4032,50.0014,6.1491,-4.1826,15.6,2.4,24,2401,196,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
