"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718539,"2023-04-17",0,"2023-04-18T01:10:35.190Z","2023-04-18T01:10:39.451Z",TRUE,"pitch","31ebf561-fdec-46ca-8edb-95c59538372e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5154,1.71,NA,139.1,186.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Travis Jankowski grounds out, second baseman Matt Duffy to first baseman Vinnie Pasquantino.",0,4,0,52,"top",8,"2023-04-18T01:10:28.456Z","2023-04-18T01:11:53.917Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.6,7,2,0.4131,6.8144,27.8884,-18.24,-3.8415,7.8232,-0.5797,1.9442,2.739,-132.5171,-6.2826,-1.1268,50.0065,5.6751,-6.8447,18,4.8,24,2214,215,NA,NA,NA,NA,NA,NA,FALSE,-19.9,13.1,6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",3,"2023-04-18T01:08:20.260Z","2023-04-18T01:08:27.694Z",TRUE,"pitch","54fe2b7e-b08a-426a-9eb0-f150ef4019c7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.32,1.62,NA,89.47,174.53,"ground_ball","medium","4",144.18,154.5,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Hunter Dozier grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,4,0,51,"bottom",7,"2023-04-18T01:07:26.103Z","2023-04-18T01:08:27.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,82,6,2,0.4244,6.8461,22.5333,-21.8231,0.0114,6.1148,0.7223,2.3796,7.5954,-128.282,-3.3296,-2.2587,50.0048,5.3644,0.0195,3.6,4.8,24,2223,205,106.9,3,84,NA,NA,NA,TRUE,-24.1,10.7,-1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",2,"2023-04-18T01:07:59.279Z","2023-04-18T01:08:08.248Z",TRUE,"pitch","03e528d6-92f0-4fba-b4d6-1cb070ba86d7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.32,1.62,NA,128.15,149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Hunter Dozier grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,4,0,51,"bottom",7,"2023-04-18T01:07:26.103Z","2023-04-18T01:08:27.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,82.1,1,2,0.4229,6.9776,22.7804,-27.8137,-6.2933,2.5591,-0.2924,3.3027,7.4709,-128.7344,0.2086,-2.3933,50.0036,5.3463,-10.73,19.2,7.2,24,2128,209,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.9,10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",1,"2023-04-18T01:07:45.427Z","2023-04-18T01:07:51.536Z",TRUE,"pitch","8cb06a59-b805-455f-bfb9-1a46c5933628",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2984,1.6152,NA,95.71,139.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Hunter Dozier grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,4,0,51,"bottom",7,"2023-04-18T01:07:26.103Z","2023-04-18T01:08:27.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.6,12,2,0.4245,6.8316,23.9759,-26.0729,0.0156,3.6095,0.5587,3.6884,7.3706,-128.5024,0.6698,-2.336,50.0024,5.4333,0.0253,2.4,6,24,2183,182,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7,-1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",0,"2023-04-18T01:07:31.127Z","2023-04-18T01:07:39.214Z",TRUE,"pitch","2a547b93-e6aa-4298-a8fb-1a109154c9c2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2988,1.6155,NA,26.56,229.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Hunter Dozier grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,4,0,51,"bottom",7,"2023-04-18T01:07:26.103Z","2023-04-18T01:08:27.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,76,14,2,0.4617,6.7698,21.7832,-36.9013,1.0335,-3.3122,2.3728,0.3612,10.1126,-118.4606,-3.8042,-2.0787,50.0042,5.3476,1.4729,4.8,10.8,24,2494,33,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-6.7,-4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",4,"2023-04-18T01:07:05.140Z","2023-04-18T01:07:10.113Z",TRUE,"pitch","71a1dd1d-3b98-42c0-8909-24023fe7b5d2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3411,1.65,NA,85.56,184.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,4,0,50,"bottom",7,"2023-04-18T01:05:55.962Z","2023-04-18T01:07:10.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82.4,9,2,0.4203,7.0027,25.8639,-25.8811,-7.4839,3.6578,0.8247,2.0075,10.2137,-130.0315,-3.4983,-2.1719,50.0049,5.3219,-12.8877,22.8,7.2,24,2052,213,NA,NA,NA,NA,NA,NA,TRUE,-28.1,6.1,11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",3,"2023-04-18T01:06:52.250Z","2023-04-18T01:06:56.008Z",TRUE,"pitch","213f07b8-5892-4f33-abdd-c16a86e124f5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3809,1.65,NA,189.94,145.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,4,0,50,"bottom",7,"2023-04-18T01:05:55.962Z","2023-04-18T01:07:10.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81,11,2,0.4268,6.9014,23.8178,-25.0138,1.5639,4.2852,-1.9135,3.473,1.4527,-127.8311,0.0462,-2.6903,50.0049,5.4018,2.615,6,6,24,2234,187,NA,NA,NA,NA,NA,NA,FALSE,-27.1,8,-3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",2,"2023-04-18T01:06:38.850Z","2023-04-18T01:06:43.803Z",TRUE,"pitch","5c216338-5140-4dc6-9ba9-84816d084f41",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4071,1.65,NA,86.96,131.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,4,0,50,"bottom",7,"2023-04-18T01:05:55.962Z","2023-04-18T01:07:10.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82.1,12,2,0.4212,6.9864,24.4407,-26.1866,-7.6742,3.4866,0.788,3.9781,10.402,-129.5376,1.2896,-2.2634,50.0022,5.4609,-13.1773,24,7.2,24,1955,209,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6.8,11.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",1,"2023-04-18T01:06:13.733Z","2023-04-18T01:06:20.540Z",TRUE,"pitch","3a39ce6e-b0bc-4ef4-9385-49144f840afc",2,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,1,NA,NA,3.39,1.65,NA,168.11,171.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,4,0,50,"bottom",7,"2023-04-18T01:05:55.962Z","2023-04-18T01:07:10.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.5,13,2,0.4343,7.0941,25.5209,-34.4546,-9.2937,-1.4131,-1.3408,2.5087,6.0107,-126.0947,-0.0341,-2.5473,50.004,5.3011,-14.9743,21.6,9.6,24,1702,242,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-2.3,15.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",0,"2023-04-18T01:06:01.433Z","2023-04-18T01:06:04.752Z",TRUE,"pitch","3a53d914-aca6-4454-8262-209b014a7e8b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.39,1.65,NA,121.1,153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Kyle Isbel called out on strikes.",0,4,0,50,"bottom",7,"2023-04-18T01:05:55.962Z","2023-04-18T01:07:10.113Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.8,2,2,0.4302,6.8262,21.7064,-21.4106,0.9563,6.5322,-0.1076,3.1609,5.5423,-126.5017,-1.5417,-2.4361,50.0043,5.4664,1.5759,6,4.8,24,2159,202,NA,NA,NA,NA,NA,NA,FALSE,-23.9,11.8,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",6,"2023-04-18T01:05:30.942Z","2023-04-18T01:05:39.239Z",TRUE,"pitch","efc46cba-a5eb-4fb6-915a-39d79a472691",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.55,1.69,NA,143.2,166.53,"ground_ball","medium","3",155.69,170.26,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.5,4,2,0.4259,6.9327,23.4958,-25.0465,1.763,4.2472,-0.6875,2.6758,3.9647,-128.0288,-2.0446,-2.4781,50.0057,5.4219,2.9623,8.4,6,24,2248,179,72,-25,5,NA,NA,NA,TRUE,-27.5,7.6,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",4,"2023-04-18T01:05:02.943Z","2023-04-18T01:05:07.172Z",TRUE,"pitch","6e7215fb-4f32-484b-828b-47889fd7bc84",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.55,1.69,NA,114.18,192.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76.5,8,2,0.4553,6.6097,21.9626,-35.0035,1.5128,-1.9276,0.0739,1.7323,5.3697,-120.0463,-1.3761,-2.3832,50.0034,5.4124,2.2198,4.8,9.6,24,2446,60,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-3.6,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",3,"2023-04-18T01:04:49.823Z","2023-04-18T01:04:53.227Z",TRUE,"pitch","771659fe-4ab6-4d9c-bce4-ebd07e5901fb",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.5245,1.6414,NA,82.35,172.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81,14,2,0.4281,6.9329,24.7755,-24.0166,0.6345,4.9139,0.9091,2.4443,8.0153,-127.6531,-2.4296,-2.346,50.0037,5.2871,1.0528,6,6,24,2139,196,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.6,-2.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",2,"2023-04-18T01:04:36.704Z","2023-04-18T01:04:40.724Z",TRUE,"pitch","5ddaae52-f7da-4f1b-a563-46358660be61",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.55,1.69,NA,72.31,202.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.3,14,2,0.4161,6.98,27.1088,-27.5701,-7.0266,2.6263,1.1725,1.3612,11.2957,-131.479,-4.6126,-2.2608,50.0059,5.1772,-12.3401,19.2,7.2,24,2063,219,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4,10.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",1,"2023-04-18T01:04:21.928Z","2023-04-18T01:04:27.763Z",TRUE,"pitch","a49f010e-054b-4cad-9fb6-a87984ce7ee7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6325,1.69,NA,109.65,128.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80,12,2,0.4321,6.8029,24.6454,-27.3663,2.4854,2.9498,0.1928,4.0691,5.6283,-126.5325,1.8114,-2.3789,50.0017,5.5294,4.0486,10.8,7.2,24,2175,171,NA,NA,NA,NA,NA,NA,FALSE,-30,6,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",0,"2023-04-18T01:04:08.545Z","2023-04-18T01:04:14.346Z",TRUE,"pitch","cff6673e-8f41-4369-a3b8-7c92c5ce134a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6059,1.69,NA,105.7,178.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.6,73.6,9,2,0.4725,6.6617,21.4346,-38.3978,2.0142,-4.5762,0.2964,2.2494,5.3969,-115.875,0.7908,-2.3234,50.0008,5.5692,2.7406,4.8,12,24,2410,70,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-7.8,-4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
718539,"2023-04-17",5,"2023-04-18T01:05:20.602Z","2023-04-18T01:05:30.942Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,521692,"/api/v1/people/521692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Salvador Perez grounds out to first baseman Nathaniel Lowe.",0,4,0,49,"bottom",7,"2023-04-18T01:04:03.883Z","2023-04-18T01:05:39.239Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
