"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746317,"2024-04-24",3,"2024-04-25T00:51:55.767Z","2024-04-25T00:52:02.722Z",TRUE,"pitch","021ddb78-7e66-4fe3-be55-681f0cf2456b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5909,1.6869,NA,131.38,172.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,2,34,"top",5,"2024-04-25T00:51:53.586Z","2024-04-25T00:53:10.493Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672582,"Angel Zerpa","/api/v1/people/672582","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,85.2,4,2,0.4064,5.375,25.6559,-17.104,6.9866,8.1693,-0.3773,2.4672,-8.9464,-134.1364,-4.2599,2.0744,50.0046,5.275,12.8912,32.4,4.8,24,2146,129,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.2,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:46:12.915Z","2024-04-25T00:48:17.538Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,624415,"/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,2,34,"top",5,"2024-04-25T00:51:53.586Z","2024-04-25T00:53:10.493Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672582,"Angel Zerpa","/api/v1/people/672582","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:48:17.538Z","2024-04-25T00:49:27.853Z",FALSE,"action",NA,NA,"Pitching Change: Angel Zerpa replaces Alec Marsh.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,672582,"/api/v1/people/672582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"34","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,2,34,"top",5,"2024-04-25T00:51:53.586Z","2024-04-25T00:53:10.493Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672582,"Angel Zerpa","/api/v1/people/672582","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T00:49:27.853Z","2024-04-25T00:51:55.767Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,624415,"/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,2,34,"top",5,"2024-04-25T00:51:53.586Z","2024-04-25T00:53:10.493Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672582,"Angel Zerpa","/api/v1/people/672582","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",4,"2024-04-25T00:45:49.507Z","2024-04-25T00:45:55.788Z",TRUE,"pitch","6a575042-b52e-4a5f-b97a-6e3fb49c9f03",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.371,1.535,NA,118.63,158.9,"ground_ball","medium","1",120.24,180.78,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Addison Barger grounds out, pitcher Alec Marsh to first baseman Vinnie Pasquantino.",0,0,2,33,"top",5,"2024-04-25T00:44:19.067Z","2024-04-25T00:45:55.788Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.2,2,2,0.4001,6.0541,28.9766,-17.0776,-6.8408,7.9491,-0.0427,2.9587,7.3497,-136.6784,-3.8934,-1.8727,50.0063,5.5681,-12.9983,32.4,4.8,24,2434,221,91.2,6,104,NA,NA,NA,TRUE,-17.2,13.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T00:45:27.281Z","2024-04-25T00:45:31.632Z",TRUE,"pitch","d575fe89-f341-4d2c-b397-bc72530c463c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.371,1.535,NA,90.01,203.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Addison Barger grounds out, pitcher Alec Marsh to first baseman Vinnie Pasquantino.",0,0,2,33,"top",5,"2024-04-25T00:44:19.067Z","2024-04-25T00:45:55.788Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.5,79.3,14,0.77,0.4396,6.0373,24.192,-36.4941,1.1812,-2.7487,0.708,1.31,5.6441,-124.4548,-3.4319,-1.7394,50.0017,5.7192,1.8572,4.8,9.6,24,2740,38,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-5.5,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T00:45:09.640Z","2024-04-25T00:45:14.468Z",TRUE,"pitch","fbd33ec0-26af-4b1a-8447-77c0d0197331",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.8266,1.6575,NA,143.61,189.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Addison Barger grounds out, pitcher Alec Marsh to first baseman Vinnie Pasquantino.",0,0,2,33,"top",5,"2024-04-25T00:44:19.067Z","2024-04-25T00:45:55.788Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.3,7,0.9,0.4012,6.0886,27.1126,-15.9147,-7.3444,8.5938,-0.698,1.8092,5.9043,-136.0293,-6.8773,-1.932,50.0063,5.4546,-13.9011,36,4.8,24,2480,223,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:44:51.055Z","2024-04-25T00:44:55.294Z",TRUE,"pitch","70350641-eb15-48d1-b71a-5591225017b6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6757,1.7124,NA,115.5,199.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Addison Barger grounds out, pitcher Alec Marsh to first baseman Vinnie Pasquantino.",0,0,2,33,"top",5,"2024-04-25T00:44:19.067Z","2024-04-25T00:45:55.788Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85.4,14,2,0.4072,6.1304,25.0022,-18.7876,-6.9636,7.2773,0.0394,1.452,7.3394,-133.789,-7.1759,-1.8162,50.0003,5.4836,-12.803,30,4.8,24,2372,228,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:44:37.008Z","2024-04-25T00:44:41.279Z",TRUE,"pitch","797fca38-07ac-4e97-9b9f-26dba5c8442a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6498,1.6869,NA,85.98,202.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Addison Barger grounds out, pitcher Alec Marsh to first baseman Vinnie Pasquantino.",0,0,2,33,"top",5,"2024-04-25T00:44:19.067Z","2024-04-25T00:45:55.788Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680718,"Addison Barger","/api/v1/people/680718","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,77.7,14,0.85,0.4499,6.043,21.4402,-35.5286,1.9584,-2.2259,0.8139,1.3312,5.4614,-121.2787,-3.1372,-1.7125,50.0043,5.7084,2.9474,6,9.6,24,2644,40,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-4.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:42:22.633Z","2024-04-25T00:42:29.410Z",TRUE,"pitch","651664e2-277b-4030-a772-bb64e9ecc48f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.47,1.67,NA,86.74,182.16,"ground_ball","medium","5",103.5,172.14,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Ernie Clement to first baseman Vladimir Guerrero Jr.",0,0,2,32,"bottom",4,"2024-04-25T00:41:50.522Z","2024-04-25T00:42:29.410Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,72.7,9,2,0.4772,6.3446,23.1027,-39.8802,6.6145,-5.7907,0.7938,2.0972,2.9401,-115.1582,-0.2464,-1.3622,50.0021,6.0917,8.8055,13.2,12,24,2858,36,71,-39,4,NA,NA,NA,TRUE,-54.1,-10.2,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:42:04.338Z","2024-04-25T00:42:09.175Z",TRUE,"pitch","36f53523-ecc9-46dc-8684-9e092b49fb82",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6168,1.6831,NA,109.54,196.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Ernie Clement to first baseman Vladimir Guerrero Jr.",0,0,2,32,"bottom",4,"2024-04-25T00:41:50.522Z","2024-04-25T00:42:29.410Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86,14,2,0.403,6.5878,26.9232,-18.3049,-3.3142,7.3974,0.1956,1.5497,7.1183,-135.4207,-5.8679,-2.0252,50.0055,5.0065,-6.2165,14.4,4.8,24,2385,223,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.5,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",4,"2024-04-25T00:41:29.385Z","2024-04-25T00:41:39.088Z",TRUE,"pitch","51724d55-40f6-4c3d-84fb-e14a8df20b0f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.15,1.44,NA,106.27,174.37,"fly_ball","medium","8",96.27,94.58,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Adam Frazier flies out to center fielder Daulton Varsho.",0,0,2,31,"bottom",4,"2024-04-25T00:40:09.909Z","2024-04-25T00:41:39.088Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.4,6,2,0.4018,6.7002,25.931,-19.6771,0.1267,6.6185,0.2815,2.3857,5.1298,-135.6167,-5.4191,-1.6404,50.0002,5.7559,0.2385,3.6,4.8,24,2535,193,89.6,48,273,NA,NA,NA,TRUE,-19.9,11.2,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",3,"2024-04-25T00:41:14.520Z","2024-04-25T00:41:18.850Z",TRUE,"pitch","bef1d13e-4775-445f-8a0a-2add84dccfe0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2083,1.3639,NA,116.66,210.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Adam Frazier flies out to center fielder Daulton Varsho.",0,0,2,31,"bottom",4,"2024-04-25T00:40:09.909Z","2024-04-25T00:41:39.088Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,88.1,14,2,0.3956,6.6452,25.4196,-14.8276,-2.8792,8.8997,0.0088,1.0533,5.7814,-137.5195,-9.4735,-1.73,50.0029,5.5086,-5.6125,15.6,3.6,24,2437,213,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",2,"2024-04-25T00:40:51.602Z","2024-04-25T00:40:55.150Z",TRUE,"pitch","10edec52-fcab-43a5-a7b4-955b8b950789",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.15,1.44,NA,97.58,201.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Adam Frazier flies out to center fielder Daulton Varsho.",0,0,2,31,"bottom",4,"2024-04-25T00:40:09.909Z","2024-04-25T00:41:39.088Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,9,2,0.4038,6.6476,28.8084,-18.0128,-1.7681,7.5911,0.5095,1.3654,5.8593,-135.5099,-8.2549,-1.4482,50.0021,5.7028,-3.2986,6,4.8,24,2505,205,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",1,"2024-04-25T00:40:36.380Z","2024-04-25T00:40:41.355Z",TRUE,"pitch","83c02f27-750c-4971-96a7-8098fe36957b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2083,1.4227,NA,161.99,183.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Adam Frazier flies out to center fielder Daulton Varsho.",0,0,2,31,"bottom",4,"2024-04-25T00:40:09.909Z","2024-04-25T00:41:39.088Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,69.6,13,2,0.4973,6.2945,23.3705,-43.2708,5.3252,-9.072,-1.1802,2.0597,-0.5471,-110.9608,0.9919,-1.6181,50.0021,6.1841,6.5139,8.4,14.4,24,2813,24,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-15.6,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746317,"2024-04-24",0,"2024-04-25T00:40:19.610Z","2024-04-25T00:40:23.804Z",TRUE,"pitch","e5cb1296-6963-4c15-9015-022f3b172ff6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2046,1.4775,NA,146.62,197.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Adam Frazier flies out to center fielder Daulton Varsho.",0,0,2,31,"bottom",4,"2024-04-25T00:40:09.909Z","2024-04-25T00:41:39.088Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",684320,"Yariel Rodríguez","/api/v1/people/684320","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.2,7,2,0.4004,6.5708,30.4922,-19.507,-3.6205,6.6855,-0.7772,1.5354,3.2651,-136.834,-7.4741,-1.5161,50.0012,5.6411,-6.8577,16.8,4.8,24,2253,206,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.7,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
