"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718107,"2023-05-20",1,"2023-05-20T02:52:21.675Z","2023-05-20T02:52:27.321Z",TRUE,"pitch","bd07fa50-2d17-4002-8b50-437753c25a88",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.6,1.69,NA,99.4,178.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brandon Dixon strikes out swinging.",0,6,1,34,"bottom",4,"2023-05-20T02:51:58.228Z","2023-05-20T02:53:06.860Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.8,9,0.92,0.3872,6.5132,33.6628,-13.3454,8.4053,9.2996,0.4618,2.2222,-7.1335,-141.7002,-7.363,1.9251,50.0042,5.7147,17.0216,45.6,4.8,24,2348,126,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.4,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T02:52:03.351Z","2023-05-20T02:52:06.793Z",TRUE,"pitch","78125544-94fd-4fc8-bfc9-503b26cf9136",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.6,1.69,NA,107.55,165.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brandon Dixon strikes out swinging.",0,6,1,34,"bottom",4,"2023-05-20T02:51:58.228Z","2023-05-20T02:53:06.860Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.5,5,0.93,0.4393,6.5966,25.7527,-23.9681,10.2032,5.213,0.248,2.7159,-6.7607,-124.801,-3.2762,1.6702,50.001,6.0258,16.0496,31.2,7.2,24,2043,114,NA,NA,NA,NA,NA,NA,FALSE,-28.3,8.9,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T02:51:15.832Z","2023-05-20T02:51:25.745Z",TRUE,"pitch","1c4371b1-62ca-4e4c-bef1-5574b48ecd64",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.19,1.55,NA,114.86,160.22,"line_drive","medium","7",73.56,135.03,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Jake Cronenworth singles on a line drive to left fielder Rob Refsnyder. Nelson Cruz to 2nd.",0,6,1,33,"bottom",4,"2023-05-20T02:50:17.617Z","2023-05-20T02:51:25.745Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.1,2,0.92,0.3903,6.5286,32.2855,-15.3882,8.7771,8.4202,0.056,2.9096,-8.1088,-140.4307,-5.3388,1.8429,50.0055,5.8391,17.5047,43.2,4.8,24,2232,131,83.6,13,170,NA,NA,NA,FALSE,-15.1,14.3,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,630105,"Jake Cronenworth","/api/v1/people/630105",443558,"Nelson Cruz","/api/v1/people/443558",NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T02:50:57.145Z","2023-05-20T02:51:01.153Z",TRUE,"pitch","d5a486db-929b-40af-be58-9ae655b17469",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2379,1.5016,NA,129.15,168.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Jake Cronenworth singles on a line drive to left fielder Rob Refsnyder. Nelson Cruz to 2nd.",0,6,1,33,"bottom",4,"2023-05-20T02:50:17.617Z","2023-05-20T02:51:25.745Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.4,4,0.92,0.3894,6.7557,31.9389,-15.7498,8.2283,8.2008,-0.3186,2.6008,-8.7332,-140.6545,-6.0936,1.7577,50.0066,5.8169,16.4882,40.8,4.8,24,2234,132,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.7,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T02:50:17.617Z","2023-05-20T02:50:22.458Z",TRUE,"pitch","49f9796d-b47e-473e-94fd-6909c445d559",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.19,1.55,NA,95.97,162.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Jake Cronenworth singles on a line drive to left fielder Rob Refsnyder. Nelson Cruz to 2nd.",0,6,1,33,"bottom",4,"2023-05-20T02:50:17.617Z","2023-05-20T02:51:25.745Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.3,3,0.91,0.4405,6.4394,26.0115,-30.8967,0.1954,0.8174,0.5518,2.8316,-3.8182,-124.5418,-1.4515,2.0822,50.0042,5.9877,0.3065,1.2,8.4,24,1907,241,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",6,"2023-05-20T02:49:41.492Z","2023-05-20T02:49:51.870Z",TRUE,"pitch","97b49436-a410-4510-9cef-12390ce6dbb1",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.48,1.63,NA,108.69,163.47,"line_drive","hard","7",91.87,87.04,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.7,5,0.91,0.3893,6.6054,29.7119,-17.1829,6.7576,7.4666,0.2179,2.7892,-7.3772,-140.3163,-5.0911,1.9946,50.0025,5.7351,13.5675,33.6,4.8,24,2246,135,112.5,9,173,NA,NA,NA,FALSE,-16.6,12.7,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,443558,"Nelson Cruz","/api/v1/people/443558",NA,NA,NA,NA,NA,NA
718107,"2023-05-20",5,"2023-05-20T02:49:23.934Z","2023-05-20T02:49:27.402Z",TRUE,"pitch","fef988a4-666d-4430-a66b-7de8836895b5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.511,1.5574,NA,149.61,208.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.7,13,0.91,0.3863,6.775,30.0398,-12.3143,8.1078,9.7408,-0.8556,1.1262,-10.3605,-141.3842,-10.3159,1.7906,50.0069,5.5969,16.5379,44.4,3.6,24,2370,133,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.7,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",4,"2023-05-20T02:49:08.529Z","2023-05-20T02:49:11.994Z",TRUE,"pitch","731ba361-a89b-4aaa-a8ba-ec8ed96cbf21",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5278,1.6299,NA,164.19,183.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,90,13,0.91,0.385,6.6493,29.7576,-14.0876,8.5601,8.8047,-1.238,2.0301,-11.4642,-141.7935,-7.8609,1.7289,50.0022,5.7205,17.5835,44.4,4.8,24,2248,130,NA,NA,NA,NA,NA,NA,FALSE,-14,14.6,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",3,"2023-05-20T02:48:51.978Z","2023-05-20T02:48:55.278Z",TRUE,"pitch","b4c690ba-8c15-44c9-a967-ec05e54e8ef6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5278,1.6057,NA,112.07,242.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.6,14,0.9,0.4367,6.6289,26.0835,-27.6262,9.2528,2.8527,0.1293,-0.1215,-6.7367,-125.5668,-9.0366,1.6485,50.0002,5.7808,14.7324,25.2,8.4,24,2021,110,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T02:48:33.181Z","2023-05-20T02:48:37.125Z",TRUE,"pitch","30f958e7-04b7-40b6-814f-3736ca907842",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.48,1.63,NA,111.96,212.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.4,14,0.9,0.4354,6.7553,27.0145,-23.3633,9.9101,5.5024,0.1321,0.9894,-7.026,-126.0882,-7.2492,1.6752,50.0026,5.8031,15.8649,30,7.2,24,2045,114,NA,NA,NA,NA,NA,NA,FALSE,-28.2,8.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T02:48:21.792Z","2023-05-20T02:48:26.060Z",TRUE,"pitch","85c13a94-fe45-4a72-8376-0a93978884f7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5278,1.509,NA,98.38,197.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.8,75.3,9,0.75,0.4606,6.8065,23.8523,-35.442,-0.2313,-2.2833,0.4884,1.5374,-3.3012,-119.1275,-2.8408,1.9248,50.004,5.9637,-0.3304,1.2,10.8,24,1812,320,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-4.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T02:48:41.934Z","2023-05-20T02:48:51.978Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,443558,"/api/v1/people/443558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Nelson Cruz singles on a sharp line drive to left fielder Rob Refsnyder.",0,6,1,32,"bottom",4,"2023-05-20T02:48:14.659Z","2023-05-20T02:49:51.870Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",2,"2023-05-20T02:47:53.720Z","2023-05-20T02:48:00.422Z",TRUE,"pitch","2dde632e-9c88-4f7c-b249-e07890bbbaf3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.02,1.51,NA,96.9,175.95,"line_drive","medium","7",73.01,109.71,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Juan Soto lines out to left fielder Rob Refsnyder.",0,6,1,31,"bottom",4,"2023-05-20T02:47:19.918Z","2023-05-20T02:48:00.422Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.7,6,0.9,0.3882,6.7524,32.3607,-14.6011,6.4689,8.7167,0.5274,2.327,-6.2758,-141.1514,-6.8641,1.94,50.0049,5.732,13.0448,36,3.6,24,2281,130,82.6,26,260,NA,NA,NA,TRUE,-14.5,14.5,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T02:47:39.644Z","2023-05-20T02:47:43.599Z",TRUE,"pitch","119fecd2-771b-49b3-8de4-ef49e58caec5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.923,1.4374,NA,117.57,171.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Juan Soto lines out to left fielder Rob Refsnyder.",0,6,1,31,"bottom",4,"2023-05-20T02:47:19.918Z","2023-05-20T02:48:00.422Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.7,76.7,2,0.9,0.4505,6.3402,24.8714,-31.3128,-0.1906,0.5772,-0.0149,2.4979,-5.2005,-121.7844,-1.5206,2.1768,50.0029,5.8494,-0.2852,2.4,8.4,24,1911,266,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",0,"2023-05-20T02:47:26.366Z","2023-05-20T02:47:31.183Z",TRUE,"pitch","8bdade2b-5cd0-430f-bf52-4f849c727353",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.8747,1.4374,NA,79.86,183.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Juan Soto lines out to left fielder Rob Refsnyder.",0,6,1,31,"bottom",4,"2023-05-20T02:47:19.918Z","2023-05-20T02:48:00.422Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,78,14,0.9,0.4445,6.457,23.6561,-31.6011,-1.1534,0.3709,0.9744,2.0552,-2.642,-123.0766,-2.6152,2.2101,50.0031,5.799,-1.7746,3.6,8.4,24,1728,292,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718107,"2023-05-20",1,"2023-05-20T02:45:03.606Z","2023-05-20T02:45:13.062Z",TRUE,"pitch","55de2581-8b45-4780-b6b7-1bc0042b9470",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.36,1.49,NA,108.94,165.85,"fly_ball","medium","9",162.3,50.57,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Fernando Tatis Jr.",0,6,1,30,"top",4,"2023-05-20T02:44:41.723Z","2023-05-20T02:45:13.062Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",605483,"Blake Snell","/api/v1/people/605483","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.2,5,0.89,0.4028,6.8147,32.251,-11.0796,4.3841,11.2859,0.2116,2.7013,-5.969,-136.3958,-7.916,1.8669,50.0012,6.42,8.1936,27.6,3.6,24,2403,159,99.6,30,379,NA,NA,NA,TRUE,-12.6,18.7,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
