"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746385,"2024-05-22",4,"2024-05-22T02:00:38.733Z","2024-05-22T02:00:50.557Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Meyers walks.",0,4,4,54,"bottom",6,"2024-05-22T01:59:38.257Z","2024-05-22T02:00:54.993Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",2,"2024-05-22T01:59:03.363Z","2024-05-22T01:59:26.888Z",TRUE,"pitch","1458b0ee-7c0e-4a66-9a6e-60333860d8f0",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,1,NA,NA,3.22,1.44,NA,118.61,182.26,"fly_ball","medium","8",116.34,24.34,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Jon Singleton homers (5) on a fly ball to center field. Jeremy Peña scores.",2,4,4,53,"bottom",6,"2024-05-22T01:58:22.846Z","2024-05-22T01:59:26.888Z",TRUE,TRUE,FALSE,FALSE,75,2,0,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.4,5,2,0.4213,6.2539,25.4752,-27.1296,0.9111,2.941,-0.0424,2.0934,5.839,-129.6868,-3.9888,-2.4354,50.003,5.7056,1.5602,4.8,7.2,24,2549,165,109.2,25,432,NA,NA,NA,FALSE,-29.5,4.7,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T01:58:47.735Z","2024-05-22T01:58:52.432Z",TRUE,"pitch","243c45dd-0468-47f3-b020-682409c150fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2315,1.484,NA,160.79,191.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Jon Singleton homers (5) on a fly ball to center field. Jeremy Peña scores.",2,4,4,53,"bottom",6,"2024-05-22T01:58:22.846Z","2024-05-22T01:59:26.888Z",TRUE,TRUE,FALSE,FALSE,75,2,0,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.1,13,2,0.4265,7.2315,26.4107,-27.6106,-8.1074,2.7316,-1.1488,1.7488,5.9484,-128.4048,-4.3168,-2.4412,50.0047,5.5984,-13.5495,24,7.2,24,1353,241,NA,NA,NA,NA,NA,NA,FALSE,-31,4.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T01:58:33.326Z","2024-05-22T01:58:39.121Z",TRUE,"pitch","e1ecf00d-d366-49d6-a1e8-fac4de2361cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1639,1.4505,NA,87.44,182.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Jon Singleton homers (5) on a fly ball to center field. Jeremy Peña scores.",2,4,4,53,"bottom",6,"2024-05-22T01:58:22.846Z","2024-05-22T01:59:26.888Z",TRUE,TRUE,FALSE,FALSE,75,2,0,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.6,6,2,0.4244,6.5841,26.4709,-29.32,-8.9219,1.6951,0.7754,2.0679,10.3637,-128.9976,-3.57,-2.1323,50.0057,5.7266,-15.0605,24,8.4,24,1350,242,NA,NA,NA,NA,NA,NA,FALSE,-32.3,2.4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T01:57:51.266Z","2024-05-22T01:58:06.715Z",TRUE,"pitch","233b11d7-ec93-4e59-82a5-5f8e4ff56334",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.58,1.69,NA,137.17,202.91,"ground_ball","medium","6",75.97,142.46,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Jeremy Peña doubles (8) on a ground ball to shortstop Zach Neto.",0,4,2,52,"bottom",6,"2024-05-22T01:57:17.516Z","2024-05-22T01:58:06.715Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,79.7,13,2,0.4315,6.4148,28.7717,-22.5452,-9.2026,5.9162,-0.529,1.3284,6.9514,-127.4473,-6.2285,-2.1107,50.003,5.6112,-14.9792,30,7.2,24,1428,235,77.2,2,45,NA,NA,NA,FALSE,-26.6,9.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T01:57:38.528Z","2024-05-22T01:57:42.883Z",TRUE,"pitch","3378a1e5-85b6-446f-8816-07d49baf4875",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4816,1.7252,NA,100.45,182.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Jeremy Peña doubles (8) on a ground ball to shortstop Zach Neto.",0,4,2,52,"bottom",6,"2024-05-22T01:57:17.516Z","2024-05-22T01:58:06.715Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,84.8,9,2,0.4042,6.4125,33.9244,-23.8621,-11.7439,4.4835,0.4342,2.0995,10.6235,-136.2569,-5.2975,-2.0168,50.003,5.7494,-21.7683,37.2,7.2,24,2364,218,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",4,"2024-05-22T01:57:06.120Z","2024-05-22T01:57:15.252Z",TRUE,"pitch","3f90bac2-e86e-4ebb-9ff3-d537b9c74844",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.23,1.55,NA,91.17,189.42,"fly_ball","medium","9",172.63,72.48,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Alex Bregman flies out to right fielder Jo Adell.",0,4,2,51,"bottom",6,"2024-05-22T01:56:19.963Z","2024-05-22T01:57:15.252Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.8,9,2,0.4243,6.3987,26.0281,-25.1295,1.6002,4.1687,0.6777,1.8282,6.7347,-128.9444,-4.9588,-2.1724,50.0014,5.7075,2.7016,8.4,6,24,2519,180,92.7,32,335,NA,NA,NA,TRUE,-28.1,6.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",3,"2024-05-22T01:56:47.900Z","2024-05-22T01:56:53.008Z",TRUE,"pitch","af0b134d-1659-420b-b9d9-b71ba6625e77",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.23,1.55,NA,134.92,205.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Alex Bregman flies out to right fielder Jo Adell.",0,4,2,51,"bottom",6,"2024-05-22T01:56:19.963Z","2024-05-22T01:57:15.252Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.1,13,2,0.4321,6.4752,26.0159,-26.0975,-9.7519,3.7315,-0.4701,1.2201,7.3142,-126.773,-6.0596,-2.1263,50.0001,5.7255,-15.8642,27.6,7.2,24,1364,234,NA,NA,NA,NA,NA,NA,FALSE,-30.5,5.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",2,"2024-05-22T01:56:34.336Z","2024-05-22T01:56:41.692Z",TRUE,"pitch","457883eb-914b-472b-bcfa-4ec3148c5b25",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2131,1.5327,NA,91.41,187.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Alex Bregman flies out to right fielder Jo Adell.",0,4,2,51,"bottom",6,"2024-05-22T01:56:19.963Z","2024-05-22T01:57:15.252Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.6,9,2,0.4255,6.3942,25.3975,-24.8785,1.7309,4.3434,0.6714,1.8918,6.67,-128.4841,-4.9289,-2.178,50.0036,5.7565,2.9079,9.6,6,24,2533,177,NA,NA,NA,NA,NA,NA,FALSE,-28,7,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T01:56:22.208Z","2024-05-22T01:56:26.476Z",TRUE,"pitch","f8d6bbc1-99ca-4689-b7ef-186d6ae877fe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1855,1.4362,NA,105.03,194.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Alex Bregman flies out to right fielder Jo Adell.",0,4,2,51,"bottom",6,"2024-05-22T01:56:19.963Z","2024-05-22T01:57:15.252Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80,9,2,0.4323,6.4429,26.8993,-28.0957,-9.8812,2.5098,0.314,1.6347,9.3754,-126.8882,-4.7984,-2.1518,50.0028,5.7992,-16.0511,26.4,8.4,24,1444,234,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3.6,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T01:55:21.597Z","2024-05-22T01:56:22.208Z",FALSE,"action",NA,NA,"Pitching Change: Carson Fulmer replaces Griffin Canning.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608334,"/api/v1/people/608334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Flyout","field_out","Alex Bregman flies out to right fielder Jo Adell.",0,4,2,51,"bottom",6,"2024-05-22T01:56:19.963Z","2024-05-22T01:57:15.252Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",608334,"Carson Fulmer","/api/v1/people/608334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",1,"2024-05-22T01:54:12.740Z","2024-05-22T01:54:20.569Z",TRUE,"pitch","40c9aaaa-af28-47a1-b09a-d09798904c56",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.13,1.43,NA,128.74,197.85,"ground_ball","medium","4",148.97,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,4,2,50,"top",6,"2024-05-22T01:53:29.980Z","2024-05-22T01:54:20.569Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605463,"Tayler Scott","/api/v1/people/605463","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,78.8,7,2,0.44,5.6243,24.8124,-35.4093,-5.041,-2.0618,-0.3079,1.5158,8.5082,-124.4628,-0.8609,-3.1146,50.0013,4.7965,-7.9139,9.6,9.6,24,1389,269,94.1,-23,4,NA,NA,NA,TRUE,-41,-3.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",0,"2024-05-22T01:53:52.183Z","2024-05-22T01:53:57.251Z",TRUE,"pitch","e2408b35-0b84-4013-9dd0-128616767091",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1586,1.4801,NA,147.94,162.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",0,4,2,50,"top",6,"2024-05-22T01:53:29.980Z","2024-05-22T01:54:20.569Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",605463,"Tayler Scott","/api/v1/people/605463","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,77.5,1,2,0.4455,5.6525,24.1263,-35.2405,-6.6329,-2.0041,-0.8117,2.8369,8.0421,-122.8954,2.0747,-3.2632,50.0027,4.973,-10.157,14.4,9.6,24,1421,262,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",6,"2024-05-22T01:53:13.005Z","2024-05-22T01:53:25.345Z",TRUE,"pitch","bdcdcabc-750a-40e0-88eb-437a0bca5288",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.52,1.69,NA,113.05,169.95,"ground_ball","medium","8",142.38,84.66,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Nolan Schanuel singles on a ground ball to center fielder Jake Meyers.",0,4,2,49,"top",6,"2024-05-22T01:51:20.082Z","2024-05-22T01:53:25.345Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",605463,"Tayler Scott","/api/v1/people/605463","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.3,5,0.89,0.4413,5.5778,26.2791,-33.9681,4.3373,-1.1525,0.1037,2.5493,7.2355,-124.3887,1.0177,-3.4126,50.0012,4.9635,6.7574,13.2,9.6,24,2690,56,94.6,4,76,NA,NA,NA,FALSE,-39.1,-1.6,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,694384,"Nolan Schanuel","/api/v1/people/694384",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",5,"2024-05-22T01:52:50.391Z","2024-05-22T01:52:55.185Z",TRUE,"pitch","05f957b4-4af4-484b-94ec-323ed25e64e6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.69,NA,89.52,170.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Nolan Schanuel singles on a ground ball to center fielder Jake Meyers.",0,4,2,49,"top",6,"2024-05-22T01:51:20.082Z","2024-05-22T01:53:25.345Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",605463,"Tayler Scott","/api/v1/people/605463","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.9,6,0.9,0.4427,5.4447,27.8455,-34.4797,5.9423,-1.4932,0.7211,2.5426,8.1343,-124.3359,1.1882,-3.3805,50.0022,4.9474,9.1841,18,9.6,24,2770,54,NA,NA,NA,NA,NA,NA,FALSE,-40,-2,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,694384,"Nolan Schanuel","/api/v1/people/694384",NA,NA,NA,NA,NA,NA
746385,"2024-05-22",3,"2024-05-22T01:52:25.570Z","2024-05-22T01:52:30.209Z",TRUE,"pitch","f721693f-3e07-44ac-83b7-1f2e121a3a96",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3953,1.634,NA,95.62,167.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Nolan Schanuel singles on a ground ball to center fielder Jake Meyers.",0,4,2,49,"top",6,"2024-05-22T01:51:20.082Z","2024-05-22T01:53:25.345Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",605463,"Tayler Scott","/api/v1/people/605463","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.1,6,2,0.4117,5.589,32.9283,-24.4252,-10.3578,4.3384,0.5608,2.6225,13.6729,-133.8053,-1.2712,-3.3058,50.0028,4.8792,-18.5,31.2,7.2,24,1880,249,NA,NA,NA,NA,NA,NA,FALSE,-25,7.7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,694384,"Nolan Schanuel","/api/v1/people/694384",NA,NA,NA,NA,NA,NA
