"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716506,"2023-09-20",1,"2023-09-20T18:09:35.678Z","2023-09-20T18:09:41.699Z",TRUE,"pitch","7d082dbc-b551-4425-a887-07c7e48b7a27",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3017,1.4529,NA,54.56,226.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out to left fielder Andrew Stevenson.",0,0,2,43,"bottom",6,"2023-09-20T18:09:33.554Z","2023-09-20T18:10:03.003Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",680739,"Josh Winder","/api/v1/people/680739","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,14,0.88,0.4374,6.0806,24.2797,-28.0745,-0.8159,2.581,1.6381,0.4386,7.0505,-125.0464,-7.3113,-1.1074,50.0061,5.6915,-1.2986,0,7.2,24,2229,21,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T18:09:20.722Z","2023-09-20T18:09:35.678Z",FALSE,"action",NA,NA,"Pitching Change: Josh Winder replaces Bailey Ober.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680739,"/api/v1/people/680739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out to left fielder Andrew Stevenson.",0,0,2,43,"bottom",6,"2023-09-20T18:09:33.554Z","2023-09-20T18:10:03.003Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",680739,"Josh Winder","/api/v1/people/680739","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",3,"2023-09-20T18:07:08.668Z","2023-09-20T18:07:13.855Z",TRUE,"pitch","032222c4-3499-4a03-b63c-c907ee19da0a",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.24,1.49,NA,109.65,170.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Donovan Solano strikes out on a foul tip.",0,0,2,42,"top",6,"2023-09-20T18:06:22.461Z","2023-09-20T18:07:13.855Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,91.8,5,0.91,0.3761,6.3404,32.1774,-12.9955,-7.8497,8.9153,0.1928,2.5236,10.0726,-145.3008,-6.4336,-2.2893,50.0005,5.5468,-16.8819,45.6,3.6,24,2414,229,NA,NA,NA,NA,NA,NA,TRUE,-12.2,15.1,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",1,"2023-09-20T18:06:40.057Z","2023-09-20T18:06:44.618Z",TRUE,"pitch","71b3c50d-b42e-46f5-9eae-f32fbb02ebf8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.24,1.49,NA,86.07,164.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Donovan Solano strikes out on a foul tip.",0,0,2,42,"top",6,"2023-09-20T18:06:22.461Z","2023-09-20T18:07:13.855Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.1,3,0.9,0.3845,6.1842,36.6426,-14.8939,-7.5532,8.4303,0.8113,2.7528,10.3514,-143.1059,-5.4885,-1.8914,50.0043,5.6474,-15.4849,38.4,3.6,24,2375,225,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T18:06:26.821Z","2023-09-20T18:06:30.588Z",TRUE,"pitch","0cca57f3-99c0-4971-9576-0d394ceb52b8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.24,1.49,NA,98.54,203.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Donovan Solano strikes out on a foul tip.",0,0,2,42,"top",6,"2023-09-20T18:06:22.461Z","2023-09-20T18:07:13.855Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.9,14,0.9,0.4348,6.4117,25.2512,-31.6003,2.7368,0.3579,0.4842,1.3215,5.4899,-125.8967,-4.3769,-2.0791,50.0029,5.6364,4.3989,9.6,8.4,24,2466,97,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.1,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",2,"2023-09-20T18:07:01.072Z","2023-09-20T18:07:08.668Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,456781,"/api/v1/people/456781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Donovan Solano strikes out on a foul tip.",0,0,2,42,"top",6,"2023-09-20T18:06:22.461Z","2023-09-20T18:07:13.855Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",5,"2023-09-20T18:05:59.656Z","2023-09-20T18:06:05.905Z",TRUE,"pitch","199d43d2-053a-463a-b5d7-dab03d45a72c",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.1188,1.4794,NA,127.23,175.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,2,41,"top",6,"2023-09-20T18:04:39.801Z","2023-09-20T18:06:05.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.3,5,0.9,0.4308,6.3576,26.257,-32.5575,4.8527,-0.2312,-0.2684,2.3321,2.6799,-127.1877,-2.1014,-1.9666,50.0061,5.7528,7.9452,14.4,8.4,24,2455,97,NA,NA,NA,NA,NA,NA,TRUE,-36.5,-0.7,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",3,"2023-09-20T18:05:25.154Z","2023-09-20T18:05:30.211Z",TRUE,"pitch","f0704c1d-0e81-4bc5-a994-f9da3ebd06b3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.28,1.6,NA,75.31,193.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,2,41,"top",6,"2023-09-20T18:04:39.801Z","2023-09-20T18:06:05.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.9,14,0.9,0.4354,6.6238,24.4798,-32.4441,3.4063,-0.1731,1.0937,1.6686,6.4111,-125.6099,-3.3951,-1.9299,50.0008,5.6646,5.4618,10.8,8.4,24,2318,98,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",2,"2023-09-20T18:05:11.691Z","2023-09-20T18:05:16.663Z",TRUE,"pitch","00d0bd87-9590-47b8-893d-022c183f0e5a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.25,1.4798,NA,133.69,150.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,2,41,"top",6,"2023-09-20T18:04:39.801Z","2023-09-20T18:06:05.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.1,1,0.9,0.4325,6.2608,24.0358,-31.3154,2.272,0.5283,-0.4379,3.2708,3.5863,-126.3125,-0.056,-2.1674,50.0028,5.7964,3.6969,8.4,8.4,24,2286,105,NA,NA,NA,NA,NA,NA,FALSE,-34.9,1.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",1,"2023-09-20T18:04:55.160Z","2023-09-20T18:04:59.232Z",TRUE,"pitch","d3e9ce8a-b1f2-4bbb-9857-849c5407ba25",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2806,1.5854,NA,52.24,179.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,2,41,"top",6,"2023-09-20T18:04:39.801Z","2023-09-20T18:06:05.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.1,14,0.9,0.3836,6.2587,31.4305,-13.7067,-8.6513,8.9355,1.699,2.2068,13.0513,-142.5402,-6.7798,-1.8058,50.002,5.4741,-17.8794,44.4,3.6,24,2310,221,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T18:04:42.603Z","2023-09-20T18:04:46.935Z",TRUE,"pitch","d5ede0df-0509-4e89-b5ab-034af9900605",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2806,1.5589,NA,152.22,181.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,2,41,"top",6,"2023-09-20T18:04:39.801Z","2023-09-20T18:06:05.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,90.9,13,0.9,0.3785,6.2273,34.6165,-16.3549,-7.894,7.4634,-0.9239,2.1162,6.0781,-144.8519,-7.1749,-2.0264,50.0064,5.6301,-16.737,40.8,4.8,24,2446,230,NA,NA,NA,NA,NA,NA,FALSE,-15.5,12.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",4,"2023-09-20T18:05:41.336Z","2023-09-20T18:05:59.656Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,593871,"/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jorge Polanco called out on strikes.",0,0,2,41,"top",6,"2023-09-20T18:04:39.801Z","2023-09-20T18:06:05.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",4,"2023-09-20T18:04:14.837Z","2023-09-20T18:04:19.871Z",TRUE,"pitch","c14709b4-23e6-47b7-82ff-d8473e171582",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.26,1.61,NA,92.58,179.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,2,40,"top",6,"2023-09-20T18:03:16.596Z","2023-09-20T18:04:19.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,89.5,6,0.9,0.3828,6.371,36.8981,-15.5078,-9.8809,8.0551,0.6406,2.205,11.0206,-143.7391,-6.6474,-1.9806,50.0004,5.5311,-20.4362,45.6,4.8,24,2386,236,NA,NA,NA,NA,NA,NA,TRUE,-15.1,13.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",3,"2023-09-20T18:04:00.932Z","2023-09-20T18:04:06.688Z",TRUE,"pitch","c5853496-ef04-4fe8-9413-f7286e46ebc7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.2605,1.6118,NA,140.77,162.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,2,40,"top",6,"2023-09-20T18:03:16.596Z","2023-09-20T18:04:19.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.4,1,0.9,0.4444,6.2851,26.9119,-30.7789,2.0671,0.912,-0.6237,2.8246,2.8505,-123.7043,-1.0582,-2.0638,50.0056,5.861,3.1724,7.2,8.4,24,2322,93,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.7,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",2,"2023-09-20T18:03:48.135Z","2023-09-20T18:03:52.140Z",TRUE,"pitch","beb59a99-2190-4459-aa3c-4756377e66bd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2605,1.6383,NA,62.01,174.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,2,40,"top",6,"2023-09-20T18:03:16.596Z","2023-09-20T18:04:19.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.4,14,0.88,0.3915,6.287,36.8464,-14.9714,-7.7146,8.7098,1.4425,2.3877,11.9146,-140.7845,-6.2148,-1.8743,50.0001,5.6216,-15.2323,36,4.8,24,2375,226,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",1,"2023-09-20T18:03:34.372Z","2023-09-20T18:03:38.611Z",TRUE,"pitch","f52880d7-e53d-415f-84db-b721891ad084",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2605,1.4263,NA,49.58,204.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,2,40,"top",6,"2023-09-20T18:03:16.596Z","2023-09-20T18:04:19.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,78.8,14,0.9,0.4392,6.5219,27.7717,-28.5773,2.0943,2.2915,1.7688,1.2768,8.0461,-125.2252,-5.0026,-1.772,50.0044,5.6679,3.2915,9.6,7.2,24,2335,105,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
