"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716547,"2023-09-17",0,"2023-09-17T19:35:20.977Z","2023-09-17T19:35:24.862Z",TRUE,"pitch","85e514b2-f944-4133-af2e-046194d13af4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2976,1.5878,NA,133.77,168.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,4,1,44,"top",6,"2023-09-17T19:35:08.784Z","2023-09-17T19:36:52.128Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,72.6,4,0.91,0.4787,6.6268,20.03,-31.1974,7.5108,0.7364,-0.4401,2.6016,1.9845,-114.2023,-0.4176,-2.2951,50.0031,5.8421,9.9712,18,9.6,24,2349,67,NA,NA,NA,NA,NA,NA,FALSE,-42.7,1.6,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T19:36:12.447Z","2023-09-17T19:36:27.859Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,4,1,44,"top",6,"2023-09-17T19:35:08.784Z","2023-09-17T19:36:52.128Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",4,"2023-09-17T19:34:55.528Z","2023-09-17T19:34:59.922Z",TRUE,"pitch","a0dbefcc-6a26-46bc-8672-61bdb59161b3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.6303,1.6826,NA,100.19,166.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,4,1,43,"top",6,"2023-09-17T19:33:53.941Z","2023-09-17T19:34:59.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,83,6,2,0.4167,6.9551,25.9705,-20.3423,-7.5334,6.7541,0.4411,2.664,8.4697,-131.1029,-4.0849,-1.8425,50.0049,5.7477,-13.2036,28.8,6,24,2181,203,NA,NA,NA,NA,NA,NA,TRUE,-22,11.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T19:34:44.223Z","2023-09-17T19:34:47.806Z",TRUE,"pitch","5f0dbaf2-b608-4be8-9259-ff86ef9dea45",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5719,1.7117,NA,57.07,197.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,4,1,43,"top",6,"2023-09-17T19:33:53.941Z","2023-09-17T19:34:59.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.8,14,0.91,0.4726,6.81,21.7652,-30.3053,8.4301,1.376,1.5724,1.5437,5.8299,-115.9287,-2.9112,-2.0708,50.0048,5.7099,11.4693,21.6,9.6,24,2423,76,NA,NA,NA,NA,NA,NA,FALSE,-41,2,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T19:34:18.393Z","2023-09-17T19:34:22.510Z",TRUE,"pitch","a5c069f8-a489-4a25-b29a-2eb8e225b944",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.6,1.74,NA,98.74,209.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,4,1,43,"top",6,"2023-09-17T19:33:53.941Z","2023-09-17T19:34:59.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,73.4,14,0.9,0.4763,6.502,19.3507,-29.4474,5.8555,2.0259,0.479,1.0842,4.1392,-114.6068,-4.0468,-2.1052,50.0008,5.7203,7.8583,15.6,9.6,24,2522,69,NA,NA,NA,NA,NA,NA,FALSE,-40.8,3,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T19:34:05.142Z","2023-09-17T19:34:08.509Z",TRUE,"pitch","839f7726-9274-4625-baa0-5ae809f80359",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.6,1.74,NA,89.34,182.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,4,1,43,"top",6,"2023-09-17T19:33:53.941Z","2023-09-17T19:34:59.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.8,9,0.9,0.4718,6.7257,20.6201,-26.979,7.7334,3.8,0.7256,2.094,4.0123,-115.8746,-2.582,-2.0302,50.0025,5.7871,10.5684,21.6,8.4,24,2429,57,NA,NA,NA,NA,NA,NA,FALSE,-36.4,6.6,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",2,"2023-09-17T19:34:27.277Z","2023-09-17T19:34:44.223Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,665161,"/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,4,1,43,"top",6,"2023-09-17T19:33:53.941Z","2023-09-17T19:34:59.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",4,"2023-09-17T19:31:30.151Z","2023-09-17T19:31:41.920Z",TRUE,"pitch","cf99fe2a-12c5-4e5a-9da9-096839960ce2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.4,1.59,NA,139.78,184.69,"line_drive","hard","7",78.22,101.24,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Maikel Garcia singles on a sharp line drive to left fielder Michael Brantley. Logan Porter out at home on the throw, left fielder Michael Brantley to catcher Martin Maldonado.",0,4,1,42,"bottom",5,"2023-09-17T19:29:38.974Z","2023-09-17T19:31:41.920Z",TRUE,FALSE,FALSE,TRUE,33,2,2,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.7,7,2,0.4169,5.9253,22.7223,-26.0453,1.1007,3.4947,-0.5975,2.0032,-5.2653,-130.4626,-4.768,1.2881,50.0057,5.7742,1.9327,2.4,6,24,2417,150,105.3,11,197,NA,NA,NA,TRUE,-27.8,5.6,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T19:30:59.754Z","2023-09-17T19:31:03.851Z",TRUE,"pitch","ee326e8c-8598-4846-a1b6-028df9518c4a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.4,1.59,NA,97.5,175.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Maikel Garcia singles on a sharp line drive to left fielder Michael Brantley. Logan Porter out at home on the throw, left fielder Michael Brantley to catcher Martin Maldonado.",0,4,1,42,"bottom",5,"2023-09-17T19:29:38.974Z","2023-09-17T19:31:41.920Z",TRUE,FALSE,FALSE,TRUE,33,2,2,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83.9,6,2,0.4143,5.9726,24.6652,-29.8543,8.1024,1.3068,0.5116,2.3316,-4.2181,-131.5852,-3.669,1.0721,50.0043,5.9262,14.3863,24,7.2,24,1624,132,NA,NA,NA,NA,NA,NA,FALSE,-31.3,1.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",2,"2023-09-17T19:30:35.185Z","2023-09-17T19:30:38.757Z",TRUE,"pitch","0bbac624-dace-4864-882b-69e65ce5b90f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4011,1.6778,NA,53.65,167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Maikel Garcia singles on a sharp line drive to left fielder Michael Brantley. Logan Porter out at home on the throw, left fielder Michael Brantley to catcher Martin Maldonado.",0,4,1,42,"bottom",5,"2023-09-17T19:29:38.974Z","2023-09-17T19:31:41.920Z",TRUE,FALSE,FALSE,TRUE,33,2,2,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.7,12,2,0.3958,5.9709,26.9764,-21.3453,8.547,5.5678,1.6619,2.6362,-1.4811,-137.7163,-5.336,1.0911,50.0032,6.0176,16.6239,36,6,24,2034,133,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.4,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T19:30:12.485Z","2023-09-17T19:30:17.274Z",TRUE,"pitch","920410e3-8729-499c-a9ec-60d508d7bd96",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3427,1.6778,NA,144.65,216.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Maikel Garcia singles on a sharp line drive to left fielder Michael Brantley. Logan Porter out at home on the throw, left fielder Michael Brantley to catcher Martin Maldonado.",0,4,1,42,"bottom",5,"2023-09-17T19:29:38.974Z","2023-09-17T19:31:41.920Z",TRUE,FALSE,FALSE,TRUE,33,2,2,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,84.7,13,2,0.4137,6.0757,21.9398,-24.6953,1.4819,4.1861,-0.7254,0.8141,-5.4551,-131.2859,-7.9996,1.1667,50.0009,5.6768,2.6461,3.6,6,24,2443,145,NA,NA,NA,NA,NA,NA,FALSE,-26.6,6.4,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T19:29:50.502Z","2023-09-17T19:29:54.348Z",TRUE,"pitch","7b288351-6a95-49b5-b644-06c0165e6a6f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4011,1.6488,NA,125.18,171.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Maikel Garcia singles on a sharp line drive to left fielder Michael Brantley. Logan Porter out at home on the throw, left fielder Michael Brantley to catcher Martin Maldonado.",0,4,1,42,"bottom",5,"2023-09-17T19:29:38.974Z","2023-09-17T19:31:41.920Z",TRUE,FALSE,FALSE,TRUE,33,2,2,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,83,5,2,0.419,5.884,23.4377,-27.1637,-0.5467,2.8813,-0.2145,2.4813,-3.8975,-129.9945,-3.4689,1.366,50.0001,5.8615,-0.9487,3.6,6,24,2474,146,NA,NA,NA,NA,NA,NA,FALSE,-29.2,4.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",3,"2023-09-17T19:29:22.106Z","2023-09-17T19:29:28.277Z",TRUE,"pitch","3580559a-29dd-46e1-8826-ea3c638b055d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.41,1.57,NA,160.46,192.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,4,1,41,"bottom",5,"2023-09-17T19:27:57.132Z","2023-09-17T19:29:28.277Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.6,13,2,0.4169,6.0049,24.076,-28.2816,0.2129,2.2219,-1.1401,1.7203,-5.9797,-130.7003,-5.0618,1.1369,50.0039,5.7716,0.3734,1.2,7.2,24,2462,156,NA,NA,NA,NA,NA,NA,TRUE,-30.4,3.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",682515,"Logan Porter","/api/v1/people/682515",NA,NA,NA,NA,NA,NA
716547,"2023-09-17",2,"2023-09-17T19:28:52.557Z","2023-09-17T19:28:56.331Z",TRUE,"pitch","04dce4e7-3ff2-44e4-bda2-cabb0b34d486",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.57,NA,78.26,164.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,4,1,41,"bottom",5,"2023-09-17T19:27:57.132Z","2023-09-17T19:29:28.277Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,84.8,12,2,0.4101,6.0735,24.5797,-27.06,10.5204,2.8222,1.0162,2.7381,-4.0654,-132.8336,-3.3669,1.187,50.0051,5.9584,19.0754,33.6,7.2,24,1527,137,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.7,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",1,"2023-09-17T19:28:30.058Z","2023-09-17T19:28:34.434Z",TRUE,"pitch","b8ad9c50-b3b4-4ef9-9f99-7a67054c9d95",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3527,1.5126,NA,110.49,173.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,4,1,41,"bottom",5,"2023-09-17T19:27:57.132Z","2023-09-17T19:29:28.277Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,83,5,2,0.4182,5.8433,24.8079,-30.785,10.733,0.8004,0.1709,2.4243,-5.7133,-130.4613,-3.0774,0.9829,50.0049,5.9149,18.6934,30,8.4,24,1456,132,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1.1,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
716547,"2023-09-17",0,"2023-09-17T19:28:07.799Z","2023-09-17T19:28:11.260Z",TRUE,"pitch","47c1e877-10e3-4c11-a1c3-d29b4c995d2b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3527,1.5416,NA,42.74,107.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,4,1,41,"bottom",5,"2023-09-17T19:27:57.132Z","2023-09-17T19:29:28.277Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.5,12,2,0.4244,5.8117,24.4183,-32.6607,9.2356,-0.2919,1.9481,4.8538,-1.4653,-128.6192,2.8532,1.3215,50.0001,6.2482,15.6099,25.2,8.4,24,1706,142,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.2,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
