"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718463,"2023-04-23",1,"2023-04-23T18:54:19.742Z","2023-04-23T18:54:23.635Z",TRUE,"pitch","fd534e67-31e4-4c70-9f69-4a0bf2344903",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1844,1.4468,NA,173.68,184.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","TJ Friedl singles on a line drive to center fielder Ji Hwan Bae.",0,0,1,38,"top",6,"2023-04-23T18:53:49.645Z","2023-04-23T18:54:45.421Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",592826,"Vince Velasquez","/api/v1/people/592826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.9,13,0.9,0.4271,6.8098,26.377,-26.5662,-7.8941,3.3675,-1.4871,2.0087,3.5031,-128.2202,-3.1662,-1.8449,50.0049,5.3315,-13.1525,25.2,7.2,24,1560,239,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T18:54:03.918Z","2023-04-23T18:54:06.980Z",TRUE,"pitch","d16742b1-9389-487f-a7f9-880cdca4b653",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1699,1.4725,NA,88.81,232.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","TJ Friedl singles on a line drive to center fielder Ji Hwan Bae.",0,0,1,38,"top",6,"2023-04-23T18:53:49.645Z","2023-04-23T18:54:45.421Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",592826,"Vince Velasquez","/api/v1/people/592826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.1,14,0.86,0.4566,6.6466,24.72,-33.1909,2.9051,-0.6948,1.0809,0.4329,5.6889,-120.2576,-4.8582,-1.699,50.0056,5.4449,4.2279,8.4,9.6,24,2321,99,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.3,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T18:53:28.358Z","2023-04-23T18:53:36.875Z",TRUE,"pitch","3ed9ea39-08af-474b-a36e-9e3ca02b05b7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.22,1.51,NA,105.53,205.07,"ground_ball","medium","4",125.83,160.81,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Tucupita Marcano to first baseman Carlos Santana.",0,0,1,37,"top",6,"2023-04-23T18:52:33.297Z","2023-04-23T18:53:36.875Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",592826,"Vince Velasquez","/api/v1/people/592826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,83,14,0.91,0.4186,6.778,25.4065,-26.7942,-7.1501,3.0994,0.3009,1.2486,7.6007,-130.4511,-5.2825,-1.7106,50.0051,5.2998,-12.4228,21.6,7.2,24,1472,232,78.4,-27,3,NA,NA,NA,TRUE,-29.2,4.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:53:14.244Z","2023-04-23T18:53:17.891Z",TRUE,"pitch","be17ee77-9aca-48d8-b9f1-519bdd09c365",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.22,1.51,NA,131.37,207.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Tucupita Marcano to first baseman Carlos Santana.",0,0,1,37,"top",6,"2023-04-23T18:52:33.297Z","2023-04-23T18:53:36.875Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",592826,"Vince Velasquez","/api/v1/people/592826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,82.5,13,0.91,0.4226,6.8183,22.3094,-24.3127,-6.8027,4.6029,-0.3771,1.1561,5.7336,-128.738,-5.8924,-1.7303,50.0037,5.3126,-11.6207,22.8,6,24,1543,224,NA,NA,NA,NA,NA,NA,FALSE,-27,7.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T18:52:57.866Z","2023-04-23T18:53:01.226Z",TRUE,"pitch","ec281e15-32e7-4ede-99b3-57ac963e0a4d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2198,1.498,NA,135.73,148.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Tucupita Marcano to first baseman Carlos Santana.",0,0,1,37,"top",6,"2023-04-23T18:52:33.297Z","2023-04-23T18:53:36.875Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",592826,"Vince Velasquez","/api/v1/people/592826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85,1,0.9,0.4059,6.7925,27.1313,-14.6059,-3.2723,9.5079,-0.4915,3.3261,4.2619,-134.5675,-3.1777,-1.665,50.0041,5.5469,-6.0477,19.2,3.6,24,2291,205,NA,NA,NA,NA,NA,NA,FALSE,-15,16.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T18:50:33.119Z","2023-04-23T18:50:37.502Z",TRUE,"pitch","f74e72a5-4fc2-4968-9edb-ce5b869e3917",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.15,1.5,NA,116.36,212.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Ke'Bryan Hayes strikes out swinging.",0,0,1,36,"bottom",5,"2023-04-23T18:49:40.690Z","2023-04-23T18:50:37.502Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.4,14,0.9,0.4249,6.4614,28.629,-27.9508,0.4476,2.5106,0.0168,0.9684,6.5998,-129.2503,-6.2821,-2.635,50.0025,5.5959,0.7502,3.6,7.2,24,2394,123,NA,NA,NA,NA,NA,NA,TRUE,-31.6,3.2,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:50:12.151Z","2023-04-23T18:50:15.151Z",TRUE,"pitch","445e17fe-debf-4410-aedb-55036cdf3f81",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.15,1.5,NA,128.8,145.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Ke'Bryan Hayes strikes out swinging.",0,0,1,36,"bottom",5,"2023-04-23T18:49:40.690Z","2023-04-23T18:50:37.502Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.7,11,0.89,0.3869,6.5443,33.9806,-15.3766,-8.6234,8.2884,-0.3095,3.4466,8.7114,-141.8301,-3.9402,-2.308,50.0064,5.8418,-17.4832,43.2,4.8,24,2354,223,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.3,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T18:49:57.083Z","2023-04-23T18:50:00.560Z",TRUE,"pitch","7030abe2-9832-4460-822e-661f51165b93",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1499,1.4725,NA,104.44,157.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Ke'Bryan Hayes strikes out swinging.",0,0,1,36,"bottom",5,"2023-04-23T18:49:40.690Z","2023-04-23T18:50:37.502Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.5,3,0.9,0.3836,6.5915,34.2339,-10.4744,-7.3971,10.5221,0.3294,3.0168,10.1004,-142.994,-5.8828,-2.2943,50.0026,5.7637,-15.2556,46.8,3.6,24,2293,221,NA,NA,NA,NA,NA,NA,FALSE,-10.4,17.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",3,"2023-04-23T18:49:21.771Z","2023-04-23T18:49:32.783Z",TRUE,"pitch","b18c62be-621c-4710-aeff-dd8bd75fe8c7",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.32,1.55,NA,109.15,155.27,"line_drive","medium","9",170.36,88.39,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jason Delay singles on a line drive to right fielder Jake Fraley.",0,0,1,35,"bottom",5,"2023-04-23T18:48:28.755Z","2023-04-23T18:49:32.783Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.7,2,0.89,0.3865,6.4304,34.7089,-15.6794,-7.8372,8.1269,0.2061,3.093,9.8903,-142.0865,-4.6111,-2.3134,50.0053,5.744,-15.913,38.4,4.8,24,2319,228,99.7,12,230,NA,NA,NA,FALSE,-15,13.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,641511,"Jason Delay","/api/v1/people/641511",NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T18:49:08.312Z","2023-04-23T18:49:11.312Z",TRUE,"pitch","f83421ef-e420-448f-83bb-0148e24ff013",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.32,1.55,NA,102.47,185.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jason Delay singles on a line drive to right fielder Jake Fraley.",0,0,1,35,"bottom",5,"2023-04-23T18:48:28.755Z","2023-04-23T18:49:32.783Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81.7,9,0.9,0.4235,6.5795,27.779,-28.2199,2.1002,2.3344,0.3813,1.9671,6.831,-129.4853,-4.1668,-2.5669,50.0017,5.7636,3.5549,9.6,7.2,24,2268,156,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.5,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:48:52.410Z","2023-04-23T18:48:56.003Z",TRUE,"pitch","8e8c4f61-fdd3-4333-9ec3-c0fdaaece7fb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4157,1.6011,NA,162.75,170.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jason Delay singles on a line drive to right fielder Jake Fraley.",0,0,1,35,"bottom",5,"2023-04-23T18:48:28.755Z","2023-04-23T18:49:32.783Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.4,11,0.9,0.4265,6.4761,24.2673,-28.6468,1.455,2.1101,-1.2003,2.5464,3.8372,-128.0067,-2.5504,-2.9027,50.0048,5.7786,2.4359,6,7.2,24,2286,157,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.5,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",0,"2023-04-23T18:48:40.567Z","2023-04-23T18:48:43.921Z",TRUE,"pitch","23d0c66b-1c58-4f12-9e2a-889d27ebb638",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4157,1.6011,NA,108.96,145.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jason Delay singles on a line drive to right fielder Jake Fraley.",0,0,1,35,"bottom",5,"2023-04-23T18:48:28.755Z","2023-04-23T18:49:32.783Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.4,2,0.9,0.3838,6.688,34.3249,-13.4981,-7.4358,9.0642,0.2109,3.4525,9.4359,-142.9556,-4.5352,-2.1734,50.0033,5.9129,-15.3226,42,3.6,24,2300,221,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",5,"2023-04-23T18:48:09.541Z","2023-04-23T18:48:16.840Z",TRUE,"pitch","1331e75b-0a02-4071-b385-8e634bde7e3d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,2.93,1.42,NA,113.52,180.04,"ground_ball","medium","4",145.62,157.75,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Jonathan India to first baseman Wil Myers.",0,0,1,34,"bottom",5,"2023-04-23T18:46:58.311Z","2023-04-23T18:48:16.840Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,82.3,5,0.89,0.4184,6.6585,30.0889,-25.7251,0.0324,3.721,0.0914,2.1755,6.3875,-131.3488,-4.0928,-2.385,50.0001,5.6864,0.0557,3.6,6,24,2360,139,73.7,-12,12,NA,NA,NA,TRUE,-27.8,6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",3,"2023-04-23T18:47:53.781Z","2023-04-23T18:47:57.094Z",TRUE,"pitch","505e5c27-0617-4878-b132-48bc24dfa299",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,2.93,1.42,NA,112.77,154.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Jonathan India to first baseman Wil Myers.",0,0,1,34,"bottom",5,"2023-04-23T18:46:58.311Z","2023-04-23T18:48:16.840Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.4,12,0.9,0.3802,6.6123,34.0248,-13.0881,-7.0063,9.0842,0.111,3.1239,9.3221,-144.1462,-5.2646,-2.2571,50.0035,5.7845,-14.7214,40.8,3.6,24,2347,222,NA,NA,NA,NA,NA,NA,FALSE,-12.4,15.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",2,"2023-04-23T18:47:36.280Z","2023-04-23T18:47:39.418Z",TRUE,"pitch","e8b28c4e-fd5d-4a9b-b37c-c7e10f13aaf7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.7989,1.2668,NA,143.7,221.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Jonathan India to first baseman Wil Myers.",0,0,1,34,"bottom",5,"2023-04-23T18:46:58.311Z","2023-04-23T18:48:16.840Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.3,84.6,13,0.89,0.4092,6.5238,29.7566,-24.4477,-6.8781,4.2582,-0.7006,0.6361,6.6405,-133.9948,-8.5447,-2.3209,50.0005,5.6213,-12.4689,22.8,6,24,2006,247,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718463,"2023-04-23",1,"2023-04-23T18:47:22.147Z","2023-04-23T18:47:25.147Z",TRUE,"pitch","a4e50d1b-2b3e-4d08-bd08-dc9620e62b34",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,2.93,1.42,NA,102.03,209.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Ji Hwan Bae grounds out, second baseman Jonathan India to first baseman Wil Myers.",0,0,1,34,"bottom",5,"2023-04-23T18:46:58.311Z","2023-04-23T18:48:16.840Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.3,14,0.91,0.4201,6.4462,29.801,-27.9707,2.6253,2.4491,0.3929,1.0831,6.4301,-130.8219,-6.0917,-2.4466,50.0051,5.5619,4.5122,10.8,7.2,24,2354,160,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.1,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
