"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746816,"2024-06-27",4,"2024-06-27T21:11:18.670Z","2024-06-27T21:11:30.459Z",TRUE,"pitch","63e7ed3e-b5d7-4163-bdc0-3cf939159e32",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.92,1.8,NA,69.37,196.69,"line_drive","medium","9",167.26,118.08,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Luis Robert Jr. singles on a line drive to right fielder Adam Duvall.",0,0,1,26,"bottom",4,"2024-06-27T21:10:14.744Z","2024-06-27T21:11:30.459Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.3,14,0.9,0.4397,6.1308,27.6481,-33.8307,10.5308,-1.0556,1.2496,1.5589,-7.377,-125.0684,-1.1936,2.8845,50.0037,4.8429,16.5123,24,9.6,24,1832,96,68.3,17,155,NA,NA,NA,FALSE,-39.2,-1.9,-17.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673357,"Luis Robert Jr.","/api/v1/people/673357",NA,NA,NA
746816,"2024-06-27",2,"2024-06-27T21:10:57.900Z","2024-06-27T21:11:01.190Z",TRUE,"pitch","a5b47d97-3c16-4417-b7de-7d42f2c881c6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.8871,1.7616,NA,111.93,197.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Luis Robert Jr. singles on a line drive to right fielder Adam Duvall.",0,0,1,26,"bottom",4,"2024-06-27T21:10:14.744Z","2024-06-27T21:11:30.459Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.9,14,0.91,0.4075,6.2104,28.112,-29.9538,11.1453,1.2156,0.1329,1.5309,-10.8024,-134.223,-3.424,2.7549,50.0066,4.9482,20.4114,31.2,8.4,24,1992,114,NA,NA,NA,NA,NA,NA,FALSE,-30.4,1.7,-18,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T21:10:43.985Z","2024-06-27T21:10:48.121Z",TRUE,"pitch","c050455f-5f22-49ae-abd1-36dd168169bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.8842,1.8774,NA,95.93,197.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Luis Robert Jr. singles on a line drive to right fielder Adam Duvall.",0,0,1,26,"bottom",4,"2024-06-27T21:10:14.744Z","2024-06-27T21:11:30.459Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.5,14,0.51,0.4146,6.3326,27.1774,-30.4817,10.9353,0.9595,0.5527,1.5112,-9.7582,-131.9506,-3.3665,2.8719,50.0046,5.0413,19.3509,28.8,8.4,24,1976,113,NA,NA,NA,NA,NA,NA,FALSE,-31.9,1.2,-17.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T21:10:29.964Z","2024-06-27T21:10:32.978Z",TRUE,"pitch","36045140-5720-4e54-8092-ea8485616c0c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.9052,1.7208,NA,73.71,173.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Luis Robert Jr. singles on a line drive to right fielder Adam Duvall.",0,0,1,26,"bottom",4,"2024-06-27T21:10:14.744Z","2024-06-27T21:11:30.459Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.4,14,0.9,0.4112,6.1657,30.8907,-19.7218,9.7787,6.9427,1.1357,2.4347,-7.9713,-133.6044,-3.1746,2.899,50.003,5.0689,17.5402,37.2,6,24,2227,117,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12,-15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T21:11:06.428Z","2024-06-27T21:11:18.670Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,673357,"/api/v1/people/673357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Single","single","Luis Robert Jr. singles on a line drive to right fielder Adam Duvall.",0,0,1,26,"bottom",4,"2024-06-27T21:10:14.744Z","2024-06-27T21:11:30.459Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",4,"2024-06-27T21:07:47.425Z","2024-06-27T21:07:55.456Z",TRUE,"pitch","56400cbf-b30a-4ef9-804c-5fc762a815dd",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.54,1.62,NA,93.06,189.41,"fly_ball","medium","7",56.96,123.7,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Sean Murphy flies out to left fielder Corey Julks.",0,0,1,25,"top",4,"2024-06-27T21:05:36.926Z","2024-06-27T21:07:55.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.7,9,0.9,0.4381,6.5939,21.8411,-26.328,4.6453,3.6832,0.628,1.8283,6.2243,-124.3904,-3.9271,-2.4978,50.0042,5.5778,7.3762,16.8,7.2,24,2540,51,81.3,34,276,NA,NA,NA,TRUE,-31,6.1,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T21:07:19.502Z","2024-06-27T21:07:24.209Z",TRUE,"pitch","41bd5116-2a42-4275-aef9-b1788ff22317",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.5976,1.6179,NA,85.33,221.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Sean Murphy flies out to left fielder Corey Julks.",0,0,1,25,"top",4,"2024-06-27T21:05:36.926Z","2024-06-27T21:07:55.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.1,14,0.9,0.448,6.4401,22.8737,-31.1199,5.561,0.6943,0.8309,0.6443,6.5589,-122.0218,-5.4951,-2.6092,50.0027,5.5908,8.4264,16.8,8.4,24,2606,36,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0.2,-11.5,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",2,"2024-06-27T21:06:48.437Z","2024-06-27T21:06:54.684Z",TRUE,"pitch","856203f0-6fe6-4aa4-9a80-6dbc3aa7e07f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.54,1.62,NA,120.42,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Sean Murphy flies out to left fielder Corey Julks.",0,0,1,25,"top",4,"2024-06-27T21:05:36.926Z","2024-06-27T21:07:55.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,81.1,5,0.89,0.431,6.434,19.7494,-28.8109,0.5092,2.0475,-0.0898,2.6402,5.7307,-125.9255,-2.1389,-2.4387,50.005,5.7768,0.8374,3.6,7.2,24,2592,56,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3.5,-1.9,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T21:05:55.297Z","2024-06-27T21:06:00.792Z",TRUE,"pitch","34fff8be-94f1-438c-8731-fb1220276202",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.54,1.62,NA,120.85,167.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Sean Murphy flies out to left fielder Corey Julks.",0,0,1,25,"top",4,"2024-06-27T21:05:36.926Z","2024-06-27T21:07:55.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.5,5,0.9,0.4323,6.4486,22.6357,-29.9784,4.8079,1.3489,-0.1011,2.6313,4.7583,-126.0926,-1.7941,-2.6289,50.0052,5.7424,7.8385,15.6,8.4,24,2554,38,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.3,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T21:06:26.756Z","2024-06-27T21:06:31.756Z",FALSE,"stepoff","c272e6ce-b215-4e7a-8371-ef1925e80b75",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Sean Murphy flies out to left fielder Corey Julks.",0,0,1,25,"top",4,"2024-06-27T21:05:36.926Z","2024-06-27T21:07:55.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",3,"2024-06-27T21:05:21.950Z","2024-06-27T21:05:26.293Z",TRUE,"pitch","613c9704-4ab2-4feb-bd99-5b1bf3c0926b",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.5329,1.6969,NA,82.07,179.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,0,1,24,"top",4,"2024-06-27T21:03:45.019Z","2024-06-27T21:05:26.293Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,81.1,14,0.89,0.4315,6.5247,21.0135,-27.1726,4.0951,3.0496,0.9163,2.1798,7.3083,-126.0175,-3.1162,-2.532,50.0024,5.5833,6.7097,15.6,7.2,24,2502,64,NA,NA,NA,NA,NA,NA,TRUE,-30.8,5.2,-8.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",645277,"Ozzie Albies","/api/v1/people/645277"
746816,"2024-06-27",2,"2024-06-27T21:04:56.309Z","2024-06-27T21:05:01.216Z",TRUE,"pitch","e7039c90-21aa-4093-b6a1-a13bcb2f9b7f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.5552,1.6107,NA,53.9,220.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,0,1,24,"top",4,"2024-06-27T21:03:45.019Z","2024-06-27T21:05:26.293Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.6,14,0.9,0.4342,6.6146,23.6016,-28.9997,2.2839,1.9641,1.6554,0.6659,9.2223,-125.7627,-6.396,-2.3439,50.0025,5.5704,3.6851,9.6,7.2,24,2617,51,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.4,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",1,"2024-06-27T21:04:34.317Z","2024-06-27T21:04:37.839Z",TRUE,"pitch","18ba1006-0ed0-4024-8de2-3a73a08a5e4a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4724,1.5547,NA,85.12,190.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,0,1,24,"top",4,"2024-06-27T21:03:45.019Z","2024-06-27T21:05:26.293Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.4,14,0.89,0.394,6.7975,32.8871,-16.8867,-6.8269,7.8219,0.8364,1.7724,10.594,-139.2974,-7.3879,-2.1387,50.0043,5.5868,-13.3453,30,4.8,24,2085,219,NA,NA,NA,NA,NA,NA,FALSE,-17.3,12.6,10.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T21:04:13.747Z","2024-06-27T21:04:17.004Z",TRUE,"pitch","0a078d29-4881-46d8-ac8e-7eced9485b50",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.51,1.61,NA,113.14,162.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Austin Riley called out on strikes.",0,0,1,24,"top",4,"2024-06-27T21:03:45.019Z","2024-06-27T21:05:26.293Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,5,0.91,0.3922,6.6322,31.4782,-15.6193,-7.4521,8.3769,0.1013,2.8144,9.2475,-139.6754,-5.0396,-2.2842,50.0008,5.6693,-14.7231,37.2,4.8,24,2169,216,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.3,11.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746816,"2024-06-27",0,"2024-06-27T21:03:30.585Z","2024-06-27T21:03:43.410Z",TRUE,"pitch","c8db8995-74fb-4ce3-84c5-6b98262bbf50",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.58,1.71,NA,100.08,162.08,"fly_ball","medium","8",106.19,106.48,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Matt Olson flies out to center fielder Luis Robert Jr.",0,0,1,23,"top",4,"2024-06-27T21:03:04.930Z","2024-06-27T21:03:43.410Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.9,87.3,6,0.89,0.3983,6.7026,25.2056,-22.8531,-4.1353,4.85,0.4438,2.8407,9.605,-136.6037,-3.1157,-2.5537,50.0042,5.5366,-7.9512,14.4,4.8,24,2403,207,83.3,47,239,NA,NA,NA,TRUE,-22.2,8.4,5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",645277,"Ozzie Albies","/api/v1/people/645277"
746816,"2024-06-27",7,"2024-06-27T21:02:56.644Z","2024-06-27T21:03:00.514Z",TRUE,"pitch","945a3631-3207-445b-9ce6-d611289e104e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.5091,1.7433,NA,127.43,198.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Walk","walk","Marcell Ozuna walks.",0,0,1,22,"top",4,"2024-06-27T21:01:10.558Z","2024-06-27T21:03:00.514Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,80.7,13,0.9,0.4335,6.539,20.8326,-30.1464,2.1486,1.2487,-0.2736,1.4959,4.8806,-125.4331,-4.1491,-2.5091,50.0022,5.5779,3.4889,7.2,7.2,24,2435,30,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.7,-4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",645277,"Ozzie Albies","/api/v1/people/645277"
746816,"2024-06-27",6,"2024-06-27T21:02:35.000Z","2024-06-27T21:02:38.815Z",TRUE,"pitch","713ddc6b-c285-4b3b-bb7e-f4bf2f459f41",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.6311,1.7322,NA,26.23,215.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Walk","walk","Marcell Ozuna walks.",0,0,1,22,"top",4,"2024-06-27T21:01:10.558Z","2024-06-27T21:03:00.514Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.9,14,0.9,0.4383,6.6226,23.1611,-31.6919,2.6933,0.3057,2.3813,0.8699,10.9267,-124.5756,-5.0726,-2.3976,50.0037,5.5283,4.2664,10.8,8.4,24,2434,18,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.4,-7.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
