"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717723,"2023-06-17",5,"2023-06-17T21:16:52.346Z","2023-06-17T21:16:55.464Z",TRUE,"pitch","aed52c7a-88af-44bd-ab24-f3491c18001a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5316,1.6915,NA,165.91,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Jonah Heim flies out to center fielder Kevin Kiermaier.",0,2,3,30,"bottom",4,"2023-06-17T21:14:40.675Z","2023-06-17T21:17:45.165Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,11,0.9,0.3967,6.6486,30.2371,-13.7869,-4.2706,9.5193,-1.2833,3.9245,3.5593,-137.9863,-2.6098,-2.034,50.0008,5.8094,-8.2477,27.6,3.6,24,2345,209,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.9,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",4,"2023-06-17T21:16:28.792Z","2023-06-17T21:16:31.792Z",TRUE,"pitch","af7fb155-ca1b-43ce-92c9-dc45a058a10d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.56,1.72,NA,84.18,179.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Jonah Heim flies out to center fielder Kevin Kiermaier.",0,2,3,30,"bottom",4,"2023-06-17T21:14:40.675Z","2023-06-17T21:17:45.165Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.8,14,0.92,0.4394,6.8095,25.6738,-28.274,3.5167,2.48,0.861,2.1847,6.1832,-124.7668,-3.0155,-2.1085,50.002,5.7448,5.5307,13.2,7.2,24,2398,126,NA,NA,NA,NA,NA,NA,FALSE,-33.2,4,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",2,"2023-06-17T21:15:37.769Z","2023-06-17T21:15:40.827Z",TRUE,"pitch","c441b1a3-66f4-412a-92b6-c6f84d7ced28",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.56,1.72,NA,91.89,208.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Jonah Heim flies out to center fielder Kevin Kiermaier.",0,2,3,30,"bottom",4,"2023-06-17T21:14:40.675Z","2023-06-17T21:17:45.165Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.2,68.3,14,0.91,0.5062,6.9491,24.1898,-38.486,10.7096,-5.3648,0.6589,1.1144,2.6054,-109.3568,-1.0873,-1.9465,50.0002,5.8486,12.6135,18,14.4,24,2696,45,NA,NA,NA,NA,NA,NA,FALSE,-59,-9.6,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",1,"2023-06-17T21:15:16.033Z","2023-06-17T21:15:19.334Z",TRUE,"pitch","86c88820-d240-4bd6-a86d-0f4a1e8c9383",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5594,1.7194,NA,100.33,168.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Jonah Heim flies out to center fielder Kevin Kiermaier.",0,2,3,30,"bottom",4,"2023-06-17T21:14:40.675Z","2023-06-17T21:17:45.165Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,6,0.92,0.4035,6.9122,31.1148,-11.0593,-2.4426,11.3273,0.4374,2.5957,7.1026,-135.9911,-6.1857,-1.8963,50.0065,5.6746,-4.5555,13.2,2.4,24,2563,206,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T21:14:59.954Z","2023-06-17T21:15:03.428Z",TRUE,"pitch","46b7dcc2-5937-49d8-a6e3-43925fbd53fb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.365,1.6357,NA,89.11,170.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Jonah Heim flies out to center fielder Kevin Kiermaier.",0,2,3,30,"bottom",4,"2023-06-17T21:14:40.675Z","2023-06-17T21:17:45.165Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,69.1,6,0.89,0.4995,6.7189,23.6782,-39.2471,9.057,-5.8329,0.7316,2.5309,3.3533,-110.5744,1.7099,-1.9911,50.005,5.9336,10.9745,16.8,13.2,24,2653,45,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-9.6,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",3,"2023-06-17T21:16:07.816Z","2023-06-17T21:16:28.792Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Jonah Heim flies out to center fielder Kevin Kiermaier.",0,2,3,30,"bottom",4,"2023-06-17T21:14:40.675Z","2023-06-17T21:17:45.165Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",13,"2023-06-17T21:14:25.155Z","2023-06-17T21:14:28.751Z",TRUE,"pitch","e0d1b5af-b06d-4b2b-85e3-b0f56fad693a",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.6561,1.7258,NA,134.68,107.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.4,11,0.93,0.4455,6.6616,23.6985,-31.0868,3.486,0.7148,-0.4638,4.8465,2.9164,-122.8146,3.5156,-2.1186,50.0057,6.0359,5.3412,10.8,8.4,24,2497,123,NA,NA,NA,NA,NA,NA,FALSE,-36,2.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",666969,"Adolis García","/api/v1/people/666969",NA,NA,NA
717723,"2023-06-17",11,"2023-06-17T21:09:18.101Z","2023-06-17T21:09:23.343Z",TRUE,"pitch","f6dbf6d1-34c6-40fd-a931-fb079164d204",8,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.74,1.81,NA,114.11,154.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,5,0.91,0.3972,6.7303,29.8473,-12.3349,-5.125,10.2943,0.0757,3.1165,7.1182,-137.7546,-4.958,-1.8727,50.0013,5.7697,-9.8758,32.4,3.6,24,2333,211,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.8,7.8,NA,NA,TRUE,FALSE,"NH",NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",10,"2023-06-17T21:08:54.585Z","2023-06-17T21:08:58.287Z",TRUE,"pitch","a77e0e03-9864-4d1a-84e3-029a5d97c210",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.6561,1.67,NA,173.65,175.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,13,0.89,0.3992,6.8163,29.7195,-12.4338,-5.786,10.351,-1.4861,2.3429,3.5293,-137.0921,-6.7081,-2.037,50.0066,5.6669,-11.0386,36,3.6,24,2383,213,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.5,9.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",9,"2023-06-17T21:08:36.699Z","2023-06-17T21:08:40.242Z",TRUE,"pitch","7c463a43-caac-413d-a119-2ae065294bb2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.6006,1.6979,NA,143.03,121.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.8,11,0.91,0.3963,6.6605,30.0875,-12.5833,-4.9401,10.1207,-0.6829,4.3541,5.4231,-138.096,-1.7181,-2.0282,50.0046,5.8286,-9.5649,32.4,3.6,24,2268,209,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.1,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",8,"2023-06-17T21:08:07.124Z","2023-06-17T21:08:11.324Z",TRUE,"pitch","10c6b6ca-a9d1-4ff8-b44b-30fd8c6283f7",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.5728,1.6142,NA,18.68,245.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,69.4,14,0.88,0.5011,6.9668,25.6662,-39.0025,8.2568,-5.686,2.5794,-0.2655,6.9952,-110.6714,-3.9357,-1.7331,50.0037,5.7583,9.9126,15.6,14.4,24,2587,41,NA,NA,NA,NA,NA,NA,FALSE,-59.6,-11.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",7,"2023-06-17T21:07:43.760Z","2023-06-17T21:07:47.317Z",TRUE,"pitch","74819cda-e997-4490-8eb6-bd8c20bd58e8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.74,1.81,NA,100.68,151.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.3,3,0.93,0.3912,6.7889,29.3274,-11.7638,-4.9584,10.2615,0.4281,3.2254,8.3456,-139.6422,-5.0565,-1.9452,50.0022,5.8234,-9.8626,32.4,3.6,24,2552,210,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",6,"2023-06-17T21:07:15.801Z","2023-06-17T21:07:20.579Z",TRUE,"pitch","6684f25c-4834-4cba-bea7-2549da09ef49",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.74,1.81,NA,141.54,169.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.8,68.2,4,0.91,0.5068,6.8674,21.9964,-39.796,8.8757,-6.4707,-0.6438,2.5758,0.4125,-108.764,1.8825,-1.9871,50.0009,6.0683,10.4582,14.4,14.4,24,2562,44,NA,NA,NA,NA,NA,NA,FALSE,-60.2,-10.7,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",5,"2023-06-17T21:06:52.196Z","2023-06-17T21:06:56.175Z",TRUE,"pitch","df2e9d76-eaf7-49da-afa6-2aa122152e47",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.74,1.81,NA,99.63,188.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,68.5,9,0.9,0.5057,6.5353,22.8232,-40.3048,7.614,-6.8757,0.4557,1.8608,2.9874,-109.155,0.6045,-1.9283,50.0034,5.9915,9.0024,13.2,14.4,24,2579,45,NA,NA,NA,NA,NA,NA,FALSE,-61.2,-11.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",4,"2023-06-17T21:06:27.060Z","2023-06-17T21:06:30.199Z",TRUE,"pitch","583bab1c-bea4-4d0b-9bf0-276225ac6ca4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.74,1.81,NA,121.09,182.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.5,67.9,8,0.9,0.5094,6.7949,22.5595,-39.6209,7.983,-6.3876,-0.1074,2.0711,2.0994,-108.3849,1.1772,-2.1308,50.0048,5.9181,9.3032,13.2,14.4,24,2697,48,NA,NA,NA,NA,NA,NA,FALSE,-60.8,-10.7,-15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",0,"2023-06-17T21:03:38.691Z","2023-06-17T21:04:08.827Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
717723,"2023-06-17",1,"2023-06-17T21:04:08.827Z","2023-06-17T21:06:01.955Z",FALSE,"action",NA,NA,"Pitching Change: Bowden Francis replaces Trevor Richards.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670102,"/api/v1/people/670102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"29","atBat","Walk","walk","Josh Jung walks.",0,2,3,29,"bottom",4,"2023-06-17T21:06:01.955Z","2023-06-17T21:14:28.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",670102,"Bowden Francis","/api/v1/people/670102","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA,NA,NA
