"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745412,"2024-05-29",3,"2024-05-29T02:46:58.230Z","2024-05-29T02:47:03.364Z",TRUE,"pitch","6463d2c4-447b-42f8-917f-145f17ad1b12",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.61,NA,118.86,159.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,36,"bottom",5,"2024-05-29T02:46:29.782Z","2024-05-29T02:47:25.133Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.9,2,2,0.404,5.5021,31.9092,-16.3871,7.7938,8.4983,-0.0487,2.9273,-8.2461,-135.9655,-4.9753,2.0218,50.0052,5.9311,14.4842,36,4.8,24,2002,128,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.4,-12.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",2,"2024-05-29T02:46:43.601Z","2024-05-29T02:46:47.637Z",TRUE,"pitch","b18a6645-0018-48c7-904c-87b923488a24",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2349,1.7348,NA,134.09,202.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,36,"bottom",5,"2024-05-29T02:46:29.782Z","2024-05-29T02:47:25.133Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,75.9,13,2,0.4548,5.6635,24.7174,-22.3339,10.2623,6.7109,-0.4484,1.3318,-9.2295,-120.6863,-5.8785,2.1025,50.0051,5.7814,15.0556,30,7.2,24,1819,118,NA,NA,NA,NA,NA,NA,FALSE,-29,10.8,-16.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:46:31.907Z","2024-05-29T02:46:35.214Z",TRUE,"pitch","e5c341aa-c677-49fb-8b99-d9f76b02a6c9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5374,1.6395,NA,98.1,193.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,36,"bottom",5,"2024-05-29T02:46:29.782Z","2024-05-29T02:47:25.133Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.5,9,2,0.4115,5.773,31.3611,-20.0267,10.6451,6.7872,0.4959,1.6698,-7.8012,-133.5881,-6.7884,2.0851,50.0045,5.7056,19.0567,38.4,6,24,1916,131,NA,NA,NA,NA,NA,NA,FALSE,-21.8,10.8,-17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:46:25.685Z","2024-05-29T02:46:31.907Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543309,"/api/v1/people/543309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,2,36,"bottom",5,"2024-05-29T02:46:29.782Z","2024-05-29T02:47:25.133Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",3,"2024-05-29T02:44:03.745Z","2024-05-29T02:44:09.197Z",TRUE,"pitch","b83b1a6a-8ccc-41db-a47c-b6bcd768c159",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.7,1.67,NA,78.54,232.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,35,"top",5,"2024-05-29T02:42:25.282Z","2024-05-29T02:44:09.197Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",84,76.1,14,0.9,0.4533,6.6483,29.8588,-40.5767,-3.6133,-5.7178,1.0089,0.2472,5.4467,-122.0675,-4.1246,-0.8089,50.0032,5.5488,-5.3114,6,12,24,418,334,NA,NA,NA,NA,NA,NA,TRUE,-50.9,-11.2,4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:43:03.563Z","2024-05-29T02:43:06.799Z",TRUE,"pitch","46c5aee4-e07e-4170-a756-20711b795e00",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.7,1.67,NA,122.79,162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,35,"top",5,"2024-05-29T02:42:25.282Z","2024-05-29T02:44:09.197Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",79,71.2,5,0.9,0.4811,6.5911,25.7449,-37.5475,-3.1554,-4.1204,-0.152,2.8103,3.3263,-114.8543,2.1287,-1.2246,50.0006,5.584,-4.1204,4.8,12,24,354,32,NA,NA,NA,NA,NA,NA,FALSE,-51,-6.4,4.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:42:33.308Z","2024-05-29T02:42:37.125Z",TRUE,"pitch","dc754a32-e96a-4de7-866b-7ec43713f7d4",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,2,NA,NA,3.7,1.67,NA,88.93,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,35,"top",5,"2024-05-29T02:42:25.282Z","2024-05-29T02:44:09.197Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.1,9,0.91,0.4785,6.6807,23.7274,-29.8909,7.7165,1.7228,0.7365,2.0975,2.9335,-114.9925,-0.8881,-1.5626,50.0013,5.42,10.2072,19.2,9.6,24,2166,78,NA,NA,NA,NA,NA,NA,FALSE,-41,3.2,-14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",2,"2024-05-29T02:43:23.708Z","2024-05-29T02:43:28.429Z",FALSE,"pickoff","7ce5d530-3be1-4111-b7c1-395591cb0643",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,35,"top",5,"2024-05-29T02:42:25.282Z","2024-05-29T02:44:09.197Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:41:48.518Z","2024-05-29T02:42:00.329Z",TRUE,"pitch","ddc30890-5139-4277-a8c2-aaf1d8f2ae86",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.37,1.56,NA,108.79,153.21,"ground_ball","medium","8",117.99,149.22,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Nick Fortes singles on a ground ball to center fielder José Azocar.",0,0,2,34,"top",5,"2024-05-29T02:41:26.131Z","2024-05-29T02:42:00.329Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.5,2,0.9,0.4175,6.5616,27.4837,-19.5688,-5.4827,7.2292,0.2154,3.1694,5.6443,-131.1541,-2.4919,-1.2512,50.003,5.5897,-9.5611,22.8,4.8,24,1969,225,94.7,-20,10,NA,NA,NA,FALSE,-20.9,12.7,8.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663743,"Nick Fortes","/api/v1/people/663743"
745412,"2024-05-29",2,"2024-05-29T02:41:11.267Z","2024-05-29T02:41:18.798Z",TRUE,"pitch","d0494819-8084-40de-ac93-5a8dc37e0989",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.25,1.53,NA,99.42,158.72,"ground_ball","soft","1",119.24,187.9,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Otto Lopez grounds out softly, pitcher Matt Waldron to first baseman Luis Arraez.",0,0,2,33,"top",5,"2024-05-29T02:40:19.604Z","2024-05-29T02:41:18.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",81.9,74.5,3,0.9,0.4617,6.5932,24.9265,-31.8809,-6.0787,0.2092,0.4612,2.9652,4.8021,-119.0783,0.4585,-0.8013,50.0043,5.6769,-8.646,13.2,9.6,24,207,351,47.6,-74,1,NA,NA,NA,TRUE,-40.3,0.8,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:40:56.188Z","2024-05-29T02:40:59.860Z",TRUE,"pitch","8625441c-4505-4999-a883-0ff71c08f9a2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3768,1.5965,NA,102.34,150.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Otto Lopez grounds out softly, pitcher Matt Waldron to first baseman Luis Arraez.",0,0,2,33,"top",5,"2024-05-29T02:40:19.604Z","2024-05-29T02:41:18.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",77.3,69.7,3,0.9,0.4914,6.3751,24.3269,-33.9537,-3.7102,-1.4177,0.3846,3.2709,3.5782,-112.3768,1.871,-0.7622,50.0051,5.9303,-4.6472,7.2,10.8,24,298,11,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-1.6,5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:40:38.611Z","2024-05-29T02:40:41.792Z",TRUE,"pitch","68856087-3d9e-413d-af2e-868af023b2bf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.25,1.53,NA,111.23,182.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Otto Lopez grounds out softly, pitcher Matt Waldron to first baseman Luis Arraez.",0,0,2,33,"top",5,"2024-05-29T02:40:19.604Z","2024-05-29T02:41:18.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,81.3,5,0.91,0.4226,6.5199,28.8961,-15.7792,-5.4779,9.6485,0.1513,2.0686,5.6871,-129.9471,-5.6073,-1.3607,50.0003,5.4655,-9.3059,25.2,4.8,24,2043,221,NA,NA,NA,NA,NA,NA,FALSE,-18.1,16.3,8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",4,"2024-05-29T02:40:12.184Z","2024-05-29T02:40:15.356Z",TRUE,"pitch","35f7de95-cdc2-4a36-9725-f238c65a9ae1",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.49,1.57,NA,111.37,201.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,0,2,32,"top",5,"2024-05-29T02:39:09.011Z","2024-05-29T02:40:15.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",76.4,69.5,14,0.9,0.4968,6.4673,23.3467,-36.5015,-7.2829,-3.5275,0.1477,1.3882,4.0146,-111.0406,-1.1243,-0.7548,50.0046,5.7628,-8.9256,12,12,24,211,25,NA,NA,NA,NA,NA,NA,TRUE,-54,-6.4,11.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",3,"2024-05-29T02:39:56.677Z","2024-05-29T02:40:01.821Z",TRUE,"pitch","ae900362-4120-49c3-9087-dda8d267f1d0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.545,1.5633,NA,37.53,177.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,0,2,32,"top",5,"2024-05-29T02:39:09.011Z","2024-05-29T02:40:15.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,72.5,14,0.91,0.4762,6.8381,23.4404,-28.5823,7.2047,2.6861,2.0847,2.2543,4.8311,-115.4567,-0.905,-0.9778,50.0021,5.4259,9.6318,20.4,9.6,24,2121,71,NA,NA,NA,NA,NA,NA,FALSE,-38.9,4.9,-14.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",2,"2024-05-29T02:39:36.261Z","2024-05-29T02:39:39.774Z",TRUE,"pitch","7be8849d-ac31-4dd3-abea-ce8583c16c4b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5586,1.639,NA,144.28,130.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,0,2,32,"top",5,"2024-05-29T02:39:09.011Z","2024-05-29T02:40:15.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",80.5,73.3,11,0.85,0.4688,6.3837,23.6436,-33.836,2.6052,-1.2058,-0.7157,4.012,-0.2718,-117.1728,2.9993,-0.9358,50.0014,5.8923,3.5958,6,9.6,24,89,318,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-1.1,-4.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",1,"2024-05-29T02:39:22.513Z","2024-05-29T02:39:25.539Z",TRUE,"pitch","4f99dc69-46fc-4867-ac78-ab182678d67c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.49,1.57,NA,81.27,218.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,0,2,32,"top",5,"2024-05-29T02:39:09.011Z","2024-05-29T02:40:15.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",77.5,70.4,14,0.9,0.4911,6.4204,25.0136,-41.1676,-6.4219,-7.1831,0.9373,0.7547,5.7443,-112.5678,-1.4998,-0.843,50.0023,5.6896,-8.0434,9.6,13.2,24,231,355,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-13,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745412,"2024-05-29",0,"2024-05-29T02:39:10.915Z","2024-05-29T02:39:14.561Z",TRUE,"pitch","66f40ee8-8f44-41ab-af7c-3e2870247573",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4803,1.6043,NA,132.44,180.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,0,2,32,"top",5,"2024-05-29T02:39:09.011Z","2024-05-29T02:40:15.356Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",76.9,69.9,7,0.9,0.4925,6.485,23.1931,-32.3625,-8.7164,-0.1553,-0.405,2.1463,3.9053,-111.8902,-0.6497,-1.0556,50.0007,5.8032,-10.8741,16.8,10.8,24,180,8,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-0.1,14.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
