"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745914,"2024-05-04",0,"2024-05-04T01:14:48.402Z","2024-05-04T01:14:53.770Z",TRUE,"pitch","15cdee40-6f30-494c-93d8-69509293e6d6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.09,1.44,NA,133.64,157.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,0,1,34,"bottom",5,"2024-05-04T01:14:48.402Z","2024-05-04T01:16:00.463Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.5,1,2,0.4577,5.9195,23.6491,-32.4547,8.406,-0.1901,-0.4367,3.0255,1.9069,-119.7744,0.42,-2.3358,50.0052,5.7557,12.1853,21.6,9.6,24,2690,62,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T01:15:23.949Z","2024-05-04T01:15:34.947Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,669304,"/api/v1/people/669304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jose Miranda strikes out swinging.",0,0,1,34,"bottom",5,"2024-05-04T01:14:48.402Z","2024-05-04T01:16:00.463Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T01:14:14.317Z","2024-05-04T01:14:22.734Z",TRUE,"pitch","8a018c36-188b-40ad-be52-bdd53f46002e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.54,1.65,NA,132.11,176.63,"fly_ball","hard","7",66.52,68.96,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Willi Castro flies out sharply to left fielder Tyler O'Neill.",0,0,1,33,"bottom",5,"2024-05-04T01:13:49.164Z","2024-05-04T01:14:22.734Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,81.3,4,0.9,0.4281,6.6767,22.3592,-32.511,-8.3133,-0.1998,-0.3964,2.3017,6.8212,-127.1951,-2.004,-2.013,50.0062,5.6406,-13.8327,21.6,8.4,24,1751,252,101.1,23,354,NA,NA,NA,TRUE,-36,-0.6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T01:14:02.066Z","2024-05-04T01:14:06.100Z",TRUE,"pitch","16c8fead-f6b5-4f73-a88b-ca958d108834",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5481,1.6613,NA,99.82,210.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Willi Castro flies out sharply to left fielder Tyler O'Neill.",0,0,1,33,"bottom",5,"2024-05-04T01:13:49.164Z","2024-05-04T01:14:22.734Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.4,81.6,14,0.91,0.426,6.225,25.5633,-33.2829,-10.354,-0.6574,0.4508,1.0573,9.4485,-128.3861,-4.7515,-1.9247,50.0061,5.5106,-17.3589,25.2,9.6,24,1720,253,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:13:49.164Z","2024-05-04T01:13:53.093Z",TRUE,"pitch","b225214d-06ab-4b93-b092-8503ddfe2ada",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5467,1.8043,NA,88.87,192.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Willi Castro flies out sharply to left fielder Tyler O'Neill.",0,0,1,33,"bottom",5,"2024-05-04T01:13:49.164Z","2024-05-04T01:14:22.734Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.8,9,2,0.463,5.8619,25.6995,-33.7428,10.3398,-1.1077,0.7381,1.7002,3.9023,-118.9229,-2.0019,-2.274,50.004,5.6534,14.6097,24,10.8,24,2575,54,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-2.3,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:11:27.905Z","2024-05-04T01:11:37.116Z",TRUE,"pitch","4faa48a7-aff8-450d-b153-37f8f7021f41",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.41,1.68,NA,119.83,167.65,"popup","medium","6",131.32,131.45,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Reese McGuire pops out to shortstop Carlos Correa.",0,0,1,32,"top",5,"2024-05-04T01:11:27.905Z","2024-05-04T01:11:37.116Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.8,5,0.91,0.4358,6.8679,23.068,-27.8464,0.8646,2.6953,-0.0743,2.6346,5.7161,-125.2243,-3.2073,-2.4898,50.0004,6.1875,1.3839,4.8,7.2,24,2029,211,92.6,60,175,NA,NA,NA,TRUE,-32.3,4.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",5,"2024-05-04T01:10:52.513Z","2024-05-04T01:10:59.660Z",TRUE,"pitch","ea57d6f5-6f39-41c9-aa83-305172323b2f",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.38,1.66,NA,114.16,168.31,"fly_ball","medium","8",139.36,63.82,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Vaughn Grissom flies out to center fielder Willi Castro.",0,0,1,31,"top",5,"2024-05-04T01:09:31.218Z","2024-05-04T01:10:59.660Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.7,5,0.91,0.432,6.906,21.8215,-28.0229,0.6535,2.5388,0.0745,2.6101,5.912,-126.0336,-3.2648,-2.3712,50.0011,6.1475,1.0676,3.6,7.2,24,2095,207,90,27,338,NA,NA,NA,TRUE,-31.8,4.2,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",4,"2024-05-04T01:10:34.680Z","2024-05-04T01:10:38.210Z",TRUE,"pitch","d45e7ec8-b05c-46a9-aa4d-e9c6b30678d9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.66,NA,118.32,209.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Vaughn Grissom flies out to center fielder Willi Castro.",0,0,1,31,"top",5,"2024-05-04T01:09:31.218Z","2024-05-04T01:10:59.660Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.7,13,0.9,0.4421,6.9189,23.1276,-27.0349,-11.3755,3.3028,-0.0346,1.0981,9.42,-123.5883,-6.1747,-2.4055,50.0052,5.8806,-17.7147,30,8.4,24,2025,240,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.8,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",3,"2024-05-04T01:10:17.662Z","2024-05-04T01:10:21.310Z",TRUE,"pitch","df4a4b65-6c3e-4a03-b1cc-f6830a6f57b8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.379,1.6651,NA,64.64,211.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Vaughn Grissom flies out to center fielder Willi Castro.",0,0,1,31,"top",5,"2024-05-04T01:09:31.218Z","2024-05-04T01:10:59.660Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.4,14,0.9,0.4303,6.9181,22.231,-24.5043,-0.3071,4.6581,1.3737,1.0201,8.8728,-126.5627,-7.6852,-2.1158,50.0029,6.0157,-0.5066,2.4,6,24,2001,219,NA,NA,NA,NA,NA,NA,FALSE,-28.7,7.1,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",2,"2024-05-04T01:10:00.779Z","2024-05-04T01:10:04.173Z",TRUE,"pitch","dbf0c02b-60de-4db3-8a5c-e7f556de23e7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.38,1.66,NA,83.64,180.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Vaughn Grissom flies out to center fielder Willi Castro.",0,0,1,31,"top",5,"2024-05-04T01:09:31.218Z","2024-05-04T01:10:59.660Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,14,0.89,0.4364,7.01,23.9775,-26.7692,-0.7598,3.3793,0.8753,2.1535,8.1235,-125.2481,-4.4481,-2.3035,50.0006,6.1274,-1.2157,0,7.2,24,2097,222,NA,NA,NA,NA,NA,NA,FALSE,-31.4,5.4,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T01:09:46.645Z","2024-05-04T01:09:50.645Z",TRUE,"pitch","2c3bffb2-719a-4f08-b71c-804270e96608",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5105,1.6264,NA,153.76,181.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Vaughn Grissom flies out to center fielder Willi Castro.",0,0,1,31,"top",5,"2024-05-04T01:09:31.218Z","2024-05-04T01:10:59.660Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,13,0.9,0.4034,6.9402,29.7343,-11.3902,-7.0406,11.1315,-0.9644,2.1055,5.6532,-135.7771,-8.505,-2.1587,50.005,6.0714,-13.1472,42,3.6,24,2211,213,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:09:31.218Z","2024-05-04T01:09:35.391Z",TRUE,"pitch","1b7e0cc8-d9eb-4df3-97d3-cf6f7b458e44",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3753,1.6652,NA,91.11,214.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Vaughn Grissom flies out to center fielder Willi Castro.",0,0,1,31,"top",5,"2024-05-04T01:09:31.218Z","2024-05-04T01:10:59.660Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.2,14,0.9,0.4775,6.5697,22.6262,-42.171,0.6546,-7.5156,0.6791,0.8843,6.2955,-115.0016,-2.7806,-2.1863,50.0016,6.2252,0.8702,2.4,13.2,24,2202,27,NA,NA,NA,NA,NA,NA,FALSE,-58.1,-14,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",1,"2024-05-04T01:08:57.468Z","2024-05-04T01:09:04.458Z",TRUE,"pitch","8b6addf7-4787-44cc-8488-b84fd3f2b2f6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.39,1.58,NA,149.96,187.98,"ground_ball","medium","4",142.61,156.51,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,0,1,30,"top",5,"2024-05-04T01:08:44.420Z","2024-05-04T01:09:04.458Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642086,"Dominic Smith","/api/v1/people/642086","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77.1,13,0.9,0.4504,6.9459,22.4248,-27.7725,-8.5578,2.9343,-0.8647,1.8815,6.8172,-121.3397,-3.8864,-2.5907,50.0022,5.9078,-12.8364,22.8,8.4,24,1974,248,70.4,-10,12,NA,NA,NA,TRUE,-34.4,4.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",0,"2024-05-04T01:08:44.420Z","2024-05-04T01:08:48.333Z",TRUE,"pitch","36c509cb-432d-485e-9d3c-c3ed09416dcd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4006,1.6872,NA,115.45,168.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,0,1,30,"top",5,"2024-05-04T01:08:44.420Z","2024-05-04T01:09:04.458Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642086,"Dominic Smith","/api/v1/people/642086","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.8,5,0.89,0.4034,7.0716,27.0812,-12.4144,-5.4088,10.561,0.0408,2.5915,7.7013,-135.3123,-7.3992,-2.1279,50.0015,6.2148,-10.1188,32.4,3.6,24,2230,205,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.9,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",7,"2024-05-04T01:06:32.632Z","2024-05-04T01:06:41.300Z",TRUE,"pitch","a1ead875-8ada-44f1-ac31-5059201b122b",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.4,1.67,NA,133.89,206.67,"ground_ball","medium","3",157.25,169.22,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Carlos Santana grounds out to first baseman Garrett Cooper.",0,0,1,29,"bottom",4,"2024-05-04T01:04:07.327Z","2024-05-04T01:06:41.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,82.3,13,0.91,0.4231,6.2403,24.4963,-33.0761,-8.5726,-0.5277,-0.4431,1.1894,6.7862,-128.9852,-4.5581,-1.9824,50.0058,5.5036,-14.5816,21.6,8.4,24,1727,252,91.4,-5,16,NA,NA,NA,TRUE,-36.2,-1.7,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
745914,"2024-05-04",6,"2024-05-04T01:06:15.197Z","2024-05-04T01:06:19.470Z",TRUE,"pitch","6662d650-2283-4b54-af0c-055ac21aaf79",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4043,1.709,NA,169.17,184.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Carlos Santana grounds out to first baseman Garrett Cooper.",0,0,1,29,"bottom",4,"2024-05-04T01:04:07.327Z","2024-05-04T01:06:41.300Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.3,13,2,0.4536,5.9726,25.054,-34.1134,11.5785,-1.3156,-1.3686,2.0153,-0.6203,-121.0489,-1.4041,-2.6109,50.0026,5.6072,17.0709,26.4,10.8,24,2588,60,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-2.4,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA
