"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716600,"2023-09-13",1,"2023-09-14T00:29:40.514Z","2023-09-14T00:29:47.426Z",TRUE,"pitch","42170063-8cd7-4010-9317-2f33ecd6b7fc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4172,1.6161,NA,118.7,185.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Jake Alu lines out to left fielder Bryan Reynolds.",0,5,7,54,"top",7,"2023-09-14T00:29:16.109Z","2023-09-14T00:30:32.678Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666906,"Jake Alu","/api/v1/people/666906","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.5,8,0.89,0.4041,6.6006,28.7403,-21.9878,10.5252,5.4699,-0.0445,1.9853,-8.4093,-135.405,-5.2217,1.7294,50.0042,5.4711,19.6042,37.2,6,24,2289,129,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9,-17.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",0,"2023-09-14T00:29:28.216Z","2023-09-14T00:29:33.074Z",TRUE,"pitch","468d6958-c37c-4c81-8c09-2136e0c37cef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3654,1.6155,NA,146.61,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Jake Alu lines out to left fielder Bryan Reynolds.",0,5,7,54,"top",7,"2023-09-14T00:29:16.109Z","2023-09-14T00:30:32.678Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666906,"Jake Alu","/api/v1/people/666906","L","Left",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.7,4,0.9,0.4025,6.5451,29.6976,-24.3523,11.5298,4.168,-0.7769,2.3618,-10.6781,-136.0675,-4.0512,1.6992,50.003,5.5563,21.6328,37.2,7.2,24,2360,128,NA,NA,NA,NA,NA,NA,FALSE,-24.4,6.8,-18.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",2,"2023-09-14T00:27:16.588Z","2023-09-14T00:27:21.368Z",TRUE,"pitch","8a980d85-db3a-483b-af2d-3522ac9f7844",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.03,1.48,NA,111.13,146.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Bryan Reynolds strikes out on a foul tip.",0,5,7,53,"bottom",6,"2023-09-14T00:26:15.626Z","2023-09-14T00:27:21.368Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.1,12,0.91,0.3942,6.7937,32.9064,-16.8801,5.6592,7.8337,0.1539,3.4034,-10.3619,-139.2444,-2.638,3.1977,50.0047,5.4874,11.0524,26.4,3.6,24,2137,126,NA,NA,NA,NA,NA,NA,TRUE,-16.2,13.8,-7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",1,"2023-09-14T00:26:59.079Z","2023-09-14T00:27:02.968Z",TRUE,"pitch","25eaad71-0947-4ab1-9d4b-87c0108e1994",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2359,1.5901,NA,88.92,175.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Bryan Reynolds strikes out on a foul tip.",0,5,7,53,"bottom",6,"2023-09-14T00:26:15.626Z","2023-09-14T00:27:21.368Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.1,6,0.91,0.3991,7.0873,31.8493,-14.2115,4.928,9.4263,0.7368,2.348,-8.7002,-137.4907,-5.5206,3.3087,50.002,5.3543,9.3906,25.2,3.6,24,2275,126,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16,-7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",0,"2023-09-14T00:26:40.050Z","2023-09-14T00:26:44.694Z",TRUE,"pitch","3738cf56-c93c-4311-9668-54a3e20f6544",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.03,1.48,NA,115.33,183.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Bryan Reynolds strikes out on a foul tip.",0,5,7,53,"bottom",6,"2023-09-14T00:26:15.626Z","2023-09-14T00:27:21.368Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.6,5,0.9,0.447,7.1347,24.145,-31.5692,-1.1428,0.3955,0.0438,2.0459,-7.4564,-122.5272,-1.8444,3.2744,50.0023,5.5054,-1.7359,6,8.4,24,2486,244,NA,NA,NA,NA,NA,NA,FALSE,-38,0.5,3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",8,"2023-09-14T00:26:09.583Z","2023-09-14T00:26:15.935Z",TRUE,"pitch","c139adcc-2a0e-4181-a0b5-c729830db5ae",9,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,1,NA,NA,3.1,1.4294,NA,131.88,170.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.7,4,0.89,0.4459,7.0929,24.2621,-31.6059,-0.7658,0.3737,-0.3904,2.5241,-8.5394,-122.8179,-0.5518,3.2307,50.0047,5.439,-1.1689,4.8,8.4,24,2344,235,NA,NA,NA,NA,NA,NA,TRUE,-37.6,0.8,3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",7,"2023-09-14T00:25:47.027Z","2023-09-14T00:25:50.735Z",TRUE,"pitch","d9390d52-89b3-4731-996e-194f193b092b",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.1,1.43,NA,72.5,179.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.5,14,0.93,0.4278,6.847,28.9196,-35.5115,10.7827,-2.0177,1.1673,2.201,-9.154,-128.4958,-0.9344,3.3912,50.0005,5.3512,17.8625,24,9.6,24,1730,114,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-3.6,-17.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",6,"2023-09-14T00:25:28.297Z","2023-09-14T00:25:33.690Z",TRUE,"pitch","8f14c8a3-6fd0-4083-a676-7fe5821845ff",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.1,1.43,NA,118.08,172.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,5,0.91,0.3973,7.0729,32.0906,-16.482,6.5614,8.1615,-0.0283,2.4515,-11.0704,-138.1125,-4.8017,3.188,50.0037,5.3288,12.6181,30,4.8,24,2235,132,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.8,-9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",5,"2023-09-14T00:25:09.381Z","2023-09-14T00:25:15.644Z",TRUE,"pitch","97ec7da4-6997-4090-b922-f18d6ee9e422",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.1,1.43,NA,99.07,172.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.7,6,0.91,0.3977,6.8207,30.054,-17.0292,6.3767,7.8814,0.4703,2.4631,-10.0735,-137.628,-4.646,3.3466,50.0044,5.3237,12.2564,28.8,4.8,24,2189,121,NA,NA,NA,NA,NA,NA,FALSE,-17,13.4,-9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",4,"2023-09-14T00:24:46.621Z","2023-09-14T00:24:55.821Z",TRUE,"pitch","42ea7933-ed63-43a5-9fad-2722066276c8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0157,1.4473,NA,142.82,220.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.3,13,0.9,0.4407,7.2047,23.4601,-32.8215,-1.4237,-0.4122,-0.6773,0.6839,-8.7616,-124.0012,-4.7311,3.0785,50.004,5.3373,-2.2289,6,8.4,24,2496,273,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-1.6,4.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",3,"2023-09-14T00:24:27.085Z","2023-09-14T00:24:31.721Z",TRUE,"pitch","63e5401b-75eb-4984-8b20-b31121ad6324",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.1,1.43,NA,126.44,185.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.6,5,0.9,0.4481,7.0387,23.4464,-32.6654,-1.0308,-0.3222,-0.2477,1.9909,-8.2331,-122.1035,-1.5762,3.2982,50.0045,5.4485,-1.5599,4.8,8.4,24,2384,243,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-0.7,3.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",2,"2023-09-14T00:24:11.189Z","2023-09-14T00:24:15.359Z",TRUE,"pitch","a5a58911-4e27-4979-9a59-2d686bc884ab",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0675,1.4213,NA,149.57,197.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.6,13,0.87,0.4374,7.0633,24.2787,-30.8846,-0.6567,0.8098,-0.8544,1.5114,-9.5983,-125.0447,-3.4349,3.1126,50.001,5.426,-1.044,4.8,8.4,24,2468,251,NA,NA,NA,NA,NA,NA,FALSE,-36,1,3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",1,"2023-09-14T00:23:55.308Z","2023-09-14T00:23:59.033Z",TRUE,"pitch","9ab2253a-1aba-4dc5-ab14-27f6f4e3509c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0416,1.4733,NA,115.98,173.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,5,0.89,0.4078,6.8989,27.7991,-17.8973,5.9177,7.8071,0.0267,2.4151,-10.8507,-134.0927,-4.1531,3.3488,50.0039,5.2533,10.8246,25.2,4.8,24,2293,143,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.4,-8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",0,"2023-09-14T00:23:42.829Z","2023-09-14T00:23:47.934Z",TRUE,"pitch","88e0de83-412a-4e6f-986c-96cfc7be5d96",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0934,1.4992,NA,144.28,154.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Ji Hwan Bae strikes out on a foul tip.",0,5,7,52,"bottom",6,"2023-09-14T00:23:18.086Z","2023-09-14T00:26:15.935Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,1,0.91,0.4005,6.9713,30.3543,-16.6803,5.5872,8.1828,-0.7157,3.1208,-12.3329,-136.7821,-3.179,3.127,50.003,5.4427,10.5805,24,3.6,24,2240,140,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.3,-7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",4,"2023-09-14T00:23:11.115Z","2023-09-14T00:23:17.253Z",TRUE,"pitch","59e9afa4-cefa-4523-bcbe-b750681e3c33",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.43,1.61,NA,91.57,202.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,5,7,51,"bottom",6,"2023-09-14T00:22:23.957Z","2023-09-14T00:23:17.253Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.7,14,0.89,0.4343,6.5281,26.8679,-34.441,8.8563,-1.4131,0.6672,1.3367,-9.3914,-126.3491,-3.0658,3.2899,50.0001,5.3466,14.2504,19.2,9.6,24,1661,117,NA,NA,NA,NA,NA,NA,TRUE,-39.5,-3,-13.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716600,"2023-09-13",3,"2023-09-14T00:22:56.488Z","2023-09-14T00:23:00.739Z",TRUE,"pitch","ed4d6a9d-21cb-46ec-b1de-052bee8e59b0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.482,1.5159,NA,98.81,195.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,5,7,51,"bottom",6,"2023-09-14T00:22:23.957Z","2023-09-14T00:23:17.253Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",676395,"Robert Garcia","/api/v1/people/676395","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.8,9,0.9,0.4481,7.0051,21.8732,-32.0216,-0.9644,0.1031,0.4771,1.6197,-6.4782,-121.809,-2.6542,3.2865,50.004,5.4669,-1.4625,4.8,8.4,24,2399,271,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-0.1,3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
