"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747130,"2024-04-23",3,"2024-04-24T00:13:39.716Z","2024-04-24T00:13:43.456Z",TRUE,"pitch","e6450847-fdff-449c-a3bd-0fbcce051001",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5485,1.6341,NA,150.03,202.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, second baseman David Fletcher to first baseman Matt Olson.",0,0,2,30,"top",5,"2024-04-24T00:12:24.563Z","2024-04-24T00:14:02.859Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.4,13,2,0.4005,6.8129,29.315,-18.938,6.3325,6.9793,-0.8664,1.3489,-7.056,-136.6194,-8.4291,0.9236,50.0011,5.7693,12.0037,27.6,4.8,24,2241,162,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11,-10.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",2,"2024-04-24T00:13:21.239Z","2024-04-24T00:13:25.420Z",TRUE,"pitch","7af47a98-7701-4cfd-ae83-888fdd23c33d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.576,1.6066,NA,136.08,202.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, second baseman David Fletcher to first baseman Matt Olson.",0,0,2,30,"top",5,"2024-04-24T00:12:24.563Z","2024-04-24T00:14:02.859Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.7,13,2,0.4404,6.7958,24.3502,-25.0992,6.3586,4.512,-0.5007,1.3525,-6.537,-124.2473,-5.1274,1.3354,50.0012,5.5225,9.9643,19.2,7.2,24,1511,134,NA,NA,NA,NA,NA,NA,FALSE,-30.2,7.2,-10.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:12:52.262Z","2024-04-24T00:12:57.809Z",TRUE,"pitch","c83b4888-1405-4a24-a84a-088575ae659b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.58,1.67,NA,83.93,150.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, second baseman David Fletcher to first baseman Matt Olson.",0,0,2,30,"top",5,"2024-04-24T00:12:24.563Z","2024-04-24T00:14:02.859Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.1,12,2,0.4388,6.5806,28.3063,-24.6623,6.6997,4.777,0.8675,3.2658,-3.3366,-125.4162,-1.3264,1.3536,50.0038,5.8366,10.5409,21.6,7.2,24,1627,141,NA,NA,NA,NA,NA,NA,FALSE,-28.7,8.5,-11.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:12:37.605Z","2024-04-24T00:12:41.138Z",TRUE,"pitch","2258d728-5af4-4507-85fa-4f7fc33d5e3b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.58,1.67,NA,74.49,179.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, second baseman David Fletcher to first baseman Matt Olson.",0,0,2,30,"top",5,"2024-04-24T00:12:24.563Z","2024-04-24T00:14:02.859Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.3,14,2,0.3986,6.8074,32.4777,-18.0268,6.6479,7.4133,1.1153,2.2134,-1.9414,-137.7561,-6.7448,0.9682,50.0067,5.9258,12.6961,32.4,4.8,24,2085,160,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.1,-11.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",3,"2024-04-24T00:12:04.902Z","2024-04-24T00:12:12.534Z",TRUE,"pitch","bb324885-4928-4749-9fbf-1df5064f58aa",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.47,1.73,NA,125,184.85,"ground_ball","medium","6",111.05,138.12,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Avisaíl García grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,2,29,"top",5,"2024-04-24T00:11:01.448Z","2024-04-24T00:12:12.534Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,541645,"Avisaíl García","/api/v1/people/541645","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.7,8,2,0.3997,6.6791,27.163,-15.7417,2.3948,8.6195,-0.2099,1.9973,-4.1884,-136.5084,-7.5674,1.026,50.0048,5.8682,4.5668,12,3.6,24,2231,157,103.6,-11,10,NA,NA,NA,TRUE,-16.4,14.4,-3.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",2,"2024-04-24T00:11:44.450Z","2024-04-24T00:11:47.707Z",TRUE,"pitch","f6f30f60-1d40-4f95-9578-aa19623fe075",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.466,1.744,NA,119.65,100.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Avisaíl García grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,2,29,"top",5,"2024-04-24T00:11:01.448Z","2024-04-24T00:12:12.534Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,541645,"Avisaíl García","/api/v1/people/541645","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,75.1,11,2,0.458,6.4335,23.128,-25.389,4.5748,4.6869,-0.0695,5.1318,-4.9331,-119.6119,3.43,1.4256,50.0054,5.9561,6.6283,13.2,7.2,24,1602,133,NA,NA,NA,NA,NA,NA,FALSE,-30.8,9.6,-7.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:11:29.158Z","2024-04-24T00:11:33.115Z",TRUE,"pitch","f4499c9f-1a4a-4d82-bbbe-e24b074f9c87",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5485,1.689,NA,57.3,150.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Avisaíl García grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,2,29,"top",5,"2024-04-24T00:11:01.448Z","2024-04-24T00:12:12.534Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,541645,"Avisaíl García","/api/v1/people/541645","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.2,12,2,0.4046,6.5716,29.0619,-21.6961,5.5346,5.6451,1.5662,3.2845,-1.2518,-135.2949,-3.0981,1.3151,50.0065,5.9622,10.2791,24,4.8,24,2091,159,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.7,-9.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:11:14.268Z","2024-04-24T00:11:17.683Z",TRUE,"pitch","fee644fa-dc1d-4bfd-aa51-00a1548c5b4d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4934,1.7163,NA,82.62,162.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Avisaíl García grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,2,29,"top",5,"2024-04-24T00:11:01.448Z","2024-04-24T00:12:12.534Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,541645,"Avisaíl García","/api/v1/people/541645","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.4,12,2,0.4046,6.7355,27.1987,-15.1755,-0.2217,9.1437,0.902,2.8286,-0.8667,-134.9663,-5.4027,1.255,50.0046,5.9114,-0.4123,2.4,3.6,24,2217,162,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.7,0.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:08:41.684Z","2024-04-24T00:08:49.755Z",TRUE,"pitch","df9b7f8a-50b8-4395-82ff-45181fc2ca1b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.45,1.61,NA,127.72,175.58,"ground_ball","medium","3",160.66,168.79,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Michael Harris II grounds out to first baseman Emmanuel Rivera.",0,0,2,28,"bottom",4,"2024-04-24T00:08:18.678Z","2024-04-24T00:08:49.755Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.6,4,0.91,0.4582,6.5568,23.34,-28.7944,-1.0579,2.339,-0.2813,2.3407,-5.7344,-119.5925,-2.3229,2.2864,50.0052,5.9107,-1.5299,4.8,8.4,24,2182,172,88.7,-30,6,NA,NA,NA,TRUE,-36.6,4,3.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:08:25.318Z","2024-04-24T00:08:29.106Z",TRUE,"pitch","9bc8f764-c186-42ba-846c-ea9d7d76aead",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3835,1.5791,NA,120.57,192.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Michael Harris II grounds out to first baseman Emmanuel Rivera.",0,0,2,28,"bottom",4,"2024-04-24T00:08:18.678Z","2024-04-24T00:08:49.755Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.6,8,0.91,0.4372,6.6328,23.7207,-34.8322,7.2206,-1.6697,-0.0936,1.714,-8.2472,-124.9945,-3.0347,2.3008,50.0021,5.7858,11.4963,15.6,9.6,24,1759,109,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-3.5,-11.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:07:53.381Z","2024-04-24T00:08:03.067Z",TRUE,"pitch","264b1767-6428-434e-8957-51663eeaf150",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.41,1.56,NA,104.63,179.34,"ground_ball","medium","4",132.18,145.76,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Adam Duvall grounds out, second baseman Luis Arraez to first baseman Emmanuel Rivera. Travis d'Arnaud to 3rd.",0,0,2,27,"bottom",4,"2024-04-24T00:07:38.671Z","2024-04-24T00:08:03.067Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.6,6,0.89,0.4497,6.5458,19.817,-25.6776,0.0135,4.3047,0.3244,2.2015,-4.95,-121.0205,-3.4845,2.3799,50.0026,5.8672,0.0213,1.2,7.2,24,2224,151,75.3,6,78,NA,NA,NA,TRUE,-31.7,7.3,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,518595,"Travis d'Arnaud","/api/v1/people/518595",NA,NA,NA
747130,"2024-04-23",2,"2024-04-24T00:07:12.451Z","2024-04-24T00:07:21.483Z",TRUE,"pitch","3f5da408-0246-498e-bc68-aa45a165a14e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.47,1.59,NA,108.39,178.1,"fly_ball","medium",NA,98.41,46.9,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Travis d'Arnaud hits a ground-rule double (6) on a fly ball to left-center field.",0,0,2,26,"bottom",4,"2024-04-24T00:06:27.882Z","2024-04-24T00:07:21.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.7,5,0.88,0.418,6.7241,26.3933,-18.5724,7.7096,7.8095,0.226,2.2474,-8.2373,-130.817,-5.7277,2.407,50,5.8478,13.4226,31.2,4.8,24,2426,123,99.5,25,383,NA,NA,NA,FALSE,-20.6,13.1,-12.2,NA,NA,NA,FALSE,FALSE,518595,"Travis d'Arnaud","/api/v1/people/518595",NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:06:51.859Z","2024-04-24T00:06:57.765Z",TRUE,"pitch","f12491ce-34db-4094-aa91-29d128594a45",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.47,1.59,NA,109.18,203.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Travis d'Arnaud hits a ground-rule double (6) on a fly ball to left-center field.",0,0,2,26,"bottom",4,"2024-04-24T00:06:27.882Z","2024-04-24T00:07:21.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.9,14,0.9,0.4416,6.6685,23.0768,-31.0647,8.6392,0.707,0.2052,1.2913,-8.2803,-123.7194,-4.7695,2.4619,50.0017,5.8271,13.4857,20.4,8.4,24,1690,117,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.5,-13.9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",0,"2024-04-24T00:06:38.447Z","2024-04-24T00:06:42.396Z",TRUE,"pitch","5905e0eb-26c9-4205-b2a4-55f82b79fef3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.576,1.5242,NA,164.72,184.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Travis d'Arnaud hits a ground-rule double (6) on a fly ball to left-center field.",0,0,2,26,"bottom",4,"2024-04-24T00:06:27.882Z","2024-04-24T00:07:21.483Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83.1,13,0.9,0.4168,6.599,26.2176,-17.4968,6.9395,8.3813,-1.252,2.0169,-11.3548,-131.1106,-6.5558,2.2219,50.0039,5.8434,12.1543,27.6,4.8,24,2433,122,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.9,-10.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",4,"2024-04-24T00:06:12.676Z","2024-04-24T00:06:16.499Z",TRUE,"pitch","3c76200f-c46a-4c98-9ebd-d5b6bd4cb2c5",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.46,1.76,NA,124.38,139.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Marcell Ozuna strikes out on a foul tip.",0,0,2,25,"bottom",4,"2024-04-24T00:04:59.143Z","2024-04-24T00:06:16.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.7,11,0.9,0.4129,6.6934,26.4144,-17.4763,5.1311,8.2329,-0.1936,3.6898,-8.3157,-132.3215,-2.7543,2.3134,50.0053,6.0145,9.1641,22.8,4.8,24,2382,125,NA,NA,NA,NA,NA,NA,TRUE,-18.4,14.5,-7.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",2,"2024-04-24T00:05:41.792Z","2024-04-24T00:05:45.110Z",TRUE,"pitch","e7f3feb9-25d9-46ba-98d2-863f2418e793",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.46,1.76,NA,139.77,197.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Marcell Ozuna strikes out on a foul tip.",0,0,2,25,"bottom",4,"2024-04-24T00:04:59.143Z","2024-04-24T00:06:16.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,78.6,13,0.89,0.4442,6.931,21.3359,-31.158,5.3945,0.6628,-0.5973,1.5412,-8.7302,-122.6982,-4.0317,2.2854,50.0058,5.8236,8.333,12,8.4,24,1601,112,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.6,-8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747130,"2024-04-23",1,"2024-04-24T00:05:25.742Z","2024-04-24T00:05:29.006Z",TRUE,"pitch","9e36e0a4-a91e-4db8-bade-f8f36c03180f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.46,1.76,NA,121.27,168.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Marcell Ozuna strikes out on a foul tip.",0,0,2,25,"bottom",4,"2024-04-24T00:04:59.143Z","2024-04-24T00:06:16.499Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.5,5,0.9,0.414,6.7897,26.4697,-15.958,8.0121,9.1349,-0.112,2.5886,-9.0317,-131.9803,-5.408,2.3035,50.0023,5.8282,14.2219,36,4.8,24,2390,130,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.6,-12.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
