"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718187,"2023-05-14",2,"2023-05-14T23:35:33.499Z","2023-05-14T23:35:37.413Z",TRUE,"pitch","15615584-b371-4d79-a23f-de05c6614d4e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2127,1.4722,NA,139.73,193.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,1,1,10,"top",2,"2023-05-14T23:34:57.967Z","2023-05-14T23:36:15.904Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,71.8,7,0.9,0.4814,6.2272,22.8832,-32.4907,10.4353,-0.2427,-0.5964,1.6834,-0.1201,-114.1943,-0.5196,-1.8964,50.0021,5.1364,13.6509,22.8,10.8,24,2621,48,NA,NA,NA,NA,NA,NA,FALSE,-45,-0.2,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-14T23:35:20.008Z","2023-05-14T23:35:23.911Z",TRUE,"pitch","bbf224a7-dc9f-4461-b23f-0a1b540fcee0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2437,1.5655,NA,125.25,159.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,1,1,10,"top",2,"2023-05-14T23:34:57.967Z","2023-05-14T23:36:15.904Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.3,79.1,2,2,0.4358,6.4492,25.0593,-27.1967,-9.2802,3.114,-0.2165,2.9256,6.3279,-125.6106,0.2421,-1.5606,50.0058,5.0362,-14.856,26.4,7.2,24,2206,213,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-14T23:35:06.939Z","2023-05-14T23:35:10.955Z",TRUE,"pitch","9aee6a7c-f9fb-4771-9483-f1f92ae7f9fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2127,1.5033,NA,156.3,141.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,1,1,10,"top",2,"2023-05-14T23:34:57.967Z","2023-05-14T23:36:15.904Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.6,79.5,11,2,0.4335,6.4992,24.7277,-21.6171,-7.3813,6.5203,-1.0309,3.5856,3.9345,-126.1715,0.6041,-1.6484,50.0001,5.0798,-11.9455,27.6,6,24,2126,213,NA,NA,NA,NA,NA,NA,FALSE,-24.1,12.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",3,"2023-05-14T23:35:48.634Z","2023-05-14T23:35:54.557Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,1,1,10,"top",2,"2023-05-14T23:34:57.967Z","2023-05-14T23:36:15.904Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",446372,"Corey Kluber","/api/v1/people/446372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",6,"2023-05-14T23:32:26.749Z","2023-05-14T23:32:31.474Z",TRUE,"pitch","7f95c0cf-cf94-4ce5-a215-705c060d43d5",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.64,NA,80.9,185.57,"line_drive","medium","3",154.03,166.9,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.7,14,0.9,0.4274,6.3188,23.0584,-27.1353,2.2682,3.0198,0.9472,1.9706,5.6713,-127.5206,-5.7998,-1.589,50.0037,6.3804,3.782,9.6,7.2,24,2395,163,89.2,7,112,NA,NA,NA,TRUE,-30.7,4.6,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",5,"2023-05-14T23:32:03.273Z","2023-05-14T23:32:06.749Z",TRUE,"pitch","b223f2e4-bcde-41a0-895f-9c51917eea2d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.64,NA,130.07,173.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.6,4,2,0.4041,6.3191,27.7428,-10.707,-6.2654,11.5173,-0.3428,2.405,5.2961,-135.2275,-8.5623,-1.5065,50.0035,6.3513,-11.6778,40.8,3.6,24,2404,205,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",4,"2023-05-14T23:31:41.845Z","2023-05-14T23:31:46.055Z",TRUE,"pitch","d8d10970-2c40-4b58-86cd-5bfc74a5f1f3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.64,NA,140.02,197.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.9,7,2,0.4288,6.4633,25.1795,-22.628,-8.6865,5.769,-0.6039,1.5363,5.3877,-127.5211,-7.1842,-1.6109,50.0017,6.1638,-14.3662,28.8,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-26.4,9.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",3,"2023-05-14T23:31:24.869Z","2023-05-14T23:31:28.796Z",TRUE,"pitch","d3a72799-0baf-4d6a-9ea0-1ea47c2cb5f8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3985,1.5344,NA,168.38,139.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.5,11,0.87,0.4008,6.5082,32.4928,-11.4873,-3.3774,10.9575,-1.3479,3.6604,2.2074,-137.0587,-5.2512,-1.7282,50.0018,6.3971,-6.3752,25.2,3.6,24,2375,207,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-14T23:30:50.719Z","2023-05-14T23:30:54.350Z",TRUE,"pitch","f332938c-6860-4e1e-90b9-cab7ee99ccb1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3675,1.5033,NA,86.77,179.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.9,6,0.92,0.4061,6.5006,30.4187,-17.1352,-8.1059,8.1669,0.7931,2.1796,8.314,-135.0736,-7.6298,-1.2769,50.0006,6.2536,-14.9223,34.8,4.8,24,2333,206,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.2,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-14T23:30:32.623Z","2023-05-14T23:30:36.265Z",TRUE,"pitch","2cae3d6c-9d29-4826-81e1-bf436d909ebc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3366,1.5344,NA,117.56,186.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.8,8,0.91,0.4065,6.7588,30.3726,-17.9252,-8.9425,7.7559,-0.0148,1.9302,7.0842,-134.9292,-7.936,-1.5173,50.0042,6.1812,-16.4294,37.2,6,24,2179,204,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.5,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-14T23:31:25.506Z","2023-05-14T23:31:26.506Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Jarren Duran lines out to first baseman Paul Goldschmidt.",0,1,1,9,"bottom",1,"2023-05-14T23:30:32.623Z","2023-05-14T23:32:31.474Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-14T23:29:56.042Z","2023-05-14T23:30:06.156Z",TRUE,"pitch","eaf19026-c5d7-40fd-8188-fd6dcf784dbf",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.29,1.52,NA,93.8,168.73,"line_drive","medium","9",176.52,91.73,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Rafael Devers singles on a line drive to right fielder Lars Nootbaar. Alex Verdugo scores.",1,1,1,8,"bottom",1,"2023-05-14T23:29:35.686Z","2023-05-14T23:30:06.156Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.4,6,0.91,0.4164,6.503,25.4218,-23.5084,2.1403,4.9366,0.6086,2.5944,5.1623,-131.1018,-5.3839,-1.6572,50.004,6.4089,3.7591,10.8,6,24,2305,182,95.2,16,256,NA,NA,NA,FALSE,-25.4,8,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA
718187,"2023-05-14",0,"2023-05-14T23:29:39.633Z","2023-05-14T23:29:44.452Z",TRUE,"pitch","24208163-c3ba-41b9-8c48-523d66796bc1",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.29,1.52,NA,108.73,166.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Rafael Devers singles on a line drive to right fielder Lars Nootbaar. Alex Verdugo scores.",1,1,1,8,"bottom",1,"2023-05-14T23:29:35.686Z","2023-05-14T23:30:06.156Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.6,5,0.88,0.3993,6.6122,28.6853,-12.7692,-2.6952,10.1684,0.2169,2.6906,5.5283,-136.9023,-7.5517,-1.4736,50.0059,6.3489,-5.1455,15.6,3.6,24,2311,202,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",4,"2023-05-14T23:28:56.598Z","2023-05-14T23:29:07.778Z",TRUE,"pitch","02eb837f-3b83-4e06-9af2-f8c663f6edb1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.41,1.56,NA,124.24,162.44,"fly_ball","medium","9",171.27,113.56,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,1,0,7,"bottom",1,"2023-05-14T23:27:32.609Z","2023-05-14T23:29:07.778Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.6,5,2,0.3982,6.6367,30.0543,-11.6318,-5.8609,10.7181,-0.1898,2.8272,5.6495,-137.4642,-7.3765,-1.5087,50.0037,6.3326,-11.2338,37.2,3.6,24,2218,211,78.6,44,243,NA,NA,NA,TRUE,-12.6,18.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,657077,"Alex Verdugo","/api/v1/people/657077"
718187,"2023-05-14",3,"2023-05-14T23:28:32.066Z","2023-05-14T23:28:35.741Z",TRUE,"pitch","27d4d7bb-1769-4e7d-82f6-3a9477f087c1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.41,1.56,NA,96.38,190.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,1,0,7,"bottom",1,"2023-05-14T23:27:32.609Z","2023-05-14T23:29:07.778Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.8,9,0.92,0.4007,6.4736,26.1001,-18.2397,-7.798,7.3392,0.541,1.7751,8.4254,-135.9918,-8.5682,-1.5647,50.0018,6.2006,-14.8006,33.6,4.8,24,2201,211,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.9,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-14T23:28:09.456Z","2023-05-14T23:28:13.670Z",TRUE,"pitch","be4582b1-c410-4452-a18e-42be4652a995",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.41,1.56,NA,112.19,130.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,1,0,7,"bottom",1,"2023-05-14T23:27:32.609Z","2023-05-14T23:29:07.778Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.1,12,2,0.3945,6.3776,31.603,-12.9832,-4.6888,9.8365,0.1262,3.9959,6.0216,-138.9237,-4.5456,-1.4619,50.0067,6.5188,-9.152,28.8,3.6,24,2346,210,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA,NA,NA,NA
