"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717637,"2023-06-24",3,"2023-06-24T18:19:00.885Z","2023-06-24T18:19:04.272Z",TRUE,"pitch","21084998-ee71-4cae-86fd-9ade078f8065",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.47,1.64,NA,107,158.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Paul Goldschmidt grounds out, third baseman Nick Madrigal to first baseman Cody Bellinger.",0,7,0,32,"bottom",4,"2023-06-24T18:18:04.275Z","2023-06-24T18:19:21.638Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.4,2,0.9,0.4093,NA,27.5194,-19.9291,-1.2381,6.7477,0.2623,2.9889,-3.8789,-133.5833,-4.2078,1.8915,50.0063,6.0086,-2.2487,8.4,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T18:18:44.376Z","2023-06-24T18:18:47.642Z",TRUE,"pitch","d0486077-b99a-4b22-a211-2583aacafe70",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.47,1.64,NA,90.08,136.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Paul Goldschmidt grounds out, third baseman Nick Madrigal to first baseman Cody Bellinger.",0,7,0,32,"bottom",4,"2023-06-24T18:18:04.275Z","2023-06-24T18:19:21.638Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.2,12,0.9,0.4097,NA,27.4712,-19.6306,-1.2759,6.9233,0.7063,3.7856,-2.8376,-133.4487,-2.2733,1.9472,50.0036,6.0556,-2.3117,8.4,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-20.2,12.2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T18:18:27.956Z","2023-06-24T18:18:38.161Z",TRUE,"pitch","21a57a06-c8e0-40c2-b091-3179399c12fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.47,1.64,NA,110.89,126.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Paul Goldschmidt grounds out, third baseman Nick Madrigal to first baseman Cody Bellinger.",0,7,0,32,"bottom",4,"2023-06-24T18:18:04.275Z","2023-06-24T18:19:21.638Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.6,12,0.9,0.4124,NA,27.47,-21.1653,-1.4426,6.1575,0.1603,4.1525,-3.8932,-132.6406,-1.4198,1.8325,50.003,6.2329,-2.5784,8.4,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T18:18:14.867Z","2023-06-24T18:18:18.412Z",TRUE,"pitch","71578a44-826a-41b8-b9ad-329d7206d9f6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.47,1.64,NA,148.87,191.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Paul Goldschmidt grounds out, third baseman Nick Madrigal to first baseman Cody Bellinger.",0,7,0,32,"bottom",4,"2023-06-24T18:18:04.275Z","2023-06-24T18:19:21.638Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",657006,"Justin Steele","/api/v1/people/657006","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.9,13,0.9,0.4133,NA,26.8199,-19.3989,0.5029,7.1706,-0.8361,1.7551,-6.9859,-132.2717,-7.1868,1.7678,50.0001,5.9173,0.8958,1.2,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-21.2,11.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T18:15:37.754Z","2023-06-24T18:15:45.339Z",TRUE,"pitch","dc88fab9-9f84-430b-b824-a5d0985e5a42",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.4,1.62,NA,117.16,160.13,"ground_ball","medium","6",113.3,150.16,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Grounded Into DP","grounded_into_double_play","Ian Happ grounds into a double play, shortstop Paul DeJong to second baseman Brendan Donovan to first baseman Paul Goldschmidt. Seiya Suzuki out at 2nd. Ian Happ out at 1st.",0,7,0,31,"top",4,"2023-06-24T18:14:57.261Z","2023-06-24T18:15:45.339Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,71.8,2,0.91,0.4812,NA,22.9668,-37.6022,-8.1465,-4.1503,-0.0042,2.913,-1.2603,-114.2481,1.7189,1.6133,50.0004,5.8736,-10.6624,16.8,12,24,NA,NA,93.2,-15,12,NA,NA,NA,TRUE,-51.4,-6.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T18:15:17.904Z","2023-06-24T18:15:21.077Z",TRUE,"pitch","3bccd844-7518-4f63-b657-439b155dfbb5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4,1.62,NA,93.87,194.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Grounded Into DP","grounded_into_double_play","Ian Happ grounds into a double play, shortstop Paul DeJong to second baseman Brendan Donovan to first baseman Paul Goldschmidt. Seiya Suzuki out at 2nd. Ian Happ out at 1st.",0,7,0,31,"top",4,"2023-06-24T18:14:57.261Z","2023-06-24T18:15:45.339Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.3,9,0.91,0.441,NA,26.4025,-31.9506,10.3799,0.1481,0.6068,1.6441,-5.7452,-124.4792,-3.0163,1.6034,50.0058,5.5333,16.1933,25.2,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.2,-17.4,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T18:14:59.662Z","2023-06-24T18:15:02.662Z",TRUE,"pitch","e955683c-9db3-40ed-880f-c563a171ccfc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4,1.62,NA,80.8,196.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Grounded Into DP","grounded_into_double_play","Ian Happ grounds into a double play, shortstop Paul DeJong to second baseman Brendan Donovan to first baseman Paul Goldschmidt. Seiya Suzuki out at 2nd. Ian Happ out at 1st.",0,7,0,31,"top",4,"2023-06-24T18:14:57.261Z","2023-06-24T18:15:45.339Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.2,14,0.92,0.4414,NA,26.769,-33.4663,10.1979,-0.8261,0.9496,1.5504,-4.7476,-124.4444,-2.9085,1.565,50.0053,5.5282,15.874,24,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-1.9,-17.3,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T18:14:58.261Z","2023-06-24T18:14:59.662Z",FALSE,"pickoff","07176376-0326-0003-001c-f08cd117d70a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Grounded Into DP","grounded_into_double_play","Ian Happ grounds into a double play, shortstop Paul DeJong to second baseman Brendan Donovan to first baseman Paul Goldschmidt. Seiya Suzuki out at 2nd. Ian Happ out at 1st.",0,7,0,31,"top",4,"2023-06-24T18:14:57.261Z","2023-06-24T18:15:45.339Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",4,"2023-06-24T18:13:55.502Z","2023-06-24T18:14:06.466Z",TRUE,"pitch","f0b0cd72-0988-4bbd-9000-25b62b63e637",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.12,1.43,NA,98.92,193.6,"ground_ball","medium","5",101.14,164.35,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Fielders Choice","fielders_choice","Seiya Suzuki reaches on a fielder's choice, fielded by third baseman Nolan Arenado. Mike Tauchman scores.",1,7,0,30,"top",4,"2023-06-24T18:12:37.800Z","2023-06-24T18:14:06.466Z",TRUE,TRUE,FALSE,FALSE,9,3,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.8,9,0.91,0.439,NA,25.8917,-32.6378,9.9886,-0.2923,0.4742,1.6733,-5.8619,-124.9269,-2.9058,1.557,50.0041,5.5427,15.7407,24,9.6,24,NA,NA,92.4,-25,4,NA,NA,NA,FALSE,-38.2,-1,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673548,"Seiya Suzuki","/api/v1/people/673548",NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T18:13:38.095Z","2023-06-24T18:13:41.383Z",TRUE,"pitch","a51b5f75-d0b2-46a7-87c7-12b53dc83269",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.12,1.43,NA,137.65,210.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Fielders Choice","fielders_choice","Seiya Suzuki reaches on a fielder's choice, fielded by third baseman Nolan Arenado. Mike Tauchman scores.",1,7,0,30,"top",4,"2023-06-24T18:12:37.800Z","2023-06-24T18:14:06.466Z",TRUE,TRUE,FALSE,FALSE,9,3,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.8,13,0.7,0.4343,NA,25.5005,-26.986,10.0498,3.2191,-0.5416,1.0418,-8.1636,-126.0947,-5.592,1.4312,50.003,5.464,16.1934,27.6,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.8,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T18:13:20.774Z","2023-06-24T18:13:23.774Z",TRUE,"pitch","cd521aaf-8c86-4823-bbff-02db96923065",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.12,1.43,NA,185.2,187.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Fielders Choice","fielders_choice","Seiya Suzuki reaches on a fielder's choice, fielded by third baseman Nolan Arenado. Mike Tauchman scores.",1,7,0,30,"top",4,"2023-06-24T18:12:37.800Z","2023-06-24T18:14:06.466Z",TRUE,TRUE,FALSE,FALSE,9,3,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87,13,0.92,0.3965,NA,30.6699,-15.867,9.871,8.4391,-1.7893,1.8821,-11.8271,-138.1123,-7.046,1.2654,50.0033,5.5328,19.0765,43.2,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",1,"2023-06-24T18:13:02.111Z","2023-06-24T18:13:06.541Z",TRUE,"pitch","c7c9cb8b-4fae-4b2a-b3f2-70d56d2d1721",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.12,1.43,NA,170.84,136.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Fielders Choice","fielders_choice","Seiya Suzuki reaches on a fielder's choice, fielded by third baseman Nolan Arenado. Mike Tauchman scores.",1,7,0,30,"top",4,"2023-06-24T18:12:37.800Z","2023-06-24T18:14:06.466Z",TRUE,TRUE,FALSE,FALSE,9,3,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.7,11,0.92,0.3965,NA,31.3548,-16.6678,8.9281,8.0303,-1.4124,3.7895,-10.767,-138.229,-2.3806,1.3768,50.0067,5.7835,17.2493,40.8,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T18:12:46.736Z","2023-06-24T18:12:50.068Z",TRUE,"pitch","4aef3b93-0a0c-41a4-adf5-63042188b395",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.12,1.43,NA,151.51,158.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Fielders Choice","fielders_choice","Seiya Suzuki reaches on a fielder's choice, fielded by third baseman Nolan Arenado. Mike Tauchman scores.",1,7,0,30,"top",4,"2023-06-24T18:12:37.800Z","2023-06-24T18:14:06.466Z",TRUE,TRUE,FALSE,FALSE,9,3,1,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.3,11,0.92,0.3944,NA,30.7858,-15.6938,8.2112,8.4357,-0.9053,2.9747,-9.2409,-138.8191,-4.5984,1.3983,50.0035,5.6959,16.0431,39.6,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.5,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",3,"2023-06-24T18:12:10.888Z","2023-06-24T18:12:21.658Z",TRUE,"pitch","f5bf53e4-44f8-4c16-b555-26dc857a421a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.09,1.51,NA,89.33,186.54,"line_drive","medium","9",151.34,95.23,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Dylan Carlson. Mike Tauchman to 3rd.",0,6,0,29,"top",4,"2023-06-24T18:11:54.922Z","2023-06-24T18:12:21.658Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.9,9,0.87,0.439,NA,24.5684,-29.8734,8.2684,1.4611,0.726,1.935,-4.7786,-124.6788,-3.1017,1.591,50.0055,5.6551,13.047,21.6,8.4,24,NA,NA,97.8,17,269,NA,NA,NA,TRUE,-35,2.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,643565,"Mike Tauchman","/api/v1/people/643565",NA,NA,NA
717637,"2023-06-24",2,"2023-06-24T18:11:57.211Z","2023-06-24T18:12:00.211Z",TRUE,"pitch","c014f8f9-8e92-4b0a-89e5-379145ec1734",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.09,1.51,NA,89.77,156.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Dylan Carlson. Mike Tauchman to 3rd.",0,6,0,29,"top",4,"2023-06-24T18:11:54.922Z","2023-06-24T18:12:21.658Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.7,3,0.93,0.3964,NA,31.7075,-19.4744,10.2029,6.5718,0.7145,3.05,-6.1817,-138.333,-3.6012,1.656,50.0032,5.6791,19.7158,42,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.3,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717637,"2023-06-24",0,"2023-06-24T18:09:08.282Z","2023-06-24T18:09:43.395Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Dylan Carlson. Mike Tauchman to 3rd.",0,6,0,29,"top",4,"2023-06-24T18:11:54.922Z","2023-06-24T18:12:21.658Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",571927,"Steven Matz","/api/v1/people/571927","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
