"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718476,"2023-04-22",2,"2023-04-22T18:20:18.634Z","2023-04-22T18:20:23.346Z",TRUE,"pitch","f6cd0b9b-3eb9-4606-a53b-ee0fac047923",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.58,1.76,NA,101.36,171.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Franchy Cordero grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,0,34,"bottom",5,"2023-04-22T18:19:34.356Z","2023-04-22T18:20:48.825Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",666201,"Alek Manoah","/api/v1/people/666201","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.6,6,2,0.412,6.8551,28.8845,-13.3421,-5.3576,10.5249,0.4103,2.5003,9.6389,-133.0083,-6.0105,-2.5667,50.0025,5.7591,-9.5868,27.6,3.6,24,2299,220,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T18:19:57.434Z","2023-04-22T18:20:02.921Z",TRUE,"pitch","5f7a64ed-b150-4748-891b-7e29ca6e1c5b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5875,1.7886,NA,49.87,214.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Franchy Cordero grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,0,34,"bottom",5,"2023-04-22T18:19:34.356Z","2023-04-22T18:20:48.825Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",666201,"Alek Manoah","/api/v1/people/666201","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.6,14,2,0.4097,6.8887,28.9786,-13.9348,-4.5758,10.073,1.761,0.9088,12.5158,-133.7315,-10.0358,-2.3861,50.0012,5.711,-8.2853,19.2,3.6,24,2359,209,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T18:19:38.164Z","2023-04-22T18:19:42.252Z",TRUE,"pitch","f19b8256-9e7f-464a-8323-62b83179b7c9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6667,1.8149,NA,179.91,173.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Franchy Cordero grounds out, second baseman Cavan Biggio to first baseman Vladimir Guerrero Jr.",0,0,0,34,"bottom",5,"2023-04-22T18:19:34.356Z","2023-04-22T18:20:48.825Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",666201,"Alek Manoah","/api/v1/people/666201","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,76,13,2,0.4489,6.7871,30.0625,-24.3464,-9.6898,5.2225,-1.6504,2.4147,5.1607,-123.1699,-3.5453,-2.5412,50.0027,5.9896,-14.5223,27.6,7.2,24,1820,225,NA,NA,NA,NA,NA,NA,FALSE,-30.2,8.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",8,"2023-04-22T18:16:04.531Z","2023-04-22T18:16:11.211Z",TRUE,"pitch","59397978-9ba3-4dc7-b97f-2b90cc344817",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4291,1.66,NA,153.24,162.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.5,74.7,11,0.9,0.4603,6.3791,27.8639,-44.8924,9.0172,-8.9137,-0.9507,2.8116,-0.7275,-119.9782,2.0844,-1.808,50.0033,5.9972,12.8637,15.6,13.2,24,2777,32,NA,NA,NA,NA,NA,NA,TRUE,-56,-15.1,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",7,"2023-04-22T18:15:39.130Z","2023-04-22T18:15:44.345Z",TRUE,"pitch","57a2adea-e885-4927-8aeb-93d69f17740e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.58,1.66,NA,123.4,141.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.3,2,0.9,0.3866,6.5067,36.5011,-9.9905,-5.1324,10.9438,-0.1678,3.619,5.3222,-142.3668,-4.4358,-1.406,50.003,5.8446,-10.4042,39.6,2.4,24,2458,209,NA,NA,NA,NA,NA,NA,FALSE,-10,19,8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",5,"2023-04-22T18:14:53.281Z","2023-04-22T18:14:58.690Z",TRUE,"pitch","42b19af7-8b53-4dfc-838e-e1935b0275ed",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.58,1.66,NA,103.2,191.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.5,78.1,9,0.91,0.4432,6.1737,28.7583,-45.9009,6.8973,-8.911,0.3619,1.7447,2.9405,-124.3685,-0.6495,-1.7375,50.0012,5.8706,10.6264,13.2,12,24,2818,48,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-16,-13.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T18:14:24.388Z","2023-04-22T18:14:28.517Z",TRUE,"pitch","a360b80e-2bc0-4812-86b8-c9b7e6084a37",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.3763,1.6306,NA,24.27,236.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.4,14,0.86,0.4214,6.8631,29.6491,-30.4964,-0.1809,0.9844,2.4327,0.1014,9.9678,-130.4216,-7.9565,-1.4294,50.005,5.5197,-0.31,2.4,7.2,24,2711,124,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0,-2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T18:14:05.017Z","2023-04-22T18:14:09.330Z",TRUE,"pitch","df52fd69-ab64-46d6-bb60-ee420934a8ff",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.825,1.8149,NA,84.24,186.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,83,14,2,0.415,6.4479,30.7996,-27.2727,0.2808,2.7884,0.8595,1.9399,6.529,-132.4747,-4.2053,-1.6835,50.0059,5.5637,0.4949,3.6,6,24,2645,175,NA,NA,NA,NA,NA,NA,FALSE,-29,4.2,-2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",2,"2023-04-22T18:13:47.841Z","2023-04-22T18:13:54.654Z",TRUE,"pitch","2007fd55-fae6-4b9b-bbee-3a7c125ceb79",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.8251,1.8413,NA,64.18,186.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82,14,2,0.4213,6.5254,28.7714,-26.4186,1.6521,3.3666,1.3858,1.9476,7.1287,-130.2922,-4.3837,-1.6065,50.0026,5.6612,2.825,8.4,6,24,2590,100,NA,NA,NA,NA,NA,NA,FALSE,-29,5.3,-4.7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",0,"2023-04-22T18:13:04.252Z","2023-04-22T18:13:08.092Z",TRUE,"pitch","f034570f-3104-44a6-a3a0-6747eeb822e2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.58,1.66,NA,142.79,145.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,87.8,1,0.91,0.3877,6.4402,38.1523,-9.4214,-6.3836,11.3048,-0.6765,3.4727,4.7065,-142.2695,-4.7829,-1.5382,50.0064,5.7951,-12.8517,46.8,3.6,24,2453,215,NA,NA,NA,NA,NA,NA,FALSE,-9.6,19.4,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",1,"2023-04-22T18:13:27.564Z","2023-04-22T18:13:30.937Z",FALSE,"pickoff","4097b9ef-bc30-403d-ba88-c73e5e53ad6f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",6,"2023-04-22T18:15:20.795Z","2023-04-22T18:15:25.377Z",FALSE,"pickoff","c8d45abf-8770-4a79-a2e4-ea4c99c1ac85",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Caught Stealing 2B","caught_stealing_2b","George Springer caught stealing 2nd base, catcher Jose Trevino to shortstop Anthony Volpe.",0,0,0,33,"top",5,"2023-04-22T18:12:54.127Z","2023-04-22T18:16:11.211Z",TRUE,FALSE,FALSE,TRUE,17,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",5,"2023-04-22T18:12:32.899Z","2023-04-22T18:12:36.690Z",TRUE,"pitch","cc78e69a-cc2e-4bbb-85fb-159fb62f48a2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4555,1.6306,NA,96.47,208.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","George Springer walks.",0,0,0,32,"top",5,"2023-04-22T18:11:05.364Z","2023-04-22T18:12:36.690Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.9,14,0.91,0.4209,6.4645,24.1357,-29.8773,2.4728,1.3314,0.5386,1.1189,4.8558,-129.5648,-5.6597,-1.6725,50.0007,5.5825,4.2506,9.6,7.2,24,2608,94,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",4,"2023-04-22T18:12:19.288Z","2023-04-22T18:12:23.442Z",TRUE,"pitch","815c1d92-d1fa-4516-98bf-fc47ec072f74",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3999,1.6306,NA,82.67,203.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","George Springer walks.",0,0,0,32,"top",5,"2023-04-22T18:11:05.364Z","2023-04-22T18:12:36.690Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,76.4,14,0.9,0.4519,5.9582,28.908,-42.6402,3.3896,-7.0676,0.9007,1.3198,4.4491,-122.2098,-2.172,-1.399,50.004,5.9574,5.0176,7.2,12,24,2819,30,NA,NA,NA,NA,NA,NA,FALSE,-52.4,-13.1,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",3,"2023-04-22T18:12:03.381Z","2023-04-22T18:12:07.241Z",TRUE,"pitch","7d25ec58-4825-4865-9830-64bcf9aae9c8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5875,1.6569,NA,98.11,195.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","George Springer walks.",0,0,0,32,"top",5,"2023-04-22T18:11:05.364Z","2023-04-22T18:12:36.690Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,76.2,9,0.9,0.4525,6.1256,29.0982,-43.0065,3.2126,-7.3398,0.4956,1.6162,3.8478,-122.1152,-1.1826,-1.5314,50.0023,5.882,4.7415,7.2,12,24,2722,36,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-13.2,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
718476,"2023-04-22",2,"2023-04-22T18:11:47.267Z","2023-04-22T18:11:54.264Z",TRUE,"pitch","a0f99af0-4ad0-4ff5-9a70-a3b2b8ebdb92",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4555,1.6569,NA,194.79,129.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","George Springer walks.",0,0,0,32,"top",5,"2023-04-22T18:11:05.364Z","2023-04-22T18:12:36.690Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,79.1,11,0.92,0.4318,6.4456,30.1237,-24.6877,-11.8432,4.6095,-2.0409,4.0491,2.7193,-127.6155,0.5316,-1.593,50.0015,5.8073,-19.2232,37.2,7.2,24,1512,233,NA,NA,NA,NA,NA,NA,FALSE,-27.2,8.8,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
