"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717312,"2023-07-22",2,"2023-07-22T02:46:50.426Z","2023-07-22T02:46:55.389Z",TRUE,"pitch","66c339a1-ce9f-480f-a604-1f65f1690790",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6467,1.6277,NA,144.44,225.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Trey Cabbage homers (1) on a fly ball to center field.",1,2,5,33,"bottom",4,"2023-07-22T02:46:09.214Z","2023-07-22T02:47:51.925Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.7,13,0.91,0.4319,7.0367,23.4506,-24.5209,-9.5209,4.6849,-0.7198,0.475,6.3739,-126.3656,-7.7276,-2.0259,50.0012,5.5149,-15.5431,28.8,7.2,24,1795,228,NA,NA,NA,NA,NA,NA,FALSE,-28.9,7.1,16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T02:46:32.901Z","2023-07-22T02:46:37.003Z",TRUE,"pitch","79238de4-d446-41fd-b590-0d40f58f4a69",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.467,1.589,NA,66.72,198.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Trey Cabbage homers (1) on a fly ball to center field.",1,2,5,33,"bottom",4,"2023-07-22T02:46:09.214Z","2023-07-22T02:47:51.925Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,73.1,14,0.9,0.4788,7.0263,18.8788,-32.4465,1.4786,-0.2081,1.3192,1.4798,6.9017,-113.9366,-2.6614,-1.9283,50.0019,5.8367,1.9626,4.8,9.6,24,2378,76,NA,NA,NA,NA,NA,NA,FALSE,-45,-0.7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T02:46:17.122Z","2023-07-22T02:46:20.752Z",TRUE,"pitch","be9267e7-414c-4734-a23f-4824beedd5df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6699,1.6739,NA,178.98,127.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Trey Cabbage homers (1) on a fly ball to center field.",1,2,5,33,"bottom",4,"2023-07-22T02:46:09.214Z","2023-07-22T02:47:51.925Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.3,11,0.88,0.4362,6.9414,22.4524,-25.8579,-8.2828,3.9438,-1.6261,4.1171,4.1506,-125.0263,0.873,-2.2215,50.0029,5.8668,-13.2658,26.4,7.2,24,1681,233,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",4,"2023-07-22T02:45:44.496Z","2023-07-22T02:45:52.378Z",TRUE,"pitch","49ad3428-6589-4829-9d08-6449b7a3acec",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.49,1.72,NA,110.31,179.27,"ground_ball","medium","5",99.29,149.31,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,2,4,32,"bottom",4,"2023-07-22T02:44:28.829Z","2023-07-22T02:45:52.378Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.5,8,0.9,0.3954,6.8522,28.7976,-21.2706,-5.1565,5.6001,0.1756,2.204,8.6037,-138.1753,-4.7292,-2.2987,50.0034,5.3539,-10.041,20.4,4.8,24,2215,217,84.4,-33,5,NA,NA,NA,TRUE,-20.8,9.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T02:45:28.138Z","2023-07-22T02:45:31.700Z",TRUE,"pitch","8c89e5c2-bc2c-4dc7-89e1-8eff4fffa4e4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3916,1.7664,NA,78.21,190.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,2,4,32,"bottom",4,"2023-07-22T02:44:28.829Z","2023-07-22T02:45:52.378Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.1,14,0.92,0.439,7.0208,24.4265,-29.2437,1.9801,1.8558,1.0177,1.8035,7.1509,-124.6466,-3.4507,-2.1423,50.0007,5.6133,3.1237,8.4,7.2,24,2454,135,NA,NA,NA,NA,NA,NA,FALSE,-34.4,2.8,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T02:45:12.451Z","2023-07-22T02:45:16.697Z",TRUE,"pitch","3f9589a7-6a23-4559-840a-36aa8fb67351",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4887,1.7895,NA,110.47,197.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,2,4,32,"bottom",4,"2023-07-22T02:44:28.829Z","2023-07-22T02:45:52.378Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.3,14,0.93,0.3922,7.1396,29.2244,-16.8389,-6.4537,7.755,0.1712,1.5241,8.5904,-139.263,-7.9077,-2.105,50.0051,5.4996,-12.7669,31.2,4.8,24,2298,220,NA,NA,NA,NA,NA,NA,FALSE,-17,12.7,10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T02:44:55.174Z","2023-07-22T02:44:59.162Z",TRUE,"pitch","b340d3d3-b326-45b4-9894-4a35fda8a6bb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.49,1.72,NA,91.82,192.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,2,4,32,"bottom",4,"2023-07-22T02:44:28.829Z","2023-07-22T02:45:52.378Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.9,9,0.92,0.4411,6.9566,22.8552,-28.6329,0.5572,2.2646,0.6607,1.703,6.7395,-123.7916,-3.7896,-2.1605,50.0044,5.6297,0.8706,3.6,7.2,24,2456,140,NA,NA,NA,NA,NA,NA,FALSE,-34.1,3.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T02:44:36.550Z","2023-07-22T02:44:39.837Z",TRUE,"pitch","240f14f2-273c-4ab4-b6ce-c3f938eb62f9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.49,1.72,NA,113.7,167.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Jared Triolo to first baseman Carlos Santana.",0,2,4,32,"bottom",4,"2023-07-22T02:44:28.829Z","2023-07-22T02:45:52.378Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,5,0.92,0.3957,6.7674,30.1459,-19.0678,-5.8162,6.7461,0.0866,2.6453,8.5813,-138.3077,-4.0192,-2.297,50.0001,5.3919,-11.2949,25.2,4.8,24,2229,209,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.5,8.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T02:44:02.392Z","2023-07-22T02:44:10.128Z",TRUE,"pitch","7cf0b631-69cd-4c51-a3c5-dd0944c4a2b2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.33,1.57,NA,120.96,199.23,"fly_ball","medium","7",75,69.53,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Matt Thaiss flies out to left fielder Bryan Reynolds.",0,2,4,31,"bottom",4,"2023-07-22T02:43:51.316Z","2023-07-22T02:44:10.128Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.8,8,0.7,0.3889,6.9901,31.4366,-20.0841,-8.9262,6.0158,-0.1038,1.4649,9.1814,-140.7572,-7.3624,-2.2456,50.0031,5.411,-17.9423,36,6,24,2298,227,95.2,25,345,NA,NA,NA,TRUE,-19.7,9.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",5,"2023-07-22T02:43:06.762Z","2023-07-22T02:43:32.395Z",TRUE,"pitch","e517bc7f-6e57-4c41-bc3b-75b14d25f95c",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.49,1.63,NA,117.17,189.25,"fly_ball","medium","89",200.53,53.6,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Mike Moustakas homers (9) on a fly ball to right center field. Mickey Moniak scores. Taylor Ward scores.",3,2,4,30,"bottom",4,"2023-07-22T02:41:39.910Z","2023-07-22T02:43:32.395Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82,8,0.9,0.4238,7.0548,24.8611,-28.6374,2.0668,2.0872,-0.0045,1.8346,5,-128.853,-3.9115,-2.2328,50.0035,5.5662,3.5008,8.4,7.2,24,2470,148,103.9,35,403,NA,NA,NA,FALSE,-31.4,3.2,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",3,"2023-07-22T02:42:23.367Z","2023-07-22T02:42:27.504Z",TRUE,"pitch","6a1f5298-8a53-4f89-8fc9-dcf28b187fd9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4905,1.6293,NA,88.46,137.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Mike Moustakas homers (9) on a fly ball to right center field. Mickey Moniak scores. Taylor Ward scores.",3,2,4,30,"bottom",4,"2023-07-22T02:41:39.910Z","2023-07-22T02:43:32.395Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,12,0.91,0.3975,6.9633,29.4704,-19.5242,-4.7575,6.5724,0.7488,3.7415,9.2452,-137.59,-1.8209,-2.0311,50.0005,5.7298,-9.1545,20.4,4.8,24,2246,213,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",2,"2023-07-22T02:42:01.234Z","2023-07-22T02:42:04.869Z",TRUE,"pitch","27c83fc2-697f-469a-aeed-23aa0cab2605",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4905,1.6293,NA,184.68,172.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Mike Moustakas homers (9) on a fly ball to right center field. Mickey Moniak scores. Taylor Ward scores.",3,2,4,30,"bottom",4,"2023-07-22T02:41:39.910Z","2023-07-22T02:43:32.395Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,79.9,13,0.92,0.4322,7.1959,26.0056,-24.7913,-8.7399,4.5374,-1.7755,2.4449,3.9362,-126.757,-3.2636,-2.2134,50.001,5.7293,-14.215,27.6,7.2,24,1762,231,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.7,14.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",1,"2023-07-22T02:41:41.937Z","2023-07-22T02:41:46.028Z",TRUE,"pitch","f1fd24e2-cdfc-4a79-b407-be8626af0486",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.49,1.63,NA,97.51,179.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Mike Moustakas homers (9) on a fly ball to right center field. Mickey Moniak scores. Taylor Ward scores.",3,2,4,30,"bottom",4,"2023-07-22T02:41:39.910Z","2023-07-22T02:43:32.395Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.7,9,0.91,0.4354,7.0239,24.7545,-29.7534,2.2999,1.5101,0.5112,2.1807,5.7679,-125.6603,-2.691,-2.11,50.0044,5.6754,3.688,8.4,7.2,24,2302,168,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",0,"2023-07-22T02:40:31.804Z","2023-07-22T02:41:41.937Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Mike Moustakas homers (9) on a fly ball to right center field. Mickey Moniak scores. Taylor Ward scores.",3,2,4,30,"bottom",4,"2023-07-22T02:41:39.910Z","2023-07-22T02:43:32.395Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",4,"2023-07-22T02:42:47.230Z","2023-07-22T02:43:06.762Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,519058,"/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Mike Moustakas homers (9) on a fly ball to right center field. Mickey Moniak scores. Taylor Ward scores.",3,2,4,30,"bottom",4,"2023-07-22T02:41:39.910Z","2023-07-22T02:43:32.395Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717312,"2023-07-22",4,"2023-07-22T02:40:11.751Z","2023-07-22T02:40:17.009Z",TRUE,"pitch","e5090eac-f396-46f7-b2aa-b2688ee40a44",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.3469,1.6524,NA,154.27,157.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Taylor Ward walks.",0,2,1,29,"bottom",4,"2023-07-22T02:38:56.668Z","2023-07-22T02:40:17.009Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80,11,0.9,0.4308,6.9323,27.3063,-31.2542,4.5541,0.5639,-0.9778,3.0047,1.7691,-127.3688,-0.5217,-2.274,50.0045,5.6938,7.4473,14.4,8.4,24,2279,144,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.2,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",666160,"Mickey Moniak","/api/v1/people/666160"
717312,"2023-07-22",3,"2023-07-22T02:39:52.680Z","2023-07-22T02:39:57.054Z",TRUE,"pitch","e1a9b4f4-5192-4114-9458-260c0ccc8262",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4204,1.6986,NA,158.41,196.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Taylor Ward walks.",0,2,1,29,"bottom",4,"2023-07-22T02:38:56.668Z","2023-07-22T02:40:17.009Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,13,2,0.3964,6.9448,31.845,-23.1284,-7.9819,4.6788,-1.0865,1.5752,6.0409,-138.3687,-6.3069,-2.2647,50.0025,5.4415,-15.4252,30,6,24,2290,216,NA,NA,NA,NA,NA,NA,FALSE,-23,7.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
