"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716808,"2023-08-28",3,"2023-08-28T23:50:23.968Z","2023-08-28T23:50:28.521Z",TRUE,"pitch","c270b6a3-6ac1-45ee-8018-1fd682850fe1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,4.03,1.87,NA,130.04,170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Aaron Judge walks.",0,0,0,33,"top",5,"2023-08-28T23:49:24.473Z","2023-08-28T23:51:03.926Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.6,7,2,0.4469,5.9093,24.0836,-37.6603,3.9866,-3.6061,-0.342,2.5364,4.5455,-122.5276,-0.1563,-2.7387,50.0039,5.8177,6.0635,10.8,10.8,24,2737,78,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-44.9,-6.4,-8.3,NA,NA,NA,NA,NA,FALSE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",2,"2023-08-28T23:50:09.019Z","2023-08-28T23:50:12.501Z",TRUE,"pitch","49eb1518-c37f-4794-ab3d-e89815f06360",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,4.0297,1.9265,NA,96.51,183.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Aaron Judge walks.",0,0,0,33,"top",5,"2023-08-28T23:49:24.473Z","2023-08-28T23:51:03.926Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.4,9,2,0.4005,5.7892,29.0617,-20.8231,-8.5501,5.9863,0.5375,2.0645,10.988,-136.5839,-5.9604,-2.42,50.0037,5.6994,-16.2146,32.4,6,24,2101,230,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-21.2,9.7,13.3,NA,NA,NA,NA,NA,FALSE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T23:49:54.184Z","2023-08-28T23:49:58.690Z",TRUE,"pitch","6d1d8375-9864-4047-8e58-e939e55b93fc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,4.0297,1.9485,NA,146.13,214.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Aaron Judge walks.",0,0,0,33,"top",5,"2023-08-28T23:49:24.473Z","2023-08-28T23:51:03.926Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.4,13,2,0.438,5.6957,24.8708,-34.0384,-9.2038,-1.1795,-0.7641,0.9147,7.367,-124.9734,-4.7301,-2.5524,50.0019,5.6236,-14.5776,20.4,9.6,24,2071,247,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-40.1,-3,15,NA,NA,NA,NA,NA,FALSE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:49:40.757Z","2023-08-28T23:49:46.283Z",TRUE,"pitch","7d9c705a-b20b-4487-8708-66ad95d13e23",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,4.0297,1.9485,NA,96.45,202.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Aaron Judge walks.",0,0,0,33,"top",5,"2023-08-28T23:49:24.473Z","2023-08-28T23:51:03.926Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.5,14,2,0.4009,5.9152,28.0136,-21.1375,-8.8813,5.8266,0.5391,1.3404,11.1068,-136.2552,-7.5808,-2.423,50.0004,5.6029,-16.813,32.4,6,24,2008,233,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-21.8,9.1,13.9,NA,NA,NA,NA,NA,FALSE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:49:10.022Z","2023-08-28T23:49:20.960Z",TRUE,"pitch","f5d1c2d7-0bd7-448c-9c10-2bed00d538ba",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.35,1.57,NA,133.78,164.59,"ground_ball","medium","4",136.66,151.42,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","DJ LeMahieu grounds out, second baseman Zach McKinstry to first baseman Spencer Torkelson.",0,0,0,32,"top",5,"2023-08-28T23:48:51.224Z","2023-08-28T23:49:20.960Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.1,4,2,0.4003,5.8362,30.4824,-23.3616,-8.5515,4.644,-0.4402,2.7479,8.6987,-136.8947,-3.8487,-2.5494,50.0002,5.7731,-16.2138,31.2,6,24,2068,230,83,-30,5,NA,NA,NA,TRUE,NA,NA,NA,NA,-23.2,7.8,13.7,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T23:46:50.112Z","2023-08-28T23:46:57.470Z",TRUE,"pitch","d855820a-3cdd-46bc-b57d-bd03c58e69f7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.31,1.56,NA,114.51,192.69,"ground_ball","medium","4",141.23,151.42,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Kerry Carpenter grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,0,0,31,"bottom",4,"2023-08-28T23:46:15.676Z","2023-08-28T23:46:57.470Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87,8,2,0.3967,5.9632,30.2526,-11.3062,-4.1586,10.8044,0.0653,1.7072,5.9663,-137.9885,-9.3213,-1.583,50.0023,5.8875,-8.0322,26.4,3.6,24,2223,211,100.6,-11,8,NA,NA,NA,TRUE,NA,NA,NA,NA,-12.6,17.8,6.4,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:46:35.335Z","2023-08-28T23:46:39.821Z",TRUE,"pitch","624dd1d7-c206-4510-b8ba-d926eeb35056",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3098,1.5732,NA,149.58,151.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Kerry Carpenter grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,0,0,31,"bottom",4,"2023-08-28T23:46:15.676Z","2023-08-28T23:46:57.470Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.9,11,2,0.4443,6.1712,22.3214,-24.3822,-5.6641,5.0547,-0.8547,3.2488,3.7598,-122.8675,-1.1776,-1.662,50.0057,5.7893,-8.7385,18,7.2,24,1365,233,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-28.9,9.1,9.5,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:46:02.774Z","2023-08-28T23:46:11.447Z",TRUE,"pitch","9c9be7e8-abce-4aa5-b5c2-2f85ea7f8945",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.47,1.6,NA,92.07,169.6,"ground_ball","medium","5",111.77,166.69,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Spencer Torkelson grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",0,0,0,30,"bottom",4,"2023-08-28T23:45:52.098Z","2023-08-28T23:46:11.447Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,84,6,2,0.4124,5.9301,26.7729,-26.4324,1.592,3.2111,0.654,2.5623,6.04,-132.52,-3.3633,-1.8563,50.0054,5.7665,2.8471,8.4,6,24,2235,208,69.8,-24,7,NA,NA,NA,TRUE,NA,NA,NA,NA,-27.5,5.3,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",2,"2023-08-28T23:45:32.802Z","2023-08-28T23:45:42.103Z",TRUE,"pitch","cb5a0d14-e456-4e69-bd55-cf88e4b78e14",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.49,1.69,NA,101.69,164.2,"ground_ball","medium","4",145.8,153.97,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,0,0,29,"bottom",4,"2023-08-28T23:44:53.252Z","2023-08-28T23:45:42.103Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,85.1,6,2,0.4073,6.0465,26.6017,-22.5665,-0.6547,5.2361,0.4017,2.7622,5.8126,-134.0448,-3.806,-1.7019,50.0059,5.7949,-1.2027,0,4.8,24,2271,195,104.9,-18,9,NA,NA,NA,TRUE,NA,NA,NA,NA,-23,8.9,0,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T23:45:20.502Z","2023-08-28T23:45:23.502Z",TRUE,"pitch","f1f62f7c-43ae-4d60-83f4-d552350db378",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4898,1.7277,NA,71.64,129.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,0,0,29,"bottom",4,"2023-08-28T23:44:53.252Z","2023-08-28T23:45:42.103Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.9,12,2,0.3978,5.8573,27.9122,-15.3021,-2.4377,8.7738,1.19,4.0488,8.2372,-137.2178,-2.685,-1.5229,50.0044,6.0716,-4.6887,10.8,3.6,24,2237,210,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-15,15.6,2.9,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:45:08.274Z","2023-08-28T23:45:11.332Z",TRUE,"pitch","e705100b-3438-49a2-8b51-506b2b4c9f69",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4898,1.7277,NA,130.93,187.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,0,0,29,"bottom",4,"2023-08-28T23:44:53.252Z","2023-08-28T23:45:42.103Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.6,7,2,0.4423,6.0371,23.1039,-29.0205,5.0747,2.0243,-0.3654,1.906,1.9392,-123.5234,-3.5819,-1.8184,50.0013,5.7978,7.8912,15.6,8.4,24,2294,152,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-34.7,3.1,-9.6,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",3,"2023-08-28T23:42:37.737Z","2023-08-28T23:42:44.427Z",TRUE,"pitch","71c07bf0-ea4a-41e6-b599-4d860edbc6fb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.39,1.57,NA,88.95,196.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,28,"top",4,"2023-08-28T23:41:10.177Z","2023-08-28T23:42:44.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.9,9,2,0.4479,5.9001,23.8883,-39.8937,5.3874,-5.0902,0.736,1.5615,6.6327,-122.2444,-1.7816,-2.7117,50.0058,5.7215,8.1626,13.2,10.8,24,3027,63,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-48.1,-9.4,-11.3,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",2,"2023-08-28T23:42:14.132Z","2023-08-28T23:42:18.492Z",TRUE,"pitch","77a686eb-dbe5-45b3-93d1-70fe10b49ade",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.39,1.57,NA,115.67,192.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,28,"top",4,"2023-08-28T23:41:10.177Z","2023-08-28T23:42:44.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.3,8,2,0.4033,6.0316,32.0748,-19.8093,-10.3252,6.6304,0.0348,1.7244,10.2861,-136.224,-6.9451,-2.4626,50.0049,5.6937,-19.2591,38.4,6,24,2036,231,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-20.9,10.6,16.3,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T23:41:53.494Z","2023-08-28T23:41:56.776Z",TRUE,"pitch","3169c3ae-45ec-4c41-944a-5b23120b1415",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4735,1.5953,NA,107.9,168.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,28,"top",4,"2023-08-28T23:41:10.177Z","2023-08-28T23:42:44.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.8,5,2,0.4523,5.8509,24.1139,-39.7529,4.5902,-5.1029,0.2387,2.6097,5.6305,-121.1799,0.4591,-2.7132,50.0048,5.8962,6.8131,10.8,10.8,24,2913,61,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-48.4,-8.9,-9.7,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:41:34.440Z","2023-08-28T23:41:38.798Z",TRUE,"pitch","45618edf-d82d-4ec4-aa92-77db19c9928a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6508,1.7057,NA,90.71,199.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,28,"top",4,"2023-08-28T23:41:10.177Z","2023-08-28T23:42:44.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.6,14,2,0.399,5.9245,30.6739,-21.6403,-8.9601,5.525,0.6898,1.4729,11.5803,-137.3219,-7.2699,-2.4197,50.0066,5.629,-17.0995,32.4,6,24,1942,233,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-22.2,8.5,13.8,NA,NA,NA,NA,NA,TRUE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",8,"2023-08-28T23:41:02.555Z","2023-08-28T23:41:09.972Z",TRUE,"pitch","5e545b63-b348-415f-b390-334b49af0864",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.2743,1.5732,NA,148.85,202.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","Oswaldo Cabrera walks.",0,0,0,27,"top",4,"2023-08-28T23:38:07.142Z","2023-08-28T23:41:09.972Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.6,13,2,0.398,5.9542,31.0847,-14.9778,-8.14,8.966,-0.8356,1.3409,7.8388,-137.7235,-8.5708,-2.6635,50.0024,5.5101,-15.6102,39.6,4.8,24,2103,235,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-16.1,14.5,13.1,NA,NA,NA,NA,NA,FALSE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
