"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717604,"2023-06-27",2,"2023-06-28T00:16:16.254Z","2023-06-28T00:16:20.053Z",TRUE,"pitch","6c96ccf3-5680-4b37-becc-1cf160dc5aa2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3217,1.5196,NA,73.11,164.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Whit Merrifield grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,28,"bottom",4,"2023-06-28T00:15:25.306Z","2023-06-28T00:17:27.787Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,77.7,12,0.92,0.4413,6.5865,27.687,-33.9261,10.7051,-1.1226,1.1513,2.7447,-5.3356,-124.6518,1.7518,1.9415,50.0047,4.8568,16.6587,25.2,9.6,24,1790,83,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-1.3,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T00:15:57.165Z","2023-06-28T00:16:00.493Z",TRUE,"pitch","257042ee-c94f-4950-858b-39b64e1a6e4e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3233,1.5988,NA,56.26,192.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Whit Merrifield grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,28,"bottom",4,"2023-06-28T00:15:25.306Z","2023-06-28T00:17:27.787Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,76.8,14,0.9,0.4484,6.2945,25.9071,-33.488,9.4597,-0.8719,1.5934,1.6981,-4.3335,-122.4952,-0.2214,2.1637,50.0023,4.6711,14.2665,21.6,9.6,24,1685,82,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.3,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T00:15:31.243Z","2023-06-28T00:15:36.578Z",TRUE,"pitch","9e4224f0-8f7c-4074-ba07-8c6cf50448e1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.23,1.51,NA,132.44,154.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Whit Merrifield grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,0,0,28,"bottom",4,"2023-06-28T00:15:25.306Z","2023-06-28T00:17:27.787Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,81.3,1,0.91,0.4177,6.2674,34.6352,-20.3352,12.5465,6.8361,-0.4051,3.1379,-9.8754,-132.3673,-0.323,1.7894,50.0015,4.7824,21.7231,43.2,7.2,24,2106,115,NA,NA,NA,NA,NA,NA,FALSE,-21.2,12.5,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",2,"2023-06-28T00:15:04.869Z","2023-06-28T00:15:08.814Z",TRUE,"pitch","12bc0318-8376-4b05-9422-17679331f214",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,1,NA,NA,3.22,1.46,NA,113,154.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,27,"bottom",4,"2023-06-28T00:14:06.195Z","2023-06-28T00:15:08.814Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,81.8,2,0.91,0.4145,6.5051,35.7859,-20.3272,10.2137,6.7444,0.1049,3.1127,-7.9552,-133.4895,-0.3955,1.8363,50.0047,4.7607,17.9494,37.2,6,24,2027,115,NA,NA,NA,NA,NA,NA,TRUE,-20.9,12.2,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T00:14:42.882Z","2023-06-28T00:14:46.226Z",TRUE,"pitch","079d5362-d4f6-46ae-857d-6e8dbe027cfd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.46,NA,128.46,178.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,27,"bottom",4,"2023-06-28T00:14:06.195Z","2023-06-28T00:15:08.814Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,73.9,4,0.9,0.4632,6.1966,27.7586,-36.5159,-3.1459,-3.0815,-0.3006,2.2239,-4.6116,-119.2901,2.0676,2.0834,50.0025,4.6923,-4.4318,8.4,10.8,24,2003,329,NA,NA,NA,NA,NA,NA,FALSE,-46,-4.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T00:14:16.760Z","2023-06-28T00:14:20.226Z",TRUE,"pitch","6edfa927-67f7-4c2f-a84d-240a6792a37a",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.22,1.46,NA,103.6,152.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Daulton Varsho strikes out on a foul tip.",0,0,0,27,"bottom",4,"2023-06-28T00:14:06.195Z","2023-06-28T00:15:08.814Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,81.9,3,0.91,0.4157,6.239,33.2689,-18.9555,10.3031,7.5526,0.3515,3.1818,-7.4105,-132.699,-0.4149,1.8678,50.0038,4.7437,18.0375,40.8,6,24,2083,122,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.8,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",4,"2023-06-28T00:13:36.013Z","2023-06-28T00:13:50.105Z",TRUE,"pitch","cbd4b61c-3524-4d03-8e2f-9de8413929e4",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.44,1.63,NA,126.27,170.39,"fly_ball","hard","8",93.15,60.14,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Matt Chapman doubles (26) on a sharp fly ball to center fielder Luis Matos.",0,0,0,26,"bottom",4,"2023-06-28T00:12:41.103Z","2023-06-28T00:13:50.105Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77,5,0.91,0.4449,6.4751,28.4095,-34.6135,9.9434,-1.5909,-0.2433,2.5331,-7.9207,-123.8546,1.4525,1.7294,50.0055,4.8685,15.2047,21.6,9.6,24,1720,86,105.9,23,400,NA,NA,NA,FALSE,-40.4,-2.2,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
717604,"2023-06-27",3,"2023-06-28T00:13:22.393Z","2023-06-28T00:13:25.918Z",TRUE,"pitch","3f6ab3cd-8d8e-4e98-a7f1-213ee93dbfa1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4791,1.7025,NA,66.72,166.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Matt Chapman doubles (26) on a sharp fly ball to center fielder Luis Matos.",0,0,0,26,"bottom",4,"2023-06-28T00:12:41.103Z","2023-06-28T00:13:50.105Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,76.6,12,0.91,0.4461,6.5473,28.9733,-31.9342,10.8162,0.1618,1.3191,2.6717,-5.0245,-123.6702,1.305,1.9925,50.005,4.8539,16.4423,26.4,9.6,24,1768,90,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",2,"2023-06-28T00:13:08.172Z","2023-06-28T00:13:11.507Z",TRUE,"pitch","fc6f8a54-bb86-4df5-863a-ab07b39122a4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.557,1.7285,NA,136.56,175.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Matt Chapman doubles (26) on a sharp fly ball to center fielder Luis Matos.",0,0,0,26,"bottom",4,"2023-06-28T00:12:41.103Z","2023-06-28T00:13:50.105Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,80.9,4,0.89,0.423,6.1842,30.6688,-22.7311,11.4413,5.5815,-0.5132,2.3526,-9.9752,-130.1292,-1.327,1.9082,50.0053,4.6133,19.3663,36,7.2,24,2034,115,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T00:12:53.922Z","2023-06-28T00:12:57.719Z",TRUE,"pitch","d0c588dd-a3cd-4973-9aaa-c52d47cdf95a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4791,1.6766,NA,98.28,205.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Matt Chapman doubles (26) on a sharp fly ball to center fielder Luis Matos.",0,0,0,26,"bottom",4,"2023-06-28T00:12:41.103Z","2023-06-28T00:13:50.105Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,76,14,0.91,0.4497,6.3485,30.7747,-34.5315,10.3569,-1.5789,0.4911,1.2408,-6.6725,-123.1184,-1.2224,1.9295,50.0038,4.7415,15.4586,21.6,10.8,24,1800,88,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-2.9,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T00:12:41.553Z","2023-06-28T00:12:45.322Z",TRUE,"pitch","4f4793ca-f1d8-4f0f-9930-0b8b5c9406cb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.583,1.7025,NA,81.68,189.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Matt Chapman doubles (26) on a sharp fly ball to center fielder Luis Matos.",0,0,0,26,"bottom",4,"2023-06-28T00:12:41.103Z","2023-06-28T00:13:50.105Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,76.5,14,0.91,0.4479,6.2464,28.7879,-33.1318,9.8988,-0.6343,0.9266,1.8402,-5.5773,-123.1821,-0.2894,1.9565,50.0036,4.8062,14.925,22.8,9.6,24,1845,85,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-1,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",1,"2023-06-28T00:12:09.780Z","2023-06-28T00:12:16.959Z",TRUE,"pitch","63b31865-5733-4c7a-89e3-e96353dfba11",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.5984,1.6286,NA,84.69,192.09,"line_drive","medium","8",150.97,73.72,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Lineout","field_out","Vladimir Guerrero Jr. lines out to center fielder Luis Matos.",0,0,0,25,"bottom",4,"2023-06-28T00:11:38.273Z","2023-06-28T00:12:16.959Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,75.7,14,0.91,0.4516,6.4292,29.416,-34.0504,11.2418,-1.2649,0.8477,1.7293,-6.0207,-122.3955,-0.2379,1.9092,50.0045,4.8025,16.6593,24,10.8,24,1814,88,86.7,26,319,NA,NA,NA,TRUE,-41.4,-2,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",0,"2023-06-28T00:11:48.602Z","2023-06-28T00:11:52.402Z",TRUE,"pitch","3eb92faf-6e2b-4a3a-be3d-71c6ff6e97a1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.6,1.63,NA,134.83,168.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Lineout","field_out","Vladimir Guerrero Jr. lines out to center fielder Luis Matos.",0,0,0,25,"bottom",4,"2023-06-28T00:11:38.273Z","2023-06-28T00:12:16.959Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,80.1,4,0.91,0.4244,6.2572,33.7234,-17.6094,10.9155,8.686,-0.4679,2.5998,-9.645,-130.3197,-1.8733,1.9083,50.0059,4.6939,18.3122,40.8,6,24,1989,117,NA,NA,NA,NA,NA,NA,FALSE,-19.4,15.4,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",5,"2023-06-28T00:09:38.627Z","2023-06-28T00:09:43.833Z",TRUE,"pitch","7cb2a153-ae75-4e1e-9f02-fae1ab4f9900",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.2,1.59,NA,145.26,180.27,"ground_ball","medium","6",119.9,155.77,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Forceout","force_out","Michael Conforto grounds into a force out, fielded by shortstop Bo Bichette. J.D. Davis out at 2nd.",0,0,0,24,"top",4,"2023-06-28T00:07:51.414Z","2023-06-28T00:09:43.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84,4,0.62,0.4057,6.4948,35.5862,-15.5067,-9.722,9.0732,-0.7413,2.1669,7.4962,-136.0691,-5.94,-2.2975,50.0004,5.4906,-17.8529,43.2,4.8,24,2390,218,81.2,-31,4,NA,NA,NA,TRUE,-16.8,15,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",4,"2023-06-28T00:09:18.363Z","2023-06-28T00:09:22.047Z",TRUE,"pitch","805ffe54-d24f-40f6-9ec4-ac7ae98bdfda",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2713,1.5886,NA,147.54,207.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Forceout","force_out","Michael Conforto grounds into a force out, fielded by shortstop Bo Bichette. J.D. Davis out at 2nd.",0,0,0,24,"top",4,"2023-06-28T00:07:51.414Z","2023-06-28T00:09:43.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,80.3,13,0.9,0.4289,6.7175,29.6729,-28.9945,-9.8278,1.9336,-0.8012,1.1741,6.8215,-128.3247,-4.8993,-2.234,50.0052,5.401,-16.1865,26.4,8.4,24,1757,226,NA,NA,NA,NA,NA,NA,FALSE,-33,2.5,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717604,"2023-06-27",2,"2023-06-28T00:08:44.280Z","2023-06-28T00:08:47.593Z",TRUE,"pitch","c16828be-ea6b-47ee-b65d-b345e05bbf71",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.2,1.59,NA,105,161.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Forceout","force_out","Michael Conforto grounds into a force out, fielded by shortstop Bo Bichette. J.D. Davis out at 2nd.",0,0,0,24,"top",4,"2023-06-28T00:07:51.414Z","2023-06-28T00:09:43.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.5,3,0.92,0.3927,6.6158,32.4453,-12.1684,-7.8425,10.1646,0.3147,2.8658,9.2599,-139.6536,-4.9961,-2.0304,50.0061,5.4833,-15.4415,44.4,3.6,24,2373,217,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.5,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
