"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718679,"2023-04-07",0,"2023-04-07T21:30:38.147Z","2023-04-07T21:32:16.388Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Andrew Vaughn flies out to left fielder Bryan Reynolds.",0,7,7,44,"top",5,"2023-04-07T21:33:19.539Z","2023-04-07T21:34:30.519Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T21:32:16.388Z","2023-04-07T21:33:21.833Z",FALSE,"action",NA,NA,"Pitching Change: Dauri Moreta replaces Rich Hill.","Pitching Substitution",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664294,"/api/v1/people/664294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"44","atBat","Flyout","field_out","Andrew Vaughn flies out to left fielder Bryan Reynolds.",0,7,7,44,"top",5,"2023-04-07T21:33:19.539Z","2023-04-07T21:34:30.519Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",10,"2023-04-07T21:29:55.931Z","2023-04-07T21:30:22.694Z",TRUE,"pitch","f72ffead-4190-4932-a4df-2b7900c98777",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.64,1.77,NA,86.32,158.6,"fly_ball","medium","9",217.51,76.32,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.1,63.8,6,2,0.5414,5.9212,19.4677,-39.9592,-10.3454,-7.539,0.8048,2.9695,0.9819,-101.8613,4.0303,1.653,50.0031,5.9641,-10.6808,14.4,15.6,24,2638,313,102.4,28,346,NA,NA,NA,FALSE,-68.4,-11.8,18.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",8,"2023-04-07T21:29:32.000Z","2023-04-07T21:29:35.805Z",TRUE,"pitch","e370fe81-b2ab-43cc-98b6-83858137c67b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.5261,1.6047,NA,93.45,142.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",69.5,63.2,3,2,0.5464,5.8674,19.0217,-40.3877,-9.2871,-8.107,0.6179,3.5751,0.4974,-100.902,5.1863,1.5694,50.0018,6.115,-9.4122,13.2,16.8,24,2550,310,NA,NA,NA,NA,NA,NA,FALSE,-70.1,-12.5,16.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",7,"2023-04-07T21:29:15.612Z","2023-04-07T21:29:18.816Z",TRUE,"pitch","10e9262d-0109-40e5-b456-04d96f76d0ec",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.6287,1.7083,NA,102.33,149.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.3,78.4,3,2,0.4373,6.3182,26.9881,-15.1041,5.683,10.7606,0.3848,3.3043,-3.7361,-125.5602,-3.3741,1.1587,50.0004,5.905,9.0129,27.6,4.8,24,2205,148,NA,NA,NA,NA,NA,NA,FALSE,-18,18.8,-9.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",6,"2023-04-07T21:28:49.042Z","2023-04-07T21:28:52.858Z",TRUE,"pitch","9e469ea9-f138-484d-9f83-0ef84a40a00c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5774,1.7083,NA,145.43,139.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.5,79.1,1,2,0.435,6.4658,25.5949,-14.4872,4.2582,11.0164,-0.7459,3.665,-5.841,-125.9126,-2.8138,1.0508,50.0032,5.9695,6.8374,20.4,3.6,24,2183,146,NA,NA,NA,NA,NA,NA,FALSE,-17,19.6,-6.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",3,"2023-04-07T21:27:48.279Z","2023-04-07T21:27:52.197Z",TRUE,"pitch","a70d6ac2-5298-4a78-8371-dcbb411dfb42",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5518,1.6565,NA,98.38,135.35,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70,64.4,12,2,0.5391,5.8342,17.0021,-39.5259,-11.1476,-7.0371,0.4885,3.8309,0.6753,-101.6862,5.1877,1.5995,50.002,6.1568,-11.6484,16.8,15.6,24,2539,314,NA,NA,NA,NA,NA,NA,FALSE,-67,-10.8,19.9,NA,2,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",0,"2023-04-07T21:26:59.441Z","2023-04-07T21:27:03.143Z",TRUE,"pitch","7dc19380-0e22-4ffa-af1b-80622ccbf0a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6287,1.7341,NA,160.97,170.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.9,65.2,13,2,0.5337,6.3936,18.9359,-41.1199,-9.2518,-8.4129,-1.1536,2.5238,-2.7011,-103.0762,3.1692,1.3796,50.0015,5.9711,-9.8411,14.4,15.6,24,2597,311,NA,NA,NA,NA,NA,NA,FALSE,-68.8,-13.8,17.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T21:27:14.992Z","2023-04-07T21:27:18.066Z",FALSE,"pickoff","85b7add2-6b90-48a9-952b-665dbc78472c",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",2,"2023-04-07T21:27:33.190Z","2023-04-07T21:27:36.546Z",FALSE,"pickoff","7851f9d5-e1c9-479f-aab0-2395362e091e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",4,"2023-04-07T21:28:11.609Z","2023-04-07T21:28:17.388Z",FALSE,"pickoff","fa77857a-4b36-4438-8a80-6eacc576c1f6",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,3,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",5,"2023-04-07T21:29:00.540Z","2023-04-07T21:29:01.540Z",FALSE,"action",NA,NA,"Tim Anderson steals (4) 2nd base.","Stolen Base 2B",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,641313,"/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fa77857a-4b36-4438-8a80-6eacc576c1f6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",9,"2023-04-07T21:29:56.682Z","2023-04-07T21:29:57.682Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,673357,"/api/v1/people/673357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Home Run","home_run","Luis Robert Jr. homers (4) on a fly ball to right field. Tim Anderson scores.",2,7,7,43,"top",5,"2023-04-07T21:26:45.856Z","2023-04-07T21:30:22.694Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",3,"2023-04-07T21:26:28.241Z","2023-04-07T21:26:38.201Z",TRUE,"pitch","575e60f5-cc57-4667-96ba-616c8267979a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.37,1.52,NA,147.34,155.9,"ground_ball","medium","7",87.79,128.79,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Bryan Reynolds.",0,5,7,42,"top",5,"2023-04-07T21:25:37.999Z","2023-04-07T21:26:38.201Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,641313,"Tim Anderson","/api/v1/people/641313","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.1,65.6,1,2,0.5297,5.9847,17.5842,-35.8739,-10.0578,-3.4212,-0.7958,3.0695,-2.0424,-103.4745,2.9856,1.5109,50.0014,5.912,-10.8835,18,14.4,24,2367,309,84.7,8,113,NA,NA,NA,FALSE,-59.2,-4.9,18.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",2,"2023-04-07T21:26:09.688Z","2023-04-07T21:26:12.688Z",TRUE,"pitch","05295bf3-d616-42bb-aad1-48b879b753ea",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.37,1.52,NA,117.55,163.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Bryan Reynolds.",0,5,7,42,"top",5,"2023-04-07T21:25:37.999Z","2023-04-07T21:26:38.201Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,641313,"Tim Anderson","/api/v1/people/641313","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.5,78.9,2,2,0.4385,6.4332,22.6876,-15.9721,4.986,10.2324,-0.0144,2.7943,-4.2991,-124.4346,-4.4988,1.0798,50.0027,5.931,7.8953,22.8,4.8,24,2080,147,NA,NA,NA,NA,NA,NA,FALSE,-19.3,17.9,-8.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718679,"2023-04-07",1,"2023-04-07T21:25:57.322Z","2023-04-07T21:26:00.436Z",TRUE,"pitch","7f284def-d2e6-4d7f-aa24-1270d5dfc397",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3721,1.5012,NA,165.2,216.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Bryan Reynolds.",0,5,7,42,"top",5,"2023-04-07T21:25:37.999Z","2023-04-07T21:26:38.201Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,641313,"Tim Anderson","/api/v1/people/641313","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.6,65,13,2,0.5373,5.9636,20.0765,-42.1451,-8.5179,-9.5152,-1.2646,0.8143,-2.6307,-102.6968,-0.085,1.1467,50.0038,6.0668,-8.9228,12,16.8,24,2676,325,NA,NA,NA,NA,NA,NA,FALSE,-72.5,-16.7,16.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
