"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717128,"2023-08-05",6,"2023-08-05T02:06:54.825Z","2023-08-05T02:06:59.696Z",TRUE,"pitch","f034b38b-d7dc-49db-a55b-44d86afbfec7",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.1255,1.3843,NA,117.08,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.2,66.8,5,0.91,0.5217,6.1341,18.3958,-42.5989,-3.8627,-9.3447,-0.0022,2.5788,0.5725,-105.1311,2.5786,0.2232,50.0036,6.2932,-4.3089,6,15.6,24,2454,333,NA,NA,NA,NA,NA,NA,TRUE,-68.4,-15.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",5,"2023-08-05T02:06:33.098Z","2023-08-05T02:06:36.683Z",TRUE,"pitch","116d80db-a5b4-46d0-a8b6-fabb0acf7540",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.15,1.44,NA,118.71,149.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.4,11,0.87,0.4091,6.2094,26.7984,-13.7117,2.4608,10.1534,-0.0448,3.3172,-2.1535,-133.5105,-4.5938,0.4497,50.0015,6.0357,4.4742,15.6,3.6,24,2245,161,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.8,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",3,"2023-08-05T02:06:05.008Z","2023-08-05T02:06:08.479Z",TRUE,"pitch","c62ab58e-5fca-4dbd-8f34-56594caf79e8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.15,1.44,NA,134.73,163.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.5,1,0.87,0.4117,6.2027,29.3032,-13.0765,2.4754,10.6589,-0.4652,2.8011,-3.0963,-133.1852,-5.856,0.3923,50.0052,5.9788,4.4364,14.4,3.6,24,2271,159,NA,NA,NA,NA,NA,NA,FALSE,-14.5,18.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",2,"2023-08-05T02:05:46.668Z","2023-08-05T02:05:50.456Z",TRUE,"pitch","711ec114-afb2-4ad9-b6ad-4a43508c3ac4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2128,1.4714,NA,97.85,124.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.6,12,0.9,0.4104,6.1579,29.7275,-12.3285,2.2372,11.0096,0.5023,4.2335,-0.6923,-133.6405,-2.6959,0.4745,50.0038,6.145,4.0327,16.8,3.6,24,2310,160,NA,NA,NA,NA,NA,NA,FALSE,-13,19.6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",1,"2023-08-05T02:05:30.668Z","2023-08-05T02:05:34.729Z",TRUE,"pitch","c129be4d-3d77-4124-b028-6bcd56f37c20",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0963,1.3553,NA,138.89,133.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.9,11,0.88,0.4144,6.2497,28.7917,-12.6313,2.5384,11.0542,-0.5744,3.8919,-3.5757,-132.2816,-3.2248,0.4665,50.0063,6.0557,4.4896,15.6,3.6,24,2267,156,NA,NA,NA,NA,NA,NA,FALSE,-13.7,19.6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",0,"2023-08-05T02:03:23.173Z","2023-08-05T02:05:30.668Z",FALSE,"action",NA,NA,"Pitching Change: Caleb Thielbar replaces Dylan Floro.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,573204,"/api/v1/people/573204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",4,"2023-08-05T02:06:19.730Z","2023-08-05T02:06:33.098Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,645444,"/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jose Herrera called out on strikes.",0,2,2,52,"top",7,"2023-08-05T02:05:28.534Z","2023-08-05T02:06:59.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645444,"Jose Herrera","/api/v1/people/645444","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",5,"2023-08-05T02:02:45.618Z","2023-08-05T02:02:50.483Z",TRUE,"pitch","5f16cbab-98a4-4444-b99b-0ec428d8b4f1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.44,1.65,NA,125.86,146.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,2,2,51,"bottom",6,"2023-08-05T02:01:20.979Z","2023-08-05T02:02:50.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.5,2,0.9,0.403,6.0794,28.8283,-19.532,-5.7118,6.7501,-0.2325,3.4228,5.8148,-135.7615,-1.6693,-1.6567,50.0006,5.4006,-10.6951,25.2,4.8,24,2285,228,NA,NA,NA,NA,NA,NA,TRUE,-19.2,12.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",4,"2023-08-05T02:02:16.346Z","2023-08-05T02:02:21.851Z",TRUE,"pitch","de8c5005-f128-4587-bf5d-e5a2db42b71c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.65,NA,147.1,188.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,2,2,51,"bottom",6,"2023-08-05T02:01:20.979Z","2023-08-05T02:02:50.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.9,7,0.87,0.4231,5.9989,25.7482,-29.6776,-8.2631,1.4729,-0.7898,1.848,4.8678,-129.2234,-3.415,-1.6197,50.0061,5.4553,-14.0428,24,8.4,24,2249,241,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",3,"2023-08-05T02:01:56.500Z","2023-08-05T02:02:01.279Z",TRUE,"pitch","4bde8c46-ede5-40fe-98d7-4e05a4a6cee1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4166,1.6456,NA,90.95,150.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,2,2,51,"bottom",6,"2023-08-05T02:01:20.979Z","2023-08-05T02:02:50.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84,3,0.86,0.4111,6.1564,26.4825,-20.16,-4.0458,6.6712,0.6835,3.2694,7.2025,-132.8494,-1.9763,-1.5281,50.0019,5.477,-7.2856,15.6,4.8,24,2440,218,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",1,"2023-08-05T02:01:23.301Z","2023-08-05T02:01:29.702Z",TRUE,"pitch","785b65e6-1422-4bce-b587-f703e127cf35",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3584,1.6747,NA,175.84,212.93,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,2,2,51,"bottom",6,"2023-08-05T02:01:20.979Z","2023-08-05T02:02:50.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.2,13,0.9,0.4263,6.1284,27.6641,-30.0686,-9.5508,1.2586,-1.5436,0.9576,3.325,-128.664,-5.4339,-1.6148,50.0015,5.438,-15.949,26.4,8.4,24,2310,240,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1.2,16.6,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",0,"2023-08-05T02:01:04.497Z","2023-08-05T02:01:07.679Z",FALSE,"pickoff","b15ea2d1-cae0-4bec-a1e3-103dcc2230cf",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,2,2,51,"bottom",6,"2023-08-05T02:01:20.979Z","2023-08-05T02:02:50.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",2,"2023-08-05T02:01:43.597Z","2023-08-05T02:01:56.500Z",FALSE,"action",NA,NA,"Willi Castro steals (28) 2nd base.","Stolen Base 2B",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"785b65e6-1422-4bce-b587-f703e127cf35","stolen_base_2b",NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,2,2,51,"bottom",6,"2023-08-05T02:01:20.979Z","2023-08-05T02:02:50.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",1,"2023-08-05T02:00:27.480Z","2023-08-05T02:00:37.127Z",TRUE,"pitch","8d170399-52a2-4735-87ab-fa9706c3358d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.2,1.51,NA,149.23,166.14,"popup","medium","4",148.48,152.52,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Christian Vazquez pops out to second baseman Ketel Marte.",0,2,2,50,"bottom",6,"2023-08-05T02:00:13.004Z","2023-08-05T02:00:37.127Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.8,11,0.91,0.4586,6.1312,21.1472,-38.616,4.4111,-4.4515,-0.8456,2.6902,0.5045,-119.0704,0.8966,-1.6334,50.002,5.781,6.3843,9.6,10.8,24,2519,67,66.5,62,136,NA,NA,NA,TRUE,-48.2,-7.7,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA
717128,"2023-08-05",0,"2023-08-05T02:00:13.004Z","2023-08-05T02:00:14.567Z",FALSE,"no_pitch","ed86af5e-5f4f-4a79-9d68-04842f998bc3",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Christian Vazquez pops out to second baseman Ketel Marte.",0,2,2,50,"bottom",6,"2023-08-05T02:00:13.004Z","2023-08-05T02:00:37.127Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",543877,"Christian Vázquez",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717128,"2023-08-05",2,"2023-08-05T01:59:33.801Z","2023-08-05T01:59:46.327Z",TRUE,"pitch","cdbccc22-eff2-433f-a129-7e04d6b51c95",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.53,1.66,NA,95.86,222.13,"fly_ball","medium","9",160.33,110.85,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Willi Castro singles on a fly ball to right fielder Jake McCarthy.",0,2,2,49,"bottom",6,"2023-08-05T01:58:57.540Z","2023-08-05T01:59:46.327Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,76.5,14,0.9,0.456,6.2008,23.7673,-40.4979,5.5315,-5.7033,0.5547,0.6166,3.4459,-120.2138,-3.1076,-1.6168,50.0018,5.5287,8.0766,12,12,24,2678,56,69.2,28,239,NA,NA,NA,FALSE,-51,-10.8,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA
717128,"2023-08-05",1,"2023-08-05T01:59:18.790Z","2023-08-05T01:59:22.471Z",TRUE,"pitch","2d4d3c11-e729-4d10-9893-46e34ac8ab28",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.6205,1.7037,NA,95.67,191.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Willi Castro singles on a fly ball to right fielder Jake McCarthy.",0,2,2,49,"bottom",6,"2023-08-05T01:58:57.540Z","2023-08-05T01:59:46.327Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.8,9,2,0.4088,6.2033,26.2582,-25.6416,-9.2684,3.5845,0.5597,1.7677,8.499,-133.5194,-4.6251,-1.4463,50.0024,5.3467,-16.889,30,7.2,24,2170,227,NA,NA,NA,NA,NA,NA,FALSE,-26.5,5.8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
