"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717939,"2023-06-01",6,"2023-06-01T02:54:10.133Z","2023-06-01T02:54:13.402Z",TRUE,"pitch","c7342d48-dda4-4e52-b13c-e45c3d38465a",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.12,1.43,NA,108.62,154.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.8,2,0.91,0.3884,6.486,30.6942,-14.688,-5.2477,8.672,0.2198,3.1385,6.0958,-140.7982,-4.8274,-1.2871,50.0016,5.8193,-10.5805,30,3.6,24,2301,215,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",5,"2023-06-01T02:53:45.004Z","2023-06-01T02:53:50.028Z",TRUE,"pitch","f02654a4-8457-4e16-9ef9-999ae8ec0269",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.9708,1.4293,NA,77.89,147.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.8,12,0.92,0.3847,6.3686,29.9409,-20.3444,-9.1885,5.7503,1.0261,3.373,9.2695,-141.9411,-3.377,-1.075,50.0045,5.8605,-18.9085,38.4,4.8,24,2242,216,NA,NA,NA,NA,NA,NA,FALSE,-18.6,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",4,"2023-06-01T02:53:25.752Z","2023-06-01T02:53:30.528Z",TRUE,"pitch","941001ea-6be2-41fb-a57f-981a9733b524",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.9956,1.4293,NA,115.33,138.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.8,12,0.86,0.3879,6.3176,31.0025,-16.7919,-5.9484,7.6142,0.0438,3.7192,5.7798,-140.9935,-3.0218,-1.2564,50.0031,5.8837,-12.0184,31.2,3.6,24,2210,220,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",3,"2023-06-01T02:53:02.171Z","2023-06-01T02:53:06.671Z",TRUE,"pitch","4ff09931-9692-41b8-973f-5d14158c5401",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1193,1.4293,NA,87.9,178.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,6,0.91,0.4398,6.5121,25.9864,-37.3059,7.216,-3.2683,0.7633,2.2384,3.4127,-124.7142,-0.8895,-1.562,50.0035,5.687,11.3238,18,9.6,24,2656,39,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-5.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",2,"2023-06-01T02:52:41.530Z","2023-06-01T02:52:45.018Z",TRUE,"pitch","957d0aa5-6ebf-4717-9ad5-bc32c02cf608",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1193,1.4293,NA,117.62,129.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.7,11,0.83,0.3914,6.3823,32.114,-17.7771,-5.8246,7.2604,-0.0162,4.0638,5.3881,-140.0345,-1.9079,-1.21,50.0026,5.919,-11.5489,30,4.8,24,2170,221,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",1,"2023-06-01T02:52:19.670Z","2023-06-01T02:52:24.336Z",TRUE,"pitch","2a45271f-e1d6-44c0-b8bf-271e42e0adab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0946,1.4293,NA,90.4,169.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.6,6,0.85,0.3904,6.4705,29.2,-16.4831,-6.3187,7.8519,0.6979,2.5547,7.954,-139.8885,-5.7251,-1.3507,50.0004,5.6945,-12.6224,32.4,4.8,24,2185,220,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T02:51:47.840Z","2023-06-01T02:52:19.670Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Gleyber Torres lines out to shortstop J. P. Crawford.",0,0,0,36,"top",6,"2023-06-01T02:52:17.485Z","2023-06-01T02:54:41.625Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T02:51:12.456Z","2023-06-01T02:51:20.477Z",TRUE,"pitch","a9cebcb3-b8de-4c77-8287-377ffcf8145f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.34,1.61,NA,103.95,168.96,"bunt_grounder","soft","5",120.6,191.86,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Sac Bunt","sac_bunt","Greg Allen out on a sacrifice bunt, third baseman Eugenio Suarez to first baseman Ty France. Kyle Higashioka to 2nd.",0,0,0,35,"top",6,"2023-06-01T02:50:50.045Z","2023-06-01T02:51:20.477Z",TRUE,FALSE,FALSE,TRUE,4,0,0,2,656185,"Greg Allen","/api/v1/people/656185","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.7,6,2,0.4454,6.4317,25.3254,-36.0081,8.4143,-2.5085,0.3424,2.5861,1.8914,-123.1431,-0.2289,-1.5292,50.0015,5.7363,12.8712,20.4,9.6,24,2548,49,29.7,2,21,NA,NA,NA,TRUE,-42.6,-4.3,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,543309,"Kyle Higashioka","/api/v1/people/543309"
717939,"2023-06-01",1,"2023-06-01T02:50:33.415Z","2023-06-01T02:50:44.455Z",TRUE,"pitch","411ff5a1-ca12-454d-800e-4293195541c6",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.34,1.53,NA,143.06,178.75,"line_drive","medium","7",86.57,89.63,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Kyle Higashioka singles on a line drive to left fielder Jarred Kelenic.",0,0,0,34,"top",6,"2023-06-01T02:49:46.402Z","2023-06-01T02:50:44.455Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.8,4,0.91,0.389,6.412,30.0902,-16.0268,-5.2137,8.0315,-0.6836,2.2234,3.9353,-140.4998,-6.8905,-1.421,50.0053,5.7382,-10.4861,28.8,3.6,24,2104,222,98.5,13,250,NA,NA,NA,FALSE,-15.8,13.4,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T02:50:12.556Z","2023-06-01T02:50:18.135Z",TRUE,"pitch","3e663ef6-f466-415d-93da-c51a42022be2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4384,1.5293,NA,81.18,197.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Kyle Higashioka singles on a line drive to left fielder Jarred Kelenic.",0,0,0,34,"top",6,"2023-06-01T02:49:46.402Z","2023-06-01T02:50:44.455Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,77.1,14,2,0.4528,6.4234,23.0735,-41.808,4.9653,-6.4944,0.9398,1.5218,4.1304,-120.8652,-1.5156,-1.4352,50.0051,5.8212,7.3622,10.8,12,24,2414,37,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-11.9,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",3,"2023-06-01T02:49:29.186Z","2023-06-01T02:49:40.204Z",TRUE,"pitch","b2b2bc10-203a-49f0-8688-491b17ac897e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.08,1.48,NA,129.65,172.8,"fly_ball","medium","9",176.55,117.35,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Anthony Volpe flies out to right fielder Teoscar Hernandez.",0,0,0,33,"top",6,"2023-06-01T02:48:15.042Z","2023-06-01T02:49:40.204Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.8,4,0.92,0.389,6.4926,29.9864,-13.8591,-5.4952,9.1085,-0.3318,2.4438,4.8565,-140.4719,-6.7107,-1.364,50.0044,5.7542,-11.0508,33.6,3.6,24,2140,218,96.1,53,241,NA,NA,NA,TRUE,-13.8,15.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",2,"2023-06-01T02:49:11.664Z","2023-06-01T02:49:17.353Z",TRUE,"pitch","8f74b75e-b925-4a32-a115-084f355bb231",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2278,1.4793,NA,141.58,139.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Anthony Volpe flies out to right fielder Teoscar Hernandez.",0,0,0,33,"top",6,"2023-06-01T02:48:15.042Z","2023-06-01T02:49:40.204Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89,11,0.91,0.3878,6.3437,29.8115,-16.3248,-4.5891,7.8314,-0.6449,3.6871,3.5099,-140.8344,-3.4089,-1.3066,50.0012,5.9591,-9.2847,26.4,3.6,24,2045,219,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",1,"2023-06-01T02:48:53.463Z","2023-06-01T02:49:00.153Z",TRUE,"pitch","c0185a68-05fa-4bbe-a4ed-66ea2a4e1cdc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3509,1.6763,NA,137.09,144.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Anthony Volpe flies out to right fielder Teoscar Hernandez.",0,0,0,33,"top",6,"2023-06-01T02:48:15.042Z","2023-06-01T02:49:40.204Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.1,11,0.89,0.3909,6.3592,30.6521,-15.5593,-5.8828,8.3476,-0.5271,3.5054,4.5132,-139.9492,-3.7304,-1.3938,50.0002,5.8703,-11.7043,33.6,3.6,24,2068,226,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.5,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",0,"2023-06-01T02:48:33.491Z","2023-06-01T02:48:36.887Z",TRUE,"pitch","5b40846d-dc45-45fb-b44c-320803973d8e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.08,1.48,NA,162.22,186.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Anthony Volpe flies out to right fielder Teoscar Hernandez.",0,0,0,33,"top",6,"2023-06-01T02:48:15.042Z","2023-06-01T02:49:40.204Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.6,13,0.92,0.3955,6.3336,28.3638,-21.9932,-9.3931,5.2363,-1.1864,1.9197,3.7639,-138.0418,-6.6626,-1.3406,50.0065,5.827,-18.2812,37.2,6,24,2130,217,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",2,"2023-06-01T02:46:12.490Z","2023-06-01T02:46:19.597Z",TRUE,"pitch","6f70eecc-0f99-4d14-9a7a-279e1aca368f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.06,1.42,NA,126.25,173.82,"line_drive","medium","7",65.35,87.22,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Kolten Wong lines out to left fielder Willie Calhoun.",0,0,0,32,"bottom",5,"2023-06-01T02:45:32.980Z","2023-06-01T02:46:19.597Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543939,"Kolten Wong","/api/v1/people/543939","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.7,5,2,0.4038,6.364,27.0783,-22.4899,-6.7871,5.1865,-0.2426,2.4058,4.8299,-135.1949,-3.9922,-1.1627,50.0039,5.4635,-12.6738,26.4,6,24,2552,219,96.8,20,316,NA,NA,NA,TRUE,-22.7,8.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717939,"2023-06-01",1,"2023-06-01T02:45:57.214Z","2023-06-01T02:46:01.647Z",TRUE,"pitch","3b64fc09-cee9-4425-9a7f-f57dcc43bcd8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0098,1.4193,NA,77.95,203.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Kolten Wong lines out to left fielder Willie Calhoun.",0,0,0,32,"bottom",5,"2023-06-01T02:45:32.980Z","2023-06-01T02:46:19.597Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543939,"Kolten Wong","/api/v1/people/543939","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.5,14,2,0.4056,6.3016,26.8664,-21.8209,-5.8602,5.5944,1.0244,1.2997,7.0134,-134.5952,-6.6486,-0.8433,50.0021,5.3272,-10.844,22.8,6,24,2516,220,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
