"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746233,"2024-05-14",2,"2024-05-14T03:21:35.153Z","2024-05-14T03:21:38.955Z",TRUE,"pitch","4c7f1ca2-d1bc-4971-9f91-e4531b11de00",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2749,1.5604,NA,115.6,159.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Brendan Donovan singles on a line drive to center fielder Kevin Pillar. Nolan Gorman to 3rd. Iván Herrera to 2nd.",0,1,4,47,"top",7,"2024-05-14T03:21:33.020Z","2024-05-14T03:22:19.729Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.6,73.4,2,0.91,0.4728,6.3094,21.9535,-37.838,-3.8784,-4.1677,0.0367,2.9453,-1.0178,-115.9155,0.1163,0.9855,50.004,6.5114,-5.2699,8.4,10.8,24,1700,323,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-7.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T03:19:04.960Z","2024-05-14T03:19:20.619Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Brendan Donovan singles on a line drive to center fielder Kevin Pillar. Nolan Gorman to 3rd. Iván Herrera to 2nd.",0,1,4,47,"top",7,"2024-05-14T03:21:33.020Z","2024-05-14T03:22:19.729Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T03:19:20.619Z","2024-05-14T03:21:35.153Z",FALSE,"action",NA,NA,"Pitching Change: Matt Moore replaces Adam Cimber.","Pitching Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,519043,"/api/v1/people/519043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Single","single","Brendan Donovan singles on a line drive to center fielder Kevin Pillar. Nolan Gorman to 3rd. Iván Herrera to 2nd.",0,1,4,47,"top",7,"2024-05-14T03:21:33.020Z","2024-05-14T03:22:19.729Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T03:18:42.229Z","2024-05-14T03:18:52.032Z",TRUE,"pitch","c1e16c91-e31e-4a39-a46b-00913826be70",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.29,1.47,NA,151.07,202.2,"line_drive","hard","7",86.35,84.17,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Iván Herrera singles on a sharp line drive to left fielder Taylor Ward. Nolan Gorman to 2nd.",0,1,4,46,"top",7,"2024-05-14T03:17:58.377Z","2024-05-14T03:18:52.032Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,671056,"Iván Herrera","/api/v1/people/671056","R","Right",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85,76.9,13,2,0.4463,6.4451,26.6245,-35.8742,-7.5089,-2.4275,-0.8939,1.3546,9.9484,-123.159,4.4879,-4.0279,50.0048,2.5595,-11.4269,14.4,9.6,24,2261,261,111.4,10,216,NA,NA,NA,FALSE,-41.3,-2.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669357,"Nolan Gorman","/api/v1/people/669357",671056,"Iván Herrera","/api/v1/people/671056",NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T03:18:16.111Z","2024-05-14T03:18:19.664Z",TRUE,"pitch","c62ff220-2939-4643-b5c7-1b8d8d583cdb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.29,1.47,NA,146.8,176.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Iván Herrera singles on a sharp line drive to left fielder Taylor Ward. Nolan Gorman to 2nd.",0,1,4,46,"top",7,"2024-05-14T03:17:58.377Z","2024-05-14T03:18:52.032Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,671056,"Iván Herrera","/api/v1/people/671056","R","Right",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",83.8,75.1,4,0.91,0.4548,6.5025,27.4415,-39.5159,-8.777,-5.0191,-0.7817,2.3037,10.1128,-121.2144,7.4772,-3.9008,50.0027,2.6563,-12.8401,15.6,10.8,24,1880,275,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-6.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T03:18:00.675Z","2024-05-14T03:18:04.067Z",TRUE,"pitch","7b87a3d5-0a0c-4020-82f6-b5bf1d594252",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2659,1.4383,NA,43.31,174.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Iván Herrera singles on a sharp line drive to left fielder Taylor Ward. Nolan Gorman to 2nd.",0,1,4,46,"top",7,"2024-05-14T03:17:58.377Z","2024-05-14T03:18:52.032Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,671056,"Iván Herrera","/api/v1/people/671056","R","Right",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85,76.3,12,0.91,0.4501,6.5734,27.0851,-41.7184,-9.2838,-6.381,1.9333,2.3666,16.2552,-122.3173,7.8166,-3.632,50.0033,2.7282,-13.8835,14.4,10.8,24,2284,261,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-8.8,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T03:17:45.673Z","2024-05-14T03:18:00.675Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,671056,"/api/v1/people/671056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Iván Herrera singles on a sharp line drive to left fielder Taylor Ward. Nolan Gorman to 2nd.",0,1,4,46,"top",7,"2024-05-14T03:17:58.377Z","2024-05-14T03:18:52.032Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,671056,"Iván Herrera","/api/v1/people/671056","R","Right",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T03:17:11.618Z","2024-05-14T03:17:22.086Z",TRUE,"pitch","face849e-a1ec-439c-8e5a-88d2c2f5fdf8",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.46,1.64,NA,111.3,170.11,"ground_ball","medium","7",111.14,140.05,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Nolan Gorman singles on a ground ball to left fielder Taylor Ward.",0,1,4,45,"top",7,"2024-05-14T03:17:05.064Z","2024-05-14T03:17:22.086Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",73,65.8,5,0.9,0.5212,6.4056,21.1803,-24.0747,8.9273,7.2769,0.1495,2.5432,6.3076,-105.8459,5.6666,-4.0492,50.005,2.6098,9.9435,26.4,9.6,24,2419,98,74.9,3,56,NA,NA,NA,FALSE,-37.1,15.4,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T03:16:25.367Z","2024-05-14T03:16:50.735Z",TRUE,"pitch","27c65a88-759f-4193-a29b-f84322698abf",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.37,1.63,NA,106.4,175.67,"fly_ball","medium","7",43.83,69.5,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Home Run","home_run","Nolan Arenado homers (3) on a fly ball to left field.",1,1,4,44,"top",7,"2024-05-14T03:16:05.689Z","2024-05-14T03:16:50.735Z",TRUE,TRUE,FALSE,FALSE,38,0,0,0,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",83.5,75.6,6,2,0.4545,6.4477,24.6786,-35.0975,-6.8846,-1.9908,0.2782,2.3375,11.6293,-120.7683,6.4675,-3.7166,50.0023,2.7195,-10.1175,13.2,9.6,24,2206,268,100.2,36,378,NA,NA,NA,FALSE,-41.4,-1.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",6,"2024-05-14T03:14:01.462Z","2024-05-14T03:14:05.981Z",TRUE,"pitch","edc4bd03-904a-4cd3-8eed-ee5211a8c346",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.19,1.5,NA,98.37,199.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,83.4,9,2,0.4152,7.1888,28.1599,-27.9147,1.763,2.4153,0.4888,1.4402,4.1423,-131.95,-5.8494,-1.3306,50.0035,5.7436,3.1065,7.2,7.2,24,2408,165,NA,NA,NA,NA,NA,NA,TRUE,-30,3.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",5,"2024-05-14T03:13:43.370Z","2024-05-14T03:13:46.766Z",TRUE,"pitch","d1d2b2d3-1944-4833-b775-50eecee452d0",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1503,1.4678,NA,17.45,230.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,79.2,14,2,0.4402,7.1887,26.458,-28.5653,7.8256,2.3053,2.6116,0.2961,6.797,-124.6996,-7.3202,-1.1719,50.0033,5.6452,12.2507,24,8.4,24,2563,49,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.6,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",4,"2024-05-14T03:13:22.545Z","2024-05-14T03:13:25.909Z",TRUE,"pitch","215a567f-f3f0-49c0-a66a-37c9dc89d049",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.19,1.5,NA,89.27,171.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.9,6,2,0.3955,7.2928,32.6833,-13.6065,-3.8525,9.5712,0.7274,2.474,6.2309,-138.791,-6.4409,-1.052,50.0037,5.7407,-7.4747,21.6,3.6,24,2169,208,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.1,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",3,"2024-05-14T03:13:04.167Z","2024-05-14T03:13:07.746Z",TRUE,"pitch","2220b546-6814-499b-913c-5289210ad783",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.19,1.5,NA,68.05,169.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,12,2,0.3954,7.2217,33.1692,-12.4288,-2.9253,10.1748,1.2841,2.5529,7.3962,-138.9089,-6.644,-1.0413,50.0001,5.814,-5.6758,15.6,3.6,24,2248,208,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",2,"2024-05-14T03:12:47.381Z","2024-05-14T03:12:50.730Z",TRUE,"pitch","e0e8cd4a-b98f-4dc6-a29e-9a4deaf060bd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.19,1.5,NA,52.15,211.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.5,14,2,0.42,7.077,28.8795,-27.6297,3.5239,2.642,1.7012,1.0222,6.5148,-130.6803,-6.6727,-1.2871,50.0043,5.699,6.0622,14.4,7.2,24,2384,157,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.5,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",1,"2024-05-14T03:12:27.031Z","2024-05-14T03:12:30.557Z",TRUE,"pitch","129b5cbc-55f3-4f82-8049-dc280d288450",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.19,1.5,NA,92.45,165.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.6,3,2,0.4232,7.1737,27.1194,-27.3429,3.4176,2.8491,0.6441,2.7097,4.1572,-129.4419,-2.6084,-1.4271,50.0047,5.8249,5.7964,13.2,7.2,24,2445,131,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.8,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746233,"2024-05-14",0,"2024-05-14T03:12:11.375Z","2024-05-14T03:12:14.768Z",TRUE,"pitch","06db6929-cb6e-4963-bb39-d2a67930d039",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2619,1.4682,NA,29.07,196.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,0,4,43,"bottom",6,"2024-05-14T03:12:10.353Z","2024-05-14T03:14:05.981Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",681517,"Kyle Leahy","/api/v1/people/681517","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.9,14,2,0.4187,7.2149,27.704,-26.8675,2.7832,3.0637,2.3068,1.5735,8.2392,-130.8325,-5.4596,-1.2454,50.0051,5.7022,4.8219,13.2,7.2,24,2459,147,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4.6,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
