"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718220,"2023-05-10",3,"2023-05-11T01:35:49.486Z","2023-05-11T01:35:57.252Z",TRUE,"pitch","4d6fadc6-b6a3-4e77-81bc-80cc383dbd83",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.23,1.53,NA,94.69,178.5,"ground_ball","medium","6",119.15,147.43,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernandez grounds into a double play, shortstop Orlando Arcia to first baseman Matt Olson. Justin Turner out at 2nd. Enrique Hernandez out at 1st.",0,3,2,57,"top",8,"2023-05-11T01:34:22.523Z","2023-05-11T01:35:57.252Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.8,6,0.89,0.3964,6.1906,25.3684,-16.1706,-4.5537,8.244,0.5853,2.2325,4.09,-137.245,-8.409,-0.3199,50.0044,6.3994,-8.8409,25.2,3.6,24,2071,199,99.8,-20,7,NA,NA,NA,TRUE,-16.7,13.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",2,"2023-05-11T01:35:19.802Z","2023-05-11T01:35:24.501Z",TRUE,"pitch","e53d1cae-f302-46db-9a16-582e5ea558f1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.23,1.53,NA,116.89,152.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernandez grounds into a double play, shortstop Orlando Arcia to first baseman Matt Olson. Justin Turner out at 2nd. Enrique Hernandez out at 1st.",0,3,2,57,"top",8,"2023-05-11T01:34:22.523Z","2023-05-11T01:35:57.252Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.7,2,0.91,0.395,6.1589,26.9154,-14.1818,-2.4675,9.2102,0.003,3.1794,1.8763,-137.9807,-6.5757,-0.3608,50.0036,6.5256,-4.8207,15.6,3.6,24,2016,198,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",1,"2023-05-11T01:34:58.349Z","2023-05-11T01:35:03.372Z",TRUE,"pitch","d2cb888c-3648-4079-9b02-60819d5d3157",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.23,1.53,NA,104.67,168.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernandez grounds into a double play, shortstop Orlando Arcia to first baseman Matt Olson. Justin Turner out at 2nd. Enrique Hernandez out at 1st.",0,3,2,57,"top",8,"2023-05-11T01:34:22.523Z","2023-05-11T01:35:57.252Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.7,6,0.9,0.4002,6.1235,26.6055,-14.1351,-3.4174,9.4815,0.3235,2.6067,3.0341,-136.2623,-7.8497,-0.354,50.0064,6.4778,-6.5043,20.4,3.6,24,2007,197,NA,NA,NA,NA,NA,NA,FALSE,-15,16,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",0,"2023-05-11T01:34:39.671Z","2023-05-11T01:34:43.547Z",TRUE,"pitch","eb23a77b-a813-4010-baab-928f589e4e4a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2699,1.6389,NA,96.68,182.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernandez grounds into a double play, shortstop Orlando Arcia to first baseman Matt Olson. Justin Turner out at 2nd. Enrique Hernandez out at 1st.",0,3,2,57,"top",8,"2023-05-11T01:34:22.523Z","2023-05-11T01:35:57.252Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.8,9,0.89,0.4001,6.1911,26.0779,-14.299,-4.8935,9.39,0.5331,2.07,3.8422,-136.1729,-8.9174,-0.2509,50.0024,6.3466,-9.3153,28.8,3.6,24,2062,200,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.6,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",3,"2023-05-11T01:34:08.883Z","2023-05-11T01:34:14.772Z",TRUE,"pitch","6241a67b-a563-47d4-a348-7dab79d84257",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.21,1.42,NA,131.32,202.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,3,2,56,"top",8,"2023-05-11T01:32:45.885Z","2023-05-11T01:34:14.772Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74.5,7,0.9,0.4671,6.024,22.3573,-33.0315,-0.1976,-0.6184,-0.3756,1.3535,0.5228,-117.3101,-4.738,-0.5757,50.0021,6.4814,-0.2752,0,9.6,24,1851,63,NA,NA,NA,NA,NA,NA,TRUE,-44.2,-2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
718220,"2023-05-10",2,"2023-05-11T01:33:39.897Z","2023-05-11T01:33:44.170Z",TRUE,"pitch","087bc147-ad6b-4e69-b2b3-f5aea28b7b4e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.21,1.42,NA,105.81,169.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,3,2,56,"top",8,"2023-05-11T01:32:45.885Z","2023-05-11T01:34:14.772Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.9,6,0.9,0.398,6.117,28.3495,-13.2271,-3.1087,9.8594,0.2935,2.5705,3.4433,-137.2613,-7.7813,-0.5691,50.0034,6.329,-5.9745,19.2,3.6,24,2147,200,NA,NA,NA,NA,NA,NA,FALSE,-14,16.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",1,"2023-05-11T01:33:18.312Z","2023-05-11T01:33:21.747Z",TRUE,"pitch","1c419124-09c2-4919-89c6-01c93119c0d8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.21,1.42,NA,116.53,187.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,3,2,56,"top",8,"2023-05-11T01:32:45.885Z","2023-05-11T01:34:14.772Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74,8,0.9,0.469,6.0136,23.3777,-34.7267,2.4881,-1.8457,0.0122,1.8954,0.6079,-117.0608,-3.3178,-0.5745,50.0051,6.6026,3.4322,6,10.8,24,1914,73,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",0,"2023-05-11T01:33:02.350Z","2023-05-11T01:33:06.363Z",TRUE,"pitch","13b1a56a-9c05-4bb8-b977-9dbf78920dcb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2251,1.4818,NA,118.22,164.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,3,2,56,"top",8,"2023-05-11T01:32:45.885Z","2023-05-11T01:34:14.772Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,73.3,2,0.9,0.4748,6.1317,20.5499,-35.7591,0.7323,-2.656,-0.0319,2.7416,1.0387,-115.1839,-1.0526,-0.5831,50.0029,6.6491,0.9881,2.4,10.8,24,1940,63,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-4.8,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",5,"2023-05-11T01:32:36.277Z","2023-05-11T01:32:43.475Z",TRUE,"pitch","f361074b-082a-4b17-b4ce-8ddaa4d5b686",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4715,1.594,NA,140.11,124.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Justin Turner walks.",0,3,2,55,"top",8,"2023-05-11T01:30:48.900Z","2023-05-11T01:32:43.475Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.8,11,0.9,0.4758,6.0118,20.6426,-35.6566,2.8985,-2.5905,-0.6062,4.2155,-0.7703,-114.9646,1.8622,-0.6441,50.0048,6.8475,3.8933,6,10.8,24,1891,72,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-4,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
718220,"2023-05-10",4,"2023-05-11T01:32:19.201Z","2023-05-11T01:32:24.125Z",TRUE,"pitch","1117dc42-b29d-4bf5-bef8-2147afce36d4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5163,1.6165,NA,127.68,109.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Justin Turner walks.",0,3,2,55,"top",8,"2023-05-11T01:30:48.900Z","2023-05-11T01:32:43.475Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.6,11,0.89,0.3996,6.015,26.4306,-21.2297,-3.2468,5.7351,-0.2801,4.7777,1.6073,-136.3978,-1.3332,-0.4512,50.002,6.7188,-6.1951,15.6,4.8,24,1903,196,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",3,"2023-05-11T01:32:03.161Z","2023-05-11T01:32:07.496Z",TRUE,"pitch","cc720908-4291-4311-8e4f-82108a1e8bd6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5611,1.6389,NA,58.33,163.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Justin Turner walks.",0,3,2,55,"top",8,"2023-05-11T01:30:48.900Z","2023-05-11T01:32:43.475Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.8,12,0.91,0.3959,6.2382,25.5565,-12.0159,-3.0148,10.3572,1.5392,2.805,5.9053,-137.4592,-7.7311,-0.2288,50.0049,6.4383,-5.8694,19.2,2.4,24,1963,202,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",2,"2023-05-11T01:31:37.939Z","2023-05-11T01:31:42.601Z",TRUE,"pitch","29280895-e2db-4f95-ac8c-fa363bd40fbd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.38,1.54,NA,117.81,168.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Justin Turner walks.",0,3,2,55,"top",8,"2023-05-11T01:30:48.900Z","2023-05-11T01:32:43.475Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.7,5,0.9,0.4728,6.1069,19.3313,-32.2606,0.4126,-0.0648,-0.0213,2.5948,1.0426,-115.3798,-2.04,-0.5307,50.0015,6.5679,0.5621,1.2,9.6,24,1848,73,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-0.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",1,"2023-05-11T01:31:25.364Z","2023-05-11T01:31:29.484Z",TRUE,"pitch","5bbd0a9e-7c1a-4b8a-aee2-b0ad4d8d2a2b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5837,1.6839,NA,56.68,167.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Justin Turner walks.",0,3,2,55,"top",8,"2023-05-11T01:30:48.900Z","2023-05-11T01:32:43.475Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.6,14,0.9,0.3961,6.2185,26.8358,-14.1022,-3.5264,9.3015,1.5824,2.6241,6.0358,-137.6152,-7.9598,-0.1683,50.0014,6.4834,-6.8509,20.4,3.6,24,1913,197,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",0,"2023-05-11T01:31:10.595Z","2023-05-11T01:31:14.373Z",TRUE,"pitch","1bebcac5-f2f0-4fae-acdc-510332e442c5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.38,1.54,NA,74.47,164.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Justin Turner walks.",0,3,2,55,"top",8,"2023-05-11T01:30:48.900Z","2023-05-11T01:32:43.475Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",623433,"Nick Anderson","/api/v1/people/623433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.6,12,0.89,0.4,6.155,27.2881,-16.2782,-1.8833,8.348,1.1158,2.7548,4.6566,-136.4348,-7.0498,-0.361,50.0008,6.4746,-3.5857,8.4,3.6,24,1973,196,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",0,"2023-05-11T01:28:28.281Z","2023-05-11T01:28:34.620Z",TRUE,"pitch","1e79c88f-ad66-4167-bd47-f368e88dbf21",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.49,1.62,NA,122.46,185.33,"line_drive","hard","9",187.99,78.14,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Michael Harris II lines out sharply to right fielder Alex Verdugo.",0,3,2,54,"bottom",7,"2023-05-11T01:28:05.141Z","2023-05-11T01:28:34.620Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.1,8,2,0.4343,6.7007,24.3801,-35.3092,2.2244,-1.9391,-0.1432,1.9797,2.3427,-125.8877,-3.166,-1.3732,50.0052,6.0976,3.5885,6,9.6,24,2372,45,107.1,14,337,NA,NA,NA,TRUE,-40.4,-4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718220,"2023-05-10",4,"2023-05-11T01:27:57.509Z","2023-05-11T01:28:04.733Z",TRUE,"pitch","4b9bbcbc-61b5-429f-93c9-ba67c27d760c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.31,1.53,NA,106.18,158.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Travis d'Arnaud strikes out swinging.",0,3,2,53,"bottom",7,"2023-05-11T01:26:23.809Z","2023-05-11T01:28:04.733Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.3,3,2,0.4386,6.7363,22.9136,-34.3761,3.337,-1.3935,0.2839,2.9661,2.6174,-124.4606,-1.0287,-1.2116,50.002,6.2094,5.2801,9.6,8.4,24,2424,44,NA,NA,NA,NA,NA,NA,TRUE,-39.6,-2.5,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
