"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746636,"2024-05-19",3,"2024-05-19T19:01:53.776Z","2024-05-19T19:01:57.653Z",TRUE,"pitch","0103e6e7-3039-4c73-8926-56b48fa480c1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.59,NA,91.81,165.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Ryan Jeffers pops out to first baseman Josh Naylor in foul territory.",0,1,2,43,"top",7,"2024-05-19T19:00:46.920Z","2024-05-19T19:02:39.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.6,6,2,0.4303,6.6329,24.7928,-23.3597,3.7621,5.3671,0.661,2.6988,6.4228,-127.0398,-3.6737,-2.3839,50.0037,6.0095,6.1809,16.8,6,24,2616,114,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",2,"2024-05-19T19:01:33.059Z","2024-05-19T19:01:38.326Z",TRUE,"pitch","64556133-ac2a-4ffc-824a-18d043c9b2d0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2839,1.5943,NA,109.27,124.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Ryan Jeffers pops out to first baseman Josh Naylor in foul territory.",0,1,2,43,"top",7,"2024-05-19T19:00:46.920Z","2024-05-19T19:02:39.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.2,12,2,0.3921,6.5194,27.7775,-14.4271,-2.3394,8.9552,0.2029,4.2167,7.3304,-139.0818,-2.722,-2.1495,50.0041,6.1509,-4.6375,12,3.6,24,2358,201,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16,2.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T19:01:05.902Z","2024-05-19T19:01:09.646Z",TRUE,"pitch","4f7baa75-11bd-4ec4-9166-2ab8a770d935",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.28,1.59,NA,75.78,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Ryan Jeffers pops out to first baseman Josh Naylor in foul territory.",0,1,2,43,"top",7,"2024-05-19T19:00:46.920Z","2024-05-19T19:02:39.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.8,14,2,0.4276,6.6233,22.3331,-26.8497,1.0213,3.1914,1.0814,1.5843,8.2237,-127.3517,-5.4455,-2.3016,50.0024,5.8329,1.703,6,7.2,24,2736,90,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.9,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T19:00:46.920Z","2024-05-19T19:00:52.140Z",TRUE,"pitch","33093f83-2cb5-4964-82e7-2f8c7a92d388",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2839,1.6442,NA,46.94,168.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Ryan Jeffers pops out to first baseman Josh Naylor in foul territory.",0,1,2,43,"top",7,"2024-05-19T19:00:46.920Z","2024-05-19T19:02:39.591Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.6,12,2,0.4271,6.7256,23.4128,-24.3825,2.994,4.6665,1.8381,2.6148,9.4606,-127.6624,-3.5441,-2.2875,50.004,5.9152,4.9976,14.4,6,24,2722,119,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.9,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T18:59:56.292Z","2024-05-19T19:00:06.821Z",TRUE,"pitch","201707e9-6d0c-449d-a75e-3a03f4d07aec",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.56,1.77,NA,144.56,163.15,"line_drive","medium",NA,211.85,122.29,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Max Kepler hits a ground-rule double (11) on a line drive down the right-field line, on fan interference.",0,1,2,42,"top",7,"2024-05-19T18:59:27.370Z","2024-05-19T19:00:06.821Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,596146,"Max Kepler","/api/v1/people/596146","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.7,4,2,0.4521,6.5244,21.4259,-20.5268,-7.8396,7.8197,-0.723,2.8009,6.2053,-120.7155,-3.5851,-2.2966,50.0051,6.0927,-11.6809,26.4,6,24,2077,211,76.3,30,251,NA,NA,NA,FALSE,-25.8,13.7,12.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA,NA
746636,"2024-05-19",3,"2024-05-19T18:57:27.524Z","2024-05-19T18:57:36.553Z",TRUE,"pitch","a14ee13f-2cbb-4089-bb23-bdef9b542d3f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.63,NA,120,143.12,"popup","medium","2",114.66,203.01,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Pop Out","field_out","José Ramírez pops out to catcher Ryan Jeffers in foul territory.",0,1,2,41,"bottom",6,"2024-05-19T18:56:11.648Z","2024-05-19T18:57:36.553Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.7,11,0.91,0.3934,7.2445,29.2671,-13.9289,-6.1517,9.2789,-0.0787,3.5428,7.9961,-138.8966,-4.2105,-2.187,50.0031,5.9957,-12.0971,34.8,3.6,24,2207,213,66.1,82,31,NA,NA,NA,TRUE,-13.7,16.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",2,"2024-05-19T18:57:02.364Z","2024-05-19T18:57:05.947Z",TRUE,"pitch","59f24ec8-2407-433e-9667-c6dd17da02f0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3203,1.5943,NA,100.58,245.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Pop Out","field_out","José Ramírez pops out to catcher Ryan Jeffers in foul territory.",0,1,2,41,"bottom",6,"2024-05-19T18:56:11.648Z","2024-05-19T18:57:36.553Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,74.4,14,0.9,0.4739,6.7391,20.0748,-40.2712,2.2361,-5.9744,0.4308,-0.2664,5.9705,-115.2772,-5.3929,-2.4764,50.0049,5.9629,3.0288,4.8,12,24,2162,21,NA,NA,NA,NA,NA,NA,FALSE,-55.2,-11.9,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T18:56:44.812Z","2024-05-19T18:56:49.787Z",TRUE,"pitch","957a2c75-9cc5-4428-9060-16457641b69a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.41,1.63,NA,137.9,192.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Pop Out","field_out","José Ramírez pops out to catcher Ryan Jeffers in foul territory.",0,1,2,41,"bottom",6,"2024-05-19T18:56:11.648Z","2024-05-19T18:57:36.553Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.4,7,0.9,0.4439,6.9031,21.9565,-28.8477,-9.4245,2.1553,-0.5484,1.717,8.1936,-122.8929,-4.0162,-2.6844,50.005,5.7944,-14.5691,24,8.4,24,1984,251,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T18:56:31.980Z","2024-05-19T18:56:35.979Z",TRUE,"pitch","5942aa0d-b4b8-4619-9f08-f18175895f26",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4139,1.6442,NA,134.05,178.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Pop Out","field_out","José Ramírez pops out to catcher Ryan Jeffers in foul territory.",0,1,2,41,"bottom",6,"2024-05-19T18:56:11.648Z","2024-05-19T18:57:36.553Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,4,0.89,0.4023,7.1406,27.2926,-12.7533,-7.8702,10.3263,-0.4472,2.2373,7.9083,-135.6883,-7.5116,-2.365,50.0025,5.9138,-14.8018,43.2,3.6,24,2245,213,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",2,"2024-05-19T18:55:54.315Z","2024-05-19T18:56:02.827Z",TRUE,"pitch","db58a2ed-4c59-4480-a10d-611a25d23410",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.22,1.48,NA,100.28,189.78,"ground_ball","medium","3",149.61,165.71,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Andrés Giménez grounds out, first baseman Carlos Santana to pitcher Chris Paddack.",0,1,2,40,"bottom",6,"2024-05-19T18:55:07.982Z","2024-05-19T18:56:02.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,9,0.88,0.4019,7.0648,27.1787,-14.983,-7.7014,9.1195,0.4388,1.8149,9.5771,-135.8071,-8.3493,-2.1177,50.0056,5.9518,-14.5216,37.2,4.8,24,2216,213,99,-17,7,NA,NA,NA,TRUE,-16.2,15,12.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T18:55:37.876Z","2024-05-19T18:55:41.762Z",TRUE,"pitch","50826fec-e244-4e59-a2a5-2f3d4a3dbb07",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.17,1.5443,NA,99.38,183.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Andrés Giménez grounds out, first baseman Carlos Santana to pitcher Chris Paddack.",0,1,2,40,"bottom",6,"2024-05-19T18:55:07.982Z","2024-05-19T18:56:02.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.5,9,0.87,0.4095,7.1115,26.9586,-13.4192,-7.1263,10.3359,0.4622,2.035,9.1833,-133.4191,-7.9012,-2.0882,50.0044,5.9888,-12.9331,37.2,3.6,24,2173,211,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.3,11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T18:55:23.579Z","2024-05-19T18:55:27.749Z",TRUE,"pitch","8137bd1e-c8e9-402d-8cb3-4a23a26a90fb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2239,1.5193,NA,135.64,137.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Andrés Giménez grounds out, first baseman Carlos Santana to pitcher Chris Paddack.",0,1,2,40,"bottom",6,"2024-05-19T18:55:07.982Z","2024-05-19T18:56:02.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.3,11,0.91,0.4376,6.8634,21.6814,-26.3946,-0.2141,3.6287,-0.489,3.7528,5.3521,-124.4865,-0.4708,-2.6261,50.0014,6.103,-0.3422,1.2,7.2,24,2029,202,NA,NA,NA,NA,NA,NA,FALSE,-30.2,6.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",3,"2024-05-19T18:54:52.287Z","2024-05-19T18:55:00.293Z",TRUE,"pitch","0217fa56-8553-4837-b68b-4dc17585d019",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.27,1.53,NA,117.12,185.47,"ground_ball","medium","5",98.93,168.94,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jose Miranda to first baseman Carlos Santana.",0,1,2,39,"bottom",6,"2024-05-19T18:53:47.512Z","2024-05-19T18:55:00.293Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.7,8,0.9,0.4367,6.9906,22.7853,-27.8071,-0.2097,2.739,-0.0031,1.9746,6.2605,-124.9355,-4.0956,-2.5036,50.0058,5.8946,-0.3349,1.2,7.2,24,2066,201,86.1,1,53,NA,NA,NA,TRUE,-32.5,4.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",2,"2024-05-19T18:54:32.750Z","2024-05-19T18:54:36.754Z",TRUE,"pitch","266e8b25-007f-42d4-b28b-4b5f836cc88a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.27,1.53,NA,61.49,232.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jose Miranda to first baseman Carlos Santana.",0,1,2,39,"bottom",6,"2024-05-19T18:53:47.512Z","2024-05-19T18:55:00.293Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,80.6,14,0.88,0.4365,6.966,20.8493,-26.9505,-0.5356,3.2605,1.4563,0.2507,9.5467,-124.6334,-8.3301,-2.3253,50.0022,5.8046,-0.859,1.2,7.2,24,2073,224,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.4,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",1,"2024-05-19T18:54:20.071Z","2024-05-19T18:54:24.498Z",TRUE,"pitch","37f8ebb9-8664-411c-97b6-91ffde19807a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2739,1.5193,NA,51.83,186.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jose Miranda to first baseman Carlos Santana.",0,1,2,39,"bottom",6,"2024-05-19T18:53:47.512Z","2024-05-19T18:55:00.293Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.8,14,0.88,0.4053,7.0803,25.3317,-10.4849,-6.0488,11.69,1.7098,1.9332,11.8492,-134.4205,-8.9387,-1.942,50.0023,6.018,-11.2229,37.2,3.6,24,2349,204,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746636,"2024-05-19",0,"2024-05-19T18:54:08.018Z","2024-05-19T18:54:13.158Z",TRUE,"pitch","cc79e6b4-8d8f-4e7e-87f7-8c4b865b8a6b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2739,1.5193,NA,103.96,194.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jose Miranda to first baseman Carlos Santana.",0,1,2,39,"bottom",6,"2024-05-19T18:53:47.512Z","2024-05-19T18:55:00.293Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",663978,"Chris Paddack","/api/v1/people/663978","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.7,9,0.84,0.4438,7.0267,21.0787,-26.9209,-1.3506,3.3922,0.3421,1.6391,7.2599,-122.7556,-5.1111,-2.4603,50.0025,6.0012,-2.0919,2.4,7.2,24,2012,221,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.3,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
