"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
745025,"2024-04-27",6,"2024-04-27T01:58:58.532Z","2024-04-27T01:59:07.461Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,669701,"/api/v1/people/669701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Double","double","Josh Smith doubles (7) on a line drive to right fielder Will Benson.",0,1,1,52,"bottom",7,"2024-04-27T01:56:38.031Z","2024-04-27T01:59:18.759Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,669701,"Josh Smith","/api/v1/people/669701","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",4,"2024-04-27T01:56:26.361Z","2024-04-27T01:56:32.097Z",TRUE,"pitch","1f6e78f0-86cd-40f7-a0a4-2d5f88113d10",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.62,1.67,NA,104.85,171.9,"ground_ball","medium","3",157.58,168.89,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Evan Carter grounds out to first baseman Christian Encarnacion-Strand.",0,1,1,51,"bottom",7,"2024-04-27T01:54:29.265Z","2024-04-27T01:56:32.097Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.5,88.3,6,0.92,0.3904,5.4869,32.1894,-18.1801,0.9753,7.0242,0.3187,2.4772,1.3879,-140.3753,-6.6939,-0.3092,50.0066,6.0792,1.9439,6,3.6,24,2438,205,100.8,-13,12,NA,NA,NA,TRUE,-17.9,11.5,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",3,"2024-04-27T01:56:10.220Z","2024-04-27T01:56:14.376Z",TRUE,"pitch","d263f5c9-4098-44d7-83d1-4fbb5026de2a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.62,1.7193,NA,158.03,150.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Evan Carter grounds out to first baseman Christian Encarnacion-Strand.",0,1,1,51,"bottom",7,"2024-04-27T01:54:29.265Z","2024-04-27T01:56:32.097Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.4,88.3,11,0.91,0.3901,5.4219,31.5201,-16.7796,-0.2102,7.71,-1.0764,3.2817,-1.4573,-140.3535,-4.8522,-0.5233,50.0019,6.1242,-0.4197,2.4,3.6,24,2369,208,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",2,"2024-04-27T01:55:55.107Z","2024-04-27T01:55:59.836Z",TRUE,"pitch","f374d6bc-f456-46e3-b468-8e214780d9a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.62,1.7313,NA,131.53,137.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Evan Carter grounds out to first baseman Christian Encarnacion-Strand.",0,1,1,51,"bottom",7,"2024-04-27T01:54:29.265Z","2024-04-27T01:56:32.097Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,82.2,11,0.94,0.4177,5.5786,29.7691,-30.7694,-8.6957,0.8091,-0.3813,3.752,3.0918,-131.5012,0.0327,-0.4475,50.0036,6.0358,-15.1196,25.2,8.4,24,1894,219,NA,NA,NA,NA,NA,NA,FALSE,-31.9,1.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",1,"2024-04-27T01:55:39.690Z","2024-04-27T01:55:44.984Z",TRUE,"pitch","a4309dd3-a481-4cae-956c-ac77a3877e29",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.62,1.7339,NA,128.62,164.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Evan Carter grounds out to first baseman Christian Encarnacion-Strand.",0,1,1,51,"bottom",7,"2024-04-27T01:54:29.265Z","2024-04-27T01:56:32.097Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96,88,4,0.92,0.3916,5.461,31.1787,-18.8666,1.273,6.7149,-0.3048,2.7634,-0.3557,-139.7955,-5.8255,-0.3414,50.0028,6.1107,2.5224,7.2,3.6,24,2378,208,NA,NA,NA,NA,NA,NA,FALSE,-18.5,11.2,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",0,"2024-04-27T01:55:24.291Z","2024-04-27T01:55:33.634Z",TRUE,"pitch","5a36205f-4bef-49a4-b673-1d544f0db76c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.62,1.8275,NA,161.57,176.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Evan Carter grounds out to first baseman Christian Encarnacion-Strand.",0,1,1,51,"bottom",7,"2024-04-27T01:54:29.265Z","2024-04-27T01:56:32.097Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.4,13,0.91,0.4289,5.5436,27.8544,-31.8098,2.5951,0.2235,-1.1692,2.2918,-1.4892,-127.9935,-3.0251,-0.9153,50.0046,5.995,4.2812,7.2,8.4,24,2792,66,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-0.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",3,"2024-04-27T01:51:37.608Z","2024-04-27T01:51:44.866Z",TRUE,"pitch","eec50c79-a265-493c-a3b1-3b5acc4c416a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.67,1.78,NA,138.76,172.61,"ground_ball","hard","5",110.94,174.34,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Elly De La Cruz grounds out sharply, third baseman Josh Smith to first baseman Nathaniel Lowe.",0,1,1,50,"top",7,"2024-04-27T01:50:24.359Z","2024-04-27T01:51:44.866Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,4,0.91,0.3995,6.7778,30.8036,-10.2503,5.0433,11.5241,-0.5708,2.4509,-7.1494,-137.1751,-7.1364,1.416,50.0057,5.7879,9.5975,33.6,3.6,24,2396,154,100.5,-4,30,NA,NA,NA,TRUE,-11.3,19.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",2,"2024-04-27T01:51:18.279Z","2024-04-27T01:51:22.433Z",TRUE,"pitch","196d824b-a48b-4e96-b6a6-13616c1a9831",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.67,1.844,NA,101.21,216.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Elly De La Cruz grounds out sharply, third baseman Josh Smith to first baseman Nathaniel Lowe.",0,1,1,50,"top",7,"2024-04-27T01:50:24.359Z","2024-04-27T01:51:44.866Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.9,14,0.91,0.4448,6.4677,24.8623,-23.5921,7.2823,5.5918,0.4143,0.813,-5.1117,-123.209,-7.0653,1.5715,50.0042,5.7165,11.1785,22.8,7.2,24,2073,126,NA,NA,NA,NA,NA,NA,FALSE,-29.5,8.6,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",1,"2024-04-27T01:51:01.971Z","2024-04-27T01:51:05.553Z",TRUE,"pitch","f99225a1-ac30-40af-a4ce-440c475632ed",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.67,1.78,NA,83.7,178.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Elly De La Cruz grounds out sharply, third baseman Josh Smith to first baseman Nathaniel Lowe.",0,1,1,50,"top",7,"2024-04-27T01:50:24.359Z","2024-04-27T01:51:44.866Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77,14,0.92,0.4485,6.5612,24.2977,-23.3106,7.8362,5.8703,0.8736,2.2478,-4.3478,-122.171,-3.8342,1.6592,50.0031,5.8434,11.8338,25.2,7.2,24,2097,130,NA,NA,NA,NA,NA,NA,FALSE,-28.9,10,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",0,"2024-04-27T01:50:46.138Z","2024-04-27T01:50:53.333Z",TRUE,"pitch","a1514db8-c5bb-4995-859d-446e6c913855",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.593,1.7156,NA,148.17,189.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Elly De La Cruz grounds out sharply, third baseman Josh Smith to first baseman Nathaniel Lowe.",0,1,1,50,"top",7,"2024-04-27T01:50:24.359Z","2024-04-27T01:51:44.866Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,69.9,7,0.92,0.498,6.5085,21.3995,-42.541,-2.1594,-8.4844,-0.8178,1.8166,-4.0546,-110.382,0.3254,1.3304,50.0025,6.1817,-2.6383,4.8,14.4,24,2630,340,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-14.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",5,"2024-04-27T01:50:10.970Z","2024-04-27T01:50:21.710Z",TRUE,"pitch","42681a5d-82a0-48f1-b858-f327d4c737b4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.65,1.8,NA,116.3,173.03,"fly_ball","medium","7",78.84,113.17,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Will Benson flies out to left fielder Evan Carter.",0,1,1,49,"top",7,"2024-04-27T01:47:55.214Z","2024-04-27T01:50:21.710Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.2,5,0.92,0.3949,6.7778,31.1237,-10.0124,3.6838,11.3759,0.0182,2.4352,-5.1169,-138.7115,-7.3307,1.4085,50.0017,5.7803,7.176,27.6,2.4,24,2369,154,92.1,47,290,NA,NA,NA,TRUE,-10.9,19.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",3,"2024-04-27T01:49:27.188Z","2024-04-27T01:49:32.205Z",TRUE,"pitch","22e946f4-f216-49d2-9374-7da2213d8e9f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.7862,1.8575,NA,118.21,174.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Will Benson flies out to left fielder Evan Carter.",0,1,1,49,"top",7,"2024-04-27T01:47:55.214Z","2024-04-27T01:50:21.710Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,8,0.9,0.4057,6.983,29.238,-10.5098,3.6275,11.7331,-0.0318,2.3834,-5.0675,-134.9853,-7.2875,1.3981,50.0035,5.8573,6.6986,25.2,2.4,24,2287,157,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.9,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",4,"2024-04-27T01:49:47.436Z","2024-04-27T01:49:51.408Z",FALSE,"no_pitch","17681268-347d-4105-bbb5-50c1b5c97b5a",4,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Will Benson flies out to left fielder Evan Carter.",0,1,1,49,"top",7,"2024-04-27T01:47:55.214Z","2024-04-27T01:50:21.710Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",656641,"Jacob Latz",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",2,"2024-04-27T01:48:54.595Z","2024-04-27T01:48:58.223Z",TRUE,"pitch","928007fb-b0db-4597-8174-c1d456eba30a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.65,1.8,NA,124.25,169.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Will Benson flies out to left fielder Evan Carter.",0,1,1,49,"top",7,"2024-04-27T01:47:55.214Z","2024-04-27T01:50:21.710Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.4,5,0.9,0.4013,6.6403,33.0156,-8.0234,3.0251,12.8312,-0.1902,2.5752,-5.2606,-136.9888,-7.2108,1.3706,50.0016,5.8054,5.6937,24,2.4,24,2471,151,NA,NA,NA,NA,NA,NA,FALSE,-9.4,21.7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",1,"2024-04-27T01:48:36.487Z","2024-04-27T01:48:40.077Z",TRUE,"pitch","57461cf7-7aa3-49e4-8763-828dff90b6d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7405,1.8334,NA,118.94,108.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Will Benson flies out to left fielder Evan Carter.",0,1,1,49,"top",7,"2024-04-27T01:47:55.214Z","2024-04-27T01:50:21.710Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75,11,0.93,0.4591,6.4497,23.4488,-31.696,-2.1072,0.3364,-0.0508,4.8258,-3.4694,-119.4096,3.5326,1.696,50.0058,6.1825,-3.0367,7.2,8.4,24,2678,278,NA,NA,NA,NA,NA,NA,FALSE,-38.9,1.8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745025,"2024-04-27",0,"2024-04-27T01:48:17.487Z","2024-04-27T01:48:22.651Z",TRUE,"pitch","fc7bb6f2-ed75-493b-bdb1-6c0e85f016d9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7847,1.8778,NA,159.98,191.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Will Benson flies out to left fielder Evan Carter.",0,1,1,49,"top",7,"2024-04-27T01:47:55.214Z","2024-04-27T01:50:21.710Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.4,13,0.62,0.4619,6.7503,22.3402,-36.7715,-3.6744,-3.2276,-1.1276,1.7456,-5.1858,-118.5073,-1.8391,1.5651,50.0026,5.886,-5.2334,9.6,10.8,24,2756,292,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
