"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746712,"2024-05-22",0,"2024-05-22T23:47:30.386Z","2024-05-22T23:47:36.377Z",TRUE,"pitch","d56e77df-6ecc-4992-9bee-06eb4235731a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4341,1.6487,NA,106.05,182.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,5,1,39,"bottom",5,"2024-05-22T23:47:30.386Z","2024-05-22T23:48:35.353Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,75.3,9,0.9,0.4624,5.9905,21.6771,-30.8816,7.2092,0.91,0.2872,2.0796,5.126,-118.259,-1.6805,-2.8421,50.0048,5.6214,10.2525,19.2,9.6,24,2666,56,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1.6,-14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:46:59.973Z","2024-05-22T23:47:06.292Z",TRUE,"pitch","de8de298-897a-4333-bdae-c46d72f54fda",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.4,1.65,NA,147.49,173.86,"ground_ball","medium","4",150.84,155.11,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Nick Martini grounds out, second baseman Luis Arraez to first baseman Jake Cronenworth.",0,5,1,38,"bottom",5,"2024-05-22T23:46:47.591Z","2024-05-22T23:47:06.292Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.7,4,0.86,0.4302,6.1981,22.6914,-27.7129,-8.6138,2.7121,-0.7998,2.4046,8.0699,-126.6897,-1.9879,-2.8873,50.0055,5.3862,-14.1889,24,7.2,24,1922,244,85.4,-29,4,NA,NA,NA,TRUE,-31,4.7,14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:46:47.861Z","2024-05-22T23:46:52.699Z",TRUE,"pitch","ab67baea-d78a-4cc1-91ce-a27314d716b2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5622,1.7369,NA,124.67,166.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Nick Martini grounds out, second baseman Luis Arraez to first baseman Jake Cronenworth.",0,5,1,38,"bottom",5,"2024-05-22T23:46:47.591Z","2024-05-22T23:47:06.292Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,86.2,5,0.9,0.4039,6.0753,23.2338,-17.6454,-2.7439,7.7623,-0.2013,2.6721,7.422,-134.4893,-4.7395,-2.6141,50.0012,5.6706,-5.1353,12,3.6,24,2307,213,NA,NA,NA,NA,NA,NA,FALSE,-18,13.4,3.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:46:16.305Z","2024-05-22T23:46:25.557Z",TRUE,"pitch","5b383f4c-e6e9-4cd8-a4cd-e52bba74681d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.32,1.61,NA,111.81,191.61,"fly_ball","medium","7",80.68,80.86,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Spencer Steer flies out to left fielder David Peralta.",0,5,1,37,"bottom",5,"2024-05-22T23:46:00.828Z","2024-05-22T23:46:25.557Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,75.4,8,0.9,0.4643,5.9009,19.3926,-32.6226,7.7297,-0.3186,0.1362,1.7469,4.6693,-117.3556,-1.9162,-2.8744,50.0029,5.5744,10.9256,19.2,9.6,24,2809,63,94.5,40,315,NA,NA,NA,TRUE,-42.4,-0.7,-15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:46:01.742Z","2024-05-22T23:46:07.366Z",TRUE,"pitch","1f47e4d4-d046-4a92-8a5c-0edcf069c25b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4225,1.5528,NA,147.83,157.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Spencer Steer flies out to left fielder David Peralta.",0,5,1,37,"bottom",5,"2024-05-22T23:46:00.828Z","2024-05-22T23:46:25.557Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,74.6,1,0.91,0.4685,5.9172,17.4381,-30.4892,6.9113,1.2144,-0.8088,3.0266,3.2494,-115.9902,0.7872,-3.1169,50.0048,5.5433,9.6149,18,9.6,24,2779,65,NA,NA,NA,NA,NA,NA,FALSE,-39.8,2.6,-13.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:43:48.067Z","2024-05-22T23:43:54.165Z",TRUE,"pitch","f8fec120-0ca3-4cce-a4eb-5d0a132f3e03",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.73,1.61,NA,110.53,174.43,"ground_ball","medium","5",96.91,169.65,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Manny Machado grounds into a force out, third baseman Jeimer Candelario to second baseman Jonathan India. Jake Cronenworth out at 2nd.",0,5,1,36,"top",5,"2024-05-22T23:43:35.058Z","2024-05-22T23:43:54.165Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.7,73,5,0.9,0.4768,7.1953,18.6247,-21.1154,5.9448,8.2481,0.1697,2.3833,-8.3962,-114.3301,-4.2867,3.0965,50.0009,6.3239,7.9679,16.8,7.2,24,1852,147,88.8,-3,34,NA,NA,NA,TRUE,-29.6,14.3,-9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:43:35.058Z","2024-05-22T23:43:40.708Z",TRUE,"pitch","3f4c0924-d4ca-42db-8a96-b16826f74782",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7857,1.7582,NA,90.35,183.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Manny Machado grounds into a force out, third baseman Jeimer Candelario to second baseman Jonathan India. Jake Cronenworth out at 2nd.",0,5,1,36,"top",5,"2024-05-22T23:43:35.058Z","2024-05-22T23:43:54.165Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,80.7,9,0.9,0.4294,7.2317,24.7082,-16.0614,0.8525,9.7625,0.6993,2.0546,-6.2925,-127.2849,-7.0239,3.0866,50.0029,6.1089,1.408,1.2,4.8,24,2275,170,NA,NA,NA,NA,NA,NA,FALSE,-19.2,16.4,-0.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",3,"2024-05-22T23:42:54.578Z","2024-05-22T23:43:04.131Z",TRUE,"pitch","f41f8fc0-c118-4ed2-9e4f-9a4ccef45ce5",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.46,1.63,NA,111.75,167.09,"line_drive","medium","8",92.91,90.37,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jake Cronenworth singles on a line drive to center fielder Will Benson. Jurickson Profar scores.",1,5,1,35,"top",5,"2024-05-22T23:42:32.295Z","2024-05-22T23:43:04.131Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.5,70.1,5,0.89,0.4942,6.8968,21.5226,-31.5228,-1.1091,0.5276,0.1377,2.655,-6.2818,-111.1908,-1.2512,3.1537,50.0045,6.5213,-1.3767,4.8,10.8,24,2168,287,84.7,15,207,NA,NA,NA,FALSE,-46.2,1,3.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,630105,"Jake Cronenworth","/api/v1/people/630105",NA,NA,NA
746712,"2024-05-22",2,"2024-05-22T23:42:34.619Z","2024-05-22T23:42:37.797Z",TRUE,"pitch","1d9311b3-f191-4ac2-90c0-a0950d3aa993",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.63,NA,91.25,165.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jake Cronenworth singles on a line drive to center fielder Will Benson. Jurickson Profar scores.",1,5,1,35,"top",5,"2024-05-22T23:42:32.295Z","2024-05-22T23:43:04.131Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.3,80,6,0.9,0.4314,7.4144,25.9074,-13.9024,-0.2711,11.1901,0.6756,2.7117,-5.3662,-126.943,-6.049,2.8518,50.0015,6.2317,-0.4411,6,3.6,24,2293,177,NA,NA,NA,NA,NA,NA,FALSE,-16.8,19.1,1.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:40:10.963Z","2024-05-22T23:41:17.910Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Jake Cronenworth singles on a line drive to center fielder Will Benson. Jurickson Profar scores.",1,5,1,35,"top",5,"2024-05-22T23:42:32.295Z","2024-05-22T23:43:04.131Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:41:17.910Z","2024-05-22T23:42:34.619Z",FALSE,"action",NA,NA,"Pitching Change: Brent Suter replaces Nick Martinez.","Pitching Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,608718,"/api/v1/people/608718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"35","atBat","Single","single","Jake Cronenworth singles on a line drive to center fielder Will Benson. Jurickson Profar scores.",1,5,1,35,"top",5,"2024-05-22T23:42:32.295Z","2024-05-22T23:43:04.131Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:39:35.982Z","2024-05-22T23:39:49.040Z",TRUE,"pitch","d6b419dc-f7da-4701-bbf6-187c6184d300",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.43,1.63,NA,133.19,178.21,"line_drive","medium","7",85.58,61.66,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Double","double","Jurickson Profar doubles (10) on a line drive to left fielder Jacob Hurtubise. Fernando Tatis Jr. scores.",1,4,1,34,"top",5,"2024-05-22T23:39:35.982Z","2024-05-22T23:39:49.040Z",TRUE,TRUE,FALSE,FALSE,71,0,0,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74.6,4,2,0.4669,5.6732,22.2204,-43.0775,1.0145,-7.8239,-0.4247,2.2433,2.6313,-117.3265,0.0388,-1.6926,50.0028,6.2416,1.4134,2.4,12,24,2697,16,97.7,20,326,NA,NA,NA,FALSE,-55.9,-13.9,-2.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595777,"Jurickson Profar","/api/v1/people/595777",NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:38:40.668Z","2024-05-22T23:38:53.184Z",TRUE,"pitch","1733a3d1-65fa-494d-b1bf-68c87030ae85",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.76,1.76,NA,107.56,182.48,"ground_ball","medium","9",152.1,126.09,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Fernando Tatis Jr. singles on a ground ball to right fielder Nick Martini. Luis Campusano scores. Tyler Wade out at 2nd on the throw, right fielder Nick Martini to shortstop Elly De La Cruz.",1,3,1,33,"top",5,"2024-05-22T23:38:18.321Z","2024-05-22T23:38:53.184Z",TRUE,TRUE,FALSE,TRUE,70,1,0,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.9,8,2,0.4083,5.7704,26.7732,-18.507,-6.632,7.4814,0.2477,2.0853,6.8068,-133.7621,-6.8457,-1.459,50.0007,5.988,-12.1097,28.8,4.8,24,2432,202,108.9,-2,33,NA,NA,NA,TRUE,-19.8,12.4,10.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:38:24.865Z","2024-05-22T23:38:31.647Z",TRUE,"pitch","949c059e-78b9-4820-a7e9-35839c08f038",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.9029,1.8438,NA,149.42,138.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Fernando Tatis Jr. singles on a ground ball to right fielder Nick Martini. Luis Campusano scores. Tyler Wade out at 2nd on the throw, right fielder Nick Martini to shortstop Elly De La Cruz.",1,3,1,33,"top",5,"2024-05-22T23:38:18.321Z","2024-05-22T23:38:53.184Z",TRUE,TRUE,FALSE,TRUE,70,1,0,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.5,11,2,0.4045,5.7161,26.4665,-16.2514,-6.7255,8.5523,-0.8506,3.7275,4.2789,-134.8672,-3.5399,-1.5755,50.0009,6.1877,-12.5173,34.8,4.8,24,2306,205,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15,11.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",2,"2024-05-22T23:37:51.402Z","2024-05-22T23:38:02.001Z",TRUE,"pitch","5cbf2958-6ddc-4910-8679-9fb14eacbd75",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.24,1.5,NA,121.84,171.07,"fly_ball","medium","7",49.23,112.31,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Luis Arraez flies out to left fielder Jacob Hurtubise.",0,2,1,32,"top",5,"2024-05-22T23:37:33.844Z","2024-05-22T23:38:02.001Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.7,5,2,0.4254,5.6852,22.8062,-21.7737,1.2013,6.1761,-0.1269,2.5078,3.8489,-128.0393,-4.6439,-1.797,50.0053,6.0174,2.024,7.2,6,24,2436,202,85.1,33,287,NA,NA,NA,TRUE,-24.4,10.6,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669134,"Luis Campusano","/api/v1/people/669134",642180,"Tyler Wade","/api/v1/people/642180",NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:37:35.437Z","2024-05-22T23:37:41.129Z",TRUE,"pitch","c84beb3e-2edb-4360-bf6a-61f7d34c9c9c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1871,1.5627,NA,150.87,186.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Luis Arraez flies out to left fielder Jacob Hurtubise.",0,2,1,32,"top",5,"2024-05-22T23:37:33.844Z","2024-05-22T23:38:02.001Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,73.8,13,2,0.4697,5.7516,24.7235,-44.1782,0.1917,-8.7441,-0.8885,1.9254,1.7016,-117.1866,-0.3469,-1.6527,50.0005,6.2463,0.2631,1.2,13.2,24,2611,10,NA,NA,NA,NA,NA,NA,FALSE,-58.1,-15.6,-0.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:36:45.659Z","2024-05-22T23:37:35.437Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Luis Arraez flies out to left fielder Jacob Hurtubise.",0,2,1,32,"top",5,"2024-05-22T23:37:33.844Z","2024-05-22T23:38:02.001Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
