"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716540,"2023-09-17",4,"2023-09-17T20:31:14.157Z","2023-09-17T20:31:26.581Z",TRUE,"pitch","12747914-64a7-4dae-99a6-335a8f785dbe",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.47,1.64,NA,114.14,168.88,"line_drive","hard","9",230.27,103.01,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Joc Pederson doubles (13) on a sharp line drive to right fielder Hunter Goodman. Thairo Estrada scores.",1,2,0,40,"top",6,"2023-09-17T20:29:38.011Z","2023-09-17T20:31:26.581Z",TRUE,TRUE,FALSE,FALSE,71,2,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,76.3,5,0.9,0.4589,6.2768,17.0361,-27.6292,-4.2588,3.1324,0.0751,2.589,2.7331,-118.1921,-3.2315,-0.5281,50.0051,6.4432,-6.1828,12,8.4,24,1259,221,106.7,13,219,NA,NA,NA,FALSE,-35.3,5.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA
716540,"2023-09-17",3,"2023-09-17T20:30:48.314Z","2023-09-17T20:30:54.122Z",TRUE,"pitch","c9ee1069-60c4-4478-9d57-8aea38066e3f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.4642,1.7317,NA,96.71,251.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Joc Pederson doubles (13) on a sharp line drive to right fielder Hunter Goodman. Thairo Estrada scores.",1,2,0,40,"top",6,"2023-09-17T20:29:38.011Z","2023-09-17T20:31:26.581Z",TRUE,TRUE,FALSE,FALSE,71,2,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,78.4,14,0.86,0.4506,6.2833,17.5651,-25.6695,-3.9815,4.317,0.5322,-0.4806,3.2812,-120.3624,-10.6434,-0.3142,50.0014,6.1745,-5.9959,12,7.2,24,1315,218,NA,NA,NA,NA,NA,NA,FALSE,-33,6.1,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",1,"2023-09-17T20:30:19.145Z","2023-09-17T20:30:28.619Z",TRUE,"pitch","0d34e294-0a90-4a1b-9b8e-cb18fee51f6d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5211,1.8026,NA,158.88,134.97,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"40","atBat","Double","double","Joc Pederson doubles (13) on a sharp line drive to right fielder Hunter Goodman. Thairo Estrada scores.",1,2,0,40,"top",6,"2023-09-17T20:29:38.011Z","2023-09-17T20:31:26.581Z",TRUE,TRUE,FALSE,FALSE,71,2,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,75.9,11,0.9,0.46,5.9937,17.1887,-26.8562,-3.1437,3.6838,-1.0987,3.8448,-0.2391,-117.9689,-0.6956,-0.5868,50.0058,6.5659,-4.5418,9.6,7.2,24,1284,222,NA,NA,NA,NA,NA,NA,FALSE,-34.1,6.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",0,"2023-09-17T20:29:58.939Z","2023-09-17T20:30:02.059Z",TRUE,"pitch","0a7c3bb2-baaf-4731-b483-085b0d0f6890",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.47,1.64,NA,105.8,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Joc Pederson doubles (13) on a sharp line drive to right fielder Hunter Goodman. Thairo Estrada scores.",1,2,0,40,"top",6,"2023-09-17T20:29:38.011Z","2023-09-17T20:31:26.581Z",TRUE,TRUE,FALSE,FALSE,71,2,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,86.1,12,0.91,0.4032,6.2851,24.2984,-16.7793,-0.1213,8.2006,0.2938,3.8808,1.9077,-134.9047,-4.4156,-0.4013,50.0021,6.6914,-0.2281,0,3.6,24,2059,198,NA,NA,NA,NA,NA,NA,FALSE,-17,14.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",2,"2023-09-17T20:30:28.619Z","2023-09-17T20:30:48.314Z",FALSE,"action",NA,NA,"Thairo Estrada steals (22) 2nd base.","Stolen Base 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,642731,"/api/v1/people/642731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0d34e294-0a90-4a1b-9b8e-cb18fee51f6d","stolen_base_2b",NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Joc Pederson doubles (13) on a sharp line drive to right fielder Hunter Goodman. Thairo Estrada scores.",1,2,0,40,"top",6,"2023-09-17T20:29:38.011Z","2023-09-17T20:31:26.581Z",TRUE,TRUE,FALSE,FALSE,71,2,1,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",3,"2023-09-17T20:29:22.376Z","2023-09-17T20:29:31.555Z",TRUE,"pitch","bc962621-7aa0-497f-8c20-bdf5228d99bf",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.36,1.64,NA,71.72,139.24,"line_drive","medium","9",192.88,103.64,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Thairo Estrada singles on a line drive to right fielder Hunter Goodman.",0,1,0,39,"top",6,"2023-09-17T20:28:03.506Z","2023-09-17T20:29:31.555Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.9,12,0.91,0.4035,6.1747,26.1992,-16.8899,-0.0975,8.1661,1.1878,3.6865,3.8115,-135.1347,-4.9354,-0.2212,50.0004,6.7025,-0.1831,1.2,3.6,24,2093,189,98.9,12,234,NA,NA,NA,FALSE,-17.4,14,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,642731,"Thairo Estrada","/api/v1/people/642731"
716540,"2023-09-17",1,"2023-09-17T20:28:44.694Z","2023-09-17T20:28:51.841Z",TRUE,"pitch","56af6b32-b7ed-438c-bcc6-0172d1b01593",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.36,1.64,NA,122.27,138.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Thairo Estrada singles on a line drive to right fielder Hunter Goodman.",0,1,0,39,"top",6,"2023-09-17T20:28:03.506Z","2023-09-17T20:29:31.555Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,75.2,11,0.9,0.4642,6.1221,17.3656,-25.9811,-3.9374,4.3706,-0.1383,3.7094,1.6413,-116.9836,-1.201,-0.3289,50.0044,6.6151,-5.5817,12,7.2,24,1274,219,NA,NA,NA,NA,NA,NA,FALSE,-33.6,7.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",0,"2023-09-17T20:28:27.669Z","2023-09-17T20:28:31.391Z",TRUE,"pitch","54694281-df28-483a-8662-d319c4b7c6f0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.36,1.64,NA,118.2,203.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Thairo Estrada singles on a line drive to right fielder Hunter Goodman.",0,1,0,39,"top",6,"2023-09-17T20:28:03.506Z","2023-09-17T20:29:31.555Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.7,74.2,13,0.87,0.4742,6.3699,17.6777,-35.8246,1.0053,-2.6877,-0.0314,1.3022,0.3392,-114.7227,-4.3699,-0.3111,50.0044,6.6585,1.364,2.4,10.8,24,2456,35,NA,NA,NA,NA,NA,NA,FALSE,-49,-5.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",2,"2023-09-17T20:29:07.555Z","2023-09-17T20:29:22.376Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,642731,"/api/v1/people/642731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Thairo Estrada singles on a line drive to right fielder Hunter Goodman.",0,1,0,39,"top",6,"2023-09-17T20:28:03.506Z","2023-09-17T20:29:31.555Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",1,"2023-09-17T20:27:49.914Z","2023-09-17T20:27:59.864Z",TRUE,"pitch","a4fab7f5-6783-49dd-9327-24a980a71878",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.49,1.67,NA,105.7,171.53,"fly_ball","medium","7",78.57,122.47,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Mike Yastrzemski flies out to left fielder Nolan Jones.",0,1,0,38,"top",6,"2023-09-17T20:27:32.610Z","2023-09-17T20:27:59.864Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,85.2,6,0.9,0.4091,6.2408,23.1435,-17.4361,0.9309,8.0796,0.2966,2.4908,1.4303,-132.8858,-7.6555,-0.3655,50.0023,6.631,1.6979,6,3.6,24,1917,196,74.4,52,227,NA,NA,NA,TRUE,-18.7,13.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",0,"2023-09-17T20:27:35.077Z","2023-09-17T20:27:41.078Z",TRUE,"pitch","efb52e53-381d-49af-b134-796629bb4464",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5623,1.7961,NA,99.15,141.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Mike Yastrzemski flies out to left fielder Nolan Jones.",0,1,0,38,"top",6,"2023-09-17T20:27:32.610Z","2023-09-17T20:27:59.864Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,80.5,3,0.87,0.435,6.0981,18.4267,-30.0026,3.2798,1.3395,0.4682,3.6068,1.1706,-124.5969,-2.0208,-0.4302,50.0002,6.8416,5.3003,9.6,7.2,24,2188,168,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.3,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",3,"2023-09-17T20:25:16.288Z","2023-09-17T20:25:22.458Z",TRUE,"pitch","38ac7439-53df-46fb-82b9-7391b87b4d03",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.16,1.49,NA,95.4,179.83,"ground_ball","medium","5",103.09,169.4,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Ezequiel Tovar grounds into a force out, third baseman J. D. Davis to second baseman Thairo Estrada. Austin Wynns out at 2nd.",0,1,0,37,"bottom",5,"2023-09-17T20:23:42.639Z","2023-09-17T20:25:22.458Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.8,6,2,0.4301,6.9089,23.0238,-27.1588,4.2525,3.0427,0.5667,2.1832,-3.5998,-126.7819,-3.9197,1.4443,50.0019,5.8879,7.005,13.2,7.2,24,1435,126,80.6,-5,23,NA,NA,NA,TRUE,-30.7,4.9,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",2,"2023-09-17T20:24:58.512Z","2023-09-17T20:25:02.522Z",TRUE,"pitch","230da43c-8b23-47c9-a41f-c033ed50610c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.154,1.4482,NA,51.22,180.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Ezequiel Tovar grounds into a force out, third baseman J. D. Davis to second baseman Thairo Estrada. Austin Wynns out at 2nd.",0,1,0,37,"bottom",5,"2023-09-17T20:23:42.639Z","2023-09-17T20:25:22.458Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.7,14,2,0.4065,6.9429,30.2684,-23.0038,8.8685,4.9905,1.7258,2.1713,-2.7601,-134.9209,-4.5369,1.6119,50.0036,5.5027,16.2959,33.6,6,24,1876,137,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.3,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",1,"2023-09-17T20:24:26.761Z","2023-09-17T20:24:29.969Z",TRUE,"pitch","473cd259-3e4f-41b5-9b0d-97222a34c4af",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.16,1.49,NA,90.98,153.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Ezequiel Tovar grounds into a force out, third baseman J. D. Davis to second baseman Thairo Estrada. Austin Wynns out at 2nd.",0,1,0,37,"bottom",5,"2023-09-17T20:23:42.639Z","2023-09-17T20:25:22.458Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.6,3,2,0.409,6.8627,25.7914,-19.7584,7.5192,6.8175,0.6827,3.1739,-4.5895,-133.3725,-2.7262,1.4395,50.0007,5.6169,13.6906,32.4,4.8,24,2059,137,NA,NA,NA,NA,NA,NA,FALSE,-20.3,12,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",0,"2023-09-17T20:24:10.253Z","2023-09-17T20:24:14.191Z",TRUE,"pitch","3dfd224a-438d-45b7-a646-45b86610f6da",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.154,1.4954,NA,174.35,173.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Forceout","force_out","Ezequiel Tovar grounds into a force out, third baseman J. D. Davis to second baseman Thairo Estrada. Austin Wynns out at 2nd.",0,1,0,37,"bottom",5,"2023-09-17T20:23:42.639Z","2023-09-17T20:25:22.458Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,80,11,2,0.436,7.017,21.0903,-28.9577,5.0436,2.0075,-1.5046,2.4128,-8.3022,-124.8022,-2.9964,1.1843,50.0048,5.9721,8.0934,13.2,7.2,24,1360,129,NA,NA,NA,NA,NA,NA,FALSE,-33.5,3.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716540,"2023-09-17",2,"2023-09-17T20:23:23.630Z","2023-09-17T20:23:31.664Z",TRUE,"pitch","6d821254-1ac6-4af0-8143-c6e05d5ee737",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.52,1.68,NA,126.6,203.18,"popup","medium","2",114.42,214.35,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Charlie Blackmon pops out to catcher Patrick Bailey in foul territory.",0,1,0,36,"bottom",5,"2023-09-17T20:22:12.038Z","2023-09-17T20:23:31.664Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,79.5,13,2,0.4383,6.8186,22.0942,-25.5516,4.9219,4.1739,-0.2518,1.3184,-5.4288,-124.4008,-6.2526,1.3068,50.0039,5.9486,7.8097,14.4,7.2,24,1329,137,61.7,85,36,NA,NA,NA,TRUE,-30.6,6.5,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,686668,"Brenton Doyle","/api/v1/people/686668",642851,"Austin Wynns","/api/v1/people/642851"
