"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716625,"2023-09-12",0,"2023-09-12T02:29:23.918Z","2023-09-12T02:30:17.259Z",FALSE,"action",NA,NA,"Pitching Change: Matt Koch replaces Kyle Freeland.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571863,"/api/v1/people/571863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"46","atBat","Single","single","Mike Tauchman singles on a ground ball to right fielder Charlie Blackmon.",0,3,1,46,"top",7,"2023-09-12T02:30:38.720Z","2023-09-12T02:32:32.379Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:30:17.259Z","2023-09-12T02:30:41.076Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Mike Tauchman replaces Patrick Wisdom.","Offensive Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643565,"/api/v1/people/643565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","46","atBat","Single","single","Mike Tauchman singles on a ground ball to right fielder Charlie Blackmon.",0,3,1,46,"top",7,"2023-09-12T02:30:38.720Z","2023-09-12T02:32:32.379Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,621550,"/api/v1/people/621550",NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",4,"2023-09-12T02:31:12.391Z","2023-09-12T02:31:31.222Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,643565,"/api/v1/people/643565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Mike Tauchman singles on a ground ball to right fielder Charlie Blackmon.",0,3,1,46,"top",7,"2023-09-12T02:30:38.720Z","2023-09-12T02:32:32.379Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",3,"2023-09-12T02:27:49.798Z","2023-09-12T02:27:54.469Z",TRUE,"pitch","60305a67-25e6-43f2-842a-cc49a19c3ac5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.92,1.87,NA,157.49,201.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,3,1,45,"bottom",6,"2023-09-12T02:26:26.548Z","2023-09-12T02:27:54.469Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666134,"Nolan Jones","/api/v1/people/666134","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,75.3,13,0.91,0.4639,6.4996,22.6679,-35.4137,-7.4967,-2.2961,-1.0622,1.365,-5.7719,-118.108,-2.9829,2.3879,50.0032,5.9039,-10.5805,18,10.8,24,2791,310,NA,NA,NA,NA,NA,NA,TRUE,-46.2,-4.7,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T02:27:10.743Z","2023-09-12T02:27:14.589Z",TRUE,"pitch","00d3737a-9c6a-4dcd-aaee-d218e2d1fbfd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.92,1.87,NA,89.58,175.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,3,1,45,"bottom",6,"2023-09-12T02:26:26.548Z","2023-09-12T02:27:54.469Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666134,"Nolan Jones","/api/v1/people/666134","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,83.9,9,0.77,0.4149,6.2474,22.6384,-22.2841,7.0162,5.579,0.7194,2.337,-6.6273,-131.058,-4.7636,2.3459,50.0065,5.8015,12.4462,26.4,6,24,2169,132,NA,NA,NA,NA,NA,NA,FALSE,-23.8,9.5,-11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:26:58.686Z","2023-09-12T02:27:02.392Z",TRUE,"pitch","2f4ec7bf-2e1d-4e66-b40a-2c4665647d71",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7253,1.8622,NA,107.24,181.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,3,1,45,"bottom",6,"2023-09-12T02:26:26.548Z","2023-09-12T02:27:54.469Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666134,"Nolan Jones","/api/v1/people/666134","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.7,8,0.91,0.4598,6.3595,22.006,-32.8481,-5.6562,-0.466,0.256,2.1298,-3.537,-118.9523,-2.112,2.4953,50.0042,5.9965,-8.1367,14.4,9.6,24,2723,296,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1.1,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T02:26:45.758Z","2023-09-12T02:26:49.802Z",TRUE,"pitch","575dad69-fbed-4a43-a773-a3151f1b363a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7723,1.815,NA,158.35,194.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Nolan Jones strikes out swinging.",0,3,1,45,"bottom",6,"2023-09-12T02:26:26.548Z","2023-09-12T02:27:54.469Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666134,"Nolan Jones","/api/v1/people/666134","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.9,13,0.89,0.4602,6.4659,21.9021,-34.819,-5.626,-1.8436,-1.0849,1.6382,-6.3967,-118.8295,-2.7869,2.3686,50.0024,5.9769,-8.0767,14.4,10.8,24,2771,320,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-3.7,11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T02:26:13.202Z","2023-09-12T02:26:21.662Z",TRUE,"pitch","e43b0216-f061-4361-8931-484924f908a2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.21,1.53,NA,99.95,191.23,"fly_ball","medium","9",191.58,95.06,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Seiya Suzuki.",0,3,1,44,"bottom",6,"2023-09-12T02:25:32.828Z","2023-09-12T02:26:21.662Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,72.1,9,0.91,0.4865,6.2838,18.3143,-40.7625,-3.8047,-6.6775,0.4473,1.7611,-2.6075,-112.1388,-0.5915,2.1152,50.0007,6.1499,-4.8951,7.2,13.2,24,2866,323,92,43,305,NA,NA,NA,TRUE,-57.7,-12,7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:26:00.188Z","2023-09-12T02:26:04.159Z",TRUE,"pitch","7b211c9e-1400-4162-b05a-10420d1c25db",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2828,1.5297,NA,77.25,159.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Seiya Suzuki.",0,3,1,44,"bottom",6,"2023-09-12T02:25:32.828Z","2023-09-12T02:26:21.662Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.8,12,0.58,0.4146,6.2172,22.8196,-17.5943,1.862,8.211,1.0428,2.9336,-3.6039,-131.1714,-4.3611,2.181,50.0036,5.8962,3.3069,8.4,4.8,24,2301,151,NA,NA,NA,NA,NA,NA,FALSE,-18.8,14.4,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T02:25:48.193Z","2023-09-12T02:25:52.170Z",TRUE,"pitch","4dd67a8b-afba-4f9d-85ed-20e9ada273e2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3441,1.522,NA,55.5,168.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Seiya Suzuki.",0,3,1,44,"bottom",6,"2023-09-12T02:25:32.828Z","2023-09-12T02:26:21.662Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,83.6,12,0.7,0.4161,6.2362,22.8174,-24.3163,7.0164,4.4583,1.6135,2.6072,-4.9356,-130.7236,-3.5286,2.5972,50.0041,5.7624,12.3673,25.2,6,24,2109,136,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.7,-11.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",4,"2023-09-12T02:25:18.773Z","2023-09-12T02:25:24.945Z",TRUE,"pitch","9560f41c-9c37-4cd5-826e-676e1fd96366",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.62,1.72,NA,132.66,214.91,"ground_ball","medium","3",153.78,165,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Charlie Blackmon grounds out to first baseman Patrick Wisdom.",0,3,1,43,"bottom",6,"2023-09-12T02:23:39.981Z","2023-09-12T02:25:24.945Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,73.2,13,0.9,0.4806,6.4547,18.6152,-38.6498,-1.9996,-4.9136,-0.4109,0.8841,-4.9613,-113.4948,-3.0476,2.0534,50.001,6.0521,-2.6365,4.8,12,24,2888,318,73.2,-7,10,NA,NA,NA,TRUE,-53.9,-9.4,4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",3,"2023-09-12T02:24:37.190Z","2023-09-12T02:24:41.126Z",TRUE,"pitch","cd45823b-24ac-4be7-b8cd-1f744479c60a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.62,1.72,NA,93.15,172.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Charlie Blackmon grounds out to first baseman Patrick Wisdom.",0,3,1,43,"bottom",6,"2023-09-12T02:23:39.981Z","2023-09-12T02:25:24.945Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.9,6,0.86,0.4096,6.2299,23.8793,-24.277,6.7728,4.3444,0.6257,2.4464,-7.1969,-132.8413,-4.1592,2.4682,50.0031,5.7613,12.3129,24,6,24,2114,137,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.3,-11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",2,"2023-09-12T02:24:16.005Z","2023-09-12T02:24:19.476Z",TRUE,"pitch","a4619a8c-8106-43eb-98f6-23091e6e12c4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.62,1.72,NA,94.05,202.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Charlie Blackmon grounds out to first baseman Patrick Wisdom.",0,3,1,43,"bottom",6,"2023-09-12T02:23:39.981Z","2023-09-12T02:25:24.945Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.5,74.6,14,0.9,0.4695,6.3257,17.3251,-27.0697,6.3614,3.6867,0.602,1.3278,-5.6822,-115.7331,-4.6204,2.2381,50.0032,5.8805,8.8118,16.8,8.4,24,1492,124,NA,NA,NA,NA,NA,NA,FALSE,-36.6,6,-10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:24:04.965Z","2023-09-12T02:24:08.877Z",TRUE,"pitch","02157a1f-ea56-4bf8-a828-14240054eb71",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4249,1.5704,NA,106.42,189.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Charlie Blackmon grounds out to first baseman Patrick Wisdom.",0,3,1,43,"bottom",6,"2023-09-12T02:23:39.981Z","2023-09-12T02:25:24.945Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,83.8,9,0.75,0.4154,6.097,23.249,-21.3281,6.5258,6.1334,0.2775,1.8237,-7.5795,-131.0122,-6.1575,2.3372,50.0028,5.7596,11.5386,25.2,6,24,2268,130,NA,NA,NA,NA,NA,NA,FALSE,-23.2,10.2,-10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",0,"2023-09-12T02:23:52.160Z","2023-09-12T02:23:56.447Z",TRUE,"pitch","e743c06f-96ed-4341-9166-931ded66069a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.519,1.6176,NA,135.01,201.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Charlie Blackmon grounds out to first baseman Patrick Wisdom.",0,3,1,43,"bottom",6,"2023-09-12T02:23:39.981Z","2023-09-12T02:25:24.945Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",696136,"Jordan Wicks","/api/v1/people/696136","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,82.3,13,0.74,0.4232,6.2491,23.2075,-21.3608,7.3191,6.3513,-0.4725,1.3905,-9.5447,-128.7272,-6.7926,2.3084,50.0019,5.6827,12.4566,25.2,6,24,2193,140,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.3,-11.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716625,"2023-09-12",1,"2023-09-12T02:19:58.803Z","2023-09-12T02:20:09.829Z",TRUE,"pitch","6fcdedf8-2776-4668-8d18-9b25448af77a",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.24,1.53,NA,150.73,172.33,"line_drive","medium","7",88.01,103.81,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Cubs challenged (tag play), call on the field was upheld: Yan Gomes singles on a line drive to left fielder Nolan Jones. Cody Bellinger scores. Seiya Suzuki out at home on the throw, left fielder Nolan Jones to catcher Elias Diaz.",1,3,1,42,"top",6,"2023-09-12T02:19:24.937Z","2023-09-12T02:20:09.829Z",TRUE,TRUE,TRUE,TRUE,70,0,1,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,80,11,2,0.4333,6.6453,23.7821,-28.2994,-0.7979,2.3887,-0.885,2.4609,-4.7927,-126.0292,-1.9654,1.1389,50.0005,5.5195,-1.2931,4.8,7.2,24,2215,161,84.1,18,204,NA,NA,NA,TRUE,-32.2,4.2,2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MA",112
