"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717806,"2023-06-11",6,"2023-06-11T19:55:27.249Z","2023-06-11T19:55:35.281Z",TRUE,"pitch","502204f2-73fd-48a5-af54-f04993282f7a",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,2.93,1.32,NA,99.34,188.28,"ground_ball","medium","3",157.36,164.93,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.5,6,0.9,0.3976,6.9631,32.1898,-14.5876,-6.2868,9.1645,0.4632,1.8704,6.8165,-138.0237,-7.9089,-1.2277,50.0056,5.7658,-12.0696,32.4,3.6,24,2137,212,90,-7,15,NA,NA,NA,TRUE,-15.5,15,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",5,"2023-06-11T19:54:56.696Z","2023-06-11T19:55:02.620Z",TRUE,"pitch","f2dde48e-ac62-47ca-b842-8b21b5df5146",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,2.93,1.32,NA,106.09,180.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.1,6,0.9,0.4266,7.1329,26.1735,-28.634,-9.8892,2.1151,0.2861,2.1688,7.6059,-128.3327,-3.0993,-1.429,50.0005,5.6189,-16.5188,27.6,8.4,24,1778,251,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",4,"2023-06-11T19:54:36.963Z","2023-06-11T19:54:40.719Z",TRUE,"pitch","da706c6a-f56d-407f-9ce4-e27680d7d876",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,2.93,1.32,NA,153.42,155.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.6,11,0.91,0.3968,6.9344,31.5274,-14.0423,-5.6731,9.401,-0.9554,3.0734,3.1079,-138.1733,-4.9797,-1.3593,50.0031,5.8466,-10.9412,33.6,3.6,24,2161,215,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",3,"2023-06-11T19:54:20.295Z","2023-06-11T19:54:24.003Z",TRUE,"pitch","5f6b4b2c-6744-4579-a1fb-812f688704a8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,2.93,1.32,NA,107.35,148.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87,12,0.91,0.3957,6.879,30.3565,-11.0926,-4.1803,10.857,0.2533,3.3528,5.5219,-138.3429,-5.0082,-1.2238,50.0041,5.9278,-8.1185,30,2.4,24,2210,210,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",2,"2023-06-11T19:54:01.755Z","2023-06-11T19:54:06.305Z",TRUE,"pitch","56524109-f717-41f1-90a9-880b0a8cb6f6",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,2.8542,1.3196,NA,115.21,216.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.2,14,0.9,0.4323,7.0542,25.9679,-27.4484,-10.258,2.9038,0.0469,0.839,7.1131,-126.7045,-6.2178,-1.4646,50.0012,5.5192,-16.6718,27.6,8.4,24,1704,250,NA,NA,NA,NA,NA,NA,FALSE,-32,4.1,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",1,"2023-06-11T19:53:44.973Z","2023-06-11T19:53:49.153Z",TRUE,"pitch","61b2a357-a0d9-4e0c-ab82-27575b5b9695",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9021,1.2791,NA,121.63,138.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.8,11,0.91,0.3959,6.955,31.1647,-13.4331,-6.4121,9.6695,-0.1214,3.7275,5.2509,-138.4019,-3.6219,-1.2111,50.0014,5.9539,-12.4266,38.4,3.6,24,2080,216,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.9,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",0,"2023-06-11T19:53:28.025Z","2023-06-11T19:53:31.748Z",TRUE,"pitch","729fb945-cc29-41a8-b78e-b9d0b5d8d726",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,2.93,1.32,NA,110.67,187.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Garrett Stubbs grounds out, first baseman Freddie Freeman to pitcher Nick Robertson.",0,2,7,62,"bottom",7,"2023-06-11T19:53:21.357Z","2023-06-11T19:55:35.281Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.2,5,0.9,0.4309,7.0696,26.225,-26.5235,-10.1275,3.4523,0.166,1.9099,7.3347,-127.1496,-4.0528,-1.4412,50.0011,5.6305,-16.5703,28.8,7.2,24,1691,244,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",5,"2023-06-11T19:52:56.988Z","2023-06-11T19:53:03.046Z",TRUE,"pitch","5c942d72-4b4c-45a4-b1ed-521326f7152f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.0459,1.3031,NA,82.52,180.22,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Brandon Marsh walks. Kody Clemens to 2nd.",0,2,7,61,"bottom",7,"2023-06-11T19:51:19.024Z","2023-06-11T19:53:03.046Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.5,14,0.91,0.4346,6.9061,25.692,-27.0167,-10.8246,3.2079,0.9045,2.1687,9.346,-126.0461,-3.0905,-1.4456,50.0044,5.593,-17.4142,30,8.4,24,1719,247,NA,NA,NA,NA,NA,NA,FALSE,-31.2,5.3,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665019,"Kody Clemens","/api/v1/people/665019",669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA
717806,"2023-06-11",4,"2023-06-11T19:52:37.324Z","2023-06-11T19:52:41.930Z",TRUE,"pitch","ae61e6f1-f489-4f62-a3c6-a347004718ce",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0459,1.3512,NA,138.3,135.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Brandon Marsh walks. Kody Clemens to 2nd.",0,2,7,61,"bottom",7,"2023-06-11T19:51:19.024Z","2023-06-11T19:53:03.046Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,11,0.9,0.3995,6.9695,31.676,-13.6306,-5.829,9.7505,-0.5588,3.807,4.2085,-137.3326,-3.0239,-1.3573,50.0001,5.8549,-11.083,34.8,3.6,24,2064,215,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",3,"2023-06-11T19:52:19.628Z","2023-06-11T19:52:24.450Z",TRUE,"pitch","428e63b9-7717-4691-9412-7ab65f247803",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0699,1.3271,NA,102.57,139.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Brandon Marsh walks. Kody Clemens to 2nd.",0,2,7,61,"bottom",7,"2023-06-11T19:51:19.024Z","2023-06-11T19:53:03.046Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.6,12,0.91,0.3958,6.8778,32.8596,-12.5954,-5.4173,10.1094,0.3786,3.6908,6.3614,-138.716,-3.7717,-1.2475,50.0006,5.9159,-10.4896,33.6,3.6,24,2097,213,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",2,"2023-06-11T19:52:00.302Z","2023-06-11T19:52:03.851Z",TRUE,"pitch","42929178-e925-4f19-b6da-1b33ae276d85",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.01,1.45,NA,123.03,176.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Brandon Marsh walks. Kody Clemens to 2nd.",0,2,7,61,"bottom",7,"2023-06-11T19:51:19.024Z","2023-06-11T19:53:03.046Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.1,5,0.91,0.3947,6.9676,32.7526,-13.3137,-6.7627,9.6849,-0.1581,2.3199,5.4551,-139.0506,-7.2808,-1.272,50.0033,5.8655,-13.1717,38.4,3.6,24,2163,214,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",1,"2023-06-11T19:51:43.795Z","2023-06-11T19:51:48.211Z",TRUE,"pitch","0cc2d858-58e9-4ae6-a2c3-1785821ea8ae",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1418,1.3752,NA,98.96,206.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Brandon Marsh walks. Kody Clemens to 2nd.",0,2,7,61,"bottom",7,"2023-06-11T19:51:19.024Z","2023-06-11T19:53:03.046Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.2,14,0.89,0.4262,7.1863,26.6592,-24.6143,-9.7432,4.52,0.4731,1.1871,7.9169,-128.5081,-6.3853,-1.3818,50.0022,5.6164,-16.2936,30,7.2,24,1902,248,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",0,"2023-06-11T19:51:26.179Z","2023-06-11T19:51:30.267Z",TRUE,"pitch","f63fbeff-0a7a-4062-99c9-0ff37a0746d0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0459,1.3752,NA,102.47,196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Brandon Marsh walks. Kody Clemens to 2nd.",0,2,7,61,"bottom",7,"2023-06-11T19:51:19.024Z","2023-06-11T19:53:03.046Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,9,0.9,0.3971,7.0728,30.6056,-13.632,-6.2081,9.6219,0.3811,1.566,6.5285,-137.9184,-8.9355,-1.2099,50.003,5.7668,-11.9631,33.6,3.6,24,2090,214,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.7,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",4,"2023-06-11T19:50:47.676Z","2023-06-11T19:51:02.515Z",TRUE,"pitch","1b9eade9-929d-4a5d-9e87-f60d271c22b2",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.5,1.69,NA,119.66,189.61,"line_drive","hard","9",196.98,111.97,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Kody Clemens singles on a sharp line drive to right fielder Mookie Betts. Bryson Stott scores.",1,2,7,60,"bottom",7,"2023-06-11T19:49:28.160Z","2023-06-11T19:51:02.515Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,665019,"Kody Clemens","/api/v1/people/665019","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78.7,8,0.9,0.4378,6.9624,27.4162,-26.6644,-10.1386,3.483,-0.0699,1.8211,6.7847,-125.5025,-4.0388,-1.5027,50.0019,5.6442,-16.035,27.6,8.4,24,1802,258,106.3,9,173,NA,NA,NA,FALSE,-31.4,5.5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,665019,"Kody Clemens","/api/v1/people/665019",NA,NA,NA,NA,NA,NA
717806,"2023-06-11",3,"2023-06-11T19:50:29.982Z","2023-06-11T19:50:34.010Z",TRUE,"pitch","3de855b4-ea9f-4bfc-a783-50c08314a2e0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4292,1.5914,NA,90.48,211.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Kody Clemens singles on a sharp line drive to right fielder Mookie Betts. Bryson Stott scores.",1,2,7,60,"bottom",7,"2023-06-11T19:49:28.160Z","2023-06-11T19:51:02.515Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,665019,"Kody Clemens","/api/v1/people/665019","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.3,14,0.9,0.4253,8.1251,27.3835,-26.4334,-10.5424,3.4194,0.6958,1.002,9.0549,-128.902,-6.1082,-1.4969,50.0018,5.4493,-17.698,30,7.2,24,1818,249,NA,NA,NA,NA,NA,NA,FALSE,-30,4.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717806,"2023-06-11",2,"2023-06-11T19:50:09.248Z","2023-06-11T19:50:13.084Z",TRUE,"pitch","7fa3bef4-48e6-4821-a5cf-bb37dae2b91d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.5,1.69,NA,97.75,153.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Kody Clemens singles on a sharp line drive to right fielder Mookie Betts. Bryson Stott scores.",1,2,7,60,"bottom",7,"2023-06-11T19:49:28.160Z","2023-06-11T19:51:02.515Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,665019,"Kody Clemens","/api/v1/people/665019","L","Left",687798,"Nick Robertson","/api/v1/people/687798","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,3,0.9,0.4003,7.0054,31.9387,-13.1467,-4.525,10.048,0.5049,3.1405,6.2818,-137.1435,-5.0904,-1.2335,50.0064,5.9262,-8.5726,26.4,3.6,24,2116,210,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
