"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717078,"2023-08-09",1,"2023-08-09T02:29:24.911Z","2023-08-09T02:29:29.434Z",TRUE,"pitch","bc786e99-05ce-4bca-bcf4-9f544e9596bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.41,1.6001,NA,72.81,200.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Victor Caratini flies out to left fielder Nolan Jones.",0,3,3,67,"bottom",9,"2023-08-09T02:28:49.140Z","2023-08-09T02:30:42.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,605170,"Victor Caratini","/api/v1/people/605170","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.2,14,0.9,0.418,6.4861,25.7541,-24.8794,0.2864,4.1895,1.1594,1.4093,8.8793,-130.6761,-5.495,-2.31,50.0037,5.3917,0.4977,4.8,6,24,2392,180,NA,NA,NA,NA,NA,NA,FALSE,-27.1,6.6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",0,"2023-08-09T02:29:02.677Z","2023-08-09T02:29:06.491Z",TRUE,"pitch","d5954965-623b-4336-a92c-fd67c6449493",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4663,1.5439,NA,115.86,173.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Victor Caratini flies out to left fielder Nolan Jones.",0,3,3,67,"bottom",9,"2023-08-09T02:28:49.140Z","2023-08-09T02:30:42.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,605170,"Victor Caratini","/api/v1/people/605170","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,5,0.9,0.3992,6.3577,31.6124,-13.7304,-5.3411,9.6836,0.03,2.4,7.7219,-137.4126,-6.158,-2.1279,50.0032,5.6101,-10.1735,28.8,3.6,24,2108,220,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",3,"2023-08-09T02:30:14.616Z","2023-08-09T02:30:32.852Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,605170,"/api/v1/people/605170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Victor Caratini flies out to left fielder Nolan Jones.",0,3,3,67,"bottom",9,"2023-08-09T02:28:49.140Z","2023-08-09T02:30:42.905Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,605170,"Victor Caratini","/api/v1/people/605170","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",3,"2023-08-09T02:28:29.660Z","2023-08-09T02:28:34.669Z",TRUE,"pitch","746fdef1-d3ef-4ddc-927a-d7916cb96b48",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.3256,1.4595,NA,93.86,186.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Joey Wiemer called out on strikes.",0,3,3,66,"bottom",9,"2023-08-09T02:26:38.220Z","2023-08-09T02:28:34.669Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.7,9,0.9,0.414,6.4687,27.5942,-24.5107,1.6359,4.3178,0.6071,1.9205,6.7723,-132.2033,-4.6671,-2.1978,50.0019,5.5029,2.9004,9.6,6,24,2348,181,NA,NA,NA,NA,NA,NA,TRUE,-26,7.1,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",2,"2023-08-09T02:28:00.965Z","2023-08-09T02:28:06.284Z",TRUE,"pitch","72981a52-7e3f-4f57-88de-ac212639624c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.48,NA,155.12,173.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Joey Wiemer called out on strikes.",0,3,3,66,"bottom",9,"2023-08-09T02:26:38.220Z","2023-08-09T02:28:34.669Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,11,0.9,0.4036,6.4448,32.065,-15.7268,-7.306,8.837,-0.9999,2.41,6.4616,-136.1066,-5.7032,-2.4647,50.0032,5.6357,-13.5999,36,4.8,24,2182,224,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",1,"2023-08-09T02:27:10.842Z","2023-08-09T02:27:16.540Z",TRUE,"pitch","63199cb3-d2ee-4e2e-83b2-b8a2e73a67f9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.27,1.48,NA,123.5,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Joey Wiemer called out on strikes.",0,3,3,66,"bottom",9,"2023-08-09T02:26:38.220Z","2023-08-09T02:28:34.669Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.6,5,0.9,0.4134,6.4889,27.429,-23.6816,1.4608,4.7762,-0.1707,2.53,5.7803,-132.3434,-3.3213,-2.5703,50.0054,5.5297,2.6001,8.4,6,24,2384,196,NA,NA,NA,NA,NA,NA,FALSE,-24.8,8.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",0,"2023-08-09T02:26:51.404Z","2023-08-09T02:26:55.279Z",TRUE,"pitch","ead35b90-4307-4c65-a4f2-edd1ca2b1b48",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2974,1.4595,NA,84.02,210.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Joey Wiemer called out on strikes.",0,3,3,66,"bottom",9,"2023-08-09T02:26:38.220Z","2023-08-09T02:28:34.669Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,14,0.89,0.405,6.4799,31.8595,-13.1622,-6.4531,10.279,0.8652,1.0526,10.2823,-135.6569,-9.3717,-2.1495,50.001,5.4871,-11.9333,32.4,3.6,24,2221,223,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.6,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",0,"2023-08-09T02:26:12.963Z","2023-08-09T02:26:24.031Z",TRUE,"pitch","62719ca0-a116-450e-8ba2-dc9a023afeb6",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.19,1.42,NA,102.25,184.66,"line_drive","medium","8",111.57,87.94,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Andruw Monasterio singles on a line drive to center fielder Brenton Doyle.",0,3,3,65,"bottom",9,"2023-08-09T02:25:54.086Z","2023-08-09T02:26:24.031Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83.4,6,0.9,0.4154,6.496,26.9793,-25.3241,2.6595,3.8855,0.387,2.0043,6.5576,-131.6561,-4.1868,-2.4776,50.0001,5.4811,4.6847,13.2,6,24,2391,194,89.1,13,227,NA,NA,NA,FALSE,-27,6.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",6,"2023-08-09T02:25:30.426Z","2023-08-09T02:25:40.674Z",TRUE,"pitch","4cea8bb5-151b-407c-a6ad-98c5e9ece47d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,2.87,1.34,NA,131.38,169.34,"fly_ball","medium","7",77.15,146.32,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,1,0.9,0.4028,6.4182,32.3469,-16.8254,-7.2595,8.2164,-0.3773,2.5719,6.8668,-136.4116,-4.9672,-1.9943,50.0068,5.591,-13.5699,33.6,4.8,24,2304,221,85.5,60,200,NA,NA,NA,TRUE,-17.4,13.9,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",5,"2023-08-09T02:25:12.839Z","2023-08-09T02:25:16.397Z",TRUE,"pitch","aa2b9299-e408-42a6-8168-715dd24e9a59",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,2.9879,1.4033,NA,119.89,198.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,8,0.9,0.3998,6.3314,31.9099,-15.7472,-6.997,8.6505,-0.0758,1.5038,8.0314,-137.2847,-7.883,-2.1375,50.0013,5.4956,-13.284,33.6,4.8,24,2283,223,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",4,"2023-08-09T02:24:55.728Z","2023-08-09T02:24:59.727Z",TRUE,"pitch","2b944cf6-971b-4128-aba5-9de32cf50121",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.8753,1.3752,NA,77.97,199.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.9,14,0.89,0.4136,6.385,27.5868,-25.5124,-0.4362,3.7462,1.0239,1.4494,8.8028,-132.2935,-5.4769,-2.2864,50.0002,5.4106,-0.7765,2.4,6,24,2357,197,NA,NA,NA,NA,NA,NA,FALSE,-27.2,5.8,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",3,"2023-08-09T02:24:39.242Z","2023-08-09T02:24:44.269Z",TRUE,"pitch","b9cfa4d4-e160-43d8-aa5f-911661fe14e9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0129,1.5685,NA,121.99,203.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,13,0.9,0.4031,6.3492,30.1582,-14.1782,-7.3287,9.6261,-0.1309,1.3008,8.3361,-135.9398,-8.6303,-2.2868,50.0002,5.5036,-13.697,36,4.8,24,2205,225,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",0,"2023-08-09T02:23:42.917Z","2023-08-09T02:23:42.951Z",FALSE,"action",NA,NA,"Austin Wynns remains in the game as the catcher.","Defensive Switch",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642851,"/api/v1/people/642851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","401","64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,553869,"/api/v1/people/553869",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",1,"2023-08-09T02:23:42.951Z","2023-08-09T02:24:06.134Z",FALSE,"action",NA,NA,"Harold Castro remains in the game as the second baseman.","Defensive Switch",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605612,"/api/v1/people/605612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","701","64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,676701,"/api/v1/people/676701",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",2,"2023-08-09T02:24:06.134Z","2023-08-09T02:24:39.242Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Sal Frelick replaces Tyrone Taylor.","Offensive Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686217,"/api/v1/people/686217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","64","atBat","Flyout","field_out","Sal Frelick flies out to left fielder Nolan Jones.",0,3,3,64,"bottom",9,"2023-08-09T02:24:36.963Z","2023-08-09T02:25:40.674Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",571863,"Matt Koch","/api/v1/people/571863","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,621438,"/api/v1/people/621438",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717078,"2023-08-09",3,"2023-08-09T02:21:48.995Z","2023-08-09T02:21:59.478Z",TRUE,"pitch","25d97d18-1f0d-4feb-b9bb-408ba5c224fd",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.37,1.63,NA,106.87,178.41,"popup","medium","5",105.58,165.14,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Harold Castro pops out to third baseman Brian Anderson.",0,3,3,63,"top",9,"2023-08-09T02:21:26.511Z","2023-08-09T02:21:59.478Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,75.3,5,0.91,0.4569,7.2593,25.3319,-32.6434,-12.5152,-0.3201,0.2658,2.236,8.9913,-120.3109,-0.0465,-1.9108,50.0051,5.1709,-18.1821,26.4,10.8,24,2781,275,74.6,72,102,NA,NA,NA,TRUE,-40.6,-0.2,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
