"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718274,"2023-05-07",3,"2023-05-07T02:47:03.990Z","2023-05-07T02:47:08.990Z",FALSE,"stepoff","5f4bbef2-60b0-4600-9c87-9067713e927e",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Mauricio Dubon singles on a ground ball to second baseman Kolten Wong. Jake Meyers to 3rd.",0,2,0,34,"top",5,"2023-05-07T02:45:50.317Z","2023-05-07T02:48:08.824Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",3,"2023-05-07T02:45:24.588Z","2023-05-07T02:45:32.676Z",TRUE,"pitch","0b72cf19-ec81-486f-ae30-3be94bf78b2d",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.21,1.51,NA,147.54,171.84,"line_drive","medium",NA,17.77,101.37,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Jake Meyers hits a ground-rule double (5) on a line drive down the left-field line.",0,2,0,33,"top",5,"2023-05-07T02:44:19.388Z","2023-05-07T02:45:32.676Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.2,4,0.92,0.4204,6.772,25.7864,-19.3488,8.1698,7.4535,-0.8013,2.4791,-9.7236,-130.0006,-3.6526,1.9161,50.0057,5.3607,14.0662,31.2,6,24,2018,130,93,24,303,NA,NA,NA,FALSE,-21.2,13,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",2,"2023-05-07T02:45:07.418Z","2023-05-07T02:45:11.051Z",TRUE,"pitch","8764cef4-a152-41a7-a913-565f41cb6e2b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5035,1.7285,NA,98.79,220.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Jake Meyers hits a ground-rule double (5) on a line drive down the left-field line.",0,2,0,33,"top",5,"2023-05-07T02:44:19.388Z","2023-05-07T02:45:32.676Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.3,14,0.9,0.4659,6.582,23.3889,-30.0389,10.0049,1.5275,0.4777,0.6868,-7.1913,-117.7754,-3.6369,2.2782,50.0042,5.0439,13.988,22.8,9.6,24,2117,102,NA,NA,NA,NA,NA,NA,FALSE,-39.8,2,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",1,"2023-05-07T02:44:52.409Z","2023-05-07T02:44:55.434Z",TRUE,"pitch","25703d5e-e6e3-4c38-9379-93ea601c0acb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.21,1.51,NA,120.75,193.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Jake Meyers hits a ground-rule double (5) on a line drive down the left-field line.",0,2,0,33,"top",5,"2023-05-07T02:44:19.388Z","2023-05-07T02:45:32.676Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,73.9,8,0.9,0.4717,6.4596,20.7538,-40.9317,-0.8403,-6.401,-0.0984,1.6775,-5.1629,-115.9266,0.6645,2.2627,50.0055,5.2803,-1.1484,2.4,12,24,2165,326,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-11.2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",0,"2023-05-07T02:44:33.840Z","2023-05-07T02:44:37.090Z",TRUE,"pitch","b7784a20-433a-4c75-83b7-0271ba1926d7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.21,1.51,NA,134.11,169.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Jake Meyers hits a ground-rule double (5) on a line drive down the left-field line.",0,2,0,33,"top",5,"2023-05-07T02:44:19.388Z","2023-05-07T02:45:32.676Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,676694,"Jake Meyers","/api/v1/people/676694","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.9,4,0.93,0.4208,6.5682,27.3846,-17.6271,8.58,8.4775,-0.449,2.5578,-8.7899,-130.1901,-3.9126,1.8566,50.006,5.4148,14.729,34.8,4.8,24,1995,127,NA,NA,NA,NA,NA,NA,FALSE,-19.6,14.6,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",3,"2023-05-07T02:44:03.694Z","2023-05-07T02:44:11.548Z",TRUE,"pitch","31ce01ec-9ab2-4c6e-8240-bba2fed3cb52",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.35,1.63,NA,83.01,193.11,"ground_ball","medium","6",106.9,154.12,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","David Hensley grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,2,0,32,"top",5,"2023-05-07T02:43:03.306Z","2023-05-07T02:44:11.548Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,682073,"David Hensley","/api/v1/people/682073","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,73.6,14,0.9,0.4696,6.5397,22.4927,-29.8756,11.0844,1.6685,0.8917,1.6915,-6.5412,-116.7534,-1.6126,2.2931,50.0035,5.2094,15.2652,25.2,9.6,24,2080,102,84,-8,14,NA,NA,NA,TRUE,-39.7,2.9,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",2,"2023-05-07T02:43:46.852Z","2023-05-07T02:43:50.015Z",TRUE,"pitch","1c374af9-cc35-432b-a333-b6c12fb184c7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.35,1.63,NA,111.72,154.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","David Hensley grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,2,0,32,"top",5,"2023-05-07T02:43:03.306Z","2023-05-07T02:44:11.548Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,682073,"David Hensley","/api/v1/people/682073","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,81.6,2,0.89,0.4234,6.5993,25.0227,-18.8445,7.7006,7.853,0.1385,3.1184,-7.029,-129.0056,-2.5339,1.8885,50.0055,5.5545,13.0759,31.2,6,24,2021,136,NA,NA,NA,NA,NA,NA,FALSE,-20.6,13.9,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",1,"2023-05-07T02:43:34.406Z","2023-05-07T02:43:38.622Z",TRUE,"pitch","0a688758-ed9f-4d27-8e41-875c831ba38a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4411,1.691,NA,84.23,163.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","David Hensley grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,2,0,32,"top",5,"2023-05-07T02:43:03.306Z","2023-05-07T02:44:11.548Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,682073,"David Hensley","/api/v1/people/682073","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,73.8,12,0.89,0.4695,6.4555,20.3247,-27.4466,9.8957,3.4222,0.8597,2.7711,-6.2514,-116.3487,0.1271,2.2859,50.0025,5.3012,13.6669,25.2,8.4,24,2147,107,NA,NA,NA,NA,NA,NA,FALSE,-36,6.5,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",0,"2023-05-07T02:43:22.305Z","2023-05-07T02:43:25.878Z",TRUE,"pitch","1b142007-c711-4356-8993-d8cc84fc7e19",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4535,1.6284,NA,157.91,182.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","David Hensley grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,2,0,32,"top",5,"2023-05-07T02:43:03.306Z","2023-05-07T02:44:11.548Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,682073,"David Hensley","/api/v1/people/682073","R","Right",594835,"Marco Gonzales","/api/v1/people/594835","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.9,13,0.9,0.4774,6.5271,20.8026,-39.665,0.255,-5.6123,-1.0732,2.0875,-7.0135,-114.6416,1.0788,1.9902,50.0052,5.4765,0.3409,1.2,12,24,2277,324,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-9.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",5,"2023-05-07T02:41:03.873Z","2023-05-07T02:41:11.981Z",TRUE,"pitch","d96f8146-e008-4d30-9fdd-a57b4c9d380c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.32,1.61,NA,108.3,157.72,"ground_ball","medium","3",153.54,168.82,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman David Hensley.",0,2,0,31,"bottom",4,"2023-05-07T02:39:36.813Z","2023-05-07T02:41:11.981Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.3,2,2,0.4092,6.4551,27.7812,-16.0684,1.5937,8.8696,0.2283,3.0023,3.8848,-133.6465,-3.0258,-1.449,50.0041,5.2979,2.8926,12,3.6,24,2516,192,80.1,-22,8,NA,NA,NA,TRUE,-16.7,15.6,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",4,"2023-05-07T02:40:47.320Z","2023-05-07T02:40:51.197Z",TRUE,"pitch","3819650a-7489-482d-9715-082fd2cfb36d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4535,1.6784,NA,124.13,174.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman David Hensley.",0,2,0,31,"bottom",4,"2023-05-07T02:39:36.813Z","2023-05-07T02:41:11.981Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,79.4,5,2,0.438,6.5991,21.9394,-29.2785,5.0237,1.8223,-0.1871,2.3914,1.9989,-124.434,-1.2089,-1.6505,50.0027,5.2808,7.9792,15.6,7.2,24,2547,108,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.2,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",3,"2023-05-07T02:40:30.472Z","2023-05-07T02:40:34.168Z",TRUE,"pitch","598ef3a7-01f3-42f4-b90b-fd7b8138f7dd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4785,1.6534,NA,131.35,209.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman David Hensley.",0,2,0,31,"bottom",4,"2023-05-07T02:39:36.813Z","2023-05-07T02:41:11.981Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77.2,13,2,0.4489,6.7869,22.2394,-21.7137,-7.7832,6.9247,-0.3765,1.101,4.9595,-121.6791,-4.7109,-1.4224,50.0027,4.9263,-11.7564,26.4,7.2,24,1854,229,NA,NA,NA,NA,NA,NA,FALSE,-27.1,11.8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",2,"2023-05-07T02:40:15.327Z","2023-05-07T02:40:19.006Z",TRUE,"pitch","1cbae68a-df3f-4000-b85b-8b7030fb882f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.5285,1.6284,NA,127.87,186.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman David Hensley.",0,2,0,31,"bottom",4,"2023-05-07T02:39:36.813Z","2023-05-07T02:41:11.981Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,78,7,2,0.4458,6.6315,21.536,-30.3546,4.6477,1.1888,-0.2852,1.9382,1.9736,-122.3257,-1.7224,-1.7037,50.005,5.226,7.1244,13.2,8.4,24,2585,103,NA,NA,NA,NA,NA,NA,FALSE,-36.4,2,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",1,"2023-05-07T02:40:00.127Z","2023-05-07T02:40:03.882Z",TRUE,"pitch","0aedf35e-26e1-4a05-97e8-81f0db0ad672",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5285,1.6102,NA,159.11,154.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman David Hensley.",0,2,0,31,"bottom",4,"2023-05-07T02:39:36.813Z","2023-05-07T02:41:11.981Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,68,11,2,0.5094,6.6562,19.3867,-43.259,4.534,-9.4815,-1.1047,3.1235,-0.3768,-107.6854,5.118,-1.5157,50,5.5134,5.303,7.2,14.4,24,2069,22,NA,NA,NA,NA,NA,NA,FALSE,-65.5,-15.4,-8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",0,"2023-05-07T02:39:45.927Z","2023-05-07T02:39:49.796Z",TRUE,"pitch","ce550af4-4259-47a9-8ae5-af93270a746f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5285,1.6534,NA,157.43,187.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman David Hensley.",0,2,0,31,"bottom",4,"2023-05-07T02:39:36.813Z","2023-05-07T02:41:11.981Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.2,68.6,13,2,0.5041,6.8956,22.3661,-46.8777,3.0332,-12.3554,-1.0608,1.8839,0.3128,-109.3646,3.3843,-1.5995,50.0006,5.4058,3.6107,4.8,15.6,24,2428,23,NA,NA,NA,NA,NA,NA,FALSE,-69.8,-20.9,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718274,"2023-05-07",2,"2023-05-07T02:39:12.019Z","2023-05-07T02:39:19.177Z",TRUE,"pitch","c3a4a929-7256-45b0-95fb-eda0c168884c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.46,1.65,NA,106.61,184.45,"fly_ball","medium","7",55.93,82.95,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","Teoscar Hernandez flies out to left fielder Yordan Alvarez.",0,2,0,30,"bottom",4,"2023-05-07T02:38:23.349Z","2023-05-07T02:39:19.177Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.1,78.1,8,2,0.4452,6.5322,22.0032,-31.3858,2.0415,0.5142,0.2726,2.0121,3.9137,-122.5845,-1.3836,-1.6037,50.0033,5.2392,3.1374,7.2,8.4,24,2620,78,89.8,26,336,NA,NA,NA,TRUE,-37.4,0.8,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
