"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718602,"2023-04-12",0,"2023-04-12T21:06:08.304Z","2023-04-12T21:06:12.228Z",TRUE,"pitch","bd581580-c463-4d75-a369-aa3289745f98",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4648,1.7277,NA,161.84,180.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Hunter Renfroe walks.",0,2,1,29,"bottom",4,"2023-04-12T21:05:58.442Z","2023-04-12T21:07:58.703Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.5,13,2,0.4362,7.2129,24.9487,-28.0266,-2.0622,2.5957,-1.1764,2.1462,-6.4174,-125.4868,-3.7019,1.6802,50.004,5.9192,-3.2934,8.4,7.2,24,1984,183,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.1,5.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",4,"2023-04-12T21:07:06.136Z","2023-04-12T21:07:18.532Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,592669,"/api/v1/people/592669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Hunter Renfroe walks.",0,2,1,29,"bottom",4,"2023-04-12T21:05:58.442Z","2023-04-12T21:07:58.703Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",4,"2023-04-12T21:03:50.018Z","2023-04-12T21:03:54.547Z",TRUE,"pitch","1da97345-f89b-49da-9943-b91fa6118cad",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.48,1.61,NA,133.43,127.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","CJ Abrams strikes out swinging.",0,2,1,28,"top",4,"2023-04-12T21:02:04.287Z","2023-04-12T21:03:54.547Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.4,11,0.9,0.431,5.7174,23.4207,-37.8063,1.7097,-3.4376,-0.431,4.1167,0.7226,-126.5914,2.6823,-0.9414,50.0021,6.0494,2.8021,4.8,9.6,24,2728,42,NA,NA,NA,NA,NA,NA,TRUE,-41.4,-5.5,-3.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",3,"2023-04-12T21:03:27.499Z","2023-04-12T21:03:31.791Z",TRUE,"pitch","16dbc40f-797a-4b51-9bfe-245b335731de",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.48,1.61,NA,128.52,172.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","CJ Abrams strikes out swinging.",0,2,1,28,"top",4,"2023-04-12T21:02:04.287Z","2023-04-12T21:03:54.547Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.4,4,0.82,0.4241,6.1526,26.9057,-23.597,-6.9852,5.0743,-0.3023,2.4484,3.8089,-129.1599,-3.7378,-0.8886,50.001,5.729,-11.8002,24,6,24,1595,223,NA,NA,NA,NA,NA,NA,FALSE,-26.2,8.6,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T21:03:06.091Z","2023-04-12T21:03:09.737Z",TRUE,"pitch","d11c237c-8cb1-49d1-bfec-fc0abea574d8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4748,1.6604,NA,108.14,106.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","CJ Abrams strikes out swinging.",0,2,1,28,"top",4,"2023-04-12T21:02:04.287Z","2023-04-12T21:03:54.547Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,12,0.9,0.4029,6.1939,29.1533,-15.6756,-3.5776,8.8099,0.2324,4.8977,3.3548,-135.8473,-0.0843,-0.5525,50.0043,6.0168,-6.7017,20.4,3.6,24,1945,206,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.2,5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",1,"2023-04-12T21:02:46.784Z","2023-04-12T21:02:50.511Z",TRUE,"pitch","bd97af58-5ce8-4768-9c29-dbf437197b69",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.425,1.6604,NA,154.54,134.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","CJ Abrams strikes out swinging.",0,2,1,28,"top",4,"2023-04-12T21:02:04.287Z","2023-04-12T21:03:54.547Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.1,74.4,11,2,0.4642,5.4938,22.8793,-40.1165,7.9186,-5.6341,-0.9849,3.8463,-2.0299,-118.0705,3.3511,-1.1418,50.0042,6.1049,11.1593,15.6,12,24,2303,13,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-9.1,-13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",0,"2023-04-12T21:02:19.476Z","2023-04-12T21:02:25.594Z",TRUE,"pitch","695dae5e-0162-4eec-9cb6-74d46e83cef6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.48,1.61,NA,106.91,191.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","CJ Abrams strikes out swinging.",0,2,1,28,"top",4,"2023-04-12T21:02:04.287Z","2023-04-12T21:03:54.547Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.6,75.7,8,2,0.457,6.3346,25.3713,-36.4152,4.2254,-2.925,0.2647,1.7591,1.8102,-120.2785,-2.2395,-1.0486,50.0004,5.9604,6.132,9.6,10.8,24,2542,32,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-5.5,-8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T21:01:49.778Z","2023-04-12T21:01:55.239Z",TRUE,"pitch","93829c47-beb8-4eda-84f3-12d85cf02c89",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.1549,1.638,NA,106.78,157.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Lane Thomas called out on strikes.",0,2,1,27,"top",4,"2023-04-12T21:01:02.893Z","2023-04-12T21:01:55.239Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80,2,0.87,0.4335,6.2496,24.308,-35.0616,1.1005,-1.7825,0.2681,3.0061,2.2041,-126.0958,-0.2838,-0.7584,50.0042,5.9357,1.7815,3.6,8.4,24,2924,62,NA,NA,NA,NA,NA,NA,TRUE,-39.4,-3.1,-2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,660688,"Keibert Ruiz","/api/v1/people/660688",608841,"Joey Meneses","/api/v1/people/608841"
718602,"2023-04-12",1,"2023-04-12T21:01:30.536Z","2023-04-12T21:01:34.598Z",TRUE,"pitch","46ca9fa6-cf1a-439d-abcc-852686017227",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.16,1.53,NA,121.88,144.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Lane Thomas called out on strikes.",0,2,1,27,"top",4,"2023-04-12T21:01:02.893Z","2023-04-12T21:01:55.239Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,11,0.9,0.3993,6.2908,31.3101,-15.6127,-5.8331,8.6973,-0.128,3.4814,3.4341,-137.3294,-3.6386,-0.639,50.0001,5.89,-11.1045,32.4,3.6,24,2242,201,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.1,9.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",0,"2023-04-12T21:01:07.647Z","2023-04-12T21:01:11.583Z",TRUE,"pitch","6e5d28c6-d947-461b-b066-13b6c4a49b06",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.16,1.53,NA,119.98,145.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Lane Thomas called out on strikes.",0,2,1,27,"top",4,"2023-04-12T21:01:02.893Z","2023-04-12T21:01:55.239Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.5,11,0.9,0.4013,6.5101,31.4698,-15.7874,-6.2529,8.6987,-0.0781,3.438,3.719,-136.7235,-3.6688,-0.6469,50.0051,5.8877,-11.7841,33.6,4.8,24,2161,208,NA,NA,NA,NA,NA,NA,FALSE,-16,15.1,10.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",1,"2023-04-12T21:00:30.181Z","2023-04-12T21:00:38.755Z",TRUE,"pitch","82692c7c-206c-458c-b094-4e2f90a065dd",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,0,NA,NA,3.54,1.74,NA,162.77,181.82,"ground_ball","medium","6",117.09,154.33,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Luis Garcia grounds out, shortstop Gio Urshela to first baseman Brandon Drury. Dominic Smith scores. Joey Meneses to 3rd. Keibert Ruiz to 2nd.",1,2,1,26,"top",4,"2023-04-12T20:59:56.475Z","2023-04-12T21:00:38.755Z",TRUE,TRUE,FALSE,TRUE,0,0,1,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82,13,2,0.4208,5.951,28.193,-27.5396,-9.0221,2.7024,-1.2009,2.1097,2.617,-130.313,-3.9605,-1.048,50.002,5.7372,-15.4665,27.6,7.2,24,1674,222,63.7,-39,4,NA,NA,NA,TRUE,-30,4.2,15.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,660688,"Keibert Ruiz","/api/v1/people/660688",608841,"Joey Meneses","/api/v1/people/608841"
718602,"2023-04-12",0,"2023-04-12T21:00:14.776Z","2023-04-12T21:00:18.808Z",TRUE,"pitch","b600af4b-9cb9-484e-9747-0d4a41dbb135",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.54,1.74,NA,108.21,197.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Luis Garcia grounds out, shortstop Gio Urshela to first baseman Brandon Drury. Dominic Smith scores. Joey Meneses to 3rd. Keibert Ruiz to 2nd.",1,2,1,26,"top",4,"2023-04-12T20:59:56.475Z","2023-04-12T21:00:38.755Z",TRUE,TRUE,FALSE,TRUE,0,0,1,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.3,75.3,14,2,0.4594,6.2692,25.6726,-36.9473,3.6961,-3.3216,0.2306,1.5254,1.9534,-119.7657,-2.4301,-1.079,50.0058,5.8956,5.3062,8.4,10.8,24,2431,9,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-6.4,-7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",2,"2023-04-12T20:59:34.625Z","2023-04-12T20:59:45.138Z",TRUE,"pitch","39cd981b-8808-48de-981e-ba3a10746624",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.22,1.52,NA,127.69,198.19,"ground_ball","medium","9",181.67,113.56,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Keibert Ruiz singles on a ground ball to right fielder Hunter Renfroe. Dominic Smith to 3rd. Joey Meneses to 2nd.",0,1,1,25,"top",4,"2023-04-12T20:59:11.169Z","2023-04-12T20:59:45.138Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.7,7,2,0.4216,5.9508,29.5942,-24.8765,-9.0019,4.2801,-0.2805,1.5032,4.771,-130.354,-5.7716,-0.9732,50.0063,5.6458,-15.3618,28.8,7.2,24,1631,227,93.8,-12,8,NA,NA,NA,FALSE,-27.7,6.6,15.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",608841,"Joey Meneses","/api/v1/people/608841",642086,"Dominic Smith","/api/v1/people/642086"
718602,"2023-04-12",1,"2023-04-12T20:59:13.339Z","2023-04-12T20:59:18.331Z",TRUE,"pitch","a13791f3-18a9-4f5a-8475-9d769f0b1f41",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,0,NA,NA,3.22,1.52,NA,98.35,223.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Keibert Ruiz singles on a ground ball to right fielder Hunter Renfroe. Dominic Smith to 3rd. Joey Meneses to 2nd.",0,1,1,25,"top",4,"2023-04-12T20:59:11.169Z","2023-04-12T20:59:45.138Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,14,0.9,0.4284,6.1528,27.2484,-34.7576,-2.2158,-1.5623,0.4894,0.5665,4.3537,-128.0247,-6.1109,-0.9478,50.0032,5.7158,-3.6667,4.8,8.4,24,2722,22,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-4.1,3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",0,"2023-04-12T20:58:17.081Z","2023-04-12T20:59:13.339Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Keibert Ruiz singles on a ground ball to right fielder Hunter Renfroe. Dominic Smith to 3rd. Joey Meneses to 2nd.",0,1,1,25,"top",4,"2023-04-12T20:59:11.169Z","2023-04-12T20:59:45.138Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718602,"2023-04-12",5,"2023-04-12T20:57:53.846Z","2023-04-12T20:58:03.876Z",TRUE,"pitch","4f3625a5-f8d9-4638-a74c-ae235ba7684c",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.56,1.69,NA,100.88,154.4,"line_drive","hard","9",184.98,108.89,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Single","single","Joey Meneses singles on a sharp line drive to right fielder Hunter Renfroe. Jeimer Candelario scores. Dominic Smith to 2nd.",1,1,1,24,"top",4,"2023-04-12T20:55:57.814Z","2023-04-12T20:58:03.876Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.2,3,0.91,0.4259,6.2023,26.0789,-36.8929,-0.9866,-2.8195,0.4229,3.1253,3.4665,-128.4913,-0.0758,-0.8142,50.0013,6.0166,-1.654,1.2,8.4,24,2661,20,105,9,195,NA,NA,NA,FALSE,-40,-4.9,1.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608841,"Joey Meneses","/api/v1/people/608841",642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA
718602,"2023-04-12",4,"2023-04-12T20:57:34.647Z","2023-04-12T20:57:38.459Z",TRUE,"pitch","63096d90-74de-4975-a5c3-6aa228a563e3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4698,1.6604,NA,75.64,140.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Single","single","Joey Meneses singles on a sharp line drive to right fielder Hunter Renfroe. Jeimer Candelario scores. Dominic Smith to 2nd.",1,1,1,24,"top",4,"2023-04-12T20:55:57.814Z","2023-04-12T20:58:03.876Z",TRUE,TRUE,FALSE,FALSE,70,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.6,12,0.89,0.4003,6.1708,32.2126,-14.2602,-4.0159,9.465,1.0852,3.6368,5.5217,-137.16,-3.5252,-0.4385,50.0039,5.9202,-7.602,22.8,3.6,24,2160,215,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.6,6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
