"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718609,"2023-04-12",2,"2023-04-12T21:40:17.851Z","2023-04-12T21:40:23.317Z",TRUE,"pitch","876812fd-59e7-4bc7-8a4e-5c562b3871bd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6906,1.6584,NA,162.45,187.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Jon Berti to first baseman Yuli Gurriel.",0,1,2,46,"bottom",6,"2023-04-12T21:39:57.849Z","2023-04-12T21:41:02.177Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.7,13,0.9,0.3943,6.2193,30.1054,-12.1787,3.8402,10.2202,-1.1923,1.9132,-11.9858,-138.7578,-6.4901,2.678,50.0007,5.0885,7.5129,20.4,2.4,24,2772,139,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.3,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T21:40:00.210Z","2023-04-12T21:40:05.526Z",TRUE,"pitch","d8614875-a2ee-4eca-b7de-24ba04eaeb4d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7923,1.6584,NA,150.97,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Jon Berti to first baseman Yuli Gurriel.",0,1,2,46,"bottom",6,"2023-04-12T21:39:57.849Z","2023-04-12T21:41:02.177Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.3,11,0.89,0.3953,6.216,30.3807,-16.1744,0.9182,8.225,-0.8913,2.8065,-10.2843,-138.4589,-3.5793,2.7489,50.0015,5.1956,1.7868,1.2,3.6,24,2698,143,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T21:38:56.062Z","2023-04-12T21:40:00.210Z",FALSE,"action",NA,NA,"Pitching Change: Tanner Scott replaces Edward Cabrera.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656945,"/api/v1/people/656945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"46","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Jon Berti to first baseman Yuli Gurriel.",0,1,2,46,"bottom",6,"2023-04-12T21:39:57.849Z","2023-04-12T21:41:02.177Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T21:37:23.540Z","2023-04-12T21:37:31.853Z",TRUE,"pitch","4fb91045-1e4c-45cb-b9d0-88661e711690",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.11,1.48,NA,153,164.26,"ground_ball","medium","6",113.12,158.07,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Jean Segura grounds out, shortstop Trea Turner to first baseman Kody Clemens.",0,1,2,45,"top",6,"2023-04-12T21:36:29.009Z","2023-04-12T21:37:31.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,88,11,2,0.3939,7.213,26.4438,-22.915,-9.2974,4.7124,-0.9446,2.7601,5.5048,-138.241,-3.1141,-1.7381,50.0018,5.4131,-18.2665,36,6,24,2325,222,55.1,-15,12,NA,NA,NA,TRUE,-21.7,8.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T21:37:08.293Z","2023-04-12T21:37:13.848Z",TRUE,"pitch","85ff3f45-aeba-4feb-b12d-97bac382083b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1879,1.5324,NA,152.47,152.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Jean Segura grounds out, shortstop Trea Turner to first baseman Kody Clemens.",0,1,2,45,"top",6,"2023-04-12T21:36:29.009Z","2023-04-12T21:37:31.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.9,11,2,0.4091,7.1787,23.6118,-25.7415,-0.5414,3.5255,-0.9306,3.202,3.0065,-132.9505,-1.128,-1.9969,50.0004,5.4689,-0.9877,1.2,6,24,2642,197,NA,NA,NA,NA,NA,NA,FALSE,-25.9,6.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T21:36:51.703Z","2023-04-12T21:36:54.793Z",TRUE,"pitch","d9f151b8-5002-4a8c-9342-356174b19da2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1914,1.5103,NA,127.56,152.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Jean Segura grounds out, shortstop Trea Turner to first baseman Kody Clemens.",0,1,2,45,"top",6,"2023-04-12T21:36:29.009Z","2023-04-12T21:37:31.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.5,1,2,0.3907,7.2362,27.7901,-13.0229,-5.4109,9.5944,-0.2771,3.1846,6.1529,-139.5388,-4.2544,-1.7949,50.0042,5.5706,-10.8025,34.8,3.6,24,2523,219,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T21:36:35.459Z","2023-04-12T21:36:40.306Z",TRUE,"pitch","1b16cd41-2c37-4d92-94c4-f790a927a5d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1659,1.536,NA,166.55,183.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Jean Segura grounds out, shortstop Trea Turner to first baseman Kody Clemens.",0,1,2,45,"top",6,"2023-04-12T21:36:29.009Z","2023-04-12T21:37:31.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,516416,"Jean Segura","/api/v1/people/516416","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,88.1,13,2,0.3941,7.0961,26.7586,-20.9882,-10.1224,5.6973,-1.2999,2.0425,4.9427,-138.2447,-5.4375,-1.7823,50.0025,5.416,-19.8675,40.8,6,24,2278,218,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.6,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T21:36:01.203Z","2023-04-12T21:36:09.117Z",TRUE,"pitch","9eaaed0d-0e71-4bce-9a5b-c1f1de630b8d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.35,1.63,NA,122.06,166.28,"line_drive","medium","8",137.59,59.14,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Yuli Gurriel lines out to center fielder Brandon Marsh.",0,1,2,44,"top",6,"2023-04-12T21:35:42.820Z","2023-04-12T21:36:09.117Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.1,5,0.94,0.391,7.2736,31.4236,-14.1343,-3.9794,9.0736,-0.1328,2.6852,5.7181,-140.0546,-5.306,-1.6832,50.0014,5.5275,-7.9108,24,3.6,24,2470,212,99.9,18,349,NA,NA,NA,TRUE,-14,15.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T21:35:48.212Z","2023-04-12T21:35:54.348Z",TRUE,"pitch","a0043bd0-a050-46d9-a997-58b350db4f39",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4718,1.7158,NA,133.25,204.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Yuli Gurriel lines out to center fielder Brandon Marsh.",0,1,2,44,"top",6,"2023-04-12T21:35:42.820Z","2023-04-12T21:36:09.117Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.1,13,2,0.4491,6.9112,25.1776,-29.8679,5.606,1.5298,-0.4262,1.2787,2.1831,-122.2013,-3.5809,-2.0606,50.0018,5.3424,8.4354,15.6,8.4,24,2617,67,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.2,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",6,"2023-04-12T21:35:20.391Z","2023-04-12T21:35:26.617Z",TRUE,"pitch","0c2b0e30-4ee3-4e4c-a9e5-30ac54b5ee73",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.59,1.71,NA,134.26,152.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88,1,0.93,0.3916,7.1618,29.781,-15.0802,-3.6275,8.6185,-0.4528,3.1803,5.2306,-139.5619,-3.7117,-1.8752,50.0037,5.5131,-7.196,21.6,3.6,24,2564,216,NA,NA,NA,NA,NA,NA,TRUE,-14.5,15.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",4,"2023-04-12T21:34:53.652Z","2023-04-12T21:34:58.612Z",TRUE,"pitch","a232d9da-93f6-4b59-82b5-9274244e2389",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.59,1.71,NA,165.39,187.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.4,13,2,0.3985,7.3724,31.2989,-18.5195,-10.1447,7.1426,-1.2694,1.902,4.711,-137.5926,-6.2442,-1.6882,50.0055,5.4613,-19.4016,43.2,6,24,2315,218,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",3,"2023-04-12T21:34:39.984Z","2023-04-12T21:34:43.613Z",TRUE,"pitch","8e0a4542-e2c4-4992-b656-bddef365bd57",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.6755,1.7158,NA,98.3,168.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.9,6,0.87,0.4004,7.0071,31.3256,-14.1867,-3.2361,9.4977,0.4905,2.5886,7.1762,-137.0002,-5.2663,-1.7468,50.0035,5.5116,-6.1301,16.8,3.6,24,2514,218,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",2,"2023-04-12T21:34:25.515Z","2023-04-12T21:34:30.939Z",TRUE,"pitch","8cdb2e4e-0a40-4fe2-b525-5fa411afbee2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.6246,1.6901,NA,81.03,153.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,87,12,2,0.3969,7.2005,29.2983,-18.2926,-2.0907,7.1874,0.9436,3.161,7.877,-137.7724,-3.0879,-1.6751,50.0008,5.5257,-4.0373,7.2,3.6,24,2574,214,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",1,"2023-04-12T21:34:10.980Z","2023-04-12T21:34:16.057Z",TRUE,"pitch","ca82d93b-644b-4b99-a519-da039503d6c6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5992,1.7414,NA,89.69,214.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,78.7,14,2,0.44,7.0456,26.1363,-28.3602,0.2778,2.4323,0.7164,0.8851,6.5172,-124.7116,-5.2049,-1.9718,50.0036,5.3513,0.4345,3.6,7.2,24,2508,97,NA,NA,NA,NA,NA,NA,FALSE,-34,3.4,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",0,"2023-04-12T21:33:57.933Z","2023-04-12T21:34:03.048Z",TRUE,"pitch","c01ad0f1-72a0-44b2-94d6-be076ebf6da3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.65,1.7414,NA,183.64,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.4,13,2,0.4002,7.1704,29.2282,-21.419,-9.0998,5.6685,-1.7483,1.5382,3.3304,-136.6941,-6.737,-1.7978,50.0065,5.4983,-17.2795,36,6,24,2217,220,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718609,"2023-04-12",5,"2023-04-12T21:35:07.199Z","2023-04-12T21:35:20.391Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,650559,"/api/v1/people/650559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,1,2,43,"top",6,"2023-04-12T21:33:54.155Z","2023-04-12T21:35:26.617Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
