"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717152,"2023-08-03",5,"2023-08-03T01:26:23.735Z","2023-08-03T01:26:31.103Z",TRUE,"pitch","462501c6-b324-490c-978c-8cfe39182396",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.53,1.72,NA,91.49,176.53,"ground_ball","medium","6",117.91,157.99,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Leody Taveras grounds into a force out, shortstop Tim Anderson to second baseman Zach Remillard. Mitch Garver out at 2nd. Leody Taveras to 1st.",0,0,7,40,"bottom",4,"2023-08-03T01:24:44.814Z","2023-08-03T01:26:31.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.5,6,0.9,0.4308,6.2516,24.2629,-26.4368,8.6304,3.5008,0.6692,2.3057,-7.0192,-126.8075,-4.2381,2.3425,50.0055,6.0911,14.1542,25.2,7.2,24,1855,140,99.1,-6,19,NA,NA,NA,TRUE,-30.2,5.6,-14.2,NA,NA,NA,NA,TRUE,FALSE,665750,"Leody Taveras","/api/v1/people/665750",NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T01:25:54.933Z","2023-08-03T01:25:58.998Z",TRUE,"pitch","c501431a-c2cd-414c-8329-1f0e382c977f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.53,1.72,NA,80.41,165.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Leody Taveras grounds into a force out, shortstop Tim Anderson to second baseman Zach Remillard. Mitch Garver out at 2nd. Leody Taveras to 1st.",0,0,7,40,"bottom",4,"2023-08-03T01:24:44.814Z","2023-08-03T01:26:31.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.6,12,0.89,0.4305,6.1238,23.1093,-25.0665,5.5665,4.325,0.9599,2.732,-5.6965,-126.6754,-3.5633,2.5025,50.0048,6.1355,9.1514,18,7.2,24,1963,155,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.3,-9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:25:38.927Z","2023-08-03T01:25:44.402Z",TRUE,"pitch","3f60448d-4525-41a7-8670-f91fd00e9e57",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6779,1.72,NA,181.34,175.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Leody Taveras grounds into a force out, shortstop Tim Anderson to second baseman Zach Remillard. Mitch Garver out at 2nd. Leody Taveras to 1st.",0,0,7,40,"bottom",4,"2023-08-03T01:24:44.814Z","2023-08-03T01:26:31.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81,13,0.91,0.4303,6.0983,24.2136,-27.1687,-2.1673,3.0449,-1.6879,2.3567,-9.7608,-126.9409,-3.9414,2.4771,50.0019,6.0745,-3.5627,10.8,7.2,24,2419,216,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.9,6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:25:18.824Z","2023-08-03T01:25:23.283Z",TRUE,"pitch","e01e87c4-f579-422d-b187-ea4eb9b77d22",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.6358,1.72,NA,79.23,220.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Leody Taveras grounds into a force out, shortstop Tim Anderson to second baseman Zach Remillard. Mitch Garver out at 2nd. Leody Taveras to 1st.",0,0,7,40,"bottom",4,"2023-08-03T01:24:44.814Z","2023-08-03T01:26:31.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.1,14,0.89,0.4284,6.1901,25.8917,-26.3857,8.374,3.4963,0.9908,0.6634,-6.4785,-127.7744,-8.1602,2.469,50.0053,5.9665,13.873,24,7.2,24,1854,150,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.7,-13.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:25:00.277Z","2023-08-03T01:25:04.159Z",TRUE,"pitch","65fd02a6-84f2-4e90-9c2d-67987072c7e1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.53,1.72,NA,113.22,166.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Leody Taveras grounds into a force out, shortstop Tim Anderson to second baseman Zach Remillard. Mitch Garver out at 2nd. Leody Taveras to 1st.",0,0,7,40,"bottom",4,"2023-08-03T01:24:44.814Z","2023-08-03T01:26:31.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,5,0.91,0.4042,5.8651,31.5274,-13.6533,2.7414,9.9722,0.0992,2.6704,-7.0053,-135.8501,-6.7032,2.3624,50.0026,6.1306,5.0919,13.2,3.6,24,2271,159,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.7,-3.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",4,"2023-08-03T01:26:12.332Z","2023-08-03T01:26:23.735Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,665750,"/api/v1/people/665750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Leody Taveras grounds into a force out, shortstop Tim Anderson to second baseman Zach Remillard. Mitch Garver out at 2nd. Leody Taveras to 1st.",0,0,7,40,"bottom",4,"2023-08-03T01:24:44.814Z","2023-08-03T01:26:31.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:24:30.413Z","2023-08-03T01:24:40.958Z",TRUE,"pitch","380e511c-b181-47e1-bc4b-29e48eb8727b",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,1,NA,NA,3.45,1.61,NA,101.72,192.61,"line_drive","hard","9",155.45,103.92,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mitch Garver singles on a sharp line drive to right fielder Oscar Colas.",0,0,7,39,"bottom",4,"2023-08-03T01:23:43.770Z","2023-08-03T01:24:40.958Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.7,9,0.89,0.4301,6.0399,25.0181,-27.4194,7.7337,2.8914,0.4009,1.7099,-7.6198,-127.1295,-5.4284,2.4261,50.0023,6.0377,12.7131,21.6,7.2,24,1863,147,100.2,7,184,NA,NA,NA,FALSE,-31.4,4.2,-12.4,NA,NA,NA,NA,FALSE,FALSE,641598,"Mitch Garver","/api/v1/people/641598",NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:24:17.793Z","2023-08-03T01:24:22.749Z",TRUE,"pitch","d62d1ebe-44f6-4855-bf3d-3ca848d4f7e5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4899,1.61,NA,97.65,211.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mitch Garver singles on a sharp line drive to right fielder Oscar Colas.",0,0,7,39,"bottom",4,"2023-08-03T01:23:43.770Z","2023-08-03T01:24:40.958Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80,14,0.91,0.4349,5.9874,24.8791,-27.7096,-1.7245,2.7782,0.5076,1.0127,-5.0682,-125.8229,-6.6891,2.77,50.0056,5.9432,-2.7716,7.2,7.2,24,2280,183,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.7,4.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:24:04.018Z","2023-08-03T01:24:08.442Z",TRUE,"pitch","0d143f38-9f4c-4fb1-8d49-a4a46d08fe8f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4452,1.61,NA,156.8,157.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mitch Garver singles on a sharp line drive to right fielder Oscar Colas.",0,0,7,39,"bottom",4,"2023-08-03T01:23:43.770Z","2023-08-03T01:24:40.958Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.1,11,0.9,0.4094,5.9752,30.1482,-15.3647,2.5423,9.2818,-1.0442,3.0183,-9.5712,-134.0227,-5.3466,2.25,50.006,6.1444,4.6074,8.4,3.6,24,2200,147,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.7,-2.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T01:23:33.109Z","2023-08-03T01:23:41.621Z",TRUE,"pitch","83f1eb7b-0282-4bc0-bbd1-90b35c4903b5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.43,1.69,NA,131.08,179.68,"fly_ball","medium","7",67.03,128,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,7,38,"bottom",4,"2023-08-03T01:21:54.916Z","2023-08-03T01:23:41.621Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.3,7,0.91,0.4316,5.9225,26.1877,-29.0696,-1.8878,1.9002,-0.3693,2.189,-6.7364,-126.9494,-3.9663,2.5645,50.0012,6.0877,-3.0764,8.4,7.2,24,2335,193,73.4,36,231,NA,NA,NA,TRUE,-33.2,2.8,4.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",2,"2023-08-03T01:23:17.477Z","2023-08-03T01:23:22.115Z",TRUE,"pitch","f93d0023-1cd7-4597-b72a-b6685cb1cd08",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4742,1.69,NA,156.86,184.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,7,38,"bottom",4,"2023-08-03T01:21:54.916Z","2023-08-03T01:23:41.621Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73.5,13,0.9,0.4708,6.1021,24.2647,-28.4924,-7.1769,2.6957,-1.0456,2.0137,-6.1749,-116.8275,-2.9258,2.575,50.0055,5.991,-9.8117,20.4,9.6,24,2328,290,NA,NA,NA,NA,NA,NA,FALSE,-38.4,4.3,14.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:22:57.878Z","2023-08-03T01:23:01.476Z",TRUE,"pitch","db1f3fab-f8f7-4abe-88f8-cbaed9fa74f5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.43,1.69,NA,103.79,160.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,7,38,"bottom",4,"2023-08-03T01:21:54.916Z","2023-08-03T01:23:41.621Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.3,3,0.9,0.4096,5.9856,27.5369,-14.3918,0.8896,9.8061,0.3467,2.8971,-5.7542,-133.5084,-5.7918,2.4101,50.0023,6.1225,1.6137,1.2,3.6,24,2229,152,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.8,-0.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",0,"2023-08-03T01:22:44.396Z","2023-08-03T01:22:48.703Z",TRUE,"pitch","62087820-f356-442c-b2fb-d6bf968662c6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.481,1.69,NA,116.5,130.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Travis Jankowski flies out to left fielder Andrew Benintendi.",0,0,7,38,"bottom",4,"2023-08-03T01:21:54.916Z","2023-08-03T01:23:41.621Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,12,0.9,0.4059,5.9047,28.2671,-16.9138,1.6484,8.2695,0.0131,3.9953,-6.8638,-134.7457,-3.0165,2.3751,50.0032,6.3189,3.0421,4.8,3.6,24,2195,158,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.5,-1.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",4,"2023-08-03T01:20:35.255Z","2023-08-03T01:20:39.338Z",TRUE,"pitch","62b04a8f-d9bb-4597-b47b-2f9784b24f37",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.09,1.45,NA,110.33,185.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,7,37,"top",4,"2023-08-03T01:19:32.016Z","2023-08-03T01:20:39.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.9,5,0.89,0.4501,6.7792,23.857,-29.776,0.2493,1.5969,0.175,1.9591,5.4776,-121.6912,-2.1162,-2.1373,50.0019,5.4191,0.3729,2.4,8.4,24,2405,74,NA,NA,NA,NA,NA,NA,TRUE,-36.5,2.6,-1.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",3,"2023-08-03T01:20:21.012Z","2023-08-03T01:20:24.031Z",TRUE,"pitch","d3b61e87-1127-44ea-95f8-fad0abc8c61c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1335,1.45,NA,73.78,219.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,7,37,"top",4,"2023-08-03T01:19:32.016Z","2023-08-03T01:20:39.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.4,14,0.9,0.4482,6.7819,25.383,-29.4501,0.057,1.8055,1.1339,0.7126,7.5386,-122.4546,-5.012,-1.9989,50.0044,5.3212,0.0857,2.4,8.4,24,2312,21,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.3,-1.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717152,"2023-08-03",1,"2023-08-03T01:20:02.395Z","2023-08-03T01:20:06.487Z",TRUE,"pitch","62028145-ef2b-41ab-8cf4-494bbf01053f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1756,1.45,NA,124.73,194.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,7,37,"top",4,"2023-08-03T01:19:32.016Z","2023-08-03T01:20:39.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.9,8,0.9,0.4073,6.8802,28.0577,-21.9456,-10.3947,5.5795,-0.2027,1.6388,8.5285,-134.3005,-5.5972,-2.063,50.0053,5.3027,-19.063,37.2,6,24,2032,219,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.1,17,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
