"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745746,"2024-05-20",0,"2024-05-21T00:28:15.525Z","2024-05-21T00:28:19.662Z",TRUE,"pitch","b9ed5e7a-d93d-49f9-be25-076f2ae0d736",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3373,1.47,NA,65.82,180.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Jose Trevino lines out, second baseman Josh Rojas to first baseman Ty France.",0,0,3,44,"bottom",6,"2024-05-21T00:27:51.827Z","2024-05-21T00:30:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,624431,"Jose Trevino","/api/v1/people/624431","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.4,14,2,0.3942,7.74,31.4825,-14.4104,-1.0731,9.0915,1.3426,2.1579,5.9374,-138.9912,-7.3834,-0.683,50.0051,5.808,-2.0972,2.4,3.6,24,1830,207,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",4,"2024-05-21T00:29:28.372Z","2024-05-21T00:29:41.970Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Logan Gilbert. Anthony Rizzo to 2nd.","Wild Pitch",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,519203,"/api/v1/people/519203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a1622664-cf42-4c13-8200-c6ff6fb0346a","wild_pitch",NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Jose Trevino lines out, second baseman Josh Rojas to first baseman Ty France.",0,0,3,44,"bottom",6,"2024-05-21T00:27:51.827Z","2024-05-21T00:30:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,624431,"Jose Trevino","/api/v1/people/624431","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",6,"2024-05-21T00:29:54.152Z","2024-05-21T00:30:09.678Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,624431,"/api/v1/people/624431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Jose Trevino lines out, second baseman Josh Rojas to first baseman Ty France.",0,0,3,44,"bottom",6,"2024-05-21T00:27:51.827Z","2024-05-21T00:30:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,624431,"Jose Trevino","/api/v1/people/624431","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",0,"2024-05-21T00:27:40.670Z","2024-05-21T00:27:49.234Z",TRUE,"pitch","0fbf4c15-dd35-4273-bdb4-4d48a1f99eb1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.25,1.49,NA,111.47,186.84,"line_drive","medium","9",182.78,78.4,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Gleyber Torres lines out to right fielder Dominic Canzone.",0,0,3,43,"bottom",6,"2024-05-21T00:27:18.870Z","2024-05-21T00:27:49.234Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.1,8,2,0.4329,7.6254,25.0687,-32.6251,-0.2813,-0.2821,0.145,1.9238,2.6458,-126.3983,-3.3569,-0.8774,50.0002,5.8808,-0.4569,0,8.4,24,1992,79,94.9,23,331,NA,NA,NA,TRUE,-37.2,-1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519203,"Anthony Rizzo","/api/v1/people/519203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",5,"2024-05-21T00:27:05.951Z","2024-05-21T00:27:12.117Z",TRUE,"pitch","c0b81554-ca18-479d-80e2-7fb7c9bf808c",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.78,1.75,NA,131.24,154.96,"line_drive","medium","7",73.39,96.31,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Anthony Rizzo singles on a line drive to left fielder Luke Raley.",0,0,3,42,"bottom",6,"2024-05-21T00:25:09.845Z","2024-05-21T00:27:12.117Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.3,4,2,0.3905,7.4806,30.4093,-14.7994,-2.7976,8.7129,-0.3736,3.1044,2.6097,-140.0387,-4.8315,-0.9523,50.0037,5.8139,-5.5796,18,3.6,24,1939,210,95.9,12,228,NA,NA,NA,FALSE,-14.4,15,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519203,"Anthony Rizzo","/api/v1/people/519203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",4,"2024-05-21T00:26:36.426Z","2024-05-21T00:26:41.878Z",TRUE,"pitch","508ceb2f-cc2e-4d05-8689-a3342b6a105b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.78,1.75,NA,112.94,162.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Anthony Rizzo singles on a line drive to left fielder Luke Raley.",0,0,3,42,"bottom",6,"2024-05-21T00:25:09.845Z","2024-05-21T00:27:12.117Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,5,2,0.3931,7.5496,31.4776,-13.293,-3.5387,9.602,0.1065,2.814,4.0124,-139.3682,-5.741,-0.8924,50.0025,5.7795,-6.9579,22.8,3.6,24,2036,207,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",3,"2024-05-21T00:26:19.321Z","2024-05-21T00:26:23.012Z",TRUE,"pitch","218bbf55-8958-4025-a00c-b025f62bdfb6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.6831,1.75,NA,169.42,219.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Anthony Rizzo singles on a line drive to left fielder Luke Raley.",0,0,3,42,"bottom",6,"2024-05-21T00:25:09.845Z","2024-05-21T00:27:12.117Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.5,77.5,13,2,0.4497,7.655,22.9678,-34.4592,-1.2723,-1.5171,-1.3752,0.7111,-0.0315,-121.6118,-4.6237,-1.1967,50.0043,5.6131,-1.9133,3.6,9.6,24,599,296,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-3.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",2,"2024-05-21T00:25:58.187Z","2024-05-21T00:26:02.736Z",TRUE,"pitch","8b1bcd3b-9fe3-46da-ab76-f3fe01cdaa0b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.78,1.75,NA,122.09,204.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Anthony Rizzo singles on a line drive to left fielder Luke Raley.",0,0,3,42,"bottom",6,"2024-05-21T00:25:09.845Z","2024-05-21T00:27:12.117Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.2,77.3,13,2,0.4481,7.2897,25.7418,-34.3001,8.6157,-1.4096,-0.1335,1.2635,-0.6491,-122.5439,-3.8283,-0.9825,50.0022,5.7971,13.0138,20.4,9.6,24,2060,38,NA,NA,NA,NA,NA,NA,FALSE,-42,-3.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",1,"2024-05-21T00:25:39.937Z","2024-05-21T00:25:44.048Z",TRUE,"pitch","26e7fc8b-42a7-4e69-a442-27ac17def46d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7712,1.7853,NA,163.21,182.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Anthony Rizzo singles on a line drive to left fielder Luke Raley.",0,0,3,42,"bottom",6,"2024-05-21T00:25:09.845Z","2024-05-21T00:27:12.117Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80,13,2,0.4324,7.7925,26.322,-32.6485,1.3307,-0.287,-1.2123,2.0912,-0.5912,-126.7461,-2.8542,-1.1487,50.0063,5.8436,2.1617,3.6,8.4,24,1883,143,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",0,"2024-05-21T00:25:22.455Z","2024-05-21T00:25:25.705Z",TRUE,"pitch","7f0ab623-8b88-4108-9cf5-8a1d549747d8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.78,1.75,NA,149.41,151.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Anthony Rizzo singles on a line drive to left fielder Luke Raley.",0,0,3,42,"bottom",6,"2024-05-21T00:25:09.845Z","2024-05-21T00:27:12.117Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,78.9,11,2,0.4365,7.7162,26.4872,-32.4421,0.7632,-0.1644,-0.8504,3.2248,-0.0137,-125.6743,-0.0796,-0.9439,50.0049,5.9013,1.2157,2.4,8.4,24,1853,100,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.1,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",6,"2024-05-21T00:23:03.445Z","2024-05-21T00:23:10.714Z",TRUE,"pitch","1bf0664b-a398-4779-aae3-91f950ca54cb",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.49,1.6,NA,124.05,190.31,"line_drive","medium","9",187.68,102.83,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Josh Rojas lines out to right fielder Juan Soto.",0,0,3,41,"top",6,"2024-05-21T00:21:05.492Z","2024-05-21T00:23:10.714Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,81,8,2,0.4274,6.2346,25.5401,-31.0772,-5.863,0.6626,-0.1849,1.7953,3.6859,-127.9905,-2.4416,-0.8793,50.0055,5.1867,-9.7633,15.6,8.4,24,2019,217,93,18,285,NA,NA,NA,TRUE,-34.3,0.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",5,"2024-05-21T00:22:48.775Z","2024-05-21T00:22:52.351Z",TRUE,"pitch","58d440b7-cb20-4800-82f6-660ab1c07e17",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4987,1.6524,NA,57.4,198.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Josh Rojas lines out to right fielder Juan Soto.",0,0,3,41,"top",6,"2024-05-21T00:21:05.492Z","2024-05-21T00:23:10.714Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,81.3,14,2,0.426,5.8933,26.3548,-32.8348,-2.6765,-0.396,1.5636,1.4762,6.6192,-128.5192,-2.9454,-0.6962,50.0016,5.1843,-4.4825,6,8.4,24,2160,218,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-1.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",4,"2024-05-21T00:22:34.927Z","2024-05-21T00:22:38.488Z",TRUE,"pitch","b5170d7e-66d0-48b7-bbcc-1202388c419c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5249,1.6262,NA,189.84,185.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Josh Rojas lines out to right fielder Juan Soto.",0,0,3,41,"top",6,"2024-05-21T00:21:05.492Z","2024-05-21T00:23:10.714Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.1,74.3,13,2,0.4617,6.0136,27.1295,-30.0577,-7.5626,1.4874,-1.9109,1.9598,0.4581,-119.5235,-1.2965,-1.1273,50.0012,5.2564,-10.7314,19.2,9.6,24,1830,229,NA,NA,NA,NA,NA,NA,FALSE,-38.5,2.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",3,"2024-05-21T00:22:14.923Z","2024-05-21T00:22:20.327Z",TRUE,"pitch","60d3dd11-51b5-48e6-a0fc-335b5cf3d62e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.6,NA,113.36,168.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Josh Rojas lines out to right fielder Juan Soto.",0,0,3,41,"top",6,"2024-05-21T00:21:05.492Z","2024-05-21T00:23:10.714Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,78.8,5,2,0.4373,5.2628,26.4795,-28.95,1.8493,2.0315,0.0954,2.6005,2.3525,-125.477,-0.8229,-1.0962,50.0036,5.3013,2.9347,7.2,7.2,24,2396,173,NA,NA,NA,NA,NA,NA,FALSE,-33.2,3.7,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",2,"2024-05-21T00:21:59.096Z","2024-05-21T00:22:02.879Z",TRUE,"pitch","e7deeb00-7632-40f5-91c3-f7db133f0fb2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.6,NA,76.05,159.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Josh Rojas lines out to right fielder Juan Soto.",0,0,3,41,"top",6,"2024-05-21T00:21:05.492Z","2024-05-21T00:23:10.714Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.6,12,2,0.4306,5.2562,22.9418,-26.9066,1.9829,3.2041,1.0744,2.9454,4.1146,-126.6246,-0.7086,-0.8214,50.0008,5.3588,3.2583,8.4,7.2,24,2446,186,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.9,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745746,"2024-05-20",1,"2024-05-21T00:21:48.064Z","2024-05-21T00:21:53.520Z",TRUE,"pitch","dedfb065-b315-4f81-8379-a656dcac329d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.542,1.626,NA,122.25,189.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Josh Rojas lines out to right fielder Juan Soto.",0,0,3,41,"top",6,"2024-05-21T00:21:05.492Z","2024-05-21T00:23:10.714Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668942,"Josh Rojas","/api/v1/people/668942","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",80.6,74.2,8,2,0.4666,6.508,22.5475,-31.7817,9.9803,0.279,-0.1377,1.8123,-0.1292,-117.4542,-0.8374,-1.3781,50.0022,5.1327,13.9222,24,9.6,24,2532,58,NA,NA,NA,NA,NA,NA,FALSE,-41.4,0.6,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
