"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718447,"2023-04-24",2,"2023-04-24T23:55:15.549Z","2023-04-24T23:55:23.747Z",TRUE,"pitch","ed4dee41-414c-4327-8b62-cd1029cc5ad5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.62,1.75,NA,129.48,169.13,"ground_ball","medium","6",111.75,157.6,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Grounded Into DP","grounded_into_double_play","Ryan Mountcastle grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Adley Rutschman out at 2nd. Ryan Mountcastle out at 1st.",0,4,5,41,"bottom",5,"2023-04-24T23:54:55.518Z","2023-04-24T23:55:23.747Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,4,0.91,0.4009,6.8428,28.3431,-19.5701,9.7262,6.6563,-0.3275,2.5796,-11.6445,-136.3346,-3.6819,2.7237,50.0027,5.2885,18.4166,38.4,6,24,2172,111,89.5,-12,12,NA,NA,NA,TRUE,-19.6,11.5,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",1,"2023-04-24T23:54:57.791Z","2023-04-24T23:55:01.950Z",TRUE,"pitch","a4ea79b9-2945-4a2e-9380-a5f19a603930",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6658,1.8427,NA,160.23,205.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Grounded Into DP","grounded_into_double_play","Ryan Mountcastle grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Adley Rutschman out at 2nd. Ryan Mountcastle out at 1st.",0,4,5,41,"bottom",5,"2023-04-24T23:54:55.518Z","2023-04-24T23:55:23.747Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,74.8,13,0.89,0.4681,6.3319,20.6164,-34.8578,-5.0874,-1.937,-1.1342,1.2501,-7.63,-116.7269,-1.9398,2.8292,50.0002,5.3537,-7.0638,13.2,10.8,24,2241,322,NA,NA,NA,NA,NA,NA,FALSE,-46,-3.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:54:10.217Z","2023-04-24T23:54:57.791Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Grounded Into DP","grounded_into_double_play","Ryan Mountcastle grounds into a double play, shortstop Yu Chang to second baseman Enrique Hernandez to first baseman Triston Casas. Adley Rutschman out at 2nd. Ryan Mountcastle out at 1st.",0,4,5,41,"bottom",5,"2023-04-24T23:54:55.518Z","2023-04-24T23:55:23.747Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",4,"2023-04-24T23:53:45.870Z","2023-04-24T23:53:57.637Z",TRUE,"pitch","6b83f4d1-805c-4a06-a6ff-dcc22ec221be",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.29,1.6,NA,124.66,148.24,"line_drive","medium","9",171.08,137.62,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Adley Rutschman singles on a line drive to right fielder Alex Verdugo. Austin Hays to 3rd.",0,4,5,40,"bottom",5,"2023-04-24T23:52:17.569Z","2023-04-24T23:53:57.637Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,2,0.9,0.397,6.8206,28.8903,-20.2815,9.4083,6.1636,-0.2009,3.3532,-11.7073,-137.645,-1.8118,2.8736,50.0051,5.3851,18.1612,37.2,6,24,2109,115,75.6,13,159,NA,NA,NA,FALSE,-19.4,11,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,669720,"Austin Hays","/api/v1/people/669720"
718447,"2023-04-24",2,"2023-04-24T23:53:09.264Z","2023-04-24T23:53:13.659Z",TRUE,"pitch","ab49e3c2-f63c-4e0f-8cdb-f5f8d78e35ad",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3824,1.6693,NA,131.08,155.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Adley Rutschman singles on a line drive to right fielder Alex Verdugo. Austin Hays to 3rd.",0,4,5,40,"bottom",5,"2023-04-24T23:52:17.569Z","2023-04-24T23:53:57.637Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.2,1,0.9,0.3977,6.8787,33.0753,-18.0249,9.6214,7.3798,-0.3695,3.0938,-11.9509,-138.1388,-3.1572,2.7791,50.0018,5.4752,18.4452,39.6,4.8,24,2170,110,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",1,"2023-04-24T23:52:51.785Z","2023-04-24T23:52:56.037Z",TRUE,"pitch","4548595b-6657-4c04-8a30-8a7adfe0a938",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4057,1.6927,NA,149.86,175.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Adley Rutschman singles on a line drive to right fielder Alex Verdugo. Austin Hays to 3rd.",0,4,5,40,"bottom",5,"2023-04-24T23:52:17.569Z","2023-04-24T23:53:57.637Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,73.1,13,0.9,0.4738,6.2764,23.4182,-34.6242,-5.8454,-1.8146,-0.862,2.3339,-7.0206,-115.9731,0.4546,2.9737,50.002,5.4606,-7.8938,14.4,10.8,24,2144,321,NA,NA,NA,NA,NA,NA,FALSE,-46.2,-2.9,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:52:35.924Z","2023-04-24T23:52:40.047Z",TRUE,"pitch","ed8eee01-a458-406c-93b0-d592db48adcf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3591,1.5992,NA,132,159.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Adley Rutschman singles on a line drive to right fielder Alex Verdugo. Austin Hays to 3rd.",0,4,5,40,"bottom",5,"2023-04-24T23:52:17.569Z","2023-04-24T23:53:57.637Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.3,1,0.91,0.4773,6.2414,24.1954,-35.6936,-7.6317,-2.6446,-0.3935,2.9402,-5.2378,-115.3664,2.1827,2.9089,50.0047,5.4563,-10.1464,18,10.8,24,2182,312,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-3.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",3,"2023-04-24T23:53:27.530Z","2023-04-24T23:53:30.530Z",FALSE,"pickoff","091bd1b4-436c-407d-800b-28763deb8350",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Adley Rutschman singles on a line drive to right fielder Alex Verdugo. Austin Hays to 3rd.",0,4,5,40,"bottom",5,"2023-04-24T23:52:17.569Z","2023-04-24T23:53:57.637Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",2,"2023-04-24T23:51:58.463Z","2023-04-24T23:52:09.042Z",TRUE,"pitch","e3a30509-2c45-4f9f-9ad9-d27011ee41e2",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.18,1.47,NA,139.33,187.21,"ground_ball","medium","7",84.51,117.04,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Masataka Yoshida. Jorge Mateo scores.",1,4,5,39,"bottom",5,"2023-04-24T23:51:25.265Z","2023-04-24T23:52:09.042Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.3,7,0.9,0.43,6.6303,26.2809,-24.756,9.3702,4.5195,-0.5859,1.9099,-11.9086,-127.3896,-2.971,2.9331,50.0064,5.0493,15.3968,27.6,7.2,24,1725,98,105.5,4,90,NA,NA,NA,FALSE,-28,7.7,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669720,"Austin Hays","/api/v1/people/669720",NA,NA,NA,NA,NA,NA
718447,"2023-04-24",1,"2023-04-24T23:51:41.300Z","2023-04-24T23:51:44.300Z",TRUE,"pitch","870af738-34b4-4a7e-a0c1-0c04a9ec5604",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2025,1.4692,NA,62.68,208.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Masataka Yoshida. Jorge Mateo scores.",1,4,5,39,"bottom",5,"2023-04-24T23:51:25.265Z","2023-04-24T23:52:09.042Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.2,14,0.91,0.4262,6.3429,26.8708,-31.3244,9.4808,0.5123,1.4249,1.116,-7.5706,-128.5672,-3.4961,3.1772,50.0054,4.9267,15.8602,24,8.4,24,1848,91,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0.4,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:51:25.265Z","2023-04-24T23:51:29.328Z",TRUE,"pitch","3cebe5f5-495b-4809-b663-fdc67f229400",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2018,1.4918,NA,149.58,183.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Austin Hays singles on a ground ball to left fielder Masataka Yoshida. Jorge Mateo scores.",1,4,5,39,"bottom",5,"2023-04-24T23:51:25.265Z","2023-04-24T23:52:09.042Z",TRUE,TRUE,FALSE,FALSE,60,1,1,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,75.1,13,0.9,0.4626,6.5582,23.3672,-35.3249,-6.8248,-2.2258,-0.8546,2.0537,-6.7813,-118.5544,-0.4155,2.9326,50.0001,5.4646,-9.6794,16.8,10.8,24,2187,323,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-3.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",2,"2023-04-24T23:50:45.395Z","2023-04-24T23:50:52.651Z",TRUE,"pitch","72b4bfca-704c-4508-a4e4-6a54eb7b0759",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.03,1.4,NA,111.69,167.51,"ground_ball","medium","3",160.18,169.1,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Adam Frazier grounds out to first baseman Triston Casas. Jorge Mateo to 3rd.",0,4,4,38,"bottom",5,"2023-04-24T23:49:46.344Z","2023-04-24T23:50:52.651Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,2,0.91,0.4031,6.7021,32.2696,-20.143,8.815,6.4455,0.1393,2.6396,-10.2797,-136.3092,-3.371,2.8289,50.0017,5.297,16.4509,33.6,6,24,2112,109,86.6,-23,8,NA,NA,NA,TRUE,-20.3,11,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,622761,"Jorge Mateo","/api/v1/people/622761"
718447,"2023-04-24",1,"2023-04-24T23:50:22.656Z","2023-04-24T23:50:25.948Z",TRUE,"pitch","cb74b3bb-4502-4991-9ebc-fe09419a7089",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.03,1.4,NA,111.32,192.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Adam Frazier grounds out to first baseman Triston Casas. Jorge Mateo to 3rd.",0,4,4,38,"bottom",5,"2023-04-24T23:49:46.344Z","2023-04-24T23:50:52.651Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.6,8,2,0.3989,6.9485,29.9114,-27.4848,11.6337,2.4553,0.149,1.7184,-11.6298,-137.2237,-4.1455,2.9273,50.0025,5.1176,22.2218,34.8,7.2,24,1943,111,NA,NA,NA,NA,NA,NA,FALSE,-27,3.7,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:50:00.955Z","2023-04-24T23:50:04.302Z",TRUE,"pitch","91361e35-bb5a-4da2-a157-9ca4f7182d31",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.03,1.4,NA,103.54,165.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Adam Frazier grounds out to first baseman Triston Casas. Jorge Mateo to 3rd.",0,4,4,38,"bottom",5,"2023-04-24T23:49:46.344Z","2023-04-24T23:50:52.651Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.4,3,0.9,0.3983,7.0577,30.9605,-20.1979,7.1069,6.255,0.3531,2.7203,-9.2271,-137.6074,-3.2056,2.8287,50.0051,5.2712,13.6121,28.8,4.8,24,2105,122,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.8,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:49:20.407Z","2023-04-24T23:49:33.561Z",TRUE,"pitch","8888b47f-697a-4c6b-8990-77c21b6ac54e",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.35,1.64,NA,140.29,206.21,"line_drive","medium","7",47.58,119.46,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Jorge Mateo doubles (5) on a line drive to left fielder Masataka Yoshida.",0,4,4,37,"bottom",5,"2023-04-24T23:49:01.176Z","2023-04-24T23:49:33.561Z",TRUE,FALSE,FALSE,FALSE,34,0,0,0,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.3,13,0.91,0.442,6.9489,25.3312,-29.3714,12.4854,1.8039,-0.6111,1.2062,-12.4525,-124.0302,-3.1605,2.8579,50.003,4.952,19.4089,30,9.6,24,1902,96,86.5,7,100,NA,NA,NA,FALSE,-35,2.8,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,622761,"Jorge Mateo","/api/v1/people/622761",NA,NA,NA
718447,"2023-04-24",0,"2023-04-24T23:47:06.038Z","2023-04-24T23:47:12.882Z",TRUE,"pitch","11d07686-bf16-4313-a0c1-f660ebae8f90",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.6,NA,123.63,148.17,"ground_ball","medium","3",160.18,163.05,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Rafael Devers grounds out, first baseman Ryan Mountcastle to pitcher Dean Kremer.",0,4,4,36,"top",5,"2023-04-24T23:46:45.900Z","2023-04-24T23:47:12.882Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.4,2,0.93,0.3946,6.2951,29.5202,-12.6676,-6.053,9.9861,-0.1738,3.3561,7.6071,-138.5525,-4.4398,-2.1622,50.006,5.819,-11.8286,37.2,3.6,24,2351,214,103,-8,23,NA,NA,NA,TRUE,-12.7,17.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
